readout,read_val,name,model_name,p_val,log2FC,xnorm,pname
Peaktime,63.48457807596724,Carrying Capacity,thres,3.2491121835289447,4.609877121352732,4.641588833612778,beta_p
Decay,119.83993307216045,Carrying Capacity,thres,3.2491121835289447,1.3889523949632845,4.641588833612778,beta_p
Peak,951.8928061447626,Carrying Capacity,thres,5.419845778767889,9.062863895117987,7.74263682681127,beta_p
Area,6875.775463186803,Carrying Capacity,thres,5.419845778767889,9.33042741355045,7.74263682681127,beta_p
Peaktime,19.849258987646227,Carrying Capacity,thres,5.419845778767889,2.932556101770217,7.74263682681127,beta_p
Decay,75.90868423134256,Carrying Capacity,thres,5.419845778767889,0.7301805215546284,7.74263682681127,beta_p
Peak,987.7109387007995,Carrying Capacity,thres,9.040847655104187,9.11615366379457,12.915496650148839,beta_p
Area,5521.635675790751,Carrying Capacity,thres,9.040847655104187,9.01400068122722,12.915496650148839,beta_p
Peaktime,9.777881492676412,Carrying Capacity,thres,9.040847655104187,1.9110647772639622,12.915496650148839,beta_p
Decay,67.20081315664677,Carrying Capacity,thres,9.040847655104187,0.5543942671734796,12.915496650148839,beta_p
Peak,931.2556769837082,Carrying Capacity,thres,15.08104283022318,9.031242091388725,21.54434690031883,beta_p
Area,4570.06962751951,Carrying Capacity,thres,15.08104283022318,8.74112112662875,21.54434690031883,beta_p
Peaktime,5.618845559646086,Carrying Capacity,thres,15.08104283022318,1.111816603922098,21.54434690031883,beta_p
Decay,61.85726280098044,Carrying Capacity,thres,15.08104283022318,0.43485857210922435,21.54434690031883,beta_p
Peak,979.2503936565415,Carrying Capacity,thres,25.156695646632386,9.103742579291145,35.93813663804627,beta_p
Area,4489.338281353594,Carrying Capacity,thres,25.156695646632386,8.715407791469541,35.93813663804627,beta_p
Peaktime,3.6840818821219288,Carrying Capacity,thres,25.156695646632386,0.5028479842024511,35.93813663804627,beta_p
Decay,60.00704350945492,Carrying Capacity,thres,25.156695646632386,0.3910474282621561,35.93813663804627,beta_p
Peak,964.6396361055458,Carrying Capacity,thres,41.96389752232587,9.082054866410138,59.94842503189411,beta_p
Area,4248.819897656457,Carrying Capacity,thres,41.96389752232587,8.635967171774105,59.94842503189411,beta_p
Peaktime,2.61864223323566,Carrying Capacity,thres,41.96389752232587,0.010361825010990807,59.94842503189411,beta_p
Decay,59.452350347039435,Carrying Capacity,thres,41.96389752232587,0.37764942245886307,59.94842503189411,beta_p
Peak,886.1460310539039,Carrying Capacity,thres,70.0,8.959609241207168,100.0,beta_p
Area,3831.6244406170044,Carrying Capacity,thres,70.0,8.486861142154623,100.0,beta_p
Peaktime,1.9930444907006983,Carrying Capacity,thres,70.0,-0.3834832270176413,100.0,beta_p
Decay,58.57547300641454,Carrying Capacity,thres,70.0,0.35621227600946004,100.0,beta_p
Peak,1.7798865321112938,IL2,thres,0.7,0.0,1.0,beta_p
Area,10.328188025036777,IL2,thres,0.7,0.0,1.0,beta_p
Peaktime,2.5998811842259637,IL2,thres,0.7,0.0,1.0,beta_p
Decay,43.73010341911835,IL2,thres,0.7,0.0,1.0,beta_p
Peak,1.886896388128376,IL2,thres,1.167670376040041,0.08422993268535399,1.6681005372000588,beta_p
Area,14.080481772594345,IL2,thres,1.167670376040041,0.44710952723127023,1.6681005372000588,beta_p
Peaktime,2.60014065730468,IL2,thres,1.167670376040041,0.00014397651995579923,1.6681005372000588,beta_p
Decay,58.17322553992538,IL2,thres,1.167670376040041,0.41172853940904663,1.6681005372000588,beta_p
Peak,1.9651294885765411,IL2,thres,1.5,0.14283910712481174,2.142857142857143,beta_p
Area,19.089655802269537,IL2,thres,1.5,0.8862039200233417,2.142857142857143,beta_p
Peaktime,2.601032622720035,IL2,thres,1.5,0.0006388010623084077,2.142857142857143,beta_p
Decay,76.27809975148219,IL2,thres,1.5,0.8026421432068412,2.142857142857143,beta_p
Peak,2.0740120616774536,IL2,thres,1.947791581544987,0.22063901213443685,2.7825594022071245,beta_p
Area,35.21030461547944,IL2,thres,1.947791581544987,1.7694105381537952,2.7825594022071245,beta_p
Peaktime,2.604806787109923,IL2,thres,1.947791581544987,0.0027306708931290604,2.7825594022071245,beta_p
Decay,133.68424722432138,IL2,thres,1.947791581544987,1.6121308090546163,2.7825594022071245,beta_p
Peak,2.150614790655619,IL2,thres,2.25,0.27296386603776013,3.2142857142857144,beta_p
Area,73.12237796371423,IL2,thres,2.25,2.8237258177625373,3.2142857142857144,beta_p
Peaktime,2.6107676271881015,IL2,thres,2.25,0.006028362568682526,3.2142857142857144,beta_p
Decay,250.80280138547255,IL2,thres,2.25,2.519854797238336,3.2142857142857144,beta_p
Peak,11.22003729526459,IL2,thres,3.0,2.656220294127251,4.285714285714286,beta_p
Area,597.8069115007826,IL2,thres,3.0,5.855020501300497,4.285714285714286,beta_p
Peaktime,49.54424783935205,IL2,thres,3.0,4.2521999700592525,4.285714285714286,beta_p
Decay,175.72253312486598,IL2,thres,3.0,2.0066005364118262,4.285714285714286,beta_p
Peak,19.61402155997221,IL2,thres,3.2491121835289447,3.4620281914400457,4.641588833612778,beta_p
Area,734.8147579935915,IL2,thres,3.2491121835289447,6.152721526351487,4.641588833612778,beta_p
Peaktime,41.515791251721396,IL2,thres,3.2491121835289447,3.9971425969058596,4.641588833612778,beta_p
Decay,137.26070927997665,IL2,thres,3.2491121835289447,1.6502200493605366,4.641588833612778,beta_p
Peak,136.84924793205533,IL2,thres,5.419845778767889,6.264658423817578,7.74263682681127,beta_p
Area,1598.691244651789,IL2,thres,5.419845778767889,7.274160357392134,7.74263682681127,beta_p
Peaktime,17.85238673450264,IL2,thres,5.419845778767889,2.7795993669606314,7.74263682681127,beta_p
