time,cell,value,name,t0
1.24,eff1,28.076982459118582,delay,0
1.25,eff1,28.18361290856874,delay,0
1.26,eff1,28.278524859633364,delay,0
1.27,eff1,28.361920665271906,delay,0
1.28,eff1,28.43401334644683,delay,0
1.29,eff1,28.495025609399537,delay,0
1.3,eff1,28.545188888202915,delay,0
1.31,eff1,28.58474241453259,delay,0
1.32,eff1,28.613932316442792,delay,0
1.33,eff1,28.63301074757743,delay,0
1.34,eff1,28.642235048032312,delay,0
1.35,eff1,28.64186693788739,delay,0
1.36,eff1,28.632171744190238,delay,0
1.37,eff1,28.613417661975703,delay,0
1.3800000000000001,eff1,28.58587504971906,delay,0
1.3900000000000001,eff1,28.549815759445362,delay,0
1.4000000000000001,eff1,28.505512501555835,delay,0
1.41,eff1,28.453238244282765,delay,0
1.42,eff1,28.393265647547768,delay,0
1.43,eff1,28.325866530873455,delay,0
1.44,eff1,28.251311374880157,delay,0
1.45,eff1,28.16986885581117,delay,0
1.46,eff1,28.081805412477273,delay,0
1.47,eff1,27.987384844721813,delay,0
1.48,eff1,27.88686794281181,delay,0
1.49,eff1,27.78051214675531,delay,0
1.5,eff1,27.66857123465899,delay,0
1.51,eff1,27.551295039162227,delay,0
1.52,eff1,27.42892919094682,delay,0
1.53,eff1,27.30171488829367,delay,0
1.54,eff1,27.169888691636334,delay,0
1.55,eff1,27.033682342045793,delay,0
1.56,eff1,26.893322602571608,delay,0
1.57,eff1,26.7490311213605,delay,0
1.58,eff1,26.601024315474497,delay,0
1.59,eff1,26.449513274336244,delay,0
1.6,eff1,26.294703681738863,delay,0
1.61,eff1,26.136795755371,delay,0
1.62,eff1,25.975984202824332,delay,0
1.6300000000000001,eff1,25.81245819307062,delay,0
1.6400000000000001,eff1,25.64640134241732,delay,0
1.6500000000000001,eff1,25.477991713975467,delay,0
1.6600000000000001,eff1,25.307401829699828,delay,0
1.67,eff1,25.134798694089273,delay,0
1.68,eff1,24.96034382866506,delay,0
1.69,eff1,24.7841933163749,delay,0
1.7,eff1,24.60649785510232,delay,0
1.71,eff1,24.427402819492826,delay,0
1.72,eff1,24.247048330341006,delay,0
1.73,eff1,24.065569330815368,delay,0
1.74,eff1,23.883095668830745,delay,0
1.75,eff1,23.699752184910903,delay,0
1.76,eff1,23.51565880491659,delay,0
1.77,eff1,23.33093063704674,delay,0
1.78,eff1,23.145678072552226,delay,0
1.79,eff1,22.96000688963322,delay,0
1.8,eff1,22.774018360021664,delay,0
1.81,eff1,22.587809357780603,delay,0
1.82,eff1,22.401472469881355,delay,0
1.83,eff1,22.21509610814799,delay,0
1.84,eff1,22.028764622186124,delay,0
1.85,eff1,21.8425584129393,delay,0
1.86,eff1,21.656554046544304,delay,0
1.87,eff1,21.47082436817711,delay,0
1.8800000000000001,eff1,21.285438615609213,delay,0
1.8900000000000001,eff1,21.100462532214987,delay,0
1.9000000000000001,eff1,20.915958479192902,delay,0
1.9100000000000001,eff1,20.731985546784145,delay,0
1.92,eff1,20.548599664292393,delay,0
1.93,eff1,20.36585370872695,delay,0
1.94,eff1,20.18379761190982,delay,0
1.95,eff1,20.002478465903824,delay,0
1.96,eff1,19.82194062663531,delay,0
1.97,eff1,19.642225815599797,delay,0
1.98,eff1,19.46337321955337,delay,0
1.99,eff1,19.285419588105814,delay,0
2.0,eff1,19.108399329144135,delay,0
2.0100000000000002,eff1,18.93234460202676,delay,0
2.02,eff1,18.757285408499687,delay,0
2.0300000000000002,eff1,18.58324968129584,delay,0
2.04,eff1,18.41026337038871,delay,0
2.05,eff1,18.238350526879486,delay,0
2.06,eff1,18.067533384505712,delay,0
2.07,eff1,17.89783243876628,delay,0
2.08,eff1,17.729266523664613,delay,0
2.09,eff1,17.56185288607842,delay,0
2.1,eff1,17.395607257769484,delay,0
2.11,eff1,17.23054392505281,delay,0
2.12,eff1,17.066675796148466,delay,0
2.13,eff1,16.904014466244217,delay,0
2.14,eff1,16.742570280300335,delay,0
2.15,eff1,16.582352393631783,delay,0
2.16,eff1,16.42336883030545,delay,0
2.17,eff1,16.26562653939309,delay,0
2.18,eff1,16.109131449122668,delay,0
2.19,eff1,15.953888518972853,delay,0
2.2,eff1,15.799901789756813,delay,0
2.21,eff1,15.647174431743203,delay,0
2.22,eff1,15.495708790862995,delay,0
2.23,eff1,15.345506433051803,delay,0
2.24,eff1,15.196568186777956,delay,0
2.25,eff1,15.04889418380719,delay,0
2.2600000000000002,eff1,14.902483898254687,delay,0
2.27,eff1,14.757336183975864,delay,0
2.2800000000000002,eff1,14.613449310346535,delay,0
2.29,eff1,14.47082099648364,delay,0
2.3000000000000003,eff1,14.329448443956636,delay,0
2.31,eff1,14.189328368039913,delay,0
2.32,eff1,14.050457027555355,delay,0
2.33,eff1,13.912830253354173,delay,0
2.34,eff1,13.77644347548592,delay,0
2.35,eff1,13.641291749102011,delay,0
2.36,eff1,13.507369779140262,delay,0
2.37,eff1,13.374671943835843,delay,0
2.38,eff1,13.243192317103341,delay,0
2.39,eff1,13.112924689833372,delay,0
2.4,eff1,12.983862590146359,delay,0
2.41,eff1,12.855999302644797,delay,0
2.42,eff1,12.7293278867046,delay,0
2.43,eff1,12.603841193844524,delay,0
2.44,eff1,12.47953188421214,delay,0
2.45,eff1,12.356392442223111,delay,0
2.46,eff1,12.23441519138996,delay,0
2.47,eff1,12.113592308374937,delay,0
2.48,eff1,11.993915836300866,delay,0
2.49,eff1,11.875377697352384,delay,0
2.5,eff1,11.757969704699262,delay,0
2.5100000000000002,eff1,11.641683573772028,delay,0
2.52,eff1,11.526510932919424,delay,0
2.5300000000000002,eff1,11.41244333347581,delay,0
2.54,eff1,11.299472259265945,delay,0
2.5500000000000003,eff1,11.187589135573221,delay,0
2.56,eff1,11.07678533759675,delay,0
2.57,eff1,10.967052198421444,delay,0
2.58,eff1,10.858381016524499,delay,0
2.59,eff1,10.750763062840688,delay,0
2.6,eff1,10.644189587407828,delay,0
2.61,eff1,10.538651825613215,delay,0
2.62,eff1,10.434141004060647,delay,0
2.63,eff1,10.330648346077048,delay,0
2.64,eff1,10.228165076876735,delay,0
2.65,eff1,10.126682428400798,delay,0
2.66,eff1,10.026191643848033,delay,0
2.67,eff1,9.926683981913449,delay,0
2.68,eff1,9.828150720749349,delay,0
2.69,eff1,9.730583161663612,delay,0
2.7,eff1,9.63397263256884,delay,0
2.71,eff1,9.53831049119575,delay,0
2.72,eff1,9.443588128083158,delay,0
2.73,eff1,9.349796969356774,delay,0
2.74,eff1,9.256928479308046,delay,0
2.75,eff1,9.164974162784093,delay,0
2.7600000000000002,eff1,9.073925567400137,delay,0
2.77,eff1,8.98377428558001,delay,0
2.7800000000000002,eff1,8.894511956437784,delay,0
2.79,eff1,8.806130267514826,delay,0
2.8000000000000003,eff1,8.718620956368534,delay,0
2.81,eff1,8.631975812029182,delay,0
2.82,eff1,8.546186676330453,delay,0
2.83,eff1,8.461245445121072,delay,0
2.84,eff1,8.377144069364352,delay,0
2.85,eff1,8.293874556132176,delay,0
2.86,eff1,8.211428969499734,delay,0
2.87,eff1,8.12979943134677,delay,0
2.88,eff1,8.04897812207104,delay,0
2.89,eff1,7.968957281219183,delay,0
2.9,eff1,7.889729208040102,delay,0
2.91,eff1,7.811286261965476,delay,0
2.92,eff1,7.733620863022061,delay,0
2.93,eff1,7.656725492179834,delay,0
2.94,eff1,7.580592691640188,delay,0
2.95,eff1,7.505215065067859,delay,0
2.96,eff1,7.430585277770193,delay,0
2.97,eff1,7.356696056827201,delay,0
2.98,eff1,7.283540191175564,delay,0
2.99,eff1,7.211110531649615,delay,0
3.0,eff1,7.139399990982207,delay,0
3.0100000000000002,eff1,7.0684015437680925,delay,0
3.02,eff1,6.998108226392444,delay,0
3.0300000000000002,eff1,6.928513136926825,delay,0
3.04,eff1,6.85960943499499,delay,0
3.0500000000000003,eff1,6.79139034161051,delay,0
3.06,eff1,6.723849138988386,delay,0
3.0700000000000003,eff1,6.656979170332394,delay,0
3.08,eff1,6.590773839600103,delay,0
3.09,eff1,6.525226611247074,delay,0
3.1,eff1,6.460331009951993,delay,0
3.11,eff1,6.396080620324089,delay,0
3.12,eff1,6.332469086594296,delay,0
3.13,eff1,6.269490112291493,delay,0
3.14,eff1,6.207137459904988,delay,0
3.15,eff1,6.145404950534497,delay,0
3.16,eff1,6.0842864635285965,delay,0
3.17,eff1,6.023775936112808,delay,0
3.18,eff1,5.963867363008125,delay,0
3.19,eff1,5.904554796041025,delay,0
3.2,eff1,5.845832343745688,delay,0
3.21,eff1,5.787694170959315,delay,0
3.22,eff1,5.730134498411199,delay,0
3.23,eff1,5.673147602306328,delay,0
3.24,eff1,5.616727813904066,delay,0
3.25,eff1,5.5608695190926545,delay,0
3.2600000000000002,eff1,5.505567157959949,delay,0
3.27,eff1,5.450815224361072,delay,0
3.2800000000000002,eff1,5.396608265483341,delay,0
3.29,eff1,5.342940881409055,delay,0
3.3000000000000003,eff1,5.28980772467647,delay,0
3.31,eff1,5.237203499839463,delay,0
3.3200000000000003,eff1,5.185122963026151,delay,0
3.33,eff1,5.133560921496931,delay,0
3.34,eff1,5.082512233202173,delay,0
3.35,eff1,5.031971806339905,delay,0
3.36,eff1,4.981934598913811,delay,0
3.37,eff1,4.9323956182917055,delay,0
3.38,eff1,4.883349920764838,delay,0
3.39,eff1,4.8347926111081625,delay,0
3.4,eff1,4.786718842141833,delay,0
3.41,eff1,4.739123814294109,delay,0
3.42,eff1,4.692002775165819,delay,0
3.43,eff1,4.645351019096584,delay,0
3.44,eff1,4.599163886732941,delay,0
3.45,eff1,4.553436764598475,delay,0
3.46,eff1,4.508165084666146,delay,0
3.47,eff1,4.463344323932872,delay,0
3.48,eff1,4.4189700039965,delay,0
3.49,eff1,4.375037690635273,delay,0
3.5,eff1,4.331542993389869,delay,0
3.5100000000000002,eff1,4.288481565148074,delay,0
3.52,eff1,4.2458491017322135,delay,0
3.5300000000000002,eff1,4.203641341489347,delay,0
3.54,eff1,4.161854064884353,delay,0
3.5500000000000003,eff1,4.120483094095882,delay,0
3.56,eff1,4.0795242926153,delay,0
3.5700000000000003,eff1,4.038973564848603,delay,0
3.58,eff1,3.99882685572139,delay,0
3.59,eff1,3.9590801502868755,delay,0
3.6,eff1,3.9197294733370303,delay,0
3.61,eff1,3.8807708890168193,delay,0
3.62,eff1,3.8422005004415887,delay,0
3.63,eff1,3.8040144493176062,delay,0
3.64,eff1,3.7662089155657728,delay,0
3.65,eff1,3.728780116948529,delay,0
3.66,eff1,3.6917243086999174,delay,0
3.67,eff1,3.655037783158879,delay,0
3.68,eff1,3.6187168694057084,delay,0
3.69,eff1,3.5827579329017394,delay,0
3.7,eff1,3.54715737513219,delay,0
3.71,eff1,3.5119116332522284,delay,0
3.72,eff1,3.4770171797362055,delay,0
3.73,eff1,3.4424705220300664,delay,0
3.74,eff1,3.408268202206941,delay,0
3.75,eff1,3.3744067966258786,delay,0
3.7600000000000002,eff1,3.340882915593737,delay,0
3.77,eff1,3.3076932030302033,delay,0
3.7800000000000002,eff1,3.2748343361359344,delay,0
3.79,eff1,3.242303025063806,delay,0
3.8000000000000003,eff1,3.210096012593232,delay,0
3.81,eff1,3.1782100738075907,delay,0
3.8200000000000003,eff1,3.146642015774665,delay,0
3.83,eff1,3.115388677230153,delay,0
3.84,eff1,3.0844469282641684,delay,0
3.85,eff1,3.0538136700107605,delay,0
3.86,eff1,3.0234858343403994,delay,0
3.87,eff1,2.9934603835554183,delay,0
3.88,eff1,2.963734310088404,delay,0
3.89,eff1,2.9343046362034797,delay,0
3.9,eff1,2.905168413700515,delay,0
3.91,eff1,2.8763227236221662,delay,0
3.92,eff1,2.8477646759638064,delay,0
3.93,eff1,2.819491409386252,delay,0
3.94,eff1,2.7915000909313115,delay,0
3.95,eff1,2.763787915740104,delay,0
3.96,eff1,2.7363521067741514,delay,0
3.97,eff1,2.7091899145391856,delay,0
3.98,eff1,2.682298616811693,delay,0
3.99,eff1,2.6556755183681204,delay,0
4.0,eff1,2.6293179507167803,delay,0
4.01,eff1,2.603223271832361,delay,0
4.0200000000000005,eff1,2.577388865893091,delay,0
4.03,eff1,2.551812143020486,delay,0
4.04,eff1,2.5264905390216588,delay,0
4.05,eff1,2.5014215151341945,delay,0
4.0600000000000005,eff1,2.476602557773548,delay,0
4.07,eff1,2.452031178282952,delay,0
4.08,eff1,2.4277049126857833,delay,0
4.09,eff1,2.403621321440415,delay,0
4.1,eff1,2.379777989197489,delay,0
4.11,eff1,2.356172524559602,delay,0
4.12,eff1,2.332802559843389,delay,0
4.13,eff1,2.309665750843958,delay,0
4.14,eff1,2.2867597766016887,delay,0
4.15,eff1,2.26408233917134,delay,0
4.16,eff1,2.2416311633934716,delay,0
4.17,eff1,2.2194039966681225,delay,0
4.18,eff1,2.197398608730768,delay,0
4.19,eff1,2.1756127914305017,delay,0
4.2,eff1,2.154044358510436,delay,0
4.21,eff1,2.1326911453902806,delay,0
4.22,eff1,2.1115510089511096,delay,0
4.23,eff1,2.0906218273222668,delay,0
4.24,eff1,2.06990149967041,delay,0
4.25,eff1,2.0493879459906448,delay,0
4.26,eff1,2.029079106899765,delay,0
4.2700000000000005,eff1,2.0089729434315475,delay,0
4.28,eff1,1.9890674368341057,delay,0
4.29,eff1,1.9693605883692473,delay,0
4.3,eff1,1.9498504191138633,delay,0
4.3100000000000005,eff1,1.9305349697632863,delay,0
4.32,eff1,1.9114123004366286,delay,0
4.33,eff1,1.892480490484049,delay,0
4.34,eff1,1.8737376382959692,delay,0
4.3500000000000005,eff1,1.8551818611141797,delay,0
4.36,eff1,1.83681129484486,delay,0
4.37,eff1,1.8186240938734322,delay,0
4.38,eff1,1.8006184308813091,delay,0
4.39,eff1,1.7827924966644446,delay,0
4.4,eff1,1.765144499953716,delay,0
4.41,eff1,1.7476726672371015,delay,0
4.42,eff1,1.730375242583626,delay,0
4.43,eff1,1.7132504874690881,delay,0
4.44,eff1,1.696296680603512,delay,0
4.45,eff1,1.6795121177603427,delay,0
4.46,eff1,1.6628951116073334,delay,0
4.47,eff1,1.6464439915391396,delay,0
4.48,eff1,1.630157103511579,delay,0
4.49,eff1,1.6140328098775587,delay,0
4.5,eff1,1.5980694892246314,delay,0
4.51,eff1,1.5822655362141864,delay,0
4.5200000000000005,eff1,1.566619361422246,delay,0
4.53,eff1,1.551129391181859,delay,0
4.54,eff1,1.5357940674270603,delay,0
4.55,eff1,1.5206118475383996,delay,0
4.5600000000000005,eff1,1.505581204190012,delay,0
4.57,eff1,1.4907006251982238,delay,0
4.58,eff1,1.475968613371656,delay,0
4.59,eff1,1.4613836863628464,delay,0
4.6000000000000005,eff1,1.4469443765213392,delay,0
4.61,eff1,1.4326492307482575,delay,0
4.62,eff1,1.4184968103523108,delay,0
4.63,eff1,1.4044856909072585,delay,0
4.64,eff1,1.3906144621107894,delay,0
4.65,eff1,1.376881727644811,delay,0
4.66,eff1,1.3632861050371414,delay,0
4.67,eff1,1.3498262255245692,delay,0
4.68,eff1,1.336500733917294,delay,0
4.69,eff1,1.323308288464715,delay,0
4.7,eff1,1.3102475607225605,delay,0
4.71,eff1,1.2973172354213416,delay,0
4.72,eff1,1.2845160103361206,delay,0
4.73,eff1,1.271842596157579,delay,0
4.74,eff1,1.2592957163643768,delay,0
4.75,eff1,1.2468741070967717,delay,0
4.76,eff1,1.2345765170315133,delay,0
4.7700000000000005,eff1,1.2224017072579771,delay,0
4.78,eff1,1.2103484511675497,delay,0
4.79,eff1,1.198415534342922,delay,0
4.8,eff1,1.1866017543087302,delay,0
4.8100000000000005,eff1,1.1749059205690537,delay,0
4.82,eff1,1.163326854519884,delay,0
4.83,eff1,1.1518633891817178,delay,0
4.84,eff1,1.1405143691661261,delay,0
4.8500000000000005,eff1,1.1292786505499615,delay,0
4.86,eff1,1.1181551007620902,delay,0
4.87,eff1,1.1071425984712442,delay,0
4.88,eff1,1.0962400334750984,delay,0
4.89,eff1,1.0854463065904254,delay,0
4.9,eff1,1.0747603295443477,delay,0
4.91,eff1,1.0641810248666725,delay,0
4.92,eff1,1.0537073257832854,delay,0
4.93,eff1,1.0433381761106186,delay,0
4.94,eff1,1.0330725301511623,delay,0
4.95,eff1,1.0229093525900133,delay,0
4.96,eff1,1.012847618392452,delay,0
4.97,eff1,1.0028863127025391,delay,0
4.98,eff1,0.993024430742716,delay,0
4.99,eff1,0.9832609777144091,delay,0
5.0,eff1,0.9735949686996095,delay,0
5.01,eff1,0.9640254285634394,delay,0
5.0200000000000005,eff1,0.9545513918576818,delay,0
5.03,eff1,0.9451719027252701,delay,0
5.04,eff1,0.9358860148057171,delay,0
5.05,eff1,0.9266927911414914,delay,0
5.0600000000000005,eff1,0.9175913040853164,delay,0
5.07,eff1,0.9085806352083916,delay,0
5.08,eff1,0.8996598752095192,delay,0
5.09,eff1,0.8908281238251344,delay,0
5.1000000000000005,eff1,0.8820844897402268,delay,0
5.11,eff1,0.8734280905001433,delay,0
5.12,eff1,0.8648580524232616,delay,0
5.13,eff1,0.8563735105145345,delay,0
5.14,eff1,0.8479736083798829,delay,0
5.15,eff1,0.8396574981414394,delay,0
5.16,eff1,0.8314243403536332,delay,0
5.17,eff1,0.8232733039200962,delay,0
5.18,eff1,0.8152035660113995,delay,0
5.19,eff1,0.8072143119835982,delay,0
5.2,eff1,0.799304735297585,delay,0
5.21,eff1,0.7914740374392336,delay,0
5.22,eff1,0.7837214278403405,delay,0
5.23,eff1,0.7760461238003379,delay,0
5.24,eff1,0.7684473504087894,delay,0
5.25,eff1,0.7609243404686412,delay,0
5.26,eff1,0.7534763344202368,delay,0
5.2700000000000005,eff1,0.7461025802660795,delay,0
5.28,eff1,0.7388023334963396,delay,0
5.29,eff1,0.7315748570150898,delay,0
5.3,eff1,0.7244194210672749,delay,0
5.3100000000000005,eff1,0.7173353031663975,delay,0
5.32,eff1,0.710321788022919,delay,0
5.33,eff1,0.7033781674733618,delay,0
5.34,eff1,0.6965037404101145,delay,0
5.3500000000000005,eff1,0.6896978127119253,delay,0
5.36,eff1,0.682959697175083,delay,0
5.37,eff1,0.67628871344527,delay,0
5.38,eff1,0.669684187950092,delay,0
5.39,eff1,0.6631454538322678,delay,0
5.4,eff1,0.6566718508834766,delay,0
5.41,eff1,0.6502627254788599,delay,0
5.42,eff1,0.6439174305121597,delay,0
5.43,eff1,0.6376353253315018,delay,0
5.44,eff1,0.6314157756758059,delay,0
5.45,eff1,0.6252581536118242,delay,0
5.46,eff1,0.6191618374717928,delay,0
5.47,eff1,0.613126211791701,delay,0
5.48,eff1,0.6071506672501644,delay,0
5.49,eff1,0.6012346006078997,delay,0
5.5,eff1,0.595377414647789,delay,0
5.51,eff1,0.589578518115539,delay,0
5.5200000000000005,eff1,0.5838373256609163,delay,0
5.53,eff1,0.5781532577795656,delay,0
5.54,eff1,0.5725257407553901,delay,0
5.55,eff1,0.5669542066035048,delay,0
5.5600000000000005,eff1,0.5614380930137446,delay,0
5.57,eff1,0.5559768432947287,delay,0
5.58,eff1,0.5505699063184698,delay,0
5.59,eff1,0.5452167364655292,delay,0
5.6000000000000005,eff1,0.5399167935707071,delay,0
5.61,eff1,0.5346695428692683,delay,0
5.62,eff1,0.5294744549436873,delay,0
5.63,eff1,0.5243310056709236,delay,0
5.64,eff1,0.5192386761702058,delay,0
5.65,eff1,0.5141969527513316,delay,0
5.66,eff1,0.5092053268634713,delay,0
5.67,eff1,0.504263295044472,delay,0
5.68,eff1,0.499370358870659,delay,0
5.69,eff1,0.4945260249071273,delay,0
5.7,eff1,0.48972980465852034,delay,0
5.71,eff1,0.48498121452028675,delay,0
5.72,eff1,0.48027977573041797,delay,0
5.73,eff1,0.4756250143216542,delay,0
5.74,eff1,0.47101646107416,delay,0
5.75,eff1,0.46645365146865847,delay,0
5.76,eff1,0.461936125640028,delay,0
5.7700000000000005,eff1,0.45746342833134845,delay,0
5.78,eff1,0.45303510884839904,delay,0
5.79,eff1,0.4486507210145977,delay,0
5.8,eff1,0.4443098231263823,delay,0
5.8100000000000005,eff1,0.44001197790902696,delay,0
5.82,eff1,0.43575675247289086,delay,0
5.83,eff1,0.4315437182700904,delay,0
5.84,eff1,0.4273724510515985,delay,0
5.8500000000000005,eff1,0.4232425308247594,delay,0
5.86,eff1,0.4191535418112211,delay,0
5.87,eff1,0.41510507240527394,delay,0
5.88,eff1,0.41109671513259877,delay,0
5.89,eff1,0.40712806660941653,delay,0
5.9,eff1,0.40319872750203545,delay,0
5.91,eff1,0.3993083024867956,delay,0
5.92,eff1,0.395456400210399,delay,0
5.93,eff1,0.391642633250631,delay,0
5.94,eff1,0.38786661807746153,delay,0
5.95,eff1,0.38412797501452917,delay,0
5.96,eff1,0.38042632820099515,delay,0
5.97,eff1,0.3767613055537746,delay,0
5.98,eff1,0.37313253873013186,delay,0
5.99,eff1,0.3695396630906438,delay,0
6.0,eff1,0.36598231766252,delay,0
6.01,eff1,0.36246014510328356,delay,0
6.0200000000000005,eff1,0.3589727916648041,delay,0
6.03,eff1,0.35551990715768306,delay,0
6.04,eff1,0.3521011449159823,delay,0
6.05,eff1,0.3487161617623002,delay,0
6.0600000000000005,eff1,0.3453646179731853,delay,0
6.07,eff1,0.3420461772448892,delay,0
6.08,eff1,0.33876050665944973,delay,0
6.09,eff1,0.33550727665110763,delay,0
6.1000000000000005,eff1,0.3322861609730485,delay,0
6.11,eff1,0.3290968366644702,delay,0
6.12,eff1,0.3259389840179681,delay,0
6.13,eff1,0.3228122865472417,delay,0
6.140000000000001,eff1,0.3197164309551122,delay,0
6.15,eff1,0.31665110710185573,delay,0
6.16,eff1,0.31361600797383954,delay,0
6.17,eff1,0.31061082965246845,delay,0
6.18,eff1,0.3076352712834314,delay,0
6.19,eff1,0.3046890350462476,delay,0
6.2,eff1,0.30177182612411085,delay,0
6.21,eff1,0.29888335267402477,delay,0
6.22,eff1,0.2960233257972315,delay,0
6.23,eff1,0.2931914595099267,delay,0
6.24,eff1,0.29038747071426185,delay,0
6.25,eff1,0.28761107916962614,delay,0
6.26,eff1,0.28486200746421025,delay,0
6.2700000000000005,eff1,0.28213998098684645,delay,0
6.28,eff1,0.2794447278991239,delay,0
6.29,eff1,0.2767759791077732,delay,0
6.3,eff1,0.27413346823732293,delay,0
6.3100000000000005,eff1,0.2715169316030206,delay,0
