,gene,p,comp,f-test
84,1700088E04Rik,0.9999996381350738,expo_gamma,ns
85,1700093K21Rik,0.14141468251675682,expo_gamma,ns
86,1700102P08Rik,0.046326749054647065,expo_gamma,sig
87,1700109H08Rik,0.01677436354514017,expo_gamma,sig
88,1700109H08Rik.1,0.016193107493300385,expo_gamma,sig
89,1700113I22Rik,0.00017111752116338863,expo_gamma,sig
90,1700113I22Rik.1,0.06072680456437296,expo_gamma,ns
91,1700123O20Rik.1,0.10501688844012669,expo_gamma,ns
92,1700127D06Rik,0.9999936212507137,expo_gamma,ns
93,1810007P19Rik,0.0038396124014620225,expo_gamma,sig
94,1810009N02Rik,0.17454502679148276,expo_gamma,ns
95,1810009O10Rik,0.025677200053676352,expo_gamma,sig
96,1810014F10Rik,0.10355516754573968,expo_gamma,ns
97,1810020G14Rik,0.015183264976696087,expo_gamma,sig
98,1810020G14Rik.2,0.012716329229353951,expo_gamma,sig
99,1810021J13Rik,0.06125888372299604,expo_gamma,ns
100,1810021J13Rik.1,0.09055896986167189,expo_gamma,ns
101,1810027O10Rik,0.17354658883472773,expo_gamma,ns
102,1810030N24Rik,1.0,expo_gamma,ns
103,1810031K17Rik,0.999978271437882,expo_gamma,ns
104,1810033M07Rik,1.0,expo_gamma,ns
105,1810037I17Rik,0.006798880760396475,expo_gamma,sig
106,1810044A24Rik,0.07370984123289814,expo_gamma,ns
107,1810046J19Rik,0.5578310981797263,expo_gamma,ns
108,1810048J11Rik.1,0.08291941197250507,expo_gamma,ns
109,1810049H13Rik,0.04541788179722994,expo_gamma,sig
110,1810054D07Rik,1.0,expo_gamma,ns
111,1810073G14Rik,0.0882272279898404,expo_gamma,ns
112,2010001J22Rik,0.0623499661792295,expo_gamma,ns
113,2010001J22Rik.1,0.00030889155713687,expo_gamma,sig
114,2010001M09Rik,0.07413929540127362,expo_gamma,ns
115,2010005J08Rik,1.0,expo_gamma,ns
116,2010005J08Rik.1,1.0,expo_gamma,ns
117,2010007H12Rik.1,0.029950735593548328,expo_gamma,sig
118,2010111I01Rik,0.9999998496893917,expo_gamma,ns
119,2010305A19Rik,0.00045100783011864376,expo_gamma,sig
120,2010305C02Rik,0.0021632713034162032,expo_gamma,sig
121,2010305C02Rik.1,7.208110134393486e-05,expo_gamma,sig
122,2010316F05Rik,1.0,expo_gamma,ns
123,2010321M09Rik,0.11206438783934602,expo_gamma,ns
124,2210012G02Rik,0.9999991522117523,expo_gamma,ns
125,2210012G02Rik.1,0.9999596031179663,expo_gamma,ns
126,2210012G02Rik.2,0.999999968351622,expo_gamma,ns
127,2210018M11Rik.1,0.092576562311522,expo_gamma,ns
128,2210021J22Rik,0.11948928984609042,expo_gamma,ns
129,2210404O07Rik,0.0010172664789982466,expo_gamma,sig
130,2210417D09Rik,0.08415885068141404,expo_gamma,ns
131,2210418O10Rik.1,0.117049259404579,expo_gamma,ns
132,2310001A20Rik,0.019352934408403244,expo_gamma,sig
133,2310002B06Rik.1,0.1665052835677472,expo_gamma,ns
134,2310003C23Rik.1,0.013084159419899155,expo_gamma,sig
135,2310003F16Rik,0.05835143489340533,expo_gamma,ns
136,2310003L22Rik.1,0.024650257443913137,expo_gamma,sig
137,2310004I24Rik,0.10295252951851286,expo_gamma,ns
138,2310005E10Rik.1,0.15534539230935707,expo_gamma,ns
139,2310007D09Rik,0.9999972654405074,expo_gamma,ns
140,2310007H09Rik,1.0,expo_gamma,ns
141,2310008H04Rik,0.0006408232496032396,expo_gamma,sig
142,2310008H09Rik.1,1.0,expo_gamma,ns
143,2310008M10Rik,0.24429594479924233,expo_gamma,ns
144,2310009B15Rik,0.01488893897208643,expo_gamma,sig
145,2310011J03Rik,0.040163596812747504,expo_gamma,sig
146,2310016C08Rik,1.0,expo_gamma,ns
147,2310016C08Rik.1,0.9999903629305799,expo_gamma,ns
148,2310016E02Rik,0.02270871318010903,expo_gamma,sig
149,2310016E02Rik.2,0.42811651298485254,expo_gamma,ns
150,2310022B05Rik,0.094924272934926,expo_gamma,ns
151,2310033P09Rik,0.11546424003436784,expo_gamma,ns
152,2310033P09Rik.1,0.014987154161252403,expo_gamma,sig
153,2310036O22Rik,0.009873950297246914,expo_gamma,sig
154,2310037I24Rik,0.00025397919046432627,expo_gamma,sig
155,2310037I24Rik.1,0.004519386705741368,expo_gamma,sig
156,2310037I24Rik.2,1.1415231989442276e-05,expo_gamma,sig
157,2310038H17Rik,0.014508986300680538,expo_gamma,sig
158,2310039H08Rik,0.04326096358289533,expo_gamma,sig
159,2310044G17Rik,0.9999868376345961,expo_gamma,ns
160,2310044H10Rik,0.21804041568494759,expo_gamma,ns
161,2310046K01Rik,0.9999994371266416,expo_gamma,ns
162,2310046O06Rik,0.0054373511460669155,expo_gamma,sig
163,2310047D13Rik,0.015204320903970836,expo_gamma,sig
164,2310047M10Rik,0.008597591029284146,expo_gamma,sig
165,2310056P07Rik,1.0,expo_gamma,ns
166,2310061C15Rik,0.022634851603654083,expo_gamma,sig
167,2310061F22Rik,0.03575397091654886,expo_gamma,sig
168,2310061F22Rik.1,0.08956129102632082,expo_gamma,ns
169,2400003C14Rik.1,0.7202167133184678,expo_gamma,ns
170,2410001C21Rik,0.0014844150996421446,expo_gamma,sig
171,2410001C21Rik.1,0.024866156629121172,expo_gamma,sig
172,2410002F23Rik.1,0.07528528352135477,expo_gamma,ns
173,2410002F23Rik.2,0.076512536800878,expo_gamma,ns
174,2410002I01Rik,0.0381845243042479,expo_gamma,sig
175,2410003P15Rik,0.03739885398175968,expo_gamma,sig
176,2410004A20Rik,0.9999229092017925,expo_gamma,ns
177,2410004L22Rik,0.002928595879486462,expo_gamma,sig
178,2410008K03Rik,0.0138535798578735,expo_gamma,sig
179,2410018G20Rik,0.01735193573884042,expo_gamma,sig
180,2410018L13Rik.1,0.9999987239923506,expo_gamma,ns
181,2410022L05Rik,1.4017570305613347e-06,expo_gamma,sig
182,2410025L10Rik.1,0.0015617252826993777,expo_gamma,sig
183,2410091C18Rik.1,0.0291463412968076,expo_gamma,sig
184,2410129H14Rik,0.004399189995145325,expo_gamma,sig
185,2410131K14Rik,0.025076604163806415,expo_gamma,sig
186,2410166I05Rik,0.16400056978629163,expo_gamma,ns
187,2500003M10Rik,0.8061227583860577,expo_gamma,ns
188,2500003M10Rik.1,0.6078974396548662,expo_gamma,ns
189,2500003M10Rik.2,0.31803414233622285,expo_gamma,ns
190,2510003E04Rik,0.2022855900970396,expo_gamma,ns
191,2510009E07Rik.2,1.0,expo_gamma,ns
192,2510012J08Rik.1,0.08117487413924551,expo_gamma,ns
193,2510039O18Rik,0.0006466178240567277,expo_gamma,sig
194,2510048L02Rik,0.9999998733492045,expo_gamma,ns
195,2610020H08Rik,0.47485575036205196,expo_gamma,ns
196,2610020O08Rik,0.016419229790541667,expo_gamma,sig
197,2610021K21Rik,0.0032211606426940653,expo_gamma,sig
198,2610021K21Rik.1,0.003329462158501384,expo_gamma,sig
199,2610024G14Rik.1,0.08794046383829646,expo_gamma,ns
200,2610027C15Rik,0.01655741019606516,expo_gamma,sig
201,2610027C15Rik.1,0.0445978519300384,expo_gamma,sig
202,2610028A01Rik,5.356057564132044e-07,expo_gamma,sig
203,2610029G23Rik,0.04581793855921246,expo_gamma,sig
204,2610029G23Rik.1,1.0,expo_gamma,ns
205,2610207I05Rik.1,0.3535364782234768,expo_gamma,ns
206,2610207I05Rik.3,0.1455413795955579,expo_gamma,ns
207,2610318N02Rik.1,0.9999711189570806,expo_gamma,ns
208,2610510J17Rik,1.992959277052897e-06,expo_gamma,sig
209,2610524H06Rik,0.08751326690903893,expo_gamma,ns
210,2700007P21Rik,0.9999986172096824,expo_gamma,ns
211,2700007P21Rik.2,0.1318809634627377,expo_gamma,ns
212,2700050L05Rik,0.0435455936805883,expo_gamma,sig
213,2700060E02Rik,1.0,expo_gamma,ns
214,2700060E02Rik.1,0.00036631355858396386,expo_gamma,sig
215,2700062C07Rik,0.3271202792081832,expo_gamma,ns
216,2700062C07Rik.2,0.2523371364416568,expo_gamma,ns
217,2700097O09Rik,1.0,expo_gamma,ns
218,2810004N23Rik,1.4627771660613575e-08,expo_gamma,sig
219,2810008M24Rik,0.9999984263596206,expo_gamma,ns
220,2810008M24Rik.1,1.0,expo_gamma,ns
221,2810046L04Rik,0.1787221551088457,expo_gamma,ns
222,2810403A07Rik,9.730049824396847e-05,expo_gamma,sig
223,2810405K02Rik,0.011606560952970857,expo_gamma,sig
224,2810407C02Rik,1.0,expo_gamma,ns
225,2810407C02Rik.1,0.9999966909533734,expo_gamma,ns
226,2810407C02Rik.2,0.9999986340919862,expo_gamma,ns
227,2810407C02Rik.3,0.008471015427704565,expo_gamma,sig
228,2810408A11Rik.1,0.999996834845385,expo_gamma,ns
229,2810408M09Rik.1,0.08176168949412221,expo_gamma,ns
230,2810408M09Rik.2,0.12585327044526107,expo_gamma,ns
231,2810410C14Rik,0.026343798516429096,expo_gamma,sig
232,2810417H13Rik,3.0830295538741836e-08,expo_gamma,sig
233,2810422O20Rik,0.0010733638287200309,expo_gamma,sig
234,2810439F02Rik,0.9999985087939187,expo_gamma,ns
235,2810453I06Rik,1.6343345565772438e-09,expo_gamma,sig
236,2810453I06Rik.2,0.02635809777649467,expo_gamma,sig
237,2810474O19Rik,0.9375018195710731,expo_gamma,ns
238,2810474O19Rik.2,0.999989252570873,expo_gamma,ns
239,2900011O08Rik,0.02977766292963202,expo_gamma,sig
240,3000004C01Rik,0.00012247983110769134,expo_gamma,sig
241,3000004C01Rik.1,0.0002636876433522728,expo_gamma,sig
242,3000004C01Rik.2,0.12093414354671994,expo_gamma,ns
243,3010026O09Rik,0.07551995218278407,expo_gamma,ns
244,3110043J09Rik,1.0,expo_gamma,ns
245,3110056O03Rik,0.9999974477296371,expo_gamma,ns
246,3110057O12Rik,0.013229438556889406,expo_gamma,sig
247,3110057O12Rik.1,0.02037305840808723,expo_gamma,sig
248,3200002M19Rik.1,0.00551673586889434,expo_gamma,sig
249,3300001G02Rik,0.033975105732017674,expo_gamma,sig
250,3300001P08Rik,0.8226962668242646,expo_gamma,ns
251,3300001P08Rik.2,0.026284786906040414,expo_gamma,sig
252,3300002I08Rik,0.00011944238530681162,expo_gamma,sig
253,3830406C13Rik.2,0.0672130546043399,expo_gamma,ns
254,3930401K13Rik,0.03130915049681393,expo_gamma,sig
255,4432405B04Rik,0.7714318750977903,expo_gamma,ns
256,4631427C17Rik,0.0005462549967625296,expo_gamma,sig
257,4632404H12Rik,1.1102230246251565e-16,expo_gamma,sig
258,4632404H12Rik.2,1.0,expo_gamma,ns
259,4632419K20Rik,1.0,expo_gamma,ns
260,4632433K11Rik,0.9999674856672658,expo_gamma,ns
261,4732418C07Rik,0.17737041382043894,expo_gamma,ns
262,4732418C07Rik.2,0.1389917358071927,expo_gamma,ns
263,4732479N06Rik.1,0.2776816857960319,expo_gamma,ns
264,4732496O08Rik,1.2951516184966927e-05,expo_gamma,sig
265,4831426I19Rik.1,0.005708138966976417,expo_gamma,sig
266,4831426I19Rik.2,0.10228084311997254,expo_gamma,ns
267,4833405L16Rik,0.026820593552528305,expo_gamma,sig
268,4833420G17Rik,0.9999917078813411,expo_gamma,ns
269,4921520G13Rik,0.11830392147645907,expo_gamma,ns
270,4922501C03Rik.1,0.00827446250352648,expo_gamma,sig
271,4930402H24Rik,0.001304927518632315,expo_gamma,sig
272,4930408O21Rik.1,0.3548528850688636,expo_gamma,ns
273,4930427A07Rik,0.050744893938592606,expo_gamma,ns
274,4930432H15Rik,0.43017209682556246,expo_gamma,ns
275,4930432O21Rik,1.0,expo_gamma,ns
276,4930451C15Rik,0.9114627629873885,expo_gamma,ns
277,4930452B06Rik,0.007038310616453103,expo_gamma,sig
278,4930453N24Rik,0.07089125335773505,expo_gamma,ns
279,4930486L24Rik,0.9999685660468483,expo_gamma,ns
280,4930503B20Rik.1,0.9999938874883751,expo_gamma,ns
281,4930503L19Rik,0.17282846535016427,expo_gamma,ns
282,4930511J11Rik,0.5121818146275839,expo_gamma,ns
283,4930534B04Rik,0.00018199102231641895,expo_gamma,sig
284,4930534B04Rik.1,3.538820269577414e-05,expo_gamma,sig
285,4930535E21Rik,0.07707384247268223,expo_gamma,ns
286,4930538K18Rik.2,0.9999855359926797,expo_gamma,ns
287,4930547N16Rik,1.8710802444532604e-05,expo_gamma,sig
288,4930550C14Rik,0.0017179479561258981,expo_gamma,sig
289,4930570C03Rik,0.006652633107079753,expo_gamma,sig
290,4930573I19Rik,0.02745402564375199,expo_gamma,sig
291,4930573I19Rik.1,0.029736871343503446,expo_gamma,sig
292,4930583H14Rik,0.00014956037231494967,expo_gamma,sig
293,4930589M24Rik.1,0.6055718008345417,expo_gamma,ns
294,4931406C07Rik,0.0522122897627435,expo_gamma,ns
295,4931406I20Rik.1,0.07530346686139766,expo_gamma,ns
296,4931406P16Rik,0.007990968498047035,expo_gamma,sig
297,4931428F04Rik,6.124176945232485e-05,expo_gamma,sig
298,4932417I16Rik,0.013287998161706116,expo_gamma,sig
299,4932418E24Rik,0.9999977767448428,expo_gamma,ns
300,4932438H23Rik,0.9999916427844137,expo_gamma,ns
301,4932438H23Rik.1,0.009191738282480433,expo_gamma,sig
302,4932441K18Rik.1,0.0002923331495237047,expo_gamma,sig
303,4933407H18Rik,0.06589100328045583,expo_gamma,ns
304,4933407P14Rik.1,1.0,expo_gamma,ns
305,4933426M11Rik,0.0009831056206515143,expo_gamma,sig
306,4933428G20Rik,1.0,expo_gamma,ns
307,4933430I17Rik,2.5164399360400047e-05,expo_gamma,sig
308,5133400G04Rik,0.004419501001188819,expo_gamma,sig
309,5133400G04Rik.1,1.1848519133161872e-05,expo_gamma,sig
310,5133400G04Rik.2,0.0060073323534372,expo_gamma,sig
311,5230400G24Rik,0.596110765814026,expo_gamma,ns
312,5230400G24Rik.1,0.04034034069363046,expo_gamma,sig
313,5430432M24Rik,0.001306477201024503,expo_gamma,sig
314,5430432M24Rik.1,0.08360953588108411,expo_gamma,ns
315,5430435G22Rik,0.09326070665151087,expo_gamma,ns
316,5630401D24Rik.3,0.999997415182097,expo_gamma,ns
317,5730403B10Rik,0.0340626248895296,expo_gamma,sig
318,5730403M16Rik,0.0003626608227933481,expo_gamma,sig
319,5730409G15Rik.1,0.6387446063523177,expo_gamma,ns
320,5730410I19Rik,0.023507002755695616,expo_gamma,sig
321,5730410I19Rik.1,0.17243663371412588,expo_gamma,ns
322,5730410I19Rik.2,0.04558127965446723,expo_gamma,sig
323,5730446C15Rik,0.0001718332474437423,expo_gamma,sig
324,5730453I16Rik,0.028314950853060905,expo_gamma,sig
325,5730453I16Rik.1,0.28718783696996897,expo_gamma,ns
326,5730469M10Rik,0.002959068362250128,expo_gamma,sig
327,5730469M10Rik.1,0.010534292410004253,expo_gamma,sig
328,5730494M16Rik,0.4271872584418316,expo_gamma,ns
329,5730507C01Rik,1.0,expo_gamma,ns
330,5730577I03Rik,0.04236079871703902,expo_gamma,sig
331,5730590G19Rik,0.009388994510940107,expo_gamma,sig
332,5730596K20Rik.2,0.49743338127373515,expo_gamma,ns
333,5830405N20Rik,0.9999773627961328,expo_gamma,ns
334,5830415L20Rik,1.0,expo_gamma,ns
335,5830427D03Rik,0.11593974852436872,expo_gamma,ns
336,5830457O10Rik.3,0.04423394690264737,expo_gamma,sig
337,5830472M02Rik,0.0010743301014141116,expo_gamma,sig
338,5830472M02Rik.1,0.05600921901020661,expo_gamma,ns
339,5930434B04Rik,1.0,expo_gamma,ns
340,5930434B04Rik.3,0.05427797415512092,expo_gamma,ns
341,6030408C04Rik,3.347925988694822e-05,expo_gamma,sig
342,6030408C04Rik.1,0.012580976175830982,expo_gamma,sig
343,6030408C04Rik.2,0.8612923544348,expo_gamma,ns
344,6030429G01Rik,0.02079145397708826,expo_gamma,sig
345,6030446N20Rik.1,0.13332959952650436,expo_gamma,ns
346,6230416J20Rik,0.999996336023426,expo_gamma,ns
347,6330503C03Rik,0.8855838933959979,expo_gamma,ns
348,6330503K22Rik.1,1.7318553813261417e-07,expo_gamma,sig
349,6330503K22Rik.2,5.91808827786755e-05,expo_gamma,sig
350,6330505N24Rik,0.8787203450873365,expo_gamma,ns
351,6430510M02Rik,0.9999993058846337,expo_gamma,ns
352,6430526N21Rik,0.9999969109803252,expo_gamma,ns
353,6430531B16Rik,0.9999571739381208,expo_gamma,ns
354,6430571L13Rik,0.00014042437744121727,expo_gamma,sig
355,6430604K15Rik,0.03455060506242258,expo_gamma,sig
356,6430706D22Rik,0.0739979768086666,expo_gamma,ns
357,6530403A03Rik,0.023504029856469155,expo_gamma,sig
358,6720456H20Rik.1,0.999998143456583,expo_gamma,ns
359,6720458F09Rik,0.04733513267786915,expo_gamma,sig
360,6720460F02Rik,0.02117036269197714,expo_gamma,sig
361,6720463M24Rik,1.0,expo_gamma,ns
362,6720467C03Rik,0.00712520905765146,expo_gamma,sig
363,6720467C03Rik.1,0.015315463372424953,expo_gamma,sig
364,7530404M11Rik,0.002202634177665974,expo_gamma,sig
365,7530404M11Rik.1,0.06202411604675662,expo_gamma,ns
366,8430415E04Rik,0.9999959779594164,expo_gamma,ns
367,8430415E04Rik.1,0.01910098085912615,expo_gamma,sig
368,8430427H17Rik,0.0018611713244278683,expo_gamma,sig
369,9030617O03Rik,0.04133121642674609,expo_gamma,sig
370,9130005N14Rik,6.03330394055579e-06,expo_gamma,sig
371,9130011E15Rik,0.09575869792224978,expo_gamma,ns
372,9130019O22Rik,0.018863430880114773,expo_gamma,sig
373,9130211I03Rik,1.8013604041744458e-07,expo_gamma,sig
374,9130213B05Rik,0.0505812421661177,expo_gamma,ns
375,9130227C08Rik,0.0138636333951756,expo_gamma,sig
376,9130404D14Rik,1.0,expo_gamma,ns
377,9330176C04Rik,0.32413107677962993,expo_gamma,ns
378,9430020K01Rik,0.0013156829698117711,expo_gamma,sig
379,9530077C05Rik,0.04641869628051298,expo_gamma,sig
380,9530096D07Rik.1,0.0020365346670327966,expo_gamma,sig
381,9630025I21Rik.1,0.8464809421565219,expo_gamma,ns
382,9630031F12Rik,0.09255501426758361,expo_gamma,ns
383,9830163H01Rik,0.7830330032821495,expo_gamma,ns
384,9930021D14Rik,0.09106978219446993,expo_gamma,ns
385,9930021D14Rik.1,0.22415363581024816,expo_gamma,ns
386,9930104L06Rik,1.0,expo_gamma,ns
387,9930111J21Rik,0.000490502150919947,expo_gamma,sig
388,A030007L17Rik.1,0.46393776495006933,expo_gamma,ns
389,A130010J15Rik,0.9999720285142493,expo_gamma,ns
390,A130010J15Rik.1,0.9999773522933753,expo_gamma,ns
391,A230067G21Rik,1.0,expo_gamma,ns
392,A430005L14Rik,0.036029855185111814,expo_gamma,sig
393,A430005L14Rik.1,0.219505977975471,expo_gamma,ns
394,A430005L14Rik.2,0.05332235530490437,expo_gamma,ns
395,A430005L14Rik.3,0.008333583175792802,expo_gamma,sig
396,A430107P09Rik,0.28415700866856897,expo_gamma,ns
397,A530032D15Rik.1,0.046699033862721895,expo_gamma,sig
398,A530082C11Rik,0.9999832424545828,expo_gamma,ns
399,A630042L21Rik,0.08460169932779982,expo_gamma,ns
400,A630077B13Rik,1.0,expo_gamma,ns
401,A730008H23Rik,0.033050985515981846,expo_gamma,sig
402,A830043J08Rik,0.0005086895965505933,expo_gamma,sig
403,A930005I04Rik,0.989821405290977,expo_gamma,ns
404,A930025D01Rik.1,0.24910438929719103,expo_gamma,ns
405,A930041I02Rik.1,1.0,expo_gamma,ns
406,AA407659,6.159971657881957e-05,expo_gamma,sig
407,AA407659.1,0.004077938837801831,expo_gamma,sig
408,AA408296,0.13753689191507157,expo_gamma,ns
409,AA408296.1,0.07398612727818665,expo_gamma,ns
410,AA408296.2,0.15705732505010672,expo_gamma,ns
411,AA409316,0.7801642457152248,expo_gamma,ns
412,AA415398,0.9999827129007922,expo_gamma,ns
413,AA467197,0.0009703858865972581,expo_gamma,sig
414,AA673488.1,0.10997726592417845,expo_gamma,ns
415,AA881470.1,0.9999979525477365,expo_gamma,ns
416,AB112350,0.06677388783349436,expo_gamma,ns
417,AI316807,1.0,expo_gamma,ns
418,AI427515,5.525046729126792e-06,expo_gamma,sig
419,AI449175,0.034576693834421524,expo_gamma,sig
420,AI449175.1,0.01243555115880357,expo_gamma,sig
421,AI451557,1.0,expo_gamma,ns
422,AI451617,0.7155646264328503,expo_gamma,ns
423,AI597468,0.6666339820895448,expo_gamma,ns
424,AI747699,0.007297011850818325,expo_gamma,sig
425,AI894139,1.994992407738927e-05,expo_gamma,sig
426,AU019823,0.051266936029065735,expo_gamma,ns
427,AU021838,0.01091109474883889,expo_gamma,sig
428,AV249152.2,0.0013894093623318948,expo_gamma,sig
429,AW061290,0.0011288384248646643,expo_gamma,sig
430,AW121567,0.9999861568848611,expo_gamma,ns
431,AW125753,0.9999844561055486,expo_gamma,ns
432,AW548124.1,1.289653721370243e-06,expo_gamma,sig
433,Aaas,0.0015999898058068895,expo_gamma,sig
434,Aaas.1,0.4679902658577191,expo_gamma,ns
435,Aatf,0.07353918688827854,expo_gamma,ns
436,Aatf.1,0.1099143817438678,expo_gamma,ns
437,Abcc5.1,0.9719209744304981,expo_gamma,ns
438,Abcf2.1,0.9999960446565803,expo_gamma,ns
439,Abcf3,0.15945736814169686,expo_gamma,ns
440,Abcf3.1,0.07390817968812458,expo_gamma,ns
441,Abcg2,0.002608946100972509,expo_gamma,sig
442,Abhd11,0.07089768401815166,expo_gamma,ns
443,Abhd14b,3.0511087533269254e-05,expo_gamma,sig
444,Abhd4,3.7899885548808854e-06,expo_gamma,sig
445,Abhd5,0.14926729950762652,expo_gamma,ns
446,Abhd7.1,0.0036340414611081284,expo_gamma,sig
447,Abi1,0.0233482764697599,expo_gamma,sig
448,Abi2,0.9999924319551953,expo_gamma,ns
449,Abi2.3,0.9999975573889629,expo_gamma,ns
450,Ablim2,0.00785646812211338,expo_gamma,sig
451,Abtb1,0.9999963158391741,expo_gamma,ns
452,Acadl,0.06309076971556427,expo_gamma,ns
453,Acadl.1,0.02344294966376359,expo_gamma,sig
454,Acadl.2,0.9999952412884938,expo_gamma,ns
455,Acads,0.10845936819754964,expo_gamma,ns
456,Acads.1,0.07017603691568186,expo_gamma,ns
457,Acadsb,7.11611108150656e-06,expo_gamma,sig
458,Acadvl.1,0.05665288361847132,expo_gamma,ns
459,Acat2,0.0032618675633877547,expo_gamma,sig
460,Acbd4.1,0.005642168832544425,expo_gamma,sig
461,Acbd6,0.06355500328767072,expo_gamma,ns
462,Accn3.2,0.1266821764510735,expo_gamma,ns
463,Acd,0.001107111289614604,expo_gamma,sig
