,mean1,mean2,SD,chisqr,aic,bic,redchi,success,gene,rmse
4176,18.1192607983141,32.58425571914229,0.6237295086481076,0.26019431909254914,-12.828516091318015,-13.45323768363385,0.08673143969751639,True,Ptp4a3.1,0.20824437531121506
4177,25.087871799486578,25.15222988221625,3.4184882304127253,0.1558560363999977,-15.903492063796303,-16.528213656112136,0.051952012133332566,True,Ptpdc1,0.16117073576386715
4178,17.541122842219043,0.2295475348372844,0.023941823903544934,0.37623219939169494,-10.61584946311887,-11.240571055434705,0.12541073313056497,True,Ptpdc1.1,0.2504103962803511
4179,4.940439876360432,4.918944338233775,2.8720354144913527,0.028054474397593347,-19.915225285514953,-21.086911548212655,0.014027237198796673,True,Ptpla,0.07490590683997271
4180,16.896844635021424,16.784767126250607,19.093671396788885,0.5280939365019935,-12.090738750795545,-12.253008303629606,0.13202348412549839,True,Ptpla.1,0.27466705468413244
4181,12.332919515144972,48.09888587205899,0.6642714743067935,0.24321921715185246,-21.945869246380642,-21.707544621341135,0.048643843430370495,True,Ptplad1,0.17436284622585616
4182,96.34235851485309,2.547394414213535,6.902164875180255,0.4804694437179403,-24.3557673826652,-23.448012103683062,0.06863849195970576,True,Ptpn1,0.21919613220080786
4183,74.15844650762558,81.24349906662147,3.9795484953946247,0.6982256779810015,-17.00793736430909,-16.41626363230043,0.11637094633016692,True,Ptpn11.2,0.27853299784186786
4184,7.760450428105459,52.42269141993679,7.350025232181578,0.13816860680427534,-36.81865644158301,-35.91090116260087,0.019738372400610764,True,Ptpn12,0.11754514315967093
4185,74.09093326670279,4.040774559857341,1.9622791329364564,0.03468070909916124,-44.029166319261776,-43.43749258725312,0.00578011818319354,True,Ptpn12.2,0.06207585780421424
4186,12.262063571333858,2.7446587053150107,0.45647735160963543,0.047207776202444846,-35.06110553270772,-34.82278090766822,0.00944155524048897,True,Ptpn14.2,0.07681778456389904
4187,2.4192093298307826,2.4326867137523944,1.261154271231052,0.2100779632379266,-14.11221619725793,-14.736937789573764,0.07002598774597553,True,Ptpn18,0.18711759370243025
4188,23.9745004208547,23.97849680017226,0.014823881742320744,1.1602113647373342,-3.8589436183663537,-4.483665210682188,0.3867371215791114,True,Ptpn22.1,0.4397369222496056
4189,54.354956397163626,55.81142727357513,81.76354742971313,0.8228135184158485,-18.9761078456102,-18.068352566628064,0.1175447883451212,True,Ptpn6.1,0.2868472622173425
4190,70.97391594023185,70.77629641028294,51.78428143508539,0.16993764512112944,-34.749087956161965,-33.84133267717983,0.024276806445875633,True,Ptpn9,0.13036013390647058
4191,6.103880820784724e-06,41.345394634856845,41.101754528688474,0.33435045268650576,-23.63511138500329,-23.043437652994633,0.05572507544775096,True,Ptprcap,0.19274348315442635
4192,82.00888245077411,30.32587543420338,10.618062443988647,0.3556535973848814,-27.363831558896216,-26.45607627991408,0.05080765676926877,True,Ptpre.2,0.18858780379040457
4193,108.74377248851654,28.16116487484774,0.1624952780904798,0.6883024352703708,-20.761120444837303,-19.853365165855166,0.0983289193243387,True,Ptprk,0.26235518582074396
4194,32.08008596101423,32.080090688285644,0.7292992602627613,0.22215856838501913,-13.77674009582499,-14.401461688140826,0.07405285612833971,True,Ptprr.2,0.19242252483576308
4195,86.24960090360065,46.842363326410116,7.935647594907263,1.4032159533571327,-10.726120789471842,-10.134447057463184,0.2338693255595221,True,Ptrh2.1,0.39485805513671374
4196,73.11045866134862,23.7507983014863,3.7496228942125676,0.052940634505528314,-40.222278067984135,-39.63060433597548,0.008823439084254718,True,Pttg1,0.07669610630818542
4197,16.922994904469626,39.51710912522621,5.571306298071249,0.031258715403449586,-51.68042141766784,-50.7726661386857,0.004465530771921369,True,Puf60,0.05590949418788332
4198,113.74388164177563,25.39761252978554,1.5348123168229366,0.654348530503435,-21.267002412120128,-20.35924713313799,0.09347836150049071,True,Puf60.1,0.2558023710803782
4199,44.575588471128114,13.873560087453267,0.0026786364736797186,2.057733416768259,-4.862691582051211,-4.624366957011704,0.41154668335365174,True,Pum1,0.5071653350693759
4200,38.12880885687814,12.29579352819053,4.6550086614630946,0.054339303033700985,-28.008923551038464,-28.171193103872525,0.013584825758425246,True,Punc,0.08810651267779811
4201,10.490136187146424,1.8114839083030088,0.37795363807479054,0.06290694084145128,-10.609572540970252,-12.45068945761058,0.06290694084145128,True,Purb,0.1254062805857937
4202,2.2342825276865863,5.621422641141218,0.39197199913941216,1.0969193639712133e-17,-155.75094107751505,-157.59205799415537,1.0969193639712133e-17,True,Pus1.1,1.6559886503016961e-09
4203,16.611311360584992,17.054511511493303,1.738423823760632,0.16412256366699293,-11.082898516391069,-12.254584779088768,0.08206128183349647,True,Pus10,0.1811753645874587
4204,28.388451803700548,0.2560530213207124,0.06909045501106159,0.39127628433742667,-10.380604969183103,-11.005326561498938,0.13042542811247557,True,Pus10.1,0.2553678015260299
4205,100.36204070201846,5.874321906041235,7.651533133292782,0.31366928505638586,-7.844269964256943,-9.015956226954643,0.15683464252819293,True,Pus10.2,0.25046727732635493
4206,33.430360235376284,85.17733779387066,10.163784943120191,0.16619151386927963,-34.971995506100555,-34.06424022711842,0.02374164483846852,True,Pus3,0.1289152876385418
4207,53.71456955112996,47.131165300905295,2.45856021124688,0.9287990279974222,-14.439787252046631,-13.848113520037973,0.15479983799957037,True,Pus7l,0.32124739998903273
4208,44.0242179094833,44.024217909483255,0.17454956872143268,1.3473396921526084,-8.25047593454854,-8.012151309509033,0.2694679384305217,True,Pvrl2.1,0.4103869655813596
4209,1.2254025698143955,43.22079513983448,0.04181020410206071,0.4526502298640942,-16.976616903376335,-16.73829227833683,0.09053004597281884,True,Pvrl2.2,0.2378681961360362
4210,1.7231582161159054e-07,18.384143386780842,13.389744695091377,0.24699259390581085,-13.140938377312501,-13.765659969628336,0.08233086463527028,True,Pvrl3.2,0.2028926620596101
4211,48.49239263048888,12.393335663230419,1.0638691146941714,0.24421836991684182,-21.91307229543941,-21.674747670399903,0.04884367398336836,True,Pxmp2,0.17472062339519404
4212,34.26039168479714,46.73888806426442,2.1335674333059327,0.4893940276851871,-16.352230984546452,-16.113906359506945,0.09787880553703741,True,Pxmp4,0.24733429495451775
4213,54.58660935299787,84.93580251076048,0.27852754217321807,0.5211122248944541,-19.6411299140318,-19.049456182023143,0.08685203748240901,True,Pygl,0.24062701078974075
