,gene,p,comp,f-test
1125,Kcnj8,0.006021155401830902,expo_gamma,sig
1126,Kcnk5,1.0,expo_gamma,ns
1127,Kcnk7,1.9828583219805296e-13,expo_gamma,sig
1128,Kctd17,0.1250846721182699,expo_gamma,ns
1129,Kctd2,1.0,expo_gamma,ns
1130,Kctd20,0.16578823124164233,expo_gamma,ns
1131,Kctd3,0.03478758954012939,expo_gamma,sig
1132,Kdm6b,0.5365965655786133,expo_gamma,ns
1133,Kidins220,0.062329848041381086,expo_gamma,ns
1134,Kif13a,1.0,expo_gamma,ns
1135,Kif13b,0.9994001565834499,expo_gamma,ns
1136,Kif1c,0.9952560099061515,expo_gamma,ns
1137,Kif21b,1.0,expo_gamma,ns
1138,Kif2a,0.0101000080252025,expo_gamma,sig
1139,Kif5c,0.9992087421167799,expo_gamma,ns
1140,Kifc1,0.04048525875036191,expo_gamma,sig
1141,Klc3,0.08118038572291453,expo_gamma,ns
1142,Klf13,0.9987826182191928,expo_gamma,ns
1143,Klf15,4.1317949062147363e-11,expo_gamma,sig
1144,Klf16,0.001153092193823424,expo_gamma,sig
1145,Klf4,0.0915395359844634,expo_gamma,ns
1146,Klf6,0.5168773537208522,expo_gamma,ns
1147,Klf9,0.04032996306275338,expo_gamma,sig
1148,Klhdc1,1.0,expo_gamma,ns
1149,Klhdc10,0.3087675809304362,expo_gamma,ns
1150,Klhdc2,0.037970867974001954,expo_gamma,sig
1151,Klhl15,0.057817508318377286,expo_gamma,ns
1152,Klhl2,0.02753438614689585,expo_gamma,sig
1153,Klhl20,0.9991821451628641,expo_gamma,ns
1154,Klhl5,3.480549182199866e-13,expo_gamma,sig
1155,Klrb1c,2.5061184150132476e-07,expo_gamma,sig
1156,Klrb1f,1.1102230246251565e-16,expo_gamma,sig
1157,Klrc1,1.0,expo_gamma,ns
1158,Klrc3,0.10030937862812894,expo_gamma,ns
1159,Klre1,1.0,expo_gamma,ns
1160,Klrk1,0.9957219164719759,expo_gamma,ns
1161,Kpna1,0.4397223767924875,expo_gamma,ns
1162,Kpna4,0.13313095644912465,expo_gamma,ns
1163,Kremen1,0.9994738428689451,expo_gamma,ns
1164,Krit1,0.9998856410374467,expo_gamma,ns
1165,Krt222,0.014513176896157387,expo_gamma,sig
1166,Krtap4-16,0.11371043353554744,expo_gamma,ns
1167,Ktn1,0.9992527447300407,expo_gamma,ns
1168,Kxd1,0.05825465237929561,expo_gamma,ns
1169,LTO1,0.0,expo_gamma,sig
1170,Lamc3,0.14408724183475674,expo_gamma,ns
1171,Lamtor2,0.0004851707297195418,expo_gamma,sig
1172,Lars2,0.0009495621177717517,expo_gamma,sig
1173,Las1l,0.03415498590584132,expo_gamma,sig
1174,Lasp1,0.23991992076394764,expo_gamma,ns
1175,Lat,0.026410429381572897,expo_gamma,sig
1176,Lax1,3.7625415005848595e-09,expo_gamma,sig
1177,Lce1a1,0.024957680424470774,expo_gamma,sig
1178,Lce1a2,1.0,expo_gamma,ns
1179,Lcn4,0.09552208947362562,expo_gamma,ns
1180,Lcor,0.9976148534636323,expo_gamma,ns
1181,Ldlr,0.06953052668778381,expo_gamma,ns
1182,Ldlrad4,0.16406379078505084,expo_gamma,ns
1183,Leng9,0.07111215283857153,expo_gamma,ns
1184,Letmd1,0.09292415431099899,expo_gamma,ns
1185,Lgalsl,1.0,expo_gamma,ns
1186,Lgmn,0.02417343705818431,expo_gamma,sig
1187,Lig4,0.9992732828089474,expo_gamma,ns
1188,Lim2,0.0302936270082097,expo_gamma,sig
1189,Limk1,4.018563259933217e-12,expo_gamma,sig
1190,Limk2,0.00015638656756133962,expo_gamma,sig
1191,Lims1,0.2266678668891331,expo_gamma,ns
1192,Lin7c,0.014609609805034451,expo_gamma,sig
1193,Lipo3,0.006164566900584201,expo_gamma,sig
1194,Lipt2,0.006752735036255841,expo_gamma,sig
1195,Lix1l,0.002812691150761215,expo_gamma,sig
1196,Lmbr1l,0.07668591248291046,expo_gamma,ns
1197,Lmbrd1,0.16407622188826798,expo_gamma,ns
1198,Lmf1,0.9987019701805894,expo_gamma,ns
1199,Lmna,0.5120213419664927,expo_gamma,ns
1200,Lpxn,1.0,expo_gamma,ns
1201,Lratd1,0.07282788883794389,expo_gamma,ns
1202,Lrpprc,0.007022778055966072,expo_gamma,sig
1203,Lrrc42,1.0,expo_gamma,ns
1204,Lrrc57,0.16274777977009636,expo_gamma,ns
1205,Lrrc75b,0.17315089556676888,expo_gamma,ns
1206,Lrrc8a,1.0,expo_gamma,ns
1207,Lrrc8b,0.00017865278447748434,expo_gamma,sig
1208,Lrrc8c,0.0630601513904483,expo_gamma,ns
1209,Lrrc8d,6.8289492715090105e-06,expo_gamma,sig
1210,Lrrcc1,0.6340812955968131,expo_gamma,ns
1211,Lrrfip2,0.9997112191263331,expo_gamma,ns
1212,Lrrk1,0.1484720362825117,expo_gamma,ns
1213,Lrrtm2,0.9997758636338581,expo_gamma,ns
1214,Lsm11,0.9987617778061636,expo_gamma,ns
1215,Lta4h,0.709288838065375,expo_gamma,ns
1216,Ltf,0.0,expo_gamma,sig
1217,Luc7l,0.04969610010065073,expo_gamma,sig
1218,Luc7l3,0.008266844032727372,expo_gamma,sig
1219,Ly9,0.04275669666219983,expo_gamma,sig
1220,Ly96,0.0,expo_gamma,sig
1221,Lyrm4,0.00032269713072963224,expo_gamma,sig
1222,Lysmd2,0.04082764645495374,expo_gamma,sig
1223,Lysmd3,0.023487270612550182,expo_gamma,sig
1224,Mab21l2,0.14340509431483617,expo_gamma,ns
1225,Maco1,0.9998006986344521,expo_gamma,ns
1226,Maff,0.999509957166052,expo_gamma,ns
1227,Mafk,1.6325186646959366e-08,expo_gamma,sig
1228,Magee2,0.1711787434262062,expo_gamma,ns
1229,Mageh1,0.021784671418549006,expo_gamma,sig
1230,Magi3,0.00017453062786831897,expo_gamma,sig
1231,Magoh,1.0,expo_gamma,ns
1232,Maip1,7.66053886991358e-15,expo_gamma,sig
1233,Mak16,1.0419910490000461e-09,expo_gamma,sig
1234,Malsu1,0.08358700549854059,expo_gamma,ns
1235,Mamdc4,0.998303465006743,expo_gamma,ns
1236,Maml3,1.0,expo_gamma,ns
1237,Manbal,1.0,expo_gamma,ns
1238,Mansc4,0.17664740213196162,expo_gamma,ns
1239,Map11,1.0,expo_gamma,ns
1240,Map1lc3a,1.0,expo_gamma,ns
1241,Map1lc3b,1.0,expo_gamma,ns
1242,Map2,0.36931617528813276,expo_gamma,ns
1243,Map2k5,0.06316366776302651,expo_gamma,ns
1244,Map3k1,0.03043688540130729,expo_gamma,sig
1245,Map3k14,0.13088409771505227,expo_gamma,ns
1246,Map3k15,1.0,expo_gamma,ns
1247,Map4,0.27666663971229655,expo_gamma,ns
1248,Map4k4,0.2093168606695286,expo_gamma,ns
1249,Map6,0.19699381799138116,expo_gamma,ns
1250,Mapk14,0.13133201739652323,expo_gamma,ns
1251,Mapk7,0.006150619550336023,expo_gamma,sig
1252,Mapk8,1.0,expo_gamma,ns
1253,Marco,0.03644316163575034,expo_gamma,sig
1254,Marf1,1.0,expo_gamma,ns
1255,Mark2,0.04963102303888589,expo_gamma,sig
1256,Matk,0.0002463472231855057,expo_gamma,sig
1257,Mau2,1.7580618804080572e-06,expo_gamma,sig
1258,Mbl2,0.25295951605375055,expo_gamma,ns
1259,Mblac1,0.1496020806407523,expo_gamma,ns
1260,Mboat1,0.22816821221692096,expo_gamma,ns
1261,Mboat7,0.18460827596094187,expo_gamma,ns
1262,Mcidas,0.5735571739237777,expo_gamma,ns
1263,Mcm3ap,0.034007455621725136,expo_gamma,sig
1264,Mcm7,0.7524854114804875,expo_gamma,ns
1265,Mcmbp,1.7246362143952254e-06,expo_gamma,sig
1266,Mcpt8,0.0,expo_gamma,sig
1267,Mdc1,0.0414760204745408,expo_gamma,sig
1268,Mdfic,0.2853852659927748,expo_gamma,ns
1269,Mdn1,0.9515130862535326,expo_gamma,ns
1270,Me2,0.00866300310644208,expo_gamma,sig
1271,Mea1,5.90183457660487e-12,expo_gamma,sig
1272,Med20,1.0,expo_gamma,ns
1273,Med22,0.010989555804573503,expo_gamma,sig
1274,Med25,1.0,expo_gamma,ns
1275,Med27,0.1569443444788322,expo_gamma,ns
1276,Med28,0.04818606785546209,expo_gamma,sig
1277,Med31,1.0,expo_gamma,ns
1278,Med6,0.21840998240429266,expo_gamma,ns
1279,Med9,0.049692269383886156,expo_gamma,sig
1280,Mef2a,0.06288029374473214,expo_gamma,ns
1281,Mef2c,1.0,expo_gamma,ns
1282,Mef2d,0.9997745196350408,expo_gamma,ns
1283,Mepce,0.14607406042027105,expo_gamma,ns
1284,Mettl14,0.02095212543867475,expo_gamma,sig
1285,Mettl16,0.0016798009517683399,expo_gamma,sig
1286,Mettl17,0.9996553737161867,expo_gamma,ns
1287,Mettl2,3.449734845695218e-05,expo_gamma,sig
1288,Mettl3,0.0004443445794359846,expo_gamma,sig
1289,Mettl7a1,0.012284958234348053,expo_gamma,sig
1290,Mettl9,0.06758221799355968,expo_gamma,ns
1291,Mfap1b,0.1972885391408149,expo_gamma,ns
1292,Mfap3,0.04691667245570419,expo_gamma,sig
1293,Mfge8,0.9982855337822425,expo_gamma,ns
1294,Mfhas1,0.022925867459940408,expo_gamma,sig
1295,Mfsd13a,0.013574253598604202,expo_gamma,sig
1296,Mfsd14b,0.9990925666921407,expo_gamma,ns
1297,Mfsd6,0.3792105157320199,expo_gamma,ns
1298,Mfsd7a,0.18079696713693683,expo_gamma,ns
1299,Mgat1,0.01360512477603637,expo_gamma,sig
1300,Mgat4a,0.03735151672833392,expo_gamma,sig
1301,Micos13,0.04883375744723473,expo_gamma,sig
1302,Mien1,0.9945099453745608,expo_gamma,ns
1303,Miga1,0.05359115374760082,expo_gamma,ns
1304,Mindy2,1.0,expo_gamma,ns
1305,Mitd1,1.0,expo_gamma,ns
1306,Mkrn1,0.00029121645839891297,expo_gamma,sig
1307,Mkrn2,0.9956228185404471,expo_gamma,ns
1308,Mlana,0.0078099520531133,expo_gamma,sig
1309,Mlh1,0.1511292527379371,expo_gamma,ns
1310,Mlh3,0.9974608971996946,expo_gamma,ns
1311,Mllt1,0.07418066204207507,expo_gamma,ns
1312,Mllt11,0.3809487426881928,expo_gamma,ns
1313,Mllt3,1.0,expo_gamma,ns
1314,Mlxip,0.5116778112436541,expo_gamma,ns
1315,Mmab,1.0,expo_gamma,ns
1316,Mmp10,0.9984053220278697,expo_gamma,ns
1317,Mmut,0.017182714823455125,expo_gamma,sig
1318,Mnat1,0.1254506508113613,expo_gamma,ns
1319,Mob3a,0.18282230274707523,expo_gamma,ns
1320,Mob4,0.16637533181444086,expo_gamma,ns
1321,Mocos,1.0,expo_gamma,ns
1322,Mocs2,0.05954497681807991,expo_gamma,ns
1323,Mocs3,0.1402338756205047,expo_gamma,ns
1324,Mosmo,1.0,expo_gamma,ns
1325,Mpc1,0.006063478254360488,expo_gamma,sig
1326,Mpg,0.006054949302527257,expo_gamma,sig
1327,Mphosph10,0.005725401148610976,expo_gamma,sig
1328,Mphosph9,0.16125269826856703,expo_gamma,ns
1329,Mpnd,0.9997153676585041,expo_gamma,ns
1330,Mpp1,1.0,expo_gamma,ns
1331,Mpped1,0.02222631814280074,expo_gamma,sig
1332,Mpzl1,0.10381291531680736,expo_gamma,ns
1333,Mpzl3,0.022626312680064986,expo_gamma,sig
1334,Mrc1,0.09923390352344652,expo_gamma,ns
1335,Mrm3,0.03955018299516988,expo_gamma,sig
1336,Mrpl10,0.051525286958884586,expo_gamma,ns
1337,Mrpl23,0.9982973081482335,expo_gamma,ns
1338,Mrpl30,1.0,expo_gamma,ns
1339,Mrpl32,0.02137020827702929,expo_gamma,sig
1340,Mrpl33,0.16561326712351976,expo_gamma,ns
1341,Mrpl36,0.0006640614051258709,expo_gamma,sig
1342,Mrpl44,0.2729876348017818,expo_gamma,ns
1343,Mrps15,0.019326700427163,expo_gamma,sig
1344,Mrps17,0.00037473322624892447,expo_gamma,sig
1345,Mrps2,1.0,expo_gamma,ns
1346,Mrps26,0.8361908066709485,expo_gamma,ns
1347,Mrps28,0.04692978134272752,expo_gamma,sig
1348,Mrps35,0.9999538355119334,expo_gamma,ns
1349,Mrps5,1.0,expo_gamma,ns
1350,Mrps6,1.0,expo_gamma,ns
1351,Mrrf,0.027753129256004372,expo_gamma,sig
1352,Mrs2,0.02476787686757287,expo_gamma,sig
1353,Ms4a4c,2.7840610027807244e-05,expo_gamma,sig
1354,Ms4a6c,0.09100758258038244,expo_gamma,ns
1355,Msantd4,0.041947214343979744,expo_gamma,sig
1356,Msc,0.03477488474503576,expo_gamma,sig
1357,Msh2,0.270055560325543,expo_gamma,ns
1358,Msh3,0.054055630355779205,expo_gamma,ns
1359,Msh6,0.009164241430858366,expo_gamma,sig
1360,Msl3l2,1.0,expo_gamma,ns
1361,Mta3,0.9986515350770125,expo_gamma,ns
1362,Mtdh,0.08540988437501484,expo_gamma,ns
1363,Mterf1a,1.0,expo_gamma,ns
1364,Mterf2,1.0,expo_gamma,ns
1365,Mterf4,1.0,expo_gamma,ns
1366,Mtf1,0.0046066706255418755,expo_gamma,sig
1367,Mtfmt,0.9983937292762907,expo_gamma,ns
1368,Mtg1,0.03304629784090829,expo_gamma,sig
1369,Mthfsl,1.1411538380912134e-10,expo_gamma,sig
1370,Mtm1,0.9998385518249185,expo_gamma,ns
1371,Mtmr10,1.0,expo_gamma,ns
1372,Mtmr2,3.3741058014236103e-07,expo_gamma,sig
1373,Mtmr4,0.0932294674944929,expo_gamma,ns
1374,Mtor,0.08879033418985538,expo_gamma,ns
1375,Mtres1,0.9993316243865188,expo_gamma,ns
1376,Mtx2,0.06532765449210953,expo_gamma,ns
1377,Mvd,0.008338994222774843,expo_gamma,sig
1378,Mxd4,0.0419613954337017,expo_gamma,sig
1379,Mxi1,0.9997325522583851,expo_gamma,ns
1380,Mxra8,1.0,expo_gamma,ns
1381,Myc,0.17635301511304968,expo_gamma,ns
1382,Mycbp,0.1281116744458194,expo_gamma,ns
1383,Myh7b,0.14458501329553108,expo_gamma,ns
1384,Myl6,1.0,expo_gamma,ns
1385,Mylpf,0.00010810522482962437,expo_gamma,sig
1386,Mymk,0.11043836873795398,expo_gamma,ns
1387,Myo10,0.9993611590770487,expo_gamma,ns
1388,Myo3b,0.044197836441475014,expo_gamma,sig
1389,Mypop,0.22624098805331094,expo_gamma,ns
1390,N4bp2,0.005573647838996054,expo_gamma,sig
1391,N4bp2l2,0.12831981602567089,expo_gamma,ns
1392,Naa25,1.1102230246251565e-16,expo_gamma,sig
1393,Nabp1,1.0,expo_gamma,ns
1394,Nae1,0.0029075153846320756,expo_gamma,sig
1395,Naglu,0.18391201942570012,expo_gamma,ns
1396,Naip2,0.006539985325456965,expo_gamma,sig
1397,Naip6,0.25310708403791093,expo_gamma,ns
1398,Nanos1,0.02445812174523576,expo_gamma,sig
1399,Nap1l3,0.022148949041167376,expo_gamma,sig
1400,Napg,1.0,expo_gamma,ns
1401,Napsa,0.00045782644678082907,expo_gamma,sig
1402,Nars2,0.9999612412298112,expo_gamma,ns
1403,Nat2,1.0,expo_gamma,ns
1404,Nat8l,0.006591424488422537,expo_gamma,sig
1405,Naxe,0.14215518147068584,expo_gamma,ns
1406,Nccrp1,0.2423059104569324,expo_gamma,ns
1407,Ncdn,0.011701613849951165,expo_gamma,sig
1408,Nck1,0.1143879360429162,expo_gamma,ns
1409,Nckap1,0.0620773520118264,expo_gamma,ns
1410,Ncoa4,0.007420733343628916,expo_gamma,sig
1411,Ncoa5,0.037381147252652625,expo_gamma,sig
1412,Ncoa6,1.0,expo_gamma,ns
1413,Ncor1,1.0,expo_gamma,ns
1414,Ndfip1,0.0002066664509696725,expo_gamma,sig
1415,Ndfip2,0.2176401961034773,expo_gamma,ns
1416,Ndrg2,0.014162860087489682,expo_gamma,sig
1417,Ndst2,1.0,expo_gamma,ns
1418,Ndufa3,5.951222781241938e-08,expo_gamma,sig
1419,Ndufaf4,0.9996859759524205,expo_gamma,ns
1420,Ndufb10,1.0,expo_gamma,ns
1421,Ndufv3,0.0,expo_gamma,sig
1422,Neb,0.08123399251122654,expo_gamma,ns
1423,Nebl,0.48177603514784395,expo_gamma,ns
1424,Nedd1,0.10702047672218473,expo_gamma,ns
1425,Nedd4l,1.0,expo_gamma,ns
1426,Nedd9,0.38017753625646233,expo_gamma,ns
1427,Nek1,0.05212400397951866,expo_gamma,ns
1428,Nek4,0.3289873360134541,expo_gamma,ns
1429,Nek7,2.8138322782922387e-09,expo_gamma,sig
1430,Nek8,0.0954553818272299,expo_gamma,ns
1431,Nelfb,0.1934717959307365,expo_gamma,ns
1432,Nemf,0.32605830764926225,expo_gamma,ns
1433,Nepro,0.3301128754584485,expo_gamma,ns
1434,Neurl3,0.019350742188817605,expo_gamma,sig
1435,Neurl4,0.9992729914691276,expo_gamma,ns
1436,Neurog2,0.09319917665679145,expo_gamma,ns
1437,Nfat5,0.06778231554162495,expo_gamma,ns
1438,Nfil3,1.0,expo_gamma,ns
1439,Nfkb2,1.0,expo_gamma,ns
1440,Nfkbia,0.9990827403309144,expo_gamma,ns
1441,Nfkbib,0.9992955427206064,expo_gamma,ns
1442,Nfkbid,0.001550677218130625,expo_gamma,sig
1443,Nfkbie,1.0,expo_gamma,ns
1444,Nfrkb,0.09547170457141407,expo_gamma,ns
1445,Ngrn,0.9988206878306198,expo_gamma,ns
1446,Nif3l1,0.08001428441482106,expo_gamma,ns
1447,Nifk,0.15984408794209726,expo_gamma,ns
1448,Nin,1.0,expo_gamma,ns
1449,Nipbl,1.0,expo_gamma,ns
1450,Nit2,0.0015381060337689156,expo_gamma,sig
1451,Nkain1,0.01398023610318766,expo_gamma,sig
1452,Nkapd1,1.0,expo_gamma,ns
1453,Nle1,0.9993728577863346,expo_gamma,ns
1454,Nlrc3,1.0,expo_gamma,ns
1455,Nlrp6,0.011611582475348992,expo_gamma,sig
1456,Nmd3,0.028996521999935077,expo_gamma,sig
1457,Nmrk1,1.0,expo_gamma,ns
1458,Nnt,7.992198890249824e-06,expo_gamma,sig
1459,Nob1,3.6781257195528383e-07,expo_gamma,sig
1460,Noc2l,1.0,expo_gamma,ns
1461,Nol11,0.15224276057732755,expo_gamma,ns
1462,Nol7,0.9986540863352065,expo_gamma,ns
1463,Nol8,0.9994439535231101,expo_gamma,ns
1464,Nol9,0.08233882985773744,expo_gamma,ns
1465,Nom1,0.0055213207452543545,expo_gamma,sig
1466,Nop56,0.22185577505525378,expo_gamma,ns
1467,Notch2,0.1413907112483025,expo_gamma,ns
1468,Npc1,0.0006285085737850471,expo_gamma,sig
1469,Npc2,1.0,expo_gamma,ns
1470,Nr1d2,0.055772724261696105,expo_gamma,ns
1471,Nr4a1,1.0,expo_gamma,ns
1472,Nr4a2,1.0,expo_gamma,ns
1473,Nr4a3,0.1282718599217182,expo_gamma,ns
1474,Nrarp,0.7495426036604329,expo_gamma,ns
1475,Nrd1,6.429521434181407e-05,expo_gamma,sig
1476,Nrg1,0.2736649200351514,expo_gamma,ns
1477,Nrgn,0.0917733510263915,expo_gamma,ns
1478,Nrros,0.9992901155361651,expo_gamma,ns
1479,Nsmce1,0.0277057827683288,expo_gamma,sig
1480,Nsun4,0.21829525520460435,expo_gamma,ns
1481,Nsun6,0.28857443655548565,expo_gamma,ns
1482,Nt5c3,0.15735617409201164,expo_gamma,ns
1483,Nt5e,9.281386770254585e-11,expo_gamma,sig
1484,Ntf5,0.5960422101628421,expo_gamma,ns
1485,Ntrk3,0.003281925747213754,expo_gamma,sig
1486,Nub1,0.0926602010130313,expo_gamma,ns
1487,Nubpl,0.0568284201479381,expo_gamma,ns
1488,Nudcd2,0.2566536663692104,expo_gamma,ns
1489,Nudt11,0.2607282569464613,expo_gamma,ns
1490,Nudt15,7.231634180371316e-10,expo_gamma,sig
1491,Nudt22,0.0,expo_gamma,sig
1492,Nudt3,0.18215161869615215,expo_gamma,ns
1493,Nudt6,1.0,expo_gamma,ns
1494,Nup210,0.09701592420692773,expo_gamma,ns
1495,Nup214,0.2387477633562205,expo_gamma,ns
1496,Nup50,0.9991538896385761,expo_gamma,ns
1497,Nup98,1.0,expo_gamma,ns
1498,Nus1,0.9998149348248644,expo_gamma,ns
1499,Oaf,0.043716092425851505,expo_gamma,sig
1500,Oas2,1.0,expo_gamma,ns
1501,Oasl2,0.11096168002552986,expo_gamma,ns
1502,Oat,0.0342665223157288,expo_gamma,sig
1503,Oaz1,1.0,expo_gamma,ns
1504,Odc1,0.9953113281683048,expo_gamma,ns
1505,Oga,0.9972232083642317,expo_gamma,ns
1506,Ola1,0.08548108481168826,expo_gamma,ns
1507,Olfr122,0.22524085282244977,expo_gamma,ns
1508,Olfr1349,0.057064949887213556,expo_gamma,ns
1509,Olfr157,0.005222883260536881,expo_gamma,sig
1510,Olfr231,0.04260163213282464,expo_gamma,sig
1511,Olfr267,0.34149898791173305,expo_gamma,ns
1512,Olfr370,0.2887510764186698,expo_gamma,ns
1513,Olfr482,1.1102230246251565e-16,expo_gamma,sig
1514,Olfr60,0.11077784230849452,expo_gamma,ns
1515,Olfr666,0.03322684930266284,expo_gamma,sig
1516,Olfr744,0.20672390641627747,expo_gamma,ns
1517,Olfr796,0.19729879427560593,expo_gamma,ns
1518,Oma1,0.01293958667859818,expo_gamma,sig
1519,Omg,0.25132367751041196,expo_gamma,ns
1520,Opa1,0.015391515714434534,expo_gamma,sig
1521,Orai1,0.14015505784596027,expo_gamma,ns
1522,Orc3,0.0025253654004916415,expo_gamma,sig
1523,Orc5,0.0,expo_gamma,sig
1524,Ormdl1,0.7720324886219498,expo_gamma,ns
1525,Os9,0.9906449653365378,expo_gamma,ns
1526,Osbp,0.05628754775840927,expo_gamma,ns
1527,Osbpl10,0.006099275697176276,expo_gamma,sig
1528,Osbpl11,1.0,expo_gamma,ns
1529,Osbpl8,0.005719897351522896,expo_gamma,sig
1530,Osbpl9,0.049553288232811354,expo_gamma,sig
1531,Oser1,1.0,expo_gamma,ns
1532,Osgepl1,0.27852459365354054,expo_gamma,ns
1533,Osm,0.06831646022694193,expo_gamma,ns
1534,Osr2,0.05533982172802565,expo_gamma,ns
1535,Ost4,0.9990578083478912,expo_gamma,ns
1536,Ostf1,0.9958462540448262,expo_gamma,ns
1537,Otulinl,1.0,expo_gamma,ns
1538,Ovol2,0.04617367726528976,expo_gamma,sig
1539,Oxct1,1.8679934336907067e-05,expo_gamma,sig
1540,P2ry10,0.04710009093860956,expo_gamma,sig
1541,P4ha1,0.03411317070457298,expo_gamma,sig
1542,Pacc1,0.9997665453530672,expo_gamma,ns
1543,Pafah1b1,0.35662473948345075,expo_gamma,ns
1544,Pafah2,0.030247549429531784,expo_gamma,sig
1545,Pag1,0.9985251588126737,expo_gamma,ns
1546,Paip2b,0.002525826924747676,expo_gamma,sig
1547,Pan2,0.3121959421244167,expo_gamma,ns
1548,Pank3,0.10445441478616824,expo_gamma,ns
1549,Paox,0.03503645771416897,expo_gamma,sig
1550,Paqr6,0.0056952945029107305,expo_gamma,sig
1551,Parp11,1.0,expo_gamma,ns
1552,Parp14,0.16663319652900943,expo_gamma,ns
1553,Parp3,0.09299368412817133,expo_gamma,ns
1554,Parp4,0.9998505490806179,expo_gamma,ns
1555,Pawr,0.9991045952990584,expo_gamma,ns
1556,Paxbp1,1.0,expo_gamma,ns
1557,Pbrm1,0.005657703122366797,expo_gamma,sig
1558,Pbxip1,0.2207602643516986,expo_gamma,ns
1559,Pcbd2,0.6554675903866646,expo_gamma,ns
1560,Pccb,1.0,expo_gamma,ns
1561,Pcgf6,1.0,expo_gamma,ns
1562,Pcif1,1.3095124984374706e-10,expo_gamma,sig
1563,Pcm1,0.9981286679341298,expo_gamma,ns
1564,Pcnx3,0.9984821157376607,expo_gamma,ns
1565,Pcsk1,0.15998746551081433,expo_gamma,ns
1566,Pcsk6,0.004278072275440081,expo_gamma,sig
1567,Pcyox1l,6.987325882401585e-05,expo_gamma,sig
1568,Pdcd1lg2,1.0,expo_gamma,ns
1569,Pdcl,1.0,expo_gamma,ns
1570,Pde3b,0.41891977486743837,expo_gamma,ns
1571,Pde4d,0.03450215738641471,expo_gamma,sig
1572,Pdlim1,1.0,expo_gamma,ns
1573,Pdlim7,1.0,expo_gamma,ns
1574,Pdp2,0.30353202064563334,expo_gamma,ns
1575,Pdpk1,1.0,expo_gamma,ns
1576,Pdpr,0.00045228901756411144,expo_gamma,sig
1577,Pdrg1,1.1102230246251565e-16,expo_gamma,sig
1578,Pdxdc1,0.0,expo_gamma,sig
1579,Pdzk1ip1,0.007107406371836711,expo_gamma,sig
1580,Pecam1,1.0,expo_gamma,ns
1581,Penk,0.0014529260847437886,expo_gamma,sig
1582,Per1,1.0,expo_gamma,ns
1583,Pex12,6.494804694057166e-14,expo_gamma,sig
1584,Pex13,0.11647644525241785,expo_gamma,ns
1585,Pex16,0.043224085775762866,expo_gamma,sig
1586,Pex2,0.20072597181095997,expo_gamma,ns
1587,Pex3,0.9997748282491444,expo_gamma,ns
1588,Pfdn2,0.370442494507776,expo_gamma,ns
1589,Pfdn5,0.011271274276462795,expo_gamma,sig
1590,Pfkm,1.0,expo_gamma,ns
1591,Pfn4,0.18975291810696637,expo_gamma,ns
1592,Pgam2,0.024074111288095446,expo_gamma,sig
1593,Pgap2,0.09893818749315808,expo_gamma,ns
1594,Pggt1b,0.00056994680523903,expo_gamma,sig
1595,Pgls,0.00010791428497014532,expo_gamma,sig
1596,Pgm2l1,0.05076638368782138,expo_gamma,ns
1597,Pgrmc1,1.0,expo_gamma,ns
1598,Pgrmc2,0.08857122546822238,expo_gamma,ns
1599,Phactr2,1.1102230246251565e-16,expo_gamma,sig
1600,Phf1,0.0727105935233342,expo_gamma,ns
1601,Phf10,4.702164321912505e-06,expo_gamma,sig
1602,Phf11c,0.029788069786088722,expo_gamma,sig
1603,Phf12,2.2972503130880284e-05,expo_gamma,sig
1604,Phf13,6.598544778357862e-07,expo_gamma,sig
1605,Phf2,0.007613165511227593,expo_gamma,sig
1606,Phf6,0.9997695429787443,expo_gamma,ns
1607,Phf7,1.0,expo_gamma,ns
1608,Phip,1.0,expo_gamma,ns
1609,Phtf2,0.750305709634975,expo_gamma,ns
1610,Phyh,0.07225636717236461,expo_gamma,ns
1611,Pi4kb,0.07234049748996296,expo_gamma,ns
1612,Pigl,0.9995758817310609,expo_gamma,ns
1613,Pigm,0.0007708086786796242,expo_gamma,sig
1614,Pigyl,0.007718087744557955,expo_gamma,sig
1615,Pik3c3,0.0004440586191043483,expo_gamma,sig
1616,Pik3cd,0.020424382577427846,expo_gamma,sig
1617,Pik3r1,1.0,expo_gamma,ns
1618,Pik3r5,0.9999505553406578,expo_gamma,ns
1619,Pikfyve,1.0,expo_gamma,ns
1620,Pilra,0.9994602573405643,expo_gamma,ns
1621,Pim3,0.15583870195399763,expo_gamma,ns
1622,Pin4,0.996527183386068,expo_gamma,ns
1623,Pinx1,0.0033363097407517195,expo_gamma,sig
1624,Pip4p1,0.17953857980352483,expo_gamma,ns
1625,Pip5k1c,1.0,expo_gamma,ns
1626,Pitpna,0.001877018377381634,expo_gamma,sig
1627,Pkig,0.04915099369050202,expo_gamma,sig
1628,Pkn1,2.679790006010485e-06,expo_gamma,sig
1629,Plcg1,1.0,expo_gamma,ns
1630,Plcl2,0.02323741705457749,expo_gamma,sig
1631,Plcxd2,0.023684948960608798,expo_gamma,sig
1632,Pld3,1.0,expo_gamma,ns
1633,Plec,0.014739477624681863,expo_gamma,sig
1634,Plekha3,1.0,expo_gamma,ns
1635,Plekhf1,0.023792787640178226,expo_gamma,sig
1636,Plekhg3,0.9994453980242919,expo_gamma,ns
1637,Plekhj1,0.019667639845998175,expo_gamma,sig
1638,Plekhm3,1.0,expo_gamma,ns
