,mean1,mean2,SD,chisqr,aic,bic,redchi,success,gene,rmse
4151,82.38437869338544,80.15083823612613,0.4031457717468767,8.366540482243144,7.9948860379454025,7.370164445629568,2.7888468274143814,True,Snx7,0.565060477009769
4152,13.166734440081354,13.124950359449295,4.380698043768855,0.010269155253226877,-17.859619493474618,-19.700736410114946,0.010269155253226877,True,Snx9,0.0030787034972411353
4153,1.467301655717127,0.002959984104169422,40.32721068151025,68.87495468294848,20.64319884170392,20.018477249388084,22.958318227649496,True,Soat1,0.23507873614865388
4154,49.999209259722505,13.689807603978549,4.496134273107616,0.2788366128065585,-12.413332530662018,-13.038054122977853,0.09294553760218617,True,Sobp,0.033019635682262315
4155,1.7826509886405266,61.79121424794091,17.011049886565964,18.435245011059745,12.735029117443709,12.110307525127876,6.145081670353249,True,Socs2,0.11248760649984857
4156,70.98771985230832,18.884228430966893,10.57471309849598,6.8094078643757125,6.759274177521656,6.134552585205821,2.2698026214585707,True,Sorcs1,0.13135636072519374
4157,53.6697912974217,53.2738975460721,16.903620835098433,25.56539628843282,14.696881562362396,14.072159970046561,8.52179876281094,True,Sorl1,0.12518359426207498
4158,3.855412300847221,68.7928091452415,9.402314225836584,49.76309737836741,18.693085341692836,18.068363749377003,16.58769912612247,True,Sort1,0.3895210808387222
4159,13.918342801474438,13.855250488740506,10.448168558306826,4.872907991249316,6.789586084908603,4.948469168268275,4.872907991249316,True,Sos2,0.07494809753959555
4160,82.78462307340918,79.53717796863319,8.075991725919884e-05,4.054862448107602,3.648943777273257,3.0242221849574222,1.3516208160358671,True,Sostdc1,0.44404165018482394
4161,12.779415332940292,12.787848224610471,3.9288511273940507,0.07237822616713432,-10.048576517962541,-11.889693434602869,0.07237822616713432,True,Sowaha,0.009922280024763207
4162,0.9386340074393671,47.843896457316724,0.2013251487440859,2.3301555740047757,0.3250533964780251,-0.29966819583780957,0.7767185246682585,True,Sox21,0.10649088578575731
4163,22.531104135929407,15.610906077554812,2.7458883641735046,1.4387865646751455e-14,-127.03474227243623,-128.87585918907655,1.4387865646751455e-14,False,Sox4,8.926946578914672e-09
4164,77.51759085219119,81.30408852429714,0.009055844332850338,110.25144764733662,23.466025053604692,22.84130346128886,36.750482549112206,True,Sox5,0.32260685933977246
4165,58.640260348427645,58.741278440620874,8.68348359775008,0.9998375344872037,-4.751531687638813,-5.376253279954648,0.3332791781624012,True,Sox5os3,0.06292185762680227
4166,6.704624766668218,6.493043377891746,1.473507673300073,9.992317174067134,9.060342275354301,8.435620683038467,3.3307723913557115,True,Sox6,0.04757872194115161
4167,5.584066617732823,25.94919390186739,1.2178370319125498,1.6788620690269098,-1.6418594710566383,-2.266581063372473,0.5596206896756366,True,Sp140,0.062177222994465
