,gene,best_fit
611,Arf6_1,other
613,Arf6_3,other
620,Arfrp1_2,other
624,Arhgap12_1,other
629,Arhgap27,other
630,Arhgap35,other
636,Arhgef10,other
637,Arhgef10_1,other
638,Arhgef12,other
641,Arhgef2_2,other
647,Arid3a,other
657,Arih2,other
660,Arl14ep_1,other
663,Arl2,other
674,Arl6ip6,other
675,Arl6ip6_1,other
676,Arl8a,other
678,Arl8b_1,other
681,Armc5,other
688,Armcx3,other
690,Armcx4,other
691,Armcx5,other
696,Arpc2,other
699,Arpc4_1,other
700,Arpc5,other
711,Arxes1,other
718,Asb6,other
719,Asb8,other
733,Asnsd1,other
734,Asph,other
740,Asxl1_1,other
744,Ate1,other
747,Atf2,other
748,Atf4,other
752,Atg2a,other
753,Atg3_1,other
755,Atg5,other
757,Atg5_2,other
758,Atg7,other
759,Atg7_1,other
772,Atp11c,other
785,Atp2c1,other
790,Atp5c1,other
792,Atp5d,other
804,Atp5k,other
813,Atp6v0a1,other
814,Atp6v0a1_1,other
817,Atp6v0b_1,other
821,Atp6v1a_1,other
822,Atp6v1b2,other
823,Atp6v1b2_1,other
824,Atp6v1f,other
825,Atp6v1g1,other
828,Atp7a,other
829,Atp7a_1,other
832,Atp9a,other
833,Atp9b,other
841,Atxn7l1,other
844,Atxn7l3b,other
845,Atxn7l3b_1,other
847,Auh_3,other
857,Aym1,other
860,Azin1,other
862,B230219D22Rik,other
865,B3galnt2_1,other
867,B3gnt1,other
869,B3gnt3,other
872,B4galnt1,other
875,B4galt3_1,other
879,B930041F14Rik,other
881,B9d2,other
882,BC002059,other
885,BC004004,other
886,BC004004_3,other
888,BC005512 _1,other
889,BC005537,other
891,BC005561,other
892,BC005624,other
895,BC023829,other
906,Bach2,other
907,Bad,other
915,Baiap2_2,other
922,Bap1,other
928,Baz1b_2,other
933,Bbc3,other
940,Bcas2_1,other
944,Bckdk,other
945,Bcl10,other
946,Bcl10_1,other
947,Bcl10_2,other
952,Bcl2l11_1,other
953,Bcl2l11_2,other
955,Bcl2l14,other
958,Bcl3,other
959,Bcl6,other
960,Bcl6_1,other
965,Bclaf1,other
970,Becn1,other
972,Becn1_3,other
975,Bet1l,other
976,Bet1l_1,other
977,Bet1l_2,other
978,Bet1l_3,other
979,Bfar,other
980,Bfar_1,other
984,Bicd2_2,other
985,Bicd2_3,other
986,Bicd2_4,other
990,Bik_2,other
1001,Bloc1s6_1,other
1010,Bmpr1a_1,other
1012,Bmyc,other
1014,Bnip2,other
1016,Bnip2_3,other
1025,Bpgm_2,other
1034,Brat1,other
1035,Brat1_1,other
1036,Brat1_2,other
1045,Brd3,other
1047,Brd3_2,other
1050,Brd4_2,other
1051,Brd8_1,other
1055,Brip1os,other
1068,Bst2,other
1069,Btbd1,other
1070,Btbd10,other
1071,Btf3,other
1073,Btf3l4,other
1079,Btg3,other
1080,Btrc_1,other
1092,Bzw2.1,other
1093,C030006K11Rik,other
1101,C1s1,other
1105,C330006A16Rik,other
1106,C330007P06Rik,other
1109,C4a,other
1117,C80068,other
1118,C87436,other
1121,Caap1,other
1122,Cab39,other
1126,Cacnb3,other
1130,Cacul1_4,other
1140,Calhm2,other
1146,Calm1 _7,other
1154,Caml,other
1163,Capn10,other
1166,Capn15_2,other
1168,Capn3,other
1170,Capn7_1,other
1171,Capn7_2,other
1174,Caprin1_4,other
1175,Caprin1_5,other
1178,Capza2,other
1179,Capza2_1,other
1180,Capzb_1,other
1184,Carhsp1,other
1186,Carkd,other
1197,Casp4,other
1199,Casp7,other
1201,Casp8ap2,other
1204,Cbfa2t2,other
1205,Cbfb,other
1207,Cbll1,other
1209,Cbr3,other
1219,Cbx3.1,other
1224,Cbx5_3,other
1227,Cby1,other
1228,Cc2d1a,other
1231,Ccdc102a,other
1232,Ccdc104,other
1233,Ccdc109b,other
1239,Ccdc130,other
1243,Ccdc166,other
1245,Ccdc186,other
1251,Ccdc43_1,other
1253,Ccdc47_2,other
1261,Ccdc6,other
1262,Ccdc71,other
1263,Ccdc71l,other
1265,Ccdc77_1,other
1266,Ccdc84,other
1267,Ccdc84_1,other
1269,Ccdc9,other
1270,Ccdc92,other
1272,Ccdc97,other
1278,Ccl5,other
1289,Ccnc,other
1293,Ccnd2_4,other
1300,Ccng1,other
1310,Ccnk,other
1314,Ccnt1,other
1316,Ccnt2_1,other
1322,Ccrl2,other
1326,Cct2_1,other
1359,Cd2ap,other
1361,Cd2ap_2,other
1395,Cd86_1,other
1400,Cd99,other
1401,Cd99_1,other
1403,Cdc123,other
1407,Cdc23,other
1408,Cdc23_1,other
1413,Cdc26,other
1417,Cdc42_1,other
1419,Cdc42bpa,other
1426,Cdc5l,other
1436,Cdca4_2,other
1440,Cdip1,other
1447,Cdk16,other
1450,Cdk2,other
1451,Cdk20,other
1461,Cdk6,other
1464,Cdkl2,other
1469,Cdkn2c,other
1471,Cdpf1,other
1472,Cds2_1,other
1473,Cds2_2,other
1474,Cds2_3,other
1475,Cds2_4,other
1476,Cdt1_1,other
1478,Cdyl,other
1479,Cdyl_1,other
1481,Ceacam1,other
1482,Ceacam1_7,other
1485,Cebpg,other
1491,Celf1_1,other
1492,Celf1_2,other
1493,Celf1_3,other
1499,Celsr2_1,other
1501,Cenpb,other
1511,Cenpq,other
1512,Cenpt,other
1517,Cep41,other
1523,Cerk,other
1530,Cetn3,other
1532,Cfl2,other
1534,Cflar,other
1535,Cflar_2,other
1550,Chchd5,other
1555,Chd1_1,other
1560,Chd7,other
1565,Cherp,other
1568,Chic2,other
1569,Chid1,other
1571,Chkb,other
1573,Chm,other
1576,Chmp2a,other
1578,Chmp3_1,other
1579,Chmp4b_1,other
1581,Chmp7,other
1586,Chpt1_1,other
1587,Chrac1,other
1588,Chrnd,other
1590,Chst12,other
1597,Chtop_1,other
1598,Chuk,other
1607,Cipc_2,other
1617,Ckb,other
1623,Clasp1,other
1631,Clcf1_2,other
1632,Clcn3_3,other
1639,Clec7a,other
1644,Clip4_5,other
1662,Clstn1_1,other
1665,Clu_3,other
1668,Cmas,other
1669,Cmc2,other
1670,Cmc2_2,other
1673,Cmtm3,other
1674,Cmtm6,other
1675,Cmtm6_1,other
1676,Cmtm7,other
1677,Cmtm7_1,other
1681,Cnbp_1,other
1684,Cnep1r1,other
1694,Cnnm3,other
1695,Cnnm3_1,other
1697,Cnot1,other
1698,Cnot2,other
1699,Cnot2_1,other
1700,Cnot2_2,other
1701,Cnot2_3,other
1705,Cnot4_2,other
1706,Cnot4_3,other
1707,Cnot4_4,other
1708,Cnot6_1,other
1713,Cnot7_1,other
1714,Cnot8,other
1718,Cnpy2_2,other
1719,Cnpy3,other
1720,Cntd1_1,other
1721,Cntf,other
1725,Coa3,other
1726,Coa3_1,other
1729,Coa6.1,other
1730,Coa7,other
1731,Coasy,other
1737,Coil,other
1738,Col11a2,other
1740,Col6a2_1,other
1743,Commd1,other
1749,Commd9,other
1754,Copa,other
1755,Copb2_1,other
1756,Copg1,other
1758,Copg2,other
1769,Coq4,other
1772,Coq6,other
1775,Coro1c,other
1778,Cort,other
1779,Cox14,other
1781,Cox15_1,other
1787,Cox4i1,other
1803,Cox7a1,other
1812,Cox8c,other
1821,Cpne1,other
1823,Cpne3,other
1827,Cpsf1,other
1829,Cpsf3l,other
1832,Cpt2,other
1836,Cramp1l_2,other
1839,Crcp,other
1840,Creb3l2_1,other
1842,Crebrf,other
1844,Crebzf,other
1849,Crem_2,other
1851,Crip2,other
1852,Cript,other
1856,Crkl_3,other
1859,Crnkl1,other
1862,Cry2,other
1867,Cs_1,other
1868,Cs_2,other
1869,Csad,other
1870,Csde1,other
1873,Csf1,other
1874,Csf1_3,other
1877,Csf2ra,other
1880,Csnk1a1,other
1881,Csnk1a1_1,other
1882,Csnk1d_2,other
1883,Csnk1e,other
1890,Csnk2a1_5,other
1891,Csnk2a2_1,other
1896,Cspp1_1,other
1897,Csrp1,other
1901,Cstb,other
1905,Cstf3,other
1906,Ctage5,other
1908,Ctbs,other
1909,Ctbs_1,other
1912,Ctdnep1,other
1917,Ctla2a,other
1918,Ctla2a.1,other
1927,Ctrl,other
1930,Ctsc,other
1932,Ctse_1,other
1933,Ctsh,other
1943,Cuedc2_1,other
1947,Cul3_1,other
1948,Cul3_2,other
1949,Cul4b,other
1950,Cul4b_1,other
1953,Cutc,other
1954,Cux1,other
1957,Cwc15,other
1965,Cxcr5,other
1970,Cxxc5_1,other
1971,Cyb561d2,other
1973,Cyb5b,other
1977,Cyb5r3,other
1978,Cyb5r3_1,other
1979,Cyb5r3_2,other
1980,Cyba,other
1985,Cyfip1,other
1990,Cyp2d22,other
1991,Cyp2d22_1,other
2000,Cysltr1_1,other
2001,Cysrt1,other
2004,Cyth3,other
2009,D15Ertd621e_1,other
2011,D16Ertd472e_3,other
2020,D1Ertd622e_1,other
2021,D1Ertd75e,other
2023,D230025D16Rik_1,other
2028,D630032N06Rik,other
2030,D7Ertd183e_1,other
2031,D930015E06Rik,other
2033,D930016D06Rik_1,other
2035,DXErtd223e_1,other
2041,Dap3,other
2049,Dbf4,other
2058,Dbt,other
2063,Dcakd,other
2073,Dcp1a_2,other
2080,Dcun1d1,other
2081,Dcun1d1.1,other
2085,Dcun1d5_1,other
2087,Dda1,other
2093,Ddhd1_1,other
2094,Ddhd2,other
2097,Ddost,other
2099,Ddr1_2,other
2101,Ddt,other
2109,Ddx19b_2,other
2121,Ddx39b_2,other
2122,Ddx3x,other
2124,Ddx3x_2,other
2125,Ddx42,other
2127,Ddx46_2,other
2135,Ddx52_1,other
2141,Ddx5_4,other
2151,Defa-rs10,other
2152,Defa-rs12,other
2154,Dek,other
2157,Dennd5a,other
2161,Dera,other
2169,Desi1_1,other
2176,Dgat1,other
2179,Dgcr2_1,other
2186,Dhcr24,other
2193,Dhodh,other
2194,Dhodh_1,other
2201,Dhrs7b,other
2204,Dhx16,other
2205,Dhx30_1,other
2208,Dhx32_1,other
2210,Dhx36_1,other
2211,Dhx38,other
2212,Dhx40,other
2215,Dhx8,other
2216,Dhx9,other
2217,Dhx9_2,other
2223,Dicer1_1,other
2232,Dlg1_1,other
2235,Dlgap5,other
2239,Dmxl1,other
2244,Dnaja1,other
2247,Dnaja3,other
2249,Dnaja4_1,other
2257,Dnajb5,other
2258,Dnajb5_1,other
2259,Dnajb5_2,other
2260,Dnajb6_1,other
2261,Dnajb6_2,other
2263,Dnajc10,other
2264,Dnajc10_1,other
2265,Dnajc10_2,other
2267,Dnajc12,other
2270,Dnajc15,other
2276,Dnajc24,other
2285,Dnajc5_1,other
2287,Dnajc5_3,other
2289,Dnajc8,other
2290,Dnajc9,other
2300,Dnmt1,other
2310,Dnpep_1,other
2311,Dnpep_2,other
2312,Dnpep_3,other
2320,Dock9_1,other
2323,Dohh.1,other
2324,Dok1,other
2328,Dos,other
2332,Dpf2,other
2333,Dpf3,other
2338,Dpp3_1,other
2342,Dr1_1,other
2352,Dtd1,other
2356,Dtwd1,other
2359,Dtx3,other
2360,Dtymk,other
2362,Dtymk_2,other
2363,Dus1l,other
2365,Dus3l,other
2374,Dusp19_1,other
2376,Dusp3_1,other
2377,Dusp6,other
2381,Dvl1_1,other
2382,Dym_1,other
2385,Dynll1,other
2386,Dynll1_1,other
2387,Dynll1_2,other
2390,Dynlrb1,other
2395,Dynlt3_1,other
2398,Dyrk1a_2,other
2400,Dyx1c1,other
2413,Ebp,other
2416,Ece1,other
2417,Ece1_1,other
2422,Ecsit,other
2424,Edc4,other
2432,Eef1a1,other
2433,Eef1a2,other
2440,Efcab14,other
2443,Efemp2,other
2445,Efnb1_1,other
2446,Efnb1_2,other
2453,Egfl7_2,other
2455,Egln1_1,other
2459,Egr1,other
2460,Ehbp1l1,other
2461,Ehbp1l1_1,other
2467,Ei24,other
2469,Eid1_1,other
2471,Eif1,other
2476,Eif2ak1,other
2480,Eif2b2,other
2481,Eif2b2_1,other
2482,Eif2b2_2,other
2487,Eif2d_3,other
2491,Eif2s2_2,other
2498,Eif3a_1,other
2503,Eif3e_1,other
2504,Eif3e_3,other
2511,Eif3k,other
2517,Eif4b,other
2522,Eif4e3,other
2527,Eif4ebp2_1,other
2530,Eif4g1_2,other
2533,Eif4g2_3,other
2537,Eif5,other
2538,Eif5_1,other
2551,Elk3_2,other
2554,Ell,other
2556,Elmo1,other
2557,Elmo2,other
2559,Elmod3,other
2561,Elovl1,other
2564,Elovl6,other
2565,Elovl6_1,other
2566,Elp2,other
2567,Elp2_1,other
2568,Elp3_1,other
2571,Emc10,other
2572,Emc2,other
2578,Emd,other
2582,Eml5_1,other
2583,Eml5_2,other
2584,Emp1,other
2586,Enah_1,other
2591,Endog_1,other
2596,Eno3,other
2604,Entpd4 _1,other
2605,Entpd4 _2,other
2606,Entpd6,other
2607,Env_1,other
2608,Eny2,other
2612,Eogt_1,other
2614,Eomes_1,other
2616,Epb4.1,other
2626,Epn2,other
2638,Eral1_2,other
2640,Erbb2ip,other
2642,Erbb2ip_2,other
2644,Erc1_2,other
2646,Ercc4_1,other
2652,Erf_1,other
2665,Eri3,other
2671,Erp29,other
2672,Erp44,other
2677,Etaa1,other
2680,Etfb,other
2699,Exoc4_1,other
2700,Exoc4_2,other
2701,Exoc6 _1,other
2702,Exoc6.1,other
2703,Exoc6_1,other
2705,Exosc10,other
2707,Exosc10_2,other
2716,Extl2_1,other
2719,Eya3_1,other
2724,Ezr_1,other
2728,F2rl3,other
2729,F3,other
2734,Fads1,other
2742,Fam104a,other
2749,Fam117b,other
2752,Fam120a_1,other
2760,Fam129b,other
2768,Fam134c,other
2777,Fam192a,other
2780,Fam195b,other
2781,Fam208b,other
2782,Fam20b_1,other
2786,Fam213a_1,other
2788,Fam214b,other
2793,Fam220a_1,other
2796,Fam32a,other
2803,Fam53c,other
2807,Fam69b,other
2810,Fam81a,other
2815,Fam96a,other
2819,Fanca_1,other
2820,Fancc,other
2821,Fance,other
2831,Fars2,other
2835,Farsb_3,other
2836,Fas,other
2848,Fbxl15,other
2854,Fbxo21,other
2861,Fbxo32_1,other
2862,Fbxo38,other
2863,Fbxo3_3,other
2869,Fbxw11,other
2878,Fbxw9,other
2881,Fcgbp,other
2883,Fcgr3,other
2888,Fcna,other
2890,Fcrl1_1,other
2896,Fem1a,other
2907,Fgd3,other
2911,Fgr,other
2914,Fig4,other
2916,Fip1l1_1,other
2917,Fip1l1_2,other
2920,Fkbp11_2,other
2922,Fkbp1a,other
2926,Fkbp2,other
2927,Fkbp3,other
2928,Fkbp3_1,other
2933,Flad1 _1,other
2940,Flnc,other
2948,Fmr1_2,other
2954,Fnta,other
2955,Fntb,other
2961,Foxk2,other
2963,Foxk2_2,other
2967,Foxn2,other
2971,Foxo3,other
2972,Foxo3_1,other
2974,Foxp1_1,other
2975,Foxp1_2,other
2977,Foxp1_4,other
2980,Foxred1,other
2984,Frg1,other
2985,Frmd4b,other
2992,Fscn1_3,other
2996,Ftl1 _1,other
3002,Fubp1_2,other
3009,Fundc2,other
3026,Fyttd1_2,other
3027,Fzd7_1,other
3031,G6pc3,other
3044,Gak,other
3053,Galnt16,other
3054,Galnt2_1,other
3057,Galnt4,other
3058,Galnt4_2,other
3076,Gata1,other
3079,Gatad1_1,other
3082,Gatad2a_2,other
3083,Gatad2a_3,other
3086,Gatm,other
3091,Gbf1,other
3092,Gbp2,other
3093,Gbp2_1,other
3095,Gbp6,other
3101,Gcgr,other
3106,Gcnt2_1,other
3111,Gdi2_2,other
3112,Gdpd5,other
3114,Gemin2,other
3122,Gfod2,other
3125,Gfra3,other
3138,Ggta1,other
3140,Ghitm,other
3143,Gid4_2,other
3145,Gid4_6,other
3149,Gigyf2_1,other
3156,Ginm1_1,other
3159,Gipc1,other
3163,Gja1_1,other
3175,Glipr1,other
3185,Glrx2_1,other
3186,Glrx2_2,other
3188,Glrx3 _2,other
3202,Gm10045,other
3205,Gm10051,other
3209,Gm10071,other
3210,Gm10071 _2,other
3214,Gm10094 _4,other
3216,Gm10193,other
3218,Gm10193 _4,other
3220,Gm10257 _1,other
3224,Gm10349 _2,other
3228,Gm10362 _3,other
3252,Gm12967,other
3253,Gm13139,other
3260,Gm13826,other
3264,Gm14586,other
3270,Gm15455,other
3271,Gm15455 _1,other
3279,Gm15501 _2,other
3280,Gm15583,other
3281,Gm15772,other
3282,Gm15772 _1,other
3283,Gm15776,other
3290,Gm17066 _1,other
3295,Gm1821,other
3296,Gm1821 _2,other
3301,Gm20605,other
3303,Gm20605 _2,other
3305,Gm21399 _1,other
3308,Gm21399 _4,other
3310,Gm21540 _1,other
3314,Gm21571,other
3315,Gm21571 _1,other
3316,Gm21571 _2,other
3317,Gm21596,other
3318,Gm21596 _1,other
3321,Gm2382,other
3324,Gm2808,other
3328,Gm3362 _2,other
3335,Gm4024 _3,other
3339,Gm4604 _1,other
3340,Gm4604 _2,other
3343,Gm4887,other
3347,Gm5093,other
3349,Gm5481,other
3350,Gm5481 _1,other
3355,Gm5617,other
3358,Gm5621 _1,other
3364,Gm5963,other
3366,Gm5963 _2,other
3367,Gm5963 _3,other
3368,Gm6238,other
3374,Gm6750,other
3375,Gm6756,other
3378,Gm6793 _2,other
3380,Gm6910,other
3387,Gm8203,other
3388,Gm8203 _1,other
3389,Gm8465,other
3390,Gm8539,other
3391,Gm8615,other
3403,Gm9840 _1,other
3406,Gmeb1,other
3407,Gmeb1_1,other
3409,Gmfb_3,other
3412,Gmnn,other
3417,Gna11,other
3419,Gna13,other
3420,Gna13_1,other
3422,Gna13_3,other
3424,Gnai3,other
3425,Gnao1_2,other
3426,Gnas_2,other
3433,Gng10,other
3435,Gng2,other
3440,Gnpda1,other
3445,Gnptab,other
3446,Gnptab_1,other
3447,Gnptab_2,other
3452,Golga4_2,other
3459,Gorasp1_1,other
3462,Gosr2,other
3463,Got1,other
3465,Got2_1,other
3467,Gpaa1,other
3468,Gpaa1_1,other
3469,Gpaa1_2,other
3470,Gpalpp1_1,other
3471,Gpam,other
3477,Gpatch8_2,other
3478,Gpbp1,other
3479,Gpbp1l1,other
3480,Gpc1,other
3483,Gphn_1,other
3487,Gpld1,other
3494,Gpr137b-ps,other
3496,Gpr162,other
3497,Gpr27,other
3498,Gpr65,other
3499,Gpr83,other
3503,Gprin1_1,other
3505,Gpsm1,other
3512,Gpx1,other
3518,Gramd3_1,other
3528,Grk5,other
3534,Grsf1,other
3535,Grsf1_1,other
3549,Gss,other
3550,Gstm1,other
3551,Gstm1_3,other
3555,Gstt2,other
3556,Gt(ROSA)26Sor,other
3557,Gtf2a1_1,other
3558,Gtf2a1_2,other
3563,Gtf2h3,other
3570,Gtf3c2,other
3571,Gtf3c2_1,other
3572,Gtf3c2_3,other
3588,Guca1b_1,other
3592,Gusb_1,other
3595,Gypc,other
3597,Gys1_1,other
3601,H1f0,other
3602,H1f0_1,other
3617,H2-Ea-ps,other
3635,H2afz_1,other
3636,Habp2_1,other
3637,Hace1,other
3643,Hars2,other
3657,Hbb-b1,other
3658,Hbegf,other
3663,Hbs1l_1,other
3665,Hcfc1,other
3673,Hdac2,other
3677,Hdac7_1,other
3678,Hddc2,other
3681,Hdgfl1_1,other
3684,Hdgfrp2_2,other
3685,Hdgfrp3,other
3689,Hdlbp_2,other
3693,Helq,other
3710,Hibadh,other
3711,Hibadh_1,other
3712,Hic1,other
3717,Hif1a_3,other
3718,Hif3a_1,other
3721,Higd1c,other
3723,Hinfp,other
3727,Hip1r_1,other
3729,Hipk1,other
3738,Hira_2,other
3743,Hist1h2bc _1,other
3746,Hist1h4a _1,other
3747,Hist1h4a _2,other
3754,Hivep2_1,other
3755,Hk1,other
3761,Hmbox1_1,other
3762,Hmbs,other
3770,Hmgcl,other
3784,Hmgxb4,other
3790,Hmox2,other
3795,Hnrnpa2b1_1,other
3797,Hnrnpa2b1_3,other
3807,Hnrnpdl_1,other
3812,Hnrnpf_2,other
3813,Hnrnph1_1,other
3814,Hnrnph2,other
3817,Hnrnpk_1,other
3818,Hnrnpk_2,other
3819,Hnrnpk_3,other
3823,Hnrnpr_1,other
3824,Hnrnpu,other
3827,Hnrnpul2,other
3830,Hopx,other
3831,Hopx_1,other
3842,Hs2st1,other
3844,Hs3st3b1,other
3848,Hsd17b10,other
3853,Hsd17b7,other
3854,Hsd17b7_1,other
3858,Hsp90aa1_2,other
3861,Hsp90b1,other
3862,Hsp90b1_1,other
3872,Hspa8,other
3875,Hspa8_3,other
3879,Hspb1,other
3885,Htatsf1,other
3886,Htr1b,other
3894,Huwe1_2,other
3898,Hypk.1,other
3901,Iars2,other
3909,Ict1,other
3915,Ide,other
3916,Ide_1,other
3931,Ier5_2,other
3938,Ifi27l2b,other
3942,Ifih1,other
3950,Ifng,other
3966,Igf2r_1,other
3967,Igfbp4,other
3968,Igfbp4_1,other
3970,Igfbp4_3,other
3972,Igfbp4_5,other
3973,Igfbp5,other
3976,Igh-VJ558,other
3977,Igh-VJ558 _1,other
3981,Ighmbp2_2,other
3988,Igsf8,other
3989,Igtp,other
3990,Iigp1,other
3991,Iigp1_1,other
3992,Ik,other
3994,Ik_2,other
3995,Ik_3,other
4001,Ikbkg_2,other
4007,Il12rb2,other
4016,Il1r1,other
4017,Il1rap_1,other
4020,Il1rn_2,other
4021,Il21r,other
4022,Il22,other
4023,Il24,other
4031,Il3,other
4033,Il4ra,other
4035,Il4ra_2,other
4042,Il9,other
4047,Ilkap_1,other
4055,Impa1_1,other
4056,Impa2,other
4059,Impad1,other
4070,Ing3_1,other
4071,Inhba,other
4072,Ino80_1,other
4082,Inpp5e_1,other
4083,Inpp5j,other
4088,Insl6,other
4089,Ints3_1,other
4093,Ints6_1,other
4096,Ints7_2,other
4099,Ip6k1,other
4101,Ipo11,other
4102,Ipo4,other
4107,Ipp,other
4108,Ippk,other
4115,Irak1,other
4116,Irak1_1,other
4117,Irak1_2,other
4125,Irf3,other
4127,Irf3_2,other
4128,Irf3_3,other
4140,Isca1,other
4146,Isyna1,other
4149,Itga2b,other
4150,Itga3,other
4151,Itga3_1,other
4152,Itga3_2,other
4156,Itga7,other
4162,Itgb5_2,other
4165,Itk_1,other
4175,Itpr1,other
4176,Itpr1_1,other
4181,Itsn1,other
4196,Jkamp_1,other
4198,Jmjd6_2,other
4200,Jtb,other
4208,Kansl1l_2,other
4216,Katnbl1,other
4219,Kcmf1_2,other
4221,Kcna7,other
4223,Kcnb1,other
4224,Kcnh3,other
4230,Kcnn4_1,other
4232,Kctd1,other
4233,Kctd10,other
4234,Kctd11,other
4236,Kctd14,other
4237,Kctd14_1,other
4239,Kctd1_1,other
4242,Kctd20_2,other
4244,Kctd9,other
4260,Kdm7a,other
4262,Khdrbs1_1,other
4270,Kif1b_4,other
4276,Kif23_1,other
4278,Kif2a_1,other
4283,Kif3a,other
4284,Kif3a_1,other
4286,Kif3b_2,other
4287,Kif3c,other
4291,Kif5b_2,other
4294,Kifap3,other
4295,Kifap3_1,other
4296,Kifc1,other
4302,Klc1_1,other
4303,Klc1_2,other
4326,Klhdc3_1,other
4329,Klhl2,other
4330,Klhl21,other
4333,Klhl26,other
4334,Klhl42,other
4335,Klk1b21,other
4345,Knstrn_1,other
4346,Kpna1,other
4347,Kpna1_1,other
4353,Kpna4_1,other
4356,Kpnb1_1,other
4357,Kpnb1_3,other
4360,Krcc1,other
4361,Kri1,other
4362,Krit1,other
4364,Krt81,other
4365,Krtap12-1,other
4366,Krtcap2,other
4369,Ktn1,other
4375,LOC100502777,other
4391,LOC102641347 _1,other
4397,LOC102641923 _3,other
4400,LOC102642137,other
4401,LOC102643033,other
4408,Lactb,other
4413,Lage3,other
4414,Lama5,other
4415,Lamc1,other
4417,Lamp2,other
4418,Lamp2_1,other
4421,Lamtor1,other
4425,Lamtor3,other
4427,Lamtor5_1,other
4429,Lancl2_1,other
4434,Laptm4b_2,other
4442,Lars,other
4448,Lats2_2,other
4449,Lats2_3,other
4455,Lce3c,other
4458,Lcmt1,other
4459,Lcmt2,other
4460,Lcor,other
4461,Lcorl,other
