,gene,best_fit
447,Cd27,other
454,Cd37,other
459,Cd40lg,other
463,Cd5,other
473,Cd8a,other
476,Cd99l2,other
487,Cdk14,other
489,Cdk5rap2,other
490,Cdk5rap3,other
491,Cdk8,other
492,Cdkn2d,other
494,Cds2,other
500,Cenpo,other
502,Cep120,other
505,Cep170,other
506,Cep19,other
510,Cep41,other
517,Cers2,other
518,Cers4,other
526,Chchd10,other
528,Chd7,other
532,Chid1,other
533,Chka,other
542,Chst15,other
545,Churc1,other
552,Ckb,other
555,Clcn5,other
557,Clec3b,other
565,Clp1,other
570,Cmip,other
572,Cnih2,other
573,Cnn2,other
582,Cntrl,other
586,Cog4,other
589,Col1a2,other
590,Col5a3,other
602,Cox15,other
606,Cplane1,other
608,Cpne1,other
611,Cpsf7,other
612,Cr1l,other
620,Cript,other
621,Crk,other
622,Crkl,other
629,Crybg1,other
632,Csf2rb2,other
634,Csgalnact2,other
637,Csnk1g2,other
640,Csrp3,other
641,Cstad,other
648,Ctnnal1,other
654,Ctsc,other
665,Cwc22,other
667,Cwf19l1,other
676,Cyb561d2,other
678,Cyb5b,other
682,Cyfip2,other
685,Cyp4f16,other
695,D230025D16Rik,other
696,D3Ertd751e,other
699,Dap3,other
701,Dapk2,other
702,Dapk3,other
706,Dazap1,other
707,Dbndd2,other
711,Dcaf4,other
712,Dcaf7,other
725,Dcun1d4,other
726,Dda1,other
733,Ddx43,other
740,Dedd,other
743,Defa23,other
744,Defa26,other
748,Dennd1b,other
750,Dennd4c,other
759,Dgkz,other
780,Dnajb13,other
787,Dnajc25,other
788,Dnase1l1,other
794,Dnph1,other
797,Dock2,other
801,Dop1b,other
803,Dpm3,other
805,Dpy19l1,other
811,Dtymk,other
817,Dusp11,other
825,Dusp5,other
826,Dusp6,other
827,Dusp8,other
828,Dvl3,other
838,Ebna1bp2,other
839,Eci1,other
842,Edc3,other
844,Edem2,other
846,Edn2,other
852,Efcab14,other
853,Efcab2,other
857,Ehbp1,other
859,Eif1,other
862,Eif2ak4,other
865,Eif3e,other
866,Eif3g,other
868,Eif4a3l1,other
871,Eif4g1,other
874,Elf4,other
875,Elk1,other
878,Eloa,other
883,Elp2,other
887,Eme1,other
893,Emp3,other
899,Entpd7,other
901,Eny2,other
921,Etaa1,other
928,Evpl,other
930,Exoc3l2,other
931,Exoc4,other
932,Exoc5,other
939,Ext1,other
941,Extl3,other
946,Faah,other
950,Fads1,other
956,Fam120c,other
963,Fam168a,other
967,Fam207a,other
968,Fam221a,other
971,Fam241a,other
973,Fam25c,other
977,Fam45a,other
981,Fam83c,other
982,Fam89a,other
983,Fam98a,other
987,Farsa,other
989,Fasl,other
990,Fasn,other
991,Fastkd3,other
993,Fbxl2,other
997,Fbxo34,other
999,Fbxo5,other
1005,Fbxw7,other
1007,Fcho2,other
1008,Fcna,other
1010,Fech,other
1021,Fhit,other
1030,Flg,other
1032,Flna,other
1035,Fmc1,other
1036,Fmnl1,other
1039,Fndc3a,other
1046,Foxn2,other
1050,Foxred1,other
1055,Fryl,other
1060,Fxyd7,other
1065,Gabpa,other
1070,Galk2,other
1071,Galm,other
1072,Galns,other
1074,Galnt2,other
1078,Galnt9,other
1081,Gar1,other
1085,Gas7,other
1086,Gata3,other
1087,Gatad2a,other
1089,Gbe1,other
1096,Gdf11,other
1101,Gen1,other
1121,Glp1r,other
1122,Glrx2,other
1123,Glrx3,other
1126,Gltp,other
1127,Glul,other
1129,Gm10654,other
1130,Gm11563,other
1131,Gm12185,other
1133,Gm12800,other
1134,Gm13103,other
1135,Gm14399,other
1137,Gm3055,other
1144,Gm5617,other
1147,Gmpr2,other
1149,Gna12,other
1152,Gnb4,other
1156,Gngt2,other
1157,Gnl1,other
1163,Golga7,other
1168,Gosr1,other
1170,Gpalpp1,other
1171,Gpank1,other
1178,Gphn,other
1182,Gpr108,other
1184,Gpr155,other
1194,Gpx1,other
1197,Gramd1c,other
1199,Grap,other
1209,Gsdmd,other
1210,Gsdme,other
1216,Gtf2b,other
1219,Gtf2h3,other
1221,Gtf2ird1,other
1222,Gtf3a,other
1228,Gtse1,other
1233,H1f2,other
1237,H2-Ke6,other
1239,H2-Q10,other
1244,H2bc1,other
1248,H6pd,other
1249,Haao,other
1250,Hacd3,other
1251,Hace1,other
1254,Haus4,other
1256,Hcfc1,other
1258,Hck,other
1261,Hdac3,other
1262,Hddc3,other
1263,Hdgf,other
1271,Hebp2,other
1273,Hectd2,other
1278,Herpud2,other
1286,Higd2a,other
1287,Hikeshi,other
1289,Hivep1,other
1293,Hmg20b,other
1294,Hmgcl,other
1298,Hmox2,other
1303,Hook1,other
1307,Hoxd11,other
1310,Hpca,other
1312,Hpgd,other
1317,Hs6st3,other
1318,Hsd11b1,other
1319,Hsd17b10,other
1325,Hspa9,other
1328,Htt,other
1343,Ier2,other
1345,Ier3ip1,other
1348,Iffo2,other
1354,Ifit1,other
1359,Ifna9,other
1365,Igf2r,other
1373,Il10,other
1375,Il10rb,other
1386,Il21r,other
1388,Il2rg,other
1391,Ilk,other
1393,Ilvbl,other
1400,Ing5,other
1401,Inhba,other
1404,Inpp5b,other
1405,Inpp5d,other
1409,Ints2,other
1411,Ints6,other
1414,Ipo11,other
1421,Iqsec1,other
1424,Irf2bp2,other
1428,Irf9,other
1431,Iscu,other
1435,Ism2,other
1458,Jarid2,other
1462,Jph3,other
1464,Jun,other
1470,Katnb1,other
1473,Kcnab2,other
1474,Kcng2,other
1479,Kcnmb1,other
1481,Kcnq5,other
1488,Kif1c,other
1490,Kif24,other
1497,Kiss1,other
1500,Klf16,other
1512,Klrd1,other
1516,Kpna6,other
1520,Krit1,other
1525,Kyat3,other
1527,L2hgdh,other
1528,L3mbtl1,other
1530,Lair1,other
1534,Laptm4a,other
1535,Larp1,other
1542,Lbr,other
1545,Lce1k,other
1567,Lime1,other
1572,Lipt2,other
1573,Lix1l,other
1577,Lmna,other
1581,Lpin1,other
1583,Lratd2,other
1590,Lrrc57,other
1591,Lrrc59,other
1592,Lrrc75b,other
1600,Lsm2,other
1607,Luzp1,other
1609,Ly9,other
1614,Lysmd3,other
1624,Mafg,other
1627,Magoh,other
1628,Magt1,other
1632,Mamdc4,other
1641,Map2k2,other
1643,Map3k1,other
1644,Map3k11,other
1647,Map4k4,other
1652,Mapre3,other
1653,Mapt,other
1658,Marveld1,other
1660,Mast4,other
1662,Mbd3,other
1667,Mccc1,other
1669,Mcidas,other
1674,Mctp2,other
1679,Med12l,other
1690,Med9,other
1691,Mef2a,other
1696,Mest,other
1710,Mfge8,other
1716,Mgat2,other
1717,Mgst3,other
1719,Micu3,other
1726,Mkrn1,other
1727,Mkrn2,other
1731,Mllt1,other
1732,Mllt11,other
1737,Mmp2,other
1738,Mmp9,other
1739,Mms19,other
1740,Mmut,other
1742,Mob1a,other
1747,Mocs2,other
1752,Mpc2,other
1757,Mpp6,other
1758,Mpst,other
1765,Mrpl14,other
1766,Mrpl15,other
1772,Mrpl37,other
1773,Mrpl38,other
1778,Mrpl57,other
1780,Mrps12,other
1781,Mrps15,other
1783,Mrps2,other
1785,Mrps25,other
1793,Ms4a1,other
1794,Ms4a4b,other
1796,Ms4a6b,other
1803,Msn,other
1806,Mta1,other
1821,Mtmr6,other
1829,Mx2,other
1836,Myh9,other
1838,Myl12b,other
1848,Naa35,other
1854,Naga,other
1859,Nanog,other
1863,Napa,other
1868,Nav1,other
1870,Nbn,other
1871,Ncald,other
1874,Ncbp3,other
1876,Nck1,other
1877,Nckap1,other
1878,Ncoa1,other
1883,Ncstn,other
1885,Ndfip2,other
1889,Ndufa10,other
1891,Ndufaf5,other
1892,Ndufb10,other
1893,Ndufb3,other
1895,Necap2,other
1899,Nefh,other
1905,Nemp1,other
1909,Neurl3,other
1916,Nfatc2,other
1919,Nfia,other
1925,Nfkbid,other
1926,Nfkbie,other
1927,Nfkbil1,other
1941,Nkiras1,other
1942,Nkrf,other
1943,Nktr,other
1947,Nlrc5,other
1949,Nlrx1,other
1953,Nmnat3,other
1957,Noc2l,other
1959,Noc4l,other
1963,Nol12,other
1965,Nol7,other
1969,Nop16,other
1970,Notch1,other
1971,Noto,other
1974,Nphp3,other
1977,Npy,other
1978,Nr1d1,other
1979,Nr1d2,other
1981,Nr2e1,other
1985,Nrap,other
1988,Nrep,other
1993,Nrn1l,other
1996,Nsdhl,other
2000,Nsun2,other
2016,Nup155,other
2024,Nus1,other
2025,Nvl,other
2030,Oat,other
2031,Oaz2,other
2032,Ocel1,other
2034,Ofd1,other
2039,Olfr267,other
2040,Olfr328,other
2044,Olfr796,other
2046,Olfr9,other
2061,Oser1,other
2064,Ostm1,other
2067,Oxr1,other
2071,P3h4,other
2080,Paqr3,other
2082,Pard3b,other
2083,Parp10,other
2088,Parp3,other
2089,Pate11,other
2090,Patl1,other
2093,Pax2,other
2094,Pbx2,other
2095,Pcbd1,other
2096,Pcbd2,other
2097,Pcbp1,other
2101,Pcgf5,other
2104,Pcp2,other
2106,Pcsk1n,other
2112,Pdcl,other
2125,Pdrg1,other
2132,Pelo,other
2134,Pepd,other
2135,Per1,other
2139,Pex19,other
2140,Pex3,other
2142,Pfn2,other
2143,Pgam2,other
2150,Phax,other
2166,Pik3c3,other
2173,Pin4,other
2192,Plekha5,other
2206,Plpbp,other
2215,Pml,other
2217,Pms2,other
2219,Pnma1,other
2222,Pnrc1,other
2224,Poglut2,other
2225,Pold1,other
2233,Polr2m,other
2238,Pop4,other
2243,Pou6f1,other
2247,Ppat,other
2248,Ppbp,other
2251,Ppig,other
2252,Ppip5k2,other
2253,Ppm1h,other
2254,Ppm1j,other
2259,Ppp1r15a,other
2260,Ppp1r15b,other
2263,Ppp1r3b,other
2271,Ppp4c,other
2274,Pptc7,other
2282,Prf1,other
2284,Primpol,other
2290,Prkar2a,other
2292,Prkcb,other
2294,Prkcz,other
2300,Prmt6,other
2311,Prr30,other
2314,Prss36,other
2318,Psmd3,other
2320,Psmd6,other
2321,Psme3,other
2322,Psme4,other
2325,Psmg3,other
2331,Ptges3,other
2333,Pth2,other
2343,Ptpn7,other
2344,Ptpre,other
2347,Ptrh2,other
2352,Pus7,other
2356,Pwp1,other
2361,Pyurf,other
2366,R3hdm4,other
2375,Rab40c,other
2378,Rab9,other
2379,Rabep2,other
2381,Rabggtb,other
2390,Ralbp1,other
2396,Rap2c,other
2398,Rars,other
2400,Rasa1,other
2403,Rasa4,other
2412,Rb1,other
2413,Rbak,other
2414,Rbbp9,other
2422,Rbms2,other
2424,Rbx1,other
2430,Rcn3,other
2438,Reck,other
2440,Recql5,other
2446,Rexo2,other
2452,Rft1,other
2465,Rhbdl3,other
2466,Rheb,other
2470,Rhot2,other
2479,Ripk1,other
2486,Rnaseh2a,other
2495,Rnf138,other
2496,Rnf139,other
2497,Rnf166,other
2499,Rnf187,other
2504,Rnf213,other
2510,Rnft1,other
2512,Rp1l1,other
2523,Rpl35,other
2524,Rpl36,other
2530,Rplp1,other
2534,Rps12,other
2541,Rps25,other
2548,Rpusd4,other
2553,Rrp36,other
2558,Rsc1a1,other
2560,Rsph14,other
2563,Rsrc2,other
2567,Rundc1,other
2571,Rybp,other
2579,Saa3,other
2581,Sall4,other
2582,Samd3,other
2583,Samd8,other
2589,Sar1a,other
2591,Sars,other
2597,Sbds,other
2599,Scaf4,other
2600,Scamp3,other
2601,Scamp4,other
2604,Scfd1,other
2605,Scfd2,other
2606,Scgb1b27,other
2610,Scrn3,other
2612,Scyl1,other
2614,Scyl3,other
2621,Sdhc,other
2622,Sdhd,other
2624,Sec14l2,other
2640,Septin1,other
2641,Septin4,other
2647,Serpinc1,other
2650,Sertad1,other
2651,Sertad2,other
2659,Sf3a3,other
2660,Sfmbt1,other
2665,Sfxn3,other
2669,Sgip1,other
2676,Sh2d3c,other
2677,Sh3bgr,other
2679,Sh3pxd2b,other
2681,Sharpin,other
2683,Shf,other
2690,Sike1,other
2705,Slc1a5,other
2711,Slc25a2,other
2723,Slc25a53,other
2729,Slc30a3,other
2739,Slc36a1,other
2741,Slc38a2,other
2742,Slc39a13,other
2744,Slc39a6,other
2746,Slc43a2,other
2753,Slc7a10,other
2758,Slf1,other
2759,Slfn5,other
2762,Slk,other
2777,Smim10l1,other
2780,Smim15,other
2781,Smim24,other
2788,Smyd1,other
2795,Sntg2,other
2799,Snx15,other
2803,Snx25,other
2806,Socs2,other
2808,Socs4,other
2811,Sorl1,other
2813,Sox13,other
2817,Sp4,other
2823,Spata2,other
2829,Spg7,other
2831,Spin2c,other
2832,Spin4,other
2833,Spint2,other
2834,Spn,other
2837,Spred2,other
2838,Sprr2d,other
2842,Sptlc2,other
2843,Sptssa,other
2845,Sqle,other
2846,Srcap,other
2853,Srp19,other
2855,Srpk2,other
2856,Srpr,other
2858,Srrt,other
2863,Ss18l2,other
2873,Stap1,other
2874,Stard7,other
2884,Stk26,other
2886,Stmn4,other
2888,Stom,other
2899,Suclg1,other
2900,Suclg2,other
2902,Sugt1,other
2904,Sult2b1,other
2913,Susd3,other
2914,Suv39h1,other
2916,Svbp,other
2928,Sytl2,other
2929,Szrd1,other
2933,Taf4b,other
2937,Tapbpl,other
2940,Tardbp,other
2944,Tax1bp1,other
2945,Tax1bp3,other
2947,Tbc1d15,other
2950,Tbc1d22b,other
2961,Tbxa2r,other
2963,Tcf3,other
2972,Tec,other
2992,Tgfb1i1,other
2993,Tgfb3,other
3000,Thbs3,other
3012,Thyn1,other
3018,Timm29,other
3021,Timmdc1,other
3028,Tle6,other
3030,Tlr12,other
3042,Tmem135,other
3047,Tmem151a,other
3057,Tmem185a,other
3059,Tmem201,other
3061,Tmem208,other
3062,Tmem216,other
3064,Tmem229b,other
3066,Tmem242,other
3072,Tmem30b,other
3084,Tmod3,other
3089,Tmtc4,other
3093,Tnfaip2,other
3098,Tnfrsf17,other
3107,Tnip1,other
3109,Tnk1,other
3110,Tnnt1,other
3114,Tns1,other
3115,Tob1,other
3117,Togaram1,other
3120,Tomm7,other
3122,Tor1a,other
3123,Tor1aip2,other
3130,Tpk1,other
3133,Tpst2,other
3138,Traf4,other
3139,Traip,other
3140,Trak1,other
3142,Trap1,other
3149,Trim21,other
3150,Trim23,other
3151,Trim25,other
3156,Trim36,other
3167,Trnp1,other
3170,Trp53i11,other
3179,Tsen54,other
3185,Tspan4,other
3186,Tspan6,other
3190,Tsr2,other
3194,Tsx,other
3201,Ttc7b,other
3203,Ttf2,other
3205,Ttll9,other
3208,Tuba8,other
3221,Txndc9,other
3227,Uba3,other
3238,Ube2f,other
3243,Ube2v1,other
3250,Ubxn2b,other
3251,Ubxn4,other
3253,Uchl4,other
3254,Ucn2,other
3261,Umps,other
3265,Uqcrfs1,other
3266,Uri1,other
3268,Use1,other
3269,Usp11,other
3280,Usp38,other
3292,Utp23,other
3296,Vac14,other
3297,Vamp4,other
3300,Vav3,other
3302,Vegfb,other
3303,Vezt,other
3305,Vkorc1l1,other
3306,Vmn1r88,other
3308,Vopp1,other
3309,Vpreb2,other
3310,Vps13a,other
3315,Vps37a,other
3320,Vps50,other
3324,Vrk2,other
3325,Vsir,other
3327,Vti1b,other
3329,Vwa8,other
3334,Wbp2,other
3335,Wdr19,other
3336,Wdr3,other
3340,Wdr46,other
3343,Wdr59,other
3353,Wfikkn2,other
3355,Wiz,other
3356,Wnt10a,other
3362,Xab2,other
3365,Xkr8,other
3373,Xrn1,other
3374,Xrn2,other
3377,Yars,other
3381,Yeats4,other
3383,Yipf3,other
3385,Yipf6,other
3389,Ythdf2,other
3394,Zbtb24,other
3397,Zbtb41,other
3400,Zbtb7a,other
3404,Zc3h15,other
3406,Zc3hav1,other
3407,Zcchc12,other
3410,Zcchc2,other
3413,Zdhhc18,other
3419,Zfat,other
3424,Zfp131,other
3426,Zfp182,other
3432,Zfp318,other
3447,Zfp41,other
3449,Zfp458,other
3461,Zfp612,other
3463,Zfp622,other
3465,Zfp654,other
3467,Zfp667,other
3468,Zfp69,other
3469,Zfp697,other
3474,Zfp788,other
3479,Zfp850,other
3481,Zfp868,other
3487,Zfp94,other
3488,Zfp949,other
3489,Zfp957,other
3493,Zfp988,other
3496,Zfyve28,other
3499,Zmat5,other
3504,Znrd1,other
3511,Zup1,other
3557,AB124611,other
3724,Arhgap30,other
3740,Arl2bp,other
3753,Arrdc3,other
3760,Ascc1,other
3773,Atg16l2,other
3776,Atg7,other
3820,Banf1,other
3833,Bcl2l11,other
4006,Cdc42se1,other
4123,Coro1a,other
4312,Dnajc27,other
4356,Dync1li2,other
4421,Emx1,other
4434,Epdr1,other
4457,Exd2,other
4593,Gabarapl2,other
4631,Get4,other
4707,Gpbp1l1,other
4709,Gpd2,other
4715,Gpr132,other
4793,Hcst,other
4914,Il17rc,other
4935,Ing3,other
4981,Itgb1bp1,other
5010,Kbtbd7,other
5138,Lsm6,other
5158,Macroh2a1,other
5287,Morn3,other
5311,Mrpl36,other
5320,Mrpl9,other
5324,Mrps18a,other
5389,N4bp2l2,other
5433,Ndufaf1,other
5494,Nmb,other
5515,Nop2,other
5532,Nrarp,other
5550,Nt5dc1,other
5664,Pde8a,other
5711,Pigt,other
5741,Plec,other
5894,Ptprc,other
5935,Rack1,other
5939,Rad54l2,other
5958,Rasef,other
5970,Rbl2,other
6044,Rnd2,other
6076,Rpl15,other
6102,Rps5,other
6190,Selplg,other
6248,Simc1,other
6261,Slc16a10,other
6400,Spryd3,other
6401,Sptan1,other
6445,Stk24,other
6490,Syt2,other
6551,Tgfa,other
6600,Tmem109,other
6617,Tmem170b,other
6681,Tomm22,other
6717,Trim3,other
6759,Tsta3,other
6761,Ttbk2,other
6804,Ube2d3,other
6843,Usp25,other
6899,Wap,other
6904,Wdr11,other
7027,Zfp593,other
6,1600012H06Rik,gamma
7,1700003F12Rik,gamma
9,1700019D03Rik,gamma
12,1700031F05Rik,gamma
18,2310033P09Rik,gamma
20,2310061N02Rik,gamma
21,2510039O18Rik,gamma
23,2610507B11Rik,gamma
24,2700049A03Rik,gamma
27,3830406C13Rik,gamma
28,4833420G17Rik,gamma
34,4930563E22Rik,gamma
37,9130008F23Rik,gamma
42,AC133103.1,gamma
45,Aak1,gamma
46,Aar2,gamma
48,Aatf,gamma
52,Abcc3,gamma
53,Abcc4,gamma
58,Abcf2,gamma
59,Abcf3,gamma
60,Abhd10,gamma
61,Abhd11,gamma
65,Abitram,gamma
66,Abl1,gamma
67,Ablim1,gamma
68,Abraxas1,gamma
70,Acaa1b,gamma
71,Acaa2,gamma
75,Acap1,gamma
77,Acat2,gamma
79,Acnat1,gamma
80,Acp5,gamma
85,Actr6,gamma
86,Actr8,gamma
89,Acy1,gamma
95,Add1,gamma
98,Adgrd1,gamma
99,Adgre4,gamma
102,Adgrl1,gamma
103,Adh4,gamma
105,Adi1,gamma
107,Adpgk,gamma
110,Adsl,gamma
114,Aftph,gamma
115,Agap2,gamma
117,Agfg1,gamma
123,Ahcyl2,gamma
126,Ahr,gamma
128,Aicda,gamma
131,Aimp2,gamma
132,Aire,gamma
133,Akap10,gamma
135,Akap7,gamma
138,Akr1e1,gamma
142,Alg11,gamma
144,Alkbh8,gamma
148,Amn,gamma
151,Ampd2,gamma
152,Anapc10,gamma
154,Anapc7,gamma
156,Ank3,gamma
157,Ankib1,gamma
159,Ankrd11,gamma
160,Ankrd12,gamma
161,Ankrd13a,gamma
163,Ankrd26,gamma
164,Ankrd34a,gamma
167,Ankrd49,gamma
171,Ano6,gamma
173,Anxa3,gamma
175,Ap1g2,gamma
176,Ap1s2,gamma
180,Ap3m1,gamma
187,Apoc4,gamma
188,Apof,gamma
189,Apol7b,gamma
191,Aqp5,gamma
192,Aqr,gamma
194,Araf,gamma
199,Arf6,gamma
200,Arfgef2,gamma
201,Arfrp1,gamma
206,Arhgap17,gamma
209,Arhgap31,gamma
210,Arhgap5,gamma
211,Arhgap9,gamma
212,Arhgef1,gamma
213,Arhgef11,gamma
215,Arhgef2,gamma
217,Arhgef5,gamma
218,Arhgef7,gamma
222,Arl13b,gamma
226,Arl5c,gamma
228,Armc1,gamma
232,Armcx3,gamma
234,Arpc5l,gamma
236,Art3,gamma
237,Arv1,gamma
241,Asb2,gamma
242,Ascl2,gamma
244,Ash2l,gamma
246,Aste1,gamma
247,Asxl1,gamma
250,Atg10,gamma
252,Atg13,gamma
253,Atg14,gamma
254,Atg4d,gamma
255,Atg5,gamma
257,Atic,gamma
259,Atm,gamma
260,Atp11b,gamma
261,Atp13a3,gamma
264,Atp23,gamma
265,Atp2a3,gamma
267,Atp2b4,gamma
268,Atp5md,gamma
272,Atp8b2,gamma
276,Atxn2,gamma
277,Atxn2l,gamma
279,Atxn7l3,gamma
282,Avpi1,gamma
291,B4galt3,gamma
292,B4galt4,gamma
294,Bace1,gamma
295,Bace2,gamma
303,Bbs12,gamma
304,Bbs9,gamma
306,Bcas3,gamma
313,Bclaf3,gamma
314,Bco2,gamma
317,Bdh1,gamma
319,Bet1,gamma
323,Bfar,gamma
326,Bhlhe41,gamma
331,Birc6,gamma
334,Blnk,gamma
336,Bmp7,gamma
337,Bmt2,gamma
342,Braf,gamma
346,Brpf1,gamma
347,Brpf3,gamma
349,Btbd1,gamma
350,Btbd2,gamma
354,Btg2,gamma
356,Btk,gamma
358,Bysl,gamma
359,Bzw2,gamma
361,C1qbp,gamma
363,C2cd4c,gamma
365,C4b,gamma
368,Cacna1d,gamma
373,Cad,gamma
374,Cadm1,gamma
375,Calca,gamma
377,Calr,gamma
380,Camk4,gamma
382,Camkmt,gamma
383,Camp,gamma
387,Carm1,gamma
388,Carmil2,gamma
394,Cat,gamma
395,Cbfa2t2,gamma
397,Cbl,gamma
398,Cbll1,gamma
403,Ccdc134,gamma
404,Ccdc137,gamma
407,Ccdc174,gamma
410,Ccdc66,gamma
411,Ccdc71,gamma
414,Ccdc88c,gamma
418,Ccl25,gamma
419,Ccl6,gamma
420,Ccm2,gamma
421,Ccn4,gamma
422,Ccnb1ip1,gamma
425,Ccnq,gamma
430,Ccr6,gamma
433,Ccs,gamma
435,Cct4,gamma
436,Cct5,gamma
439,Cd19,gamma
443,Cd200r2,gamma
444,Cd244a,gamma
446,Cd24a,gamma
450,Cd300c2,gamma
451,Cd300ld,gamma
452,Cd320,gamma
453,Cd36,gamma
457,Cd3g,gamma
461,Cd46,gamma
462,Cd47,gamma
466,Cd63,gamma
469,Cd79b,gamma
470,Cd81,gamma
474,Cd8b1,gamma
477,Cdadc1,gamma
478,Cdc16,gamma
479,Cdc23,gamma
480,Cdc25a,gamma
482,Cdc26,gamma
484,Cdca4,gamma
486,Cdipt,gamma
488,Cdk5rap1,gamma
493,Cdon,gamma
496,Ceacam1,gamma
503,Cep135,gamma
504,Cep162,gamma
507,Cep290,gamma
508,Cep295,gamma
509,Cep350,gamma
511,Cep68,gamma
512,Cep85,gamma
515,Cercam,gamma
519,Cers5,gamma
520,Cers6,gamma
521,Ces2b,gamma
522,Cfap298,gamma
524,Cfap77,gamma
527,Chchd4,gamma
529,Chd9,gamma
534,Chmp1a,gamma
535,Chmp1b,gamma
537,Chpf,gamma
539,Chrnb4,gamma
540,Chrne,gamma
541,Chst11,gamma
547,Cinp,gamma
548,Cipc,gamma
549,Cish,gamma
551,Ckap4,gamma
554,Clcc1,gamma
556,Clec2d,gamma
558,Clec4a3,gamma
560,Clgn,gamma
561,Clip3,gamma
562,Clk1,gamma
563,Cln3,gamma
564,Clns1a,gamma
566,Clpx,gamma
567,Cluap1,gamma
568,Clybl,gamma
569,Cmas,gamma
575,Cnot1,gamma
576,Cnot6l,gamma
577,Cnp,gamma
581,Cnrip1,gamma
583,Coa3,gamma
585,Coch,gamma
588,Col15a1,gamma
591,Colgalt1,gamma
592,Commd5,gamma
593,Commd6,gamma
594,Commd8,gamma
598,Coq2,gamma
601,Cox11,gamma
609,Cpne7,gamma
613,Cramp1l,gamma
616,Creb5,gamma
617,Crebbp,gamma
618,Creld2,gamma
619,Crem,gamma
626,Crtc3,gamma
628,Cry2,gamma
631,Csf2ra,gamma
635,Csk,gamma
638,Csnk1g3,gamma
642,Cstf1,gamma
643,Ctbp1,gamma
644,Ctcf,gamma
645,Ctdspl,gamma
646,Ctdspl2,gamma
649,Ctnnb1,gamma
651,Ctnnbl1,gamma
652,Ctps,gamma
655,Ctso,gamma
658,Ctu2,gamma
660,Cul4a,gamma
661,Cul4b,gamma
663,Cuta,gamma
664,Cutc,gamma
668,Cx3cr1,gamma
673,Cxxc5,gamma
675,Cyb561d1,gamma
677,Cyb5a,gamma
679,Cybb,gamma
680,Cybc1,gamma
681,Cyfip1,gamma
683,Cyp27a1,gamma
684,Cyp2d40,gamma
688,Cyth4,gamma
690,Czib,gamma
692,D10Wsu102e,gamma
694,D1Ertd622e,gamma
697,D630003M21Rik,gamma
704,Dars,gamma
708,Dbt,gamma
709,Dcaf1,gamma
710,Dcaf17,gamma
713,Dcaf8,gamma
714,Dcdc2b,gamma
715,Dclk2,gamma
717,Dcp1a,gamma
718,Dcp1b,gamma
719,Dcp2,gamma
721,Dcps,gamma
723,Dctn6,gamma
727,Ddhd1,gamma
729,Ddrgk1,gamma
730,Ddx18,gamma
731,Ddx28,gamma
732,Ddx3x,gamma
734,Ddx49,gamma
735,Ddx54,gamma
737,Ddx56,gamma
738,Ddx60,gamma
741,Def6,gamma
742,Defa2,gamma
745,Defb21,gamma
747,Dennd11,gamma
751,Depdc1b,gamma
752,Depdc5,gamma
753,Derl3,gamma
756,Dffa,gamma
757,Dffb,gamma
760,Dglucy,gamma
761,Dhcr24,gamma
762,Dhcr7,gamma
764,Dhps,gamma
765,Dhx29,gamma
