,gene,best_fit
4539,Lrwd1,other
4540,Lsm10,other
4546,Lsm8,other
4552,Ltb,other
4564,Lxn,other
4569,Ly86,other
4571,Lypla1,other
4576,Lztfl1,other
4577,Lztfl1_1,other
4583,Macrod1,other
4585,Mad2l1bp,other
4587,Maf,other
4592,Maged1,other
4595,Magi2,other
4597,Magt1,other
4600,Malat1_2,other
4602,Malat1_4,other
4606,Man1a_1,other
4614,Map1lc3a,other
4618,Map2k1,other
4620,Map2k4_1,other
4623,Map2k7_2,other
4627,Map3k14,other
4628,Map3k4_1,other
4631,Map3k7_4,other
4636,Map4k4_1,other
4637,Map4k5_1,other
4641,Mapk14_1,other
4644,Mapk7,other
4645,Mapk8,other
4649,Mapk9_2,other
4653,Mapkbp1_1,other
4658,Mapre2,other
4665,March5_1,other
4666,March5_2,other
4670,Marcks,other
4671,Marcks_1,other
4672,Marcks_2,other
4673,Marcks_4,other
4674,Marcks_5,other
4681,Mark4_1,other
4691,Mat2a_4,other
4699,Mau2,other
4717,Mbp_1,other
4722,Mbtps1,other
4728,Mcl1_1,other
4740,Mcm4,other
4741,Mcm4_1,other
4750,Mcoln1,other
4754,Mcts1,other
4758,Mdm1,other
4760,Mdm4,other
4764,Me2,other
4772,Med1_1,other
4773,Med1_3,other
4777,Med24,other
4778,Med25,other
4779,Med26,other
4783,Med9,other
4789,Mef2c,other
4791,Mef2d,other
4793,Meg3_2,other
4794,Meis3,other
4796,Men1,other
4806,Metrnl,other
4813,Mettl21a_2,other
4815,Mettl3,other
4821,Mfap3_1,other
4823,Mfn1,other
4824,Mfn1_1,other
4825,Mfng,other
4826,Mfsd10,other
4827,Mfsd1_2,other
4828,Mfsd6,other
4833,Mgat1,other
4841,Mgme1,other
4842,Mgmt,other
4844,Mgst3,other
4850,Mid1ip1,other
4851,Midn,other
4859,Mina,other
4861,Mina_2,other
4867,Mir682,other
4869,Mis18a,other
4870,Mis18a_1,other
4872,Mitd1,other
4879,Mknk2_1,other
4882,Mkrn1_3,other
4883,Mkrn1_4,other
4890,Mlst8,other
4892,Mlx_1,other
4899,Mmd,other
4900,Mmd_1,other
4901,Mmgt2,other
4902,Mmp11,other
4905,Mnat1,other
4909,Mns1,other
4912,Mob1a_1,other
4913,Mob1b,other
4914,Mob3b,other
4916,Mocs2,other
4920,Mospd2_1,other
4921,Mov10,other
4926,Mpg,other
4931,Mphosph9_2,other
4935,Mpp5_1,other
4937,Mpst,other
4938,Mpzl2,other
4939,Mpzl2_2,other
4943,Mri1,other
4944,Mrm1,other
4947,Mrpl10,other
4954,Mrpl13_1,other
4970,Mrpl21_1,other
4971,Mrpl22,other
4976,Mrpl28_2,other
4985,Mrpl39,other
4986,Mrpl39_1,other
4988,Mrpl3_2,other
4989,Mrpl4,other
4993,Mrpl42,other
5000,Mrpl48,other
5013,Mrpl57,other
5018,Mrps14_1,other
5019,Mrps15,other
5020,Mrps15_1,other
5021,Mrps16,other
5027,Mrps21,other
5031,Mrps24,other
5034,Mrps26,other
5038,Mrps33,other
5045,Mrps9_1,other
5060,Msh2,other
5062,Msi2,other
5065,Msl1_3,other
5077,Mt3,other
5078,Mta1,other
5095,Mtf2,other
5096,Mtf2_1,other
5101,Mtfr1l_1,other
5107,Mthfd1_2,other
5115,Mtmr10,other
5117,Mtmr2,other
5118,Mtmr2_1,other
5121,Mtmr7,other
5132,Mul1,other
5136,Mvb12b_1,other
5137,Mvd,other
5138,Mvd_1,other
5140,Mvk_1,other
5149,Mxi1_1,other
5150,Mxra8,other
5172,Myl6b,other
5180,Myo10_1,other
5185,Myo1g,other
5188,Myo6_1,other
5190,Myo9a,other
5194,N4bp1,other
5201,Naa10,other
5205,Naa38,other
5209,Nab1_1,other
5212,Naca,other
5219,Nagk,other
5222,Nanp,other
5239,Narfl,other
5241,Nars_1,other
5244,Nat2,other
5245,Nat9,other
5249,Ncapd2,other
5255,Ncaph2_1,other
5262,Ncdn_1,other
5268,Nck2_1,other
5279,Ncoa1_1,other
5282,Ncoa4_1,other
5287,Ncor2,other
5293,Ndc80,other
5294,Nde1,other
5298,Ndnl2,other
5299,Ndrg1,other
5300,Ndrg1_1,other
5301,Ndrg1_2,other
5302,Ndrg1_3,other
5303,Ndrg1_4,other
5304,Ndrg2,other
5305,Ndrg3,other
5309,Ndst1_2,other
5316,Ndufa4,other
5319,Ndufa6,other
5326,Ndufaf5,other
5327,Ndufaf7,other
5333,Ndufb3,other
5334,Ndufb5,other
5343,Ndufs3,other
5344,Ndufs4,other
5346,Ndufs5,other
5352,Ndufv1_1,other
5353,Ndufv1_2,other
5360,Necap2_1,other
5362,Nedd1_1,other
5381,Nelfcd,other
5384,Nenf,other
5387,Neu3,other
5388,Neurl4,other
5391,Nfat5_1,other
5396,Nfkb2_1,other
5408,Nfxl1,other
5410,Nfyb,other
5416,Nicn1,other
5417,Nicn1_1,other
5418,Nif3l1,other
5421,Ninj2,other
5424,Nipa2,other
5430,Nit1,other
5437,Nkx2-6,other
5447,Nme4,other
5449,Nme7,other
5451,Nmnat1,other
5461,Nol6_1,other
5463,Nol7_2,other
5477,Notch2_1,other
5480,Npepps,other
5488,Nprl2,other
5489,Nprl3,other
5490,Nqo2,other
5495,Nr3c1,other
5499,Nrarp,other
5501,Nras,other
5502,Nras_1,other
5507,Nrd1_1,other
5509,Nrf1,other
5510,Nrf1_1,other
5515,Nrp1,other
5516,Nrp1_1,other
5517,Nrp1_2,other
5521,Nsf,other
5530,Nt5c2,other
5534,Nt5e,other
5538,Ntrk3,other
5550,Nucks1_1,other
5562,Nudt19,other
5566,Nudt22,other
5567,Nudt22_1,other
5568,Nudt4,other
5572,Nudt8,other
5573,Nudt9,other
5580,Nup153,other
5584,Nup210,other
5590,Nup50_2,other
5610,Nvl_1,other
5612,Nxn,other
5616,Oas1b,other
5618,Oasl1,other
5619,Oasl2,other
5620,Oaz1,other
5621,Ocel1,other
5622,Ociad1_1,other
5627,Odf2l,other
5628,Odf2l_1,other
5629,Ogdh,other
5630,Ogfod2,other
5632,Ogfr_1,other
5641,Ola1_2,other
5642,Ola1_3,other
5644,Opa1,other
5646,Opa3_1,other
5647,Opn3,other
5655,Orc3,other
5656,Orc4,other
5657,Orc4_1,other
5658,Orc4_2,other
5663,Osbpl11_1,other
5665,Osbpl2,other
5672,Osgin2,other
5674,Ostc,other
5691,P4ha2,other
5695,Pabpc1,other
5700,Pabpn1_3,other
5701,Pacrgl,other
5706,Pacsin3,other
5718,Pag1,other
5720,Pagr1a,other
5721,Pagr1a_1,other
5722,Pagr1a_2,other
5729,Pak1ip1,other
5731,Pak2_1,other
5736,Papd4_1,other
5738,Papola_2,other
5742,Pard6g,other
5744,Parn,other
5747,Parp12,other
5748,Parp14,other
5756,Parp9,other
5758,Parvg_1,other
5761,Paxbp1_1,other
5762,Paxip1,other
5773,Pbx3,other
5779,Pcbp4,other
5780,Pcbp4_1,other
5789,Pck2,other
5793,Pcmt1,other
5800,Pcnx,other
5801,Pcnx_1,other
5810,Pcyt2,other
5813,Pdcd10_1,other
5815,Pdcd6,other
5822,Pde1a,other
5827,Pde6d,other
5828,Pde7a,other
5832,Pde8a,other
5836,Pdha1_1,other
5837,Pdhb,other
5839,Pdia3,other
5840,Pdia4,other
5844,Pdik1l,other
5846,Pdik1l_2,other
5849,Pdlim2,other
5851,Pdlim5_1,other
5852,Pdlim5_4,other
5853,Pdlim5_5,other
5854,Pdlim5_6,other
5860,Pdrg1_3,other
5864,Pdxdc1_3,other
5865,Pdxk,other
5869,Pdzk1ip1,other
5874,Pear1_2,other
5882,Pelo,other
5891,Pex11b,other
5895,Pex16,other
5898,Pex2,other
5900,Pex6,other
5901,Pex6_1,other
5902,Pex6_2,other
5904,Pex7,other
5910,Pfkfb1,other
5916,Pfn2,other
5917,Pfn2_1,other
5918,Pfn2_2,other
5921,Pgap2,other
5922,Pgap2_1,other
5924,Pgd_1,other
5925,Pgd_2,other
5930,Pgls,other
5932,Pgm2,other
5943,Phc1,other
5944,Phc2,other
5949,Phf13,other
5951,Phf19_1,other
5952,Phf20_1,other
5953,Phf20_2,other
5954,Phf20_3,other
5958,Phf3_1,other
5960,Phf7_1,other
5963,Phgdh_1,other
5964,Phgdh_2,other
5968,Phip_3,other
5974,Phtf2,other
5977,Phxr5,other
5978,Phykpl,other
5979,Phykpl_1,other
5980,Pi4k2a,other
5981,Pi4k2a_1,other
5986,Pi4ka_1,other
5992,Pias4,other
5993,Picalm,other
5994,Pidd1,other
5997,Pigc,other
5999,Pigk,other
6001,Pigo,other
6003,Pigo_2,other
6004,Pigq,other
6006,Pigt,other
6008,Pih1d1,other
6009,Pik3c2a,other
6010,Pik3c3,other
6011,Pik3ca,other
6012,Pik3ca_1,other
6013,Pik3cd_1,other
6027,Pip5k1c,other
6046,Pja1_1,other
6053,Pkmyt1,other
6054,Pkmyt1_1,other
6055,Pknox1_1,other
6061,Pla1a,other
6063,Pla2g15_1,other
6065,Pla2g2c,other
6066,Pla2g4f,other
6071,Plcb3,other
6073,Plcd1_1,other
6074,Plcg2,other
6084,Plekha2_1,other
6088,Plekha5_1,other
6089,Plekhb2,other
6091,Plekhf2,other
6092,Plekhf2_1,other
6094,Plekhg6,other
6097,Plin2,other
6100,Plk2,other
6108,Plp1,other
6114,Plscr3,other
6115,Plscr3_1,other
6116,Pltp_1,other
6121,Pmaip1,other
6126,Pmf1_1,other
6136,Pnmt,other
6137,Pnn,other
6149,Poc5_1,other
6150,Pofut1_1,other
6152,Pofut2_2,other
6157,Polb_1,other
6158,Polb_2,other
6167,Poldip3_1,other
6171,Pole2,other
6176,Polg,other
6178,Polg_1,other
6183,Polm,other
6197,Polr2g,other
6203,Polr3c,other
6204,Polr3c_1,other
6208,Polr3k,other
6211,Polr3k_4,other
6212,Polrmt_1,other
6213,Pomk,other
6236,Ppic,other
6239,Ppif_1,other
6244,Ppm1a_2,other
6246,Ppm1d,other
6247,Ppm1g,other
6253,Ppp1cb_3,other
6262,Ppp1r2_2,other
6263,Ppp1r37,other
6266,Ppp1r7_1,other
6270,Ppp2r1a,other
6271,Ppp2r1a_2,other
6272,Ppp2r1a_3,other
6273,Ppp2r1a_4,other
6276,Ppp2r2a_1,other
6278,Ppp2r2d_2,other
6280,Ppp2r3c_1,other
6294,Ppp3cb_1,other
6298,Ppp3r1_1,other
6300,Ppp4r2,other
6303,Ppp5c_2,other
6307,Ppt1,other
6310,Pptc7,other
6311,Pqbp1,other
6316,Pradc1,other
6317,Praf2,other
6320,Prcc,other
6322,Prcp_1,other
6326,Prdx2_1,other
6330,Prdx6,other
6331,Preb_1,other
6332,Prelid1,other
6339,Prg4,other
6352,Prkca_1,other
6354,Prkcd,other
6368,Prkx_1,other
6369,Prkx_2,other
6370,Prm1,other
6372,Prmt3,other
6374,Prmt3_2,other
6382,Prosc,other
6398,Prpf4b_1,other
6401,Prpf4b_4,other
6403,Prpf6,other
6409,Prps2,other
6410,Prpsap2,other
6411,Prr13,other
6416,Prrg2,other
6436,Psmb1_2,other
6438,Psmb3,other
6468,Psmd5,other
6471,Psmd7,other
6475,Psme1,other
6479,Psmf1,other
6482,Psmg1,other
6484,Psmg2_1,other
6487,Psph,other
6494,Ptdss2,other
6495,Ptdss2_2,other
6496,Ptdss2_3,other
6499,Ptdss2_6,other
6507,Ptges2,other
6508,Ptgir,other
6510,Ptgr2_2,other
6513,Ptk2b,other
6514,Ptms,other
6515,Ptms_1,other
6516,Ptov1,other
6517,Ptov1_1,other
6518,Ptp4a2,other
6520,Ptp4a2_2,other
6525,Ptplad1_2,other
6534,Ptpn2,other
6535,Ptpn22,other
6536,Ptpn2_3,other
6537,Ptpn4,other
6538,Ptpn5,other
6539,Ptpn9,other
6545,Ptprk,other
6555,Puf60,other
6563,Pura_2,other
6571,Pvr_1,other
6572,Pvr_2,other
6579,Pxn,other
6582,Pycr2,other
6587,Pygo2,other
6590,Pyroxd1,other
6593,Qars_2,other
6594,Qars_3,other
6599,Qrsl1,other
6604,R3hcc1,other
6605,R3hdm1,other
6609,Rab11a,other
6612,Rab12,other
6619,Rab21_1,other
6622,Rab22a_2,other
6623,Rab23_1,other
6624,Rab24_1,other
6625,Rab28_1,other
6630,Rab34,other
6636,Rab3gap2,other
6641,Rab5c,other
6643,Rab6a_1,other
6645,Rab8a,other
6646,Rab9,other
6648,Rabep1,other
6651,Rabepk,other
6654,Rabgef1,other
6655,Rabgef1_1,other
6657,Rabggta,other
6662,Rac1,other
6670,Rad21_1,other
6673,Rad50,other
6681,Rad51c_1,other
6683,Rad52,other
6684,Rad52_1,other
6686,Rad54l2,other
6689,Rad9a,other
6696,Rai1_1,other
6698,Rala_1,other
6702,Ralgps2,other
6704,Raly,other
6705,Ramp2,other
6706,Ramp3,other
6722,Rap1a,other
6723,Rap1a_1,other
6728,Rap1gds1,other
6729,Rap2a_1,other
6730,Rap2b,other
6732,Rap2b_3,other
6733,Rap2c,other
6736,Rapgef1_1,other
6739,Rapsn,other
6740,Rara,other
6743,Rars2,other
6746,Rasa1_2,other
6747,Rasa2,other
6750,Rasgrp1,other
6757,Rassf1,other
6762,Rassf7,other
6765,Rbbp4,other
6766,Rbbp4_1,other
6770,Rbbp6_2,other
6773,Rbbp9,other
6786,Rbm22,other
6793,Rbm28,other
6795,Rbm38,other
6808,Rbm4b_1,other
6822,Rc3h2,other
6823,Rcan3,other
6824,Rcan3_1,other
6830,Rccd1,other
6833,Rcn1,other
6840,Rdh10,other
6845,Rdh14,other
6849,Rdx,other
6850,Rdx_2,other
6853,Recql_2,other
6854,Reep1,other
6856,Reep5,other
6858,Reep5_2,other
6864,Rer1,other
6866,Rest_1,other
6867,Rest_2,other
6869,Rev1,other
6875,Rfc1_1,other
6884,Rfk,other
6886,Rfk_2,other
6890,Rfx5,other
6892,Rfxank_2,other
6901,Rgs3_2,other
6903,Rhbdd2_1,other
6904,Rhbdd2_2,other
6905,Rhbdd3_1,other
6908,Rhoa_1,other
6910,Rhoc,other
6913,Rhot2,other
6914,Rhox4b,other
6915,Ric8,other
6916,Rif1,other
6917,Rimklb_3,other
6920,Riok1_2,other
6923,Ripk2,other
6925,Ripk3,other
6934,Rmnd5a,other
6936,Rnaseh2c,other
6938,Rnasek,other
6950,Rnf130,other
6955,Rnf141_2,other
6957,Rnf145,other
6967,Rnf185,other
6968,Rnf19a,other
6973,Rnf20_1,other
6985,Rnf5,other
6987,Rnf6_1,other
6991,Rngtt_1,other
6995,Rnpc3_1,other
7006,Rock2,other
7007,Rogdi,other
7014,Rp2h,other
7020,Rpap1_1,other
7022,Rpe,other
7026,Rpf2_1,other
7028,Rpgrip1,other
7033,Rpl13a_1,other
7037,Rpl14 _1,other
7038,Rpl14 _2,other
7039,Rpl14 _3,other
7040,Rpl14 _4,other
7041,Rpl14.1,other
7042,Rpl18,other
7043,Rpl18_1,other
7044,Rpl18_2,other
7047,Rpl22,other
7050,Rpl27_1,other
7054,Rpl35,other
7056,Rpl35_2,other
7060,Rpl37a,other
7064,Rpl4,other
7066,Rpl41_1,other
7067,Rpl41_2,other
7071,Rpl7_1,other
7072,Rpl7_2,other
7076,Rpl8,other
7077,Rplp0,other
7078,Rplp2,other
7084,Rpn2,other
7090,Rpp40,other
7092,Rprd1b_1,other
7096,Rps10_3,other
7104,Rps15a,other
7106,Rps17,other
7107,Rps17_1,other
7112,Rps18_2,other
7113,Rps18_3,other
7114,Rps18_4,other
7115,Rps18_5,other
7118,Rps24,other
7122,Rps24_5,other
7130,Rps28,other
7137,Rps4l,other
7140,Rps6 _2,other
7141,Rps6 _3,other
7142,Rps6.1,other
7144,Rps6ka3_2,other
7148,Rps7_1,other
7149,Rps9,other
7150,Rps9_1,other
7152,Rpsa_1,other
7153,Rpusd1,other
7156,Rras,other
7157,Rras2_1,other
7159,Rreb1_2,other
7172,Rsad2,other
7178,Rspry1,other
7180,Rsrc1,other
7181,Rsrc2,other
7185,Rtbdn,other
7189,Rtn3,other
7192,Rtn4_1,other
7195,Rtn4r,other
7202,Runx1_1,other
7204,Runx1_3,other
7206,Runx2,other
7207,Runx3,other
7215,Rxra,other
7216,Rxra_1,other
7226,Saal1_1,other
7229,Sacs_1,other
7232,Safb2,other
7234,Safb2_2,other
7237,Samd4b,other
7239,Samhd1,other
7240,Samhd1_2,other
7247,Sap30l,other
7248,Sar1a,other
7251,Sardh,other
7252,Sarnp,other
7253,Sarnp_1,other
7254,Sarnp_2,other
7255,Sars,other
7256,Sars2,other
7264,Satb1_1,other
7267,Sav1_1,other
7268,Saysd1,other
7269,Sbds,other
7274,Sbno1_1,other
7275,Sc5d_1,other
7277,Scaf11_2,other
7280,Scaf8_1,other
7282,Scamp2,other
7284,Scamp3,other
7289,Scd1,other
7291,Scd2,other
7294,Scfd1_1,other
7295,Scgn,other
7297,Scmh1,other
7306,Scrn2,other
7307,Scrn2_1,other
7309,Scrn3_2,other
7310,Scube1,other
7313,Sdc4,other
7319,Sdccag3_3,other
7320,Sdf2,other
7322,Sdf4,other
7326,Sdhaf1,other
7327,Sdhaf2,other
7331,Sdhc_1,other
7335,Sec14l1,other
7338,Sec22a,other
7341,Sec24b,other
7344,Sec24d,other
7353,Sec61a2_1,other
7354,Sec61b,other
7356,Sec62_2,other
7363,Sel1l_2,other
7375,Senp1,other
7376,Senp1_1,other
7380,Sep15,other
7381,Sephs1,other
7385,Sepn1,other
7390,Sept6_1,other
7391,Sept6_2,other
7395,Sept7,other
7401,Serbp1_2,other
7405,Serf1_2,other
7409,Serf2_3,other
7412,Serhl_1,other
7419,Serpina3n,other
7420,Serpinb1a,other
7423,Serpinb6b,other
7424,Serpinb9,other
7425,Serpinc1,other
7433,Sertad3,other
7440,Sesn3,other
7444,Setd1a,other
7447,Setd4_1,other
7448,Setd4_2,other
7450,Sf1,other
7460,Sf3b2_2,other
7461,Sf3b2_3,other
7469,Sfn,other
7479,Sft2d1,other
7482,Sftpb,other
7484,Sfxn1_1,other
7494,Sgpl1,other
7498,Sh2b1,other
7515,Shc1_1,other
7517,Shfm1,other
7530,Shoc2,other
7545,Sik1,other
7551,Simc1_2,other
7552,Sin3a,other
7554,Sin3b,other
7555,Sin3b_2,other
7559,Sirt2,other
7560,Sirt3,other
7566,Ska2,other
7567,Ska2_1,other
7568,Skap2,other
7569,Ski,other
7570,Skil_1,other
7575,Skp2_1,other
7580,Sla,other
7589,Slbp_1,other
7593,Slc11a2_1,other
7607,Slc16a6,other
7608,Slc17a6_1,other
7612,Slc20a1,other
7613,Slc22a18_1,other
7618,Slc25a14,other
7628,Slc25a29,other
7629,Slc25a29_1,other
7635,Slc25a37,other
7636,Slc25a38,other
7637,Slc25a39,other
7642,Slc25a44,other
7643,Slc25a44_1,other
7647,Slc25a4_2,other
7652,Slc25a51_2,other
7661,Slc26a6,other
7662,Slc27a4,other
7671,Slc30a2,other
7676,Slc31a1,other
7679,Slc35a1_1,other
7680,Slc35a2,other
7683,Slc35a2_3,other
7690,Slc35e4_1,other
7696,Slc37a3_1,other
7697,Slc37a4,other
7699,Slc38a10_3,other
7703,Slc38a3,other
7704,Slc39a11,other
7706,Slc39a3,other
7709,Slc39a9_2,other
7716,Slc48a1_1,other
7718,Slc4a8_1,other
7720,Slc5a2,other
7721,Slc6a17,other
7722,Slc6a6_1,other
7723,Slc6a9,other
7727,Slc9a1,other
7730,Slco2a1,other
7735,Slfn2,other
7738,Slk,other
7740,Slmo1,other
7744,Slu7_2,other
7748,Smad1,other
7749,Smad1_1,other
7760,Smarca4_1,other
7764,Smarcb1,other
7767,Smarcd1_1,other
7768,Smarcd2,other
7774,Smc3,other
7776,Smdt1,other
7779,Smek2_1,other
7780,Smek2_2,other
7782,Smg5,other
7797,Smpd4,other
7799,Smpd4_2,other
7803,Smr2_1,other
7813,Snhg1,other
7814,Snhg1_1,other
7815,Snhg1_2,other
7816,Snhg1_4,other
7822,Snrnp25,other
7829,Snrnp48_3,other
7840,Snrpg,other
7842,Snrpn,other
7844,Snw1,other
7845,Snx10,other
7850,Snx15,other
7851,Snx16,other
7853,Snx18_1,other
7860,Snx5_3,other
7862,Snx6,other
7866,Soat1,other
7867,Soat1_2,other
7868,Soat2,other
7874,Socs4,other
7875,Socs4_2,other
7877,Socs5_1,other
7878,Sod1,other
7879,Sod1_1,other
7881,Sod2_2,other
7885,Son_4,other
7886,Son_5,other
7887,Sord,other
7890,Sos1,other
7891,Sos2,other
7892,Sowahc,other
7893,Sox12,other
7897,Sp1,other
7907,Spast,other
7913,Spcs2_1,other
7916,Spen,other
7922,Spidr,other
7925,Spin1_3,other
7931,Sppl2a_1,other
7933,Sppl3,other
7935,Spr,other
7936,Spred2_1,other
7937,Spryd3,other
7938,Spryd7,other
7939,Spsb1,other
7940,Spsb1_2,other
7941,Spsb3,other
7947,Sptlc2,other
7951,Sqstm1,other
7952,Srd5a3,other
7954,Srd5a3_2,other
7955,Srebf1,other
7956,Srebf2,other
7957,Srek1,other
7960,Srf,other
7969,Srms,other
7972,Srp9_1,other
7977,Srprb,other
7980,Srrm1_3,other
7982,Srsf1,other
7990,Srsf2_1,other
8000,Srsf6_2,other
8001,Srsf7_1,other
8004,Ss18_1,other
8011,Ssbp4,other
8012,Ssfa2,other
8017,Ssr3,other
8018,Ssr4,other
8021,Ssrp1,other
8022,Ssrp1_1,other
8028,St13,other
8032,St3gal2_1,other
8033,St3gal3_1,other
8036,St3gal5_1,other
8040,St6galnac6,other
8042,St8sia1_1,other
8043,St8sia2_1,other
8054,Stambp,other
8058,Stap2,other
8060,Star_1,other
8064,Stard4_1,other
8065,Stard5,other
8066,Stard5_1,other
8069,Stat1_1,other
8074,Stat5b_1,other
8077,Stau1_2,other
8088,Stk3,other
8090,Stk39,other
8093,Stmn1,other
8094,Stmn1_1,other
8101,Strn4,other
8102,Sts,other
8105,Stt3b,other
8109,Stx18,other
8110,Stx18_1,other
8111,Stx18_3,other
8112,Stx18_4,other
8120,Stxbp2,other
8124,Sub1,other
8129,Sufu_1,other
8130,Sugp1,other
8131,Sugp2,other
8133,Sulf2,other
8135,Sumo1,other
8142,Supt20_2,other
8143,Supt5,other
8150,Surf4_3,other
8151,Surf4_4,other
8154,Suv39h2,other
8175,Syne4_1,other
8184,Synj2bp_3,other
8195,Syvn1,other
8200,Tacc2,other
8207,Tada3,other
8208,Taf10_1,other
8210,Taf12,other
8211,Taf13,other
8213,Taf1b,other
8214,Taf1c,other
8217,Taf1d_4,other
8221,Taf6,other
8228,Tal2,other
8235,Tap1,other
8236,Tap2,other
8238,Tapbp_1,other
8239,Tapbpl_1,other
8247,Tars2,other
8248,Tars2_1,other
8249,Tasp1,other
8250,Tax1bp1,other
8251,Tax1bp1_2,other
8254,Tbc1d1,other
8255,Tbc1d10b,other
8256,Tbc1d13,other
8262,Tbc1d23_1,other
8264,Tbca_1,other
8265,Tbca_2,other
8267,Tbcd,other
8273,Tbl1x,other
8276,Tbl1xr1_2,other
8277,Tbp,other
8283,Tcea1_1,other
8289,Tceb2_1,other
8292,Tcf19,other
8298,Tcf3_1,other
8299,Tcf3_2,other
8300,Tcf4,other
8301,Tcf4_1,other
8305,Tcof1,other
8306,Tcof1_1,other
8308,Tcp11,other
8309,Tcrb-J.1,other
8310,Tcrb-J_1,other
8315,Tdp1,other
8316,Tdrd3,other
8317,Tdrd7,other
8319,Tead3,other
8325,Tef,other
8329,Telo2_2,other
8334,Tes_1,other
8337,Tesk1,other
8340,Tex10_1,other
8343,Tex261_2,other
8346,Tfb1m,other
8348,Tfcp2,other
8357,Tfpt_3,other
8365,Tgds,other
8366,Tgfa,other
8367,Tgfb1i1,other
8383,Thap11,other
8387,Thoc2_1,other
8400,Tial1_2,other
8401,Tial1_3,other
8403,Tigd5,other
8406,Timeless,other
8407,Timeless_1,other
8425,Timmdc1,other
8427,Timp2_1,other
8428,Timp2_4,other
8446,Tle1,other
8447,Tle1_1,other
8448,Tle3,other
8449,Tle3_1,other
8450,Tle4,other
8453,Tlk2_2,other
8458,Tm2d2,other
8459,Tm2d2_1,other
8461,Tm2d2_3,other
8464,Tm4sf5,other
8466,Tm7sf2,other
8468,Tm7sf3_1,other
8469,Tm9sf2,other
8470,Tm9sf2_1,other
8471,Tm9sf3,other
8475,Tmbim4,other
8483,Tmed3,other
8485,Tmed5,other
8486,Tmed5_1,other
8487,Tmed7,other
8490,Tmem106a,other
8491,Tmem106c,other
8492,Tmem109,other
8494,Tmem109_2,other
8495,Tmem109_3,other
8496,Tmem110,other
8497,Tmem123,other
8499,Tmem126a,other
8500,Tmem128,other
8502,Tmem135,other
8507,Tmem158_2,other
8511,Tmem168,other
8521,Tmem179b_2,other
8522,Tmem183a,other
8525,Tmem184c,other
8527,Tmem186,other
8528,Tmem189_2,other
8529,Tmem19,other
8530,Tmem191c_3,other
8533,Tmem19_1,other
8534,Tmem19_2,other
8536,Tmem203,other
8541,Tmem206_4,other
8542,Tmem209,other
8546,Tmem222,other
8547,Tmem223,other
8554,Tmem258,other
8555,Tmem259,other
8567,Tmem41b,other
8585,Tmod1,other
8587,Tmod3_1,other
8590,Tmtc4,other
8593,Tmx1,other
8597,Tnfaip1_2,other
8599,Tnfaip8,other
8600,Tnfrsf12a,other
8601,Tnfrsf12a_1,other
8602,Tnfrsf13b,other
8603,Tnfrsf13c,other
8604,Tnfrsf18,other
8606,Tnfrsf1b,other
8615,Tnfsf8,other
8620,Tnks1bp1,other
8622,Tnni1,other
8623,Tnpo2,other
8634,Tnrc6a_6,other
8639,Tns1,other
8642,Tob2,other
8643,Tob2_2,other
8648,Tom1,other
8655,Tomm7,other
8659,Tomm7_3,other
8663,Top3b_1,other
8665,Topbp1,other
8667,Tor1a,other
8672,Tor1b_1,other
8673,Tor1b_2,other
8675,Tor2a_1,other
8678,Tox4_1,other
8680,Tpd52,other
8681,Tpd52l2_1,other
8685,Tpm1,other
8686,Tpm1_1,other
8687,Tpm3,other
8694,Tpr,other
8695,Tpr_1,other
8706,Tra2a,other
8707,Tra2b,other
8708,Trabd,other
8709,Traf1,other
8714,Traf6,other
8715,Traf6_1,other
8717,Traf7,other
8720,Trak1,other
8724,Trappc12,other
8726,Trappc2,other
8731,Trappc6a,other
8743,Trib3,other
8744,Trib3_1,other
8749,Trim21,other
8753,Trim25_1,other
8754,Trim26,other
8756,Trim27_1,other
8758,Trim27_3,other
8769,Trim37,other
8771,Trim37_2,other
8772,Trim37_3,other
8774,Trim41,other
8776,Trim44_1,other
8778,Trim8_2,other
8779,Trio,other
8780,Trio_1,other
8786,Trip12_3,other
8787,Trip12_4,other
8796,Trmt112_1,other
8798,Trmt2a,other
8802,Trmt44,other
8808,Trp53bp1,other
8809,Trp53bp1_1,other
8812,Trp53inp1_1,other
8814,Trpc2,other
8816,Trpm7,other
8819,Trps1,other
8822,Trub2_1,other
8823,Trub2_2,other
8826,Tsc22d1_1,other
8834,Tsen15,other
8835,Tsen34,other
8837,Tsn_2,other
8839,Tsnax_1,other
8840,Tspan13_1,other
8844,Tspan2_2,other
8856,Tsr2_1,other
8864,Ttc14_2,other
8866,Ttc1_1,other
8867,Ttc27,other
8872,Ttc33,other
8879,Ttc7b_1,other
8880,Tti1,other
8890,Tuba4a,other
8891,Tuba4a_1,other
8892,Tuba4a_2,other
8901,Tubgcp2,other
8903,Tubgcp4,other
8909,Tug1_1,other
8912,Tusc3,other
8913,Twist1,other
8916,Txk,other
8922,Txndc11,other
8923,Txndc12,other
8935,Txnl4a_1,other
8941,Tyk2,other
8945,Tysnd1_1,other
8947,U2af1l4,other
8952,Uba2_2,other
8964,Ubap1_1,other
8966,Ubap2l_4,other
8972,Ube2a_1,other
8977,Ube2d2a,other
8982,Ube2d3_2,other
8983,Ube2d3_3,other
8985,Ube2d3_5,other
8989,Ube2g2_1,other
8990,Ube2h,other
