,gene,best_fit
1814,Mettl7a1,gamma
1815,Mettl9,gamma
1817,Mff,gamma
1821,Mfsd6,gamma
1826,Mgst1,gamma
1829,Micos13,gamma
1830,Mien1,gamma
1834,Mknk1,gamma
1839,Mlh1,gamma
1842,Mllt3,gamma
1847,Mms19,gamma
1850,Mocos,gamma
1859,Mphosph9,gamma
1861,Mpped1,gamma
1863,Mrc1,gamma
1866,Mrm3,gamma
1870,Mrpl23,gamma
1873,Mrpl38,gamma
1874,Mrpl49,gamma
1877,Mrps17,gamma
1880,Mrps2,gamma
1882,Mrps25,gamma
1883,Mrps26,gamma
1885,Mrps34,gamma
1886,Mrps5,gamma
1887,Mrps6,gamma
1888,Mrrf,gamma
1890,Ms4a7,gamma
1892,Msc,gamma
1893,Msh2,gamma
1894,Msmo1,gamma
1895,Mtap,gamma
1904,Mthfd1l,gamma
1905,Mtif3,gamma
1906,Mtm1,gamma
1912,Mtres1,gamma
1913,Mtrr,gamma
1918,Mxd1,gamma
1923,Myc,gamma
1929,Myo19,gamma
1930,Myo1e,gamma
1931,Myo1f,gamma
1932,Myo3b,gamma
1936,N4bp2,gamma
1937,N6amt1,gamma
1939,Naa25,gamma
1941,Naaa,gamma
1943,Nab2,gamma
1944,Nabp1,gamma
1949,Naip2,gamma
1950,Naip5,gamma
1951,Naip6,gamma
1953,Nap1l3,gamma
1955,Napa,gamma
1956,Napg,gamma
1963,Nbeal2,gamma
1964,Nbn,gamma
1968,Ncdn,gamma
1969,Ncf1,gamma
1970,Ncf4,gamma
1971,Nck1,gamma
1974,Ncoa5,gamma
1976,Ncor2,gamma
1979,Ndfip2,gamma
1980,Ndnf,gamma
1983,Ndufa7,gamma
1986,Ndufaf4,gamma
1989,Nedd9,gamma
1991,Nek4,gamma
2001,Nfat5,gamma
2002,Nfatc1,gamma
2003,Nfe2l2,gamma
2016,Nifk,gamma
2018,Nipal3,gamma
2019,Nit2,gamma
2023,Nkiras1,gamma
2024,Nkrf,gamma
2027,Nlrc5,gamma
2037,Noa1,gamma
2041,Nod1,gamma
2055,Nr1h3,gamma
2056,Nr2c1,gamma
2061,Nrarp,gamma
2062,Nras,gamma
2064,Nrep,gamma
2065,Nrf1,gamma
2066,Nrg1,gamma
2074,Nt5c,gamma
2075,Nt5c3,gamma
2080,Nudt11,gamma
2082,Nufip1,gamma
2083,Nuggc,gamma
2092,Nvl,gamma
2095,Oas1g,gamma
2096,Oasl2,gamma
2099,Ocel1,gamma
2100,Ociad2,gamma
2101,Ofd1,gamma
2107,Olfr1419,gamma
2110,Olfr370,gamma
2111,Olfr60,gamma
2112,Olfr711,gamma
2115,Olfr9,gamma
2117,Oosp1,gamma
2118,Opa1,gamma
2121,Orai3,gamma
2123,Orc5,gamma
2124,Ormdl1,gamma
2131,Osr2,gamma
2133,Ostm1,gamma
2138,Oxr1,gamma
2147,Pafah1b1,gamma
2148,Pag1,gamma
2154,Pard3b,gamma
2159,Parp14,gamma
2162,Patz1,gamma
2166,Pbx3,gamma
2167,Pcbd1,gamma
2169,Pcbp1,gamma
2172,Pcca,gamma
2173,Pccb,gamma
2177,Pcp2,gamma
2186,Pdha1,gamma
2190,Pdlim2,gamma
2198,Peak1,gamma
2199,Pecam1,gamma
2200,Penk,gamma
2205,Pex11a,gamma
2210,Pex3,gamma
2214,Pfn1,gamma
2218,Pglyrp1,gamma
2219,Pgm2l1,gamma
2223,Phactr2,gamma
2225,Phb,gamma
2226,Phb2,gamma
2227,Phf10,gamma
2228,Phf11a,gamma
2229,Phf11c,gamma
2239,Pias2,gamma
2244,Pign,gamma
2256,Pilra,gamma
2257,Pilrb2,gamma
2258,Pinx1,gamma
2261,Pip5k1c,gamma
2262,Pitrm1,gamma
2272,Plekha3,gamma
2278,Plekhm3,gamma
2279,Plekho1,gamma
2282,Plk2,gamma
2284,Plod2,gamma
2287,Plscr4,gamma
2289,Plxnb2,gamma
2292,Pmel,gamma
2299,Pnpt1,gamma
2300,Poc1b,gamma
2301,Podnl1,gamma
2302,Pofut1,gamma
2303,Poglut1,gamma
2306,Pole4,gamma
2312,Polr1c,gamma
2313,Polr1e,gamma
2317,Polr3d,gamma
2319,Pon3,gamma
2321,Pou2af1,gamma
2322,Ppan,gamma
2331,Ppil2,gamma
2332,Ppil3,gamma
2335,Ppm1j,gamma
2337,Ppp1r12a,gamma
2340,Ppp1r15b,gamma
2347,Ppp2r3a,gamma
2349,Ppp3r1,gamma
2353,Pprc1,gamma
2358,Prdx3,gamma
2362,Prelid2,gamma
2365,Prg2,gamma
2366,Prickle4,gamma
2374,Prkch,gamma
2383,Prmt6,gamma
2384,Prmt7,gamma
2385,Prnp,gamma
2386,Prorp,gamma
2387,Prorsd1,gamma
2393,Prpsap1,gamma
2399,Prss34,gamma
2401,Prss54,gamma
2403,Prxl2b,gamma
2408,Psmd5,gamma
2409,Psmg1,gamma
2412,Pstpip1,gamma
2415,Ptcd2,gamma
2427,Ptp4a3,gamma
2431,Ptpn4,gamma
2432,Ptpn6,gamma
2433,Ptpre,gamma
2434,Ptprn2,gamma
2435,Ptrh1,gamma
2438,Pum3,gamma
2440,Pus3,gamma
2442,Pus7l,gamma
2444,Pvrig,gamma
2447,Pxylp1,gamma
2448,Pygl,gamma
2449,Pym1,gamma
2451,Qk,gamma
2452,Qrfp,gamma
2455,Qtrt2,gamma
2456,R3hcc1,gamma
2460,Rab2a,gamma
2461,Rab33b,gamma
2462,Rab39b,gamma
2466,Rab5if,gamma
2468,Rabgap1l,gamma
2471,Rac2,gamma
2485,Rap1gap2,gamma
2487,Rap2b,gamma
2491,Rasa3,gamma
2495,Rasgrp3,gamma
2497,Rassf1,gamma
2499,Raver2,gamma
2502,Rbck1,gamma
2503,Rbl2,gamma
2505,Rbm34,gamma
2511,Rcan3,gamma
2514,Rcn2,gamma
2516,Rcsd1,gamma
2518,Rdh12,gamma
2520,Rec8,gamma
2521,Reck,gamma
2525,Rell2,gamma
2529,Rev1,gamma
2531,Rexo2,gamma
2533,Rexo5,gamma
2535,Rft1,gamma
2538,Rfxap,gamma
2539,Rgl1,gamma
2547,Rhbdl3,gamma
2548,Rhoa,gamma
2549,Rhob,gamma
2550,Rhobtb2,gamma
2551,Rhod,gamma
2552,Rhof,gamma
2557,Rif1,gamma
2569,Rnaseh1,gamma
2573,Rnd2,gamma
2580,Rnf128,gamma
2581,Rnf13,gamma
2583,Rnf139,gamma
2585,Rnf166,gamma
2587,Rnf187,gamma
2588,Rnf19b,gamma
2589,Rnf2,gamma
2593,Rnf39,gamma
2600,Rogdi,gamma
2607,Rpf1,gamma
2608,Rpf2,gamma
2620,Rpl29,gamma
2623,Rpl32,gamma
2628,Rpl4,gamma
2629,Rpl41,gamma
2637,Rps11,gamma
2644,Rps2,gamma
2660,Rras2,gamma
2663,Rrn3,gamma
2664,Rrp15,gamma
2665,Rrp7a,gamma
2667,Rsad2,gamma
2671,Rsu1,gamma
2672,Rtcb,gamma
2674,Rtl6,gamma
2675,Rtn4ip1,gamma
2680,Rundc1,gamma
2681,Runx1,gamma
2682,Ruvbl2,gamma
2688,S100a11,gamma
2696,S1pr5,gamma
2699,Sacs,gamma
2700,Sall4,gamma
2708,Sapcd2,gamma
2711,Sat1,gamma
2712,Satb1,gamma
2714,Sbds,gamma
2716,Scaf11,gamma
2718,Scamp2,gamma
2719,Scamp4,gamma
2722,Sccpdh,gamma
2727,Scly,gamma
2730,Sdad1,gamma
2733,Sdcbp2,gamma
2735,Sdf2,gamma
2736,Sdhaf1,gamma
2737,Sdhaf3,gamma
2738,Sdhaf4,gamma
2742,Sec24d,gamma
2743,Sec62,gamma
2746,Selenok,gamma
2747,Selenom,gamma
2749,Selenot,gamma
2751,Sema6b,gamma
2753,Septin4,gamma
2755,Serf1,gamma
2757,Serinc1,gamma
2761,Serpinb10,gamma
2764,Sertad1,gamma
2784,Sgpp2,gamma
2795,Sh3pxd2b,gamma
2797,Shq1,gamma
2799,Sidt1,gamma
2805,Sinhcaf,gamma
2808,Sirpb1a,gamma
2810,Skil,gamma
2816,Slamf7,gamma
2817,Slc10a3,gamma
2818,Slc10a7,gamma
2823,Slc16a10,gamma
2829,Slc1a4,gamma
2830,Slc1a5,gamma
2831,Slc20a1,gamma
2833,Slc22a15,gamma
2836,Slc25a2,gamma
2842,Slc25a39,gamma
2846,Slc26a10,gamma
2847,Slc26a2,gamma
2848,Slc27a4,gamma
2850,Slc30a6,gamma
2859,Slc35f5,gamma
2862,Slc37a2,gamma
2865,Slc39a4,gamma
2866,Slc39a6,gamma
2879,Slc9a3r1,gamma
2883,Slfn4,gamma
2887,Slpi,gamma
2888,Slx4ip,gamma
2890,Smad2,gamma
2891,Smad3,gamma
2913,Smpdl3b,gamma
2919,Snrpd3,gamma
2921,Snrpn,gamma
2931,Socs4,gamma
2932,Socs7,gamma
2934,Sorbs1,gamma
2936,Sostdc1,gamma
2938,Sp140,gamma
2940,Sp9,gamma
2943,Spast,gamma
2944,Spata48,gamma
2946,Spcs2,gamma
2951,Spin1,gamma
2954,Spn,gamma
2956,Spock1,gamma
2962,Spry2,gamma
2963,Sptan1,gamma
2970,Srebf2,gamma
2972,Srek1ip1,gamma
2973,Srgap3,gamma
2974,Srp14,gamma
2977,Srpk2,gamma
2978,Srpr,gamma
2979,Srr,gamma
2981,Srrt,gamma
2982,Srsf10,gamma
2991,St6galnac3,gamma
2996,Stard3,gamma
2999,Stat2,gamma
3005,Stk16,gamma
3010,Stmn4,gamma
3011,Strada,gamma
3014,Stt3b,gamma
3016,Stx17,gamma
3018,Stx5a,gamma
3019,Stx7,gamma
3024,Suclg2,gamma
3025,Suco,gamma
3028,Sun1,gamma
3029,Suox,gamma
3034,Svs3b,gamma
3035,Swap70,gamma
3037,Syk,gamma
3038,Sync,gamma
3039,Syncrip,gamma
3040,Syne4,gamma
3042,Synrg,gamma
3045,Syt11,gamma
3046,Sytl2,gamma
3058,Tank,gamma
3060,Tapbpl,gamma
3061,Tapt1,gamma
3066,Tbc1d12,gamma
3068,Tbc1d16,gamma
3070,Tbc1d22b,gamma
3071,Tbc1d4,gamma
3075,Tbcel,gamma
3085,Tcp1,gamma
3089,Tdpoz2,gamma
3091,Tdrd7,gamma
3093,Tec,gamma
3095,Tedc1,gamma
3100,Tep1,gamma
3107,Tex9,gamma
3108,Tfap4,gamma
3109,Tfb2m,gamma
3114,Tgfa,gamma
3115,Tgoln1,gamma
3119,Thap3,gamma
3120,Thbd,gamma
3121,Thbs1,gamma
3122,Them4,gamma
3127,Thoc5,gamma
3129,Thop1,gamma
3130,Thrap3,gamma
3131,Thumpd1,gamma
3132,Thumpd2,gamma
3133,Thumpd3,gamma
3134,Thy1,gamma
3135,Tia1,gamma
3136,Tifa,gamma
3138,Timm10,gamma
3140,Timm29,gamma
3142,Timm9,gamma
3143,Timmdc1,gamma
3144,Tinf2,gamma
3147,Tjp2,gamma
3148,Tlcd2,gamma
3154,Tlr7,gamma
3155,Tm6sf1,gamma
3159,Tmcc3,gamma
3161,Tmem107,gamma
3163,Tmem126b,gamma
3165,Tmem135,gamma
3166,Tmem138,gamma
3171,Tmem160,gamma
3172,Tmem167,gamma
3175,Tmem170b,gamma
3182,Tmem220,gamma
3187,Tmem251,gamma
3191,Tmem267,gamma
3192,Tmem273,gamma
3194,Tmem33,gamma
3195,Tmem37,gamma
3201,Tmem9b,gamma
3204,Tmod3,gamma
3210,Tmx4,gamma
3212,Tnfaip2,gamma
3218,Tnfrsf17,gamma
3219,Tnfrsf18,gamma
3220,Tnfrsf1a,gamma
3222,Tnfrsf22,gamma
3223,Tnfrsf25,gamma
3224,Tnfrsf26,gamma
3226,Tnfsf13b,gamma
3227,Tnfsf4,gamma
3244,Topors,gamma
3246,Tor3a,gamma
3247,Tox,gamma
3248,Tox2,gamma
3253,Tpst1,gamma
3254,Tpst2,gamma
3258,Traf4,gamma
3260,Tram2,gamma
3261,Trap1,gamma
3266,Triap1,gamma
3271,Trim25,gamma
3273,Trim30a,gamma
3274,Trim30d,gamma
3277,Trim5,gamma
3281,Trip4,gamma
3282,Trmt10a,gamma
3284,Trmt11,gamma
3285,Trmt13,gamma
3286,Trmt5,gamma
3288,Trnau1ap,gamma
3292,Trp53inp2,gamma
3299,Tsc22d2,gamma
3300,Tsen15,gamma
3301,Tsen2,gamma
3303,Tsfm,gamma
3312,Tsr2,gamma
3319,Ttc37,gamma
3325,Tti2,gamma
3326,Ttyh2,gamma
3331,Tubb5,gamma
3338,Twf2,gamma
3345,Txndc11,gamma
3353,Tyk2,gamma
3359,Uap1l1,gamma
3360,Ubac2,gamma
3364,Ube2b,gamma
3368,Ube2e2,gamma
3369,Ube2f,gamma
3371,Ube2i,gamma
3372,Ube2j1,gamma
3378,Ubox5,gamma
3383,Ubxn2b,gamma
3384,Ubxn4,gamma
3394,Unkl,gamma
3399,Uqcrh,gamma
3401,Uri1,gamma
3404,Usp18,gamma
3405,Usp22,gamma
3406,Usp25,gamma
3414,Usp42,gamma
3418,Usp6nl,gamma
3419,Usp7,gamma
3423,Utp14a,gamma
3424,Utp15,gamma
3426,Utp20,gamma
3428,Utp4,gamma
3433,Vav3,gamma
3437,Vkorc1l1,gamma
3438,Vmn1r88,gamma
3439,Vmn1r89,gamma
3443,Vps26a,gamma
3445,Vps28,gamma
3446,Vps33a,gamma
3447,Vps33b,gamma
3448,Vps35l,gamma
3455,Vps51,gamma
3473,Wdr26,gamma
3474,Wdr36,gamma
3475,Wdr37,gamma
3479,Wdr55,gamma
3481,Wdr73,gamma
3482,Wdr74,gamma
3483,Wdr75,gamma
3486,Wdr81,gamma
3487,Wdr82,gamma
3488,Wdr83,gamma
3489,Wdr83os,gamma
3492,Wnt10a,gamma
3501,Xdh,gamma
3506,Xpo5,gamma
3508,Xrcc6,gamma
3509,Xrn1,gamma
3510,Xrn2,gamma
3516,Yeats4,gamma
3518,Yipf6,gamma
3520,Ythdf3,gamma
3522,Zadh2,gamma
3528,Zbtb38,gamma
3535,Zc2hc1a,gamma
3536,Zc3h12d,gamma
3539,Zc3h8,gamma
3542,Zcchc2,gamma
3549,Zfand2a,gamma
3558,Zfp277,gamma
3560,Zfp300,gamma
3567,Zfp422,gamma
3569,Zfp455,gamma
3575,Zfp53,gamma
3578,Zfp560,gamma
3579,Zfp580,gamma
3581,Zfp612,gamma
3582,Zfp619,gamma
3588,Zfp703,gamma
3589,Zfp706,gamma
3595,Zfp770,gamma
3607,Zfp943,gamma
3611,Zfp958,gamma
3612,Zfp959,gamma
3615,Zfp985,gamma
3619,Zmiz2,gamma
3623,Zpr1,gamma
3628,Zyg11b,gamma
3911,Atad3a,longtail
4086,Casp7,longtail
4112,Ccl3,longtail
4517,Dph5,longtail
5376,Lrrc23,longtail
5706,Nfil3,longtail
5830,Osbpl3,longtail
6022,Polr3e,longtail
6250,Rftn2,longtail
6422,Sap30,longtail
6446,Scmh1,longtail
6809,Tbx21,longtail
6938,Tmie,longtail
7325,Zfp592,longtail
0,1110012L19Rik,expo
4,1110059G10Rik,expo
6,1700003F12Rik,expo
7,1700010B08Rik,expo
8,1700010I14Rik,expo
9,1700016K19Rik,expo
11,1700025G04Rik,expo
13,1700037H04Rik,expo
16,1700071K01Rik,expo
24,2310061N02Rik,expo
28,2610507B11Rik,expo
30,3830406C13Rik,expo
31,4921524J17Rik,expo
32,4930447A16Rik,expo
33,4930503L19Rik,expo
34,4930563E22Rik,expo
35,4931406P16Rik,expo
36,5430427O19Rik,expo
41,A430033K04Rik,expo
42,A530021J07Rik,expo
46,AC151602.1,expo
50,Aamdc,expo
53,Aars2,expo
54,Aatf,expo
55,Abcb1a,expo
56,Abcb9,expo
58,Abcd3,expo
59,Abce1,expo
63,Abhd11,expo
67,Abhd5,expo
69,Abr,expo
78,Acap1,expo
80,Acat1,expo
82,Acbd6,expo
84,Acer3,expo
87,Acox1,expo
89,Acp5,expo
91,Acpp,expo
94,Acss2,expo
95,Actn1,expo
98,Actr6,expo
103,Adal,expo
104,Adam19,expo
105,Adam9,expo
108,Adcy7,expo
109,Add1,expo
110,Add3,expo
113,Adgre4,expo
115,Adgrg5,expo
116,Adgrl1,expo
117,Adh5,expo
118,Adi1,expo
119,Adipor1,expo
120,Adk,expo
121,Adnp,expo
129,Agap3,expo
132,Agk,expo
133,Ago2,expo
137,Ahcyl2,expo
138,Ahi1,expo
139,Ahnak,expo
143,Aif1,expo
144,Aig1,expo
145,Aimp2,expo
147,Akap10,expo
149,Akr1b8,expo
151,Akr1e1,expo
152,Akr7a5,expo
154,Akt2,expo
155,Aldh3a2,expo
157,Alg11,expo
159,Alkbh8,expo
160,Alox5ap,expo
167,Anapc2,expo
172,Ankib1,expo
174,Ankrd28,expo
176,Ankrd49,expo
182,Anp32a,expo
185,Ap2b1,expo
187,Ap3b2,expo
192,Aplf,expo
193,Aplp2,expo
195,Apoc2,expo
196,Apoc4,expo
200,App,expo
201,Aqp11,expo
206,Areg,expo
207,Arel1,expo
214,Arhgap10,expo
215,Arhgap15,expo
222,Arhgef1,expo
223,Arhgef11,expo
225,Arhgef2,expo
227,Arid3a,expo
229,Arih2,expo
232,Arl3,expo
235,Arl5b,expo
236,Arl5c,expo
237,Arl6ip5,expo
238,Arl6ip6,expo
239,Arl8a,expo
241,Armc7,expo
244,Arrb2,expo
247,Art3,expo
254,Ash2l,expo
256,Asnsd1,expo
257,Asprv1,expo
259,Ass1,expo
263,Atf3,expo
268,Atic,expo
270,Atm,expo
273,Atp13a1,expo
277,Atp1b3,expo
278,Atp2b1,expo
279,Atp2b4,expo
281,Atp5md,expo
283,Atp6ap2,expo
285,Atp6v0d1,expo
286,Atp6v0e,expo
287,Atp6v1c2,expo
288,Atp6v1f,expo
289,Atp6v1g3,expo
293,Atxn1,expo
294,Atxn2l,expo
296,Atxn7l3,expo
303,Azi2,expo
304,Azin1,expo
308,B4galnt1,expo
309,B4galnt4,expo
310,B4galt1,expo
314,BC028528,expo
318,Bag3,expo
322,Bbc3,expo
325,Bbs12,expo
326,Bbs9,expo
330,Bckdk,expo
332,Bcl2a1d,expo
339,Bclaf3,expo
341,Bcr,expo
343,Bean1,expo
345,Bend4,expo
346,Bend5,expo
348,Bex2,expo
349,Bex3,expo
350,Bfar,expo
351,Bhlhb9,expo
356,Birc2,expo
358,Birc6,expo
362,Bmi1,expo
363,Bola1,expo
364,Bola2,expo
365,Bop1,expo
367,Borcs7,expo
368,Bpgm,expo
373,Bricd5,expo
374,Brms1,expo
380,Btd,expo
382,Btg2,expo
383,Btg3,expo
385,Btla,expo
387,Bud31,expo
391,C2cd4b,expo
394,C5ar1,expo
396,Cables1,expo
399,Cactin,expo
405,Calm2,expo
407,Camk2n1,expo
409,Camkk2,expo
412,Camsap2,expo
417,Carm1,expo
418,Carmil2,expo
420,Casc3,expo
422,Cask,expo
423,Casp1,expo
425,Casp4,expo
428,Cast,expo
431,Cbl,expo
432,Cblb,expo
434,Cbx7,expo
436,Ccdc102a,expo
437,Ccdc107,expo
438,Ccdc112,expo
439,Ccdc115,expo
443,Ccdc186,expo
444,Ccdc22,expo
448,Ccdc71l,expo
454,Ccl4,expo
456,Ccl6,expo
457,Ccl9,expo
459,Ccn4,expo
460,Ccnb1ip1,expo
461,Ccnc,expo
463,Ccng1,expo
464,Ccng2,expo
470,Ccr5,expo
472,Ccr9,expo
473,Ccrl2,expo
474,Ccs,expo
482,Cd14,expo
484,Cd180,expo
490,Cd22,expo
494,Cd2ap,expo
495,Cd300c2,expo
497,Cd36,expo
498,Cd37,expo
501,Cd5,expo
502,Cd53,expo
504,Cd68,expo
506,Cd74,expo
509,Cd82,expo
515,Cdadc1,expo
517,Cdc14b,expo
520,Cdc23,expo
522,Cdc42ep3,expo
525,Cdca4,expo
526,Cdh23,expo
528,Cdk10,expo
530,Cdk19,expo
533,Cdk5rap2,expo
534,Cdk6,expo
541,Cdon,expo
546,Ceacam1,expo
547,Cebpb,expo
549,Cebpz,expo
553,Cenpl,expo
555,Cenpq,expo
561,Cep290,expo
562,Cep295,expo
563,Cep57l1,expo
564,Cep68,expo
566,Cep85,expo
567,Cep85l,expo
568,Cep97,expo
570,Cers4,expo
572,Ces2b,expo
579,Cggbp1,expo
580,Chac2,expo
582,Chd4,expo
587,Chka,expo
588,Chmp1b,expo
592,Chpf,expo
593,Chpt1,expo
597,Chst11,expo
600,Chsy1,expo
601,Chtf8,expo
607,Cir1,expo
608,Cish,expo
609,Cited2,expo
615,Clec11a,expo
617,Clec4a1,expo
618,Clec4a3,expo
619,Clec4d,expo
620,Clec4e,expo
621,Clec7a,expo
623,Clip1,expo
625,Clk1,expo
628,Clp1,expo
631,Cmah,expo
632,Cmas,expo
633,Cmc1,expo
634,Cmip,expo
635,Cmklr1,expo
638,Cnn3,expo
639,Cnot1,expo
642,Cnr2,expo
644,Cntrl,expo
645,Cobll1,expo
647,Col4a4,expo
648,Col5a3,expo
649,Colec11,expo
650,Colgalt1,expo
654,Commd8,expo
655,Cops7a,expo
657,Coq10b,expo
663,Cox7a1,expo
666,Cpeb2,expo
670,Cpt2,expo
673,Creb1,expo
674,Creb5,expo
675,Crebbp,expo
677,Crebzf,expo
679,Crem,expo
680,Cript,expo
682,Crlf3,expo
684,Crtam,expo
685,Crybg3,expo
687,Csf1r,expo
688,Csf2ra,expo
691,Csgalnact1,expo
692,Csgalnact2,expo
697,Csnk2a1,expo
698,Cst3,expo
701,Cstb,expo
702,Cstf1,expo
705,Ctdsp1,expo
708,Ctnnb1,expo
709,Ctnnbip1,expo
714,Ctsl,expo
716,Ctsz,expo
717,Ctu2,expo
720,Cul4b,expo
722,Cutc,expo
723,Cux1,expo
725,Cwc25,expo
728,Cxcl10,expo
729,Cxcl2,expo
735,Cybb,expo
742,Czib,expo
743,D030056L22Rik,expo
744,D16Ertd472e,expo
748,Daam1,expo
754,Dbp,expo
758,Dcaf6,expo
760,Dcaf8,expo
763,Dclk2,expo
776,Ddx28,expo
781,Ddx56,expo
782,Decr1,expo
783,Dedd,expo
784,Defa23,expo
785,Defb15,expo
788,Derl1,expo
791,Dffa,expo
795,Dgkg,expo
796,Dglucy,expo
799,Dhrs7,expo
800,Dhx16,expo
802,Dhx37,expo
803,Dhx40,expo
805,Dido1,expo
807,Dipk1a,expo
810,Dlg4,expo
811,Dlg5,expo
813,Dmac1,expo
817,Dnaja3,expo
818,Dnaja4,expo
820,Dnajb13,expo
821,Dnajb6,expo
822,Dnajc10,expo
823,Dnajc11,expo
824,Dnajc12,expo
825,Dnajc13,expo
826,Dnajc18,expo
831,Dnajc7,expo
832,Dnajc9,expo
833,Dnase1l3,expo
842,Donson,expo
847,Dpm1,expo
849,Dpp4,expo
853,Dpy19l3,expo
854,Dpysl2,expo
857,Dse,expo
865,Dus2,expo
866,Dus4l,expo
870,Dusp19,expo
875,Dusp7,expo
877,Dvl3,expo
881,Dynlt3,expo
882,Dzip1,expo
885,Eaf1,expo
886,Eaf2,expo
890,Ebpl,expo
891,Ece1,expo
892,Echdc1,expo
897,Edem3,expo
898,Edn2,expo
899,Edn3,expo
900,Eea1,expo
901,Eef1akmt2,expo
906,Efcab14,expo
909,Efr3a,expo
910,Egln3,expo
913,Ehd4,expo
914,Ehmt1,expo
924,Eif3e,expo
932,Eif4ebp2,expo
933,Eif4enif1,expo
941,Elk4,expo
943,Elovl5,expo
944,Elovl6,expo
945,Elp1,expo
946,Elp2,expo
955,Enc1,expo
956,Enkur,expo
967,Ep400,expo
969,Epb41l2,expo
974,Eral1,expo
977,Ercc6l2,expo
979,Ergic1,expo
981,Erlec1,expo
982,Ermard,expo
983,Ero1lb,expo
984,Erp29,expo
985,Errfi1,expo
986,Esf1,expo
987,Esr1,expo
988,Esrp2,expo
989,Etaa1,expo
994,Evi2,expo
1002,Exoc6,expo
1006,Exosc4,expo
1009,Ext1,expo
1011,Eya2,expo
1013,F2r,expo
1014,F2rl1,expo
1015,F2rl2,expo
1019,Fabp7,expo
1021,Faim,expo
1023,Fam102b,expo
1025,Fam120a,expo
1027,Fam129a,expo
1029,Fam160a2,expo
1030,Fam162a,expo
1031,Fam168a,expo
1033,Fam169b,expo
1034,Fam174a,expo
1035,Fam183b,expo
1036,Fam207a,expo
1039,Fam25c,expo
1040,Fam32a,expo
1041,Fam3b,expo
1042,Fam3c,expo
1044,Fam45a,expo
1045,Fam49a,expo
1050,Fam78a,expo
1051,Fam81a,expo
1052,Fam89a,expo
1053,Fam92a,expo
1054,Fancf,expo
1057,Farsa,expo
1058,Farsb,expo
1059,Fasl,expo
1060,Fasn,expo
1061,Fastkd1,expo
1062,Fastkd3,expo
1064,Fbl,expo
1068,Fbxo30,expo
1070,Fbxo4,expo
1071,Fbxo46,expo
1072,Fbxo6,expo
1073,Fbxo8,expo
1074,Fbxw17,expo
1076,Fbxw7,expo
1077,Fcgrt,expo
1078,Fcho2,expo
1088,Fgd4,expo
1091,Fgf16,expo
1092,Fgl2,expo
1094,Fhit,expo
1101,Fkbp15,expo
1103,Fkbp4,expo
1104,Fkbp8,expo
1106,Flg,expo
1108,Flt3,expo
1109,Flywch2,expo
1111,Fmnl1,expo
1113,Fmnl3,expo
1118,Foxk1,expo
1119,Foxn2,expo
1120,Foxn3,expo
1121,Frmd8,expo
1122,Frs2,expo
1125,Fth1,expo
1129,Fxr1,expo
1136,Gabarapl1,expo
1137,Gabarapl2,expo
1138,Gabpb1,expo
1139,Gabpb2,expo
1140,Gabrr2,expo
1146,Galnt12,expo
1147,Galnt17,expo
1151,Gan,expo
1153,Gapvd1,expo
1154,Gar1,expo
1155,Gart,expo
1157,Gas7,expo
1160,Gatd1,expo
1162,Gbp11,expo
1164,Gca,expo
1165,Gcdh,expo
1169,Gcnt1,expo
1171,Gdf11,expo
1172,Gdi2,expo
1173,Gem,expo
1175,Gemin8,expo
1179,Ggact,expo
1181,Ggt5,expo
1182,Ggta1,expo
1195,Glo1,expo
1198,Glrx3,expo
1200,Gls,expo
1202,Gltp,expo
1203,Glul,expo
1205,Gm10033,expo
1207,Gm10778,expo
1208,Gm11563,expo
1209,Gm12253,expo
1210,Gm12500,expo
1211,Gm12800,expo
1213,Gm14399,expo
1214,Gm266,expo
1221,Gm47985,expo
1223,Gm527,expo
1225,Gm5861,expo
1236,Gng3,expo
1237,Gngt1,expo
1241,Gnpat,expo
1242,Gnpda2,expo
1245,Gns,expo
1247,Golim4,expo
1249,Golph3,expo
1254,Got1,expo
1255,Gpaa1,expo
1256,Gpalpp1,expo
1257,Gpank1,expo
1264,Gpbp1l1,expo
1267,Gpd2,expo
1273,Gpr146,expo
1275,Gpr160,expo
1276,Gpr174,expo
1278,Gpr180,expo
1280,Gpr65,expo
1282,Gpr83,expo
1284,Gprc5c,expo
1288,Gpx8,expo
1289,Gramd1a,expo
1294,Gria3,expo
1296,Grk6,expo
1297,Grn,expo
1301,Gspt1,expo
1303,Gsta4,expo
1304,Gstk1,expo
1305,Gstt2,expo
1306,Gtdc1,expo
1309,Gtf2e1,expo
1311,Gtf2i,expo
1313,Gtf3c2,expo
1314,Gtf3c4,expo
1315,Gtpbp1,expo
1317,Gucy2d,expo
1320,Gxylt1,expo
1322,Gzmk,expo
1323,H1f2,expo
1324,H1f3,expo
1325,H2-Ab1,expo
1327,H2-Eb1,expo
1330,H2-Oa,expo
1332,H2-Q6,expo
1336,H3f3b,expo
1338,H6pd,expo
1340,Hace1,expo
1346,Hck,expo
1348,Hdac2,expo
1350,Hdac7,expo
1351,Hdc,expo
1353,Hdhd2,expo
1354,Hdhd5,expo
1355,Heatr1,expo
1356,Heatr3,expo
1357,Heatr4,expo
1358,Heatr5a,expo
1360,Heatr9,expo
1362,Heca,expo
1363,Hectd1,expo
1367,Herc3,expo
1369,Herc6,expo
1372,Hexim1,expo
1373,Hibch,expo
