,gene,p,comp,f-test
1101,Lrrc8c,0.03205719708696764,expo_gamma,sig
1102,Lrrc8d,0.08837851937588082,expo_gamma,ns
1103,Lrrcc1,0.17908367030564176,expo_gamma,ns
1104,Lsm11,1.3683664749075675e-06,expo_gamma,sig
1105,Lsm8,0.9981562569197435,expo_gamma,ns
1106,Lsr,0.23869898518322785,expo_gamma,ns
1107,Lta4h,0.18849792862878567,expo_gamma,ns
1108,Luc7l3,0.03504896569014204,expo_gamma,sig
1109,Lypla2,0.0952379241173189,expo_gamma,ns
1110,Lysmd2,0.07255721022284145,expo_gamma,ns
1111,Lysmd3,0.027326022982549603,expo_gamma,sig
1112,Maf1,0.25825725819726597,expo_gamma,ns
1113,Maff,0.8511370107807084,expo_gamma,ns
1114,Mafk,0.0032917469328106463,expo_gamma,sig
1115,Magi3,1.0,expo_gamma,ns
1116,Maip1,0.24932010960385753,expo_gamma,ns
1117,Mak16,0.10272460104078718,expo_gamma,ns
1118,Maml3,1.0,expo_gamma,ns
1119,Man2a1,0.4524499002170127,expo_gamma,ns
1120,Manea,1.0,expo_gamma,ns
1121,Map1lc3a,0.07535018513205138,expo_gamma,ns
1122,Map1lc3b,1.0,expo_gamma,ns
1123,Map2k2,0.9991903204227862,expo_gamma,ns
1124,Map3k11,0.42995466275492134,expo_gamma,ns
1125,Map3k8,0.9980825369752883,expo_gamma,ns
1126,Map6,1.1102230246251565e-16,expo_gamma,sig
1127,Mapk7,0.3587684136680671,expo_gamma,ns
1128,Mapkapk5,0.08203024602186537,expo_gamma,ns
1129,Mapre3,0.1037510112920933,expo_gamma,ns
1130,Mapt,0.15674625146822996,expo_gamma,ns
1131,Marchf4,0.26556101489126527,expo_gamma,ns
1132,Mark2,0.998519572242272,expo_gamma,ns
1133,Mat2b,0.10354363796230226,expo_gamma,ns
1134,Matn2,0.07832894983143057,expo_gamma,ns
1135,Maz,0.12965800003452177,expo_gamma,ns
1136,Mbd2,0.0002589788261357917,expo_gamma,sig
1137,Mblac1,0.17810912114640232,expo_gamma,ns
1138,Mboat7,0.03166259340108191,expo_gamma,sig
1139,Mc1r,1.0,expo_gamma,ns
1140,Mcm7,0.13104399255654375,expo_gamma,ns
1141,Mcmbp,0.0,expo_gamma,sig
1142,Mcoln2,0.7417117303044714,expo_gamma,ns
1143,Mcpt8,1.0,expo_gamma,ns
1144,Mctp2,0.9985427809718861,expo_gamma,ns
1145,Mcur1,0.8108508420506999,expo_gamma,ns
1146,Mdfic,0.9976044622277581,expo_gamma,ns
1147,Med14,0.014976807787708935,expo_gamma,sig
1148,Med20,0.025655105001934464,expo_gamma,sig
1149,Med25,0.12589628945514275,expo_gamma,ns
1150,Med28,1.0,expo_gamma,ns
1151,Med7,0.9993611204265078,expo_gamma,ns
1152,Med8,0.198646735526407,expo_gamma,ns
1153,Mest,0.023374109359247885,expo_gamma,sig
1154,Metrnl,0.9994983112233263,expo_gamma,ns
1155,Mettl14,1.0,expo_gamma,ns
1156,Mettl22,1.0,expo_gamma,ns
1157,Mettl23,0.10613111524444307,expo_gamma,ns
1158,Mettl5,0.11875504360452216,expo_gamma,ns
1159,Mettl7a1,0.00030534248598912406,expo_gamma,sig
1160,Mfap2,0.15399825577019965,expo_gamma,ns
1161,Mfap3,0.03092766197064656,expo_gamma,sig
1162,Mfsd6,0.18901179320858208,expo_gamma,ns
1163,Mfsd7a,0.0031724719573136273,expo_gamma,sig
1164,Mgmt,1.0,expo_gamma,ns
1165,Micos13,0.05936678972714893,expo_gamma,ns
1166,Milr1,0.025322122095447264,expo_gamma,sig
1167,Minpp1,0.10067902407656482,expo_gamma,ns
1168,Mipol1,0.2565108705350565,expo_gamma,ns
1169,Misp3,1.0,expo_gamma,ns
1170,Mkrn1,1.8904148819443023e-05,expo_gamma,sig
1171,Mllt11,0.8361454670353585,expo_gamma,ns
1172,Mlxipl,0.020253726983304743,expo_gamma,sig
1173,Mmaa,0.06305125618962504,expo_gamma,ns
1174,Mmab,1.0,expo_gamma,ns
1175,Mmd,0.12249101081194735,expo_gamma,ns
1176,Mmp10,0.2599220068649851,expo_gamma,ns
1177,Mmp2,0.08442172232177514,expo_gamma,ns
1178,Mmp9,0.08535591511551155,expo_gamma,ns
1179,Mms19,0.11039786773778149,expo_gamma,ns
1180,Mnat1,0.04128655197989073,expo_gamma,sig
1181,Mob1a,1.0,expo_gamma,ns
1182,Mob1b,0.10425620782896083,expo_gamma,ns
1183,Mob3a,0.195336917379912,expo_gamma,ns
1184,Mob4,0.008082966545536308,expo_gamma,sig
1185,Mocos,0.1663097538982371,expo_gamma,ns
1186,Mocs3,0.8165299731280913,expo_gamma,ns
1187,Mosmo,0.12504689713969608,expo_gamma,ns
1188,Mpc2,1.6963070039732742e-06,expo_gamma,sig
1189,Mphosph9,0.0,expo_gamma,sig
1190,Mpnd,0.30671832968737756,expo_gamma,ns
1191,Mpo,0.21872426696796654,expo_gamma,ns
1192,Mpp1,1.1102230246251565e-16,expo_gamma,sig
1193,Mpst,0.999645899438739,expo_gamma,ns
1194,Mpzl1,0.06689025477441501,expo_gamma,ns
1195,Mpzl3,0.7715380532218321,expo_gamma,ns
1196,Mrc1,0.12301891647109664,expo_gamma,ns
1197,Mrgbp,1.0,expo_gamma,ns
1198,Mrm3,0.3172532503856933,expo_gamma,ns
1199,Mroh5,1.0,expo_gamma,ns
1200,Mrpl15,1.0,expo_gamma,ns
1201,Mrpl24,0.0998993614704059,expo_gamma,ns
1202,Mrpl32,1.0,expo_gamma,ns
1203,Mrpl33,1.0,expo_gamma,ns
1204,Mrps18b,0.052521296147433505,expo_gamma,ns
1205,Mrps6,1.0,expo_gamma,ns
1206,Mrps9,0.00674483938576631,expo_gamma,sig
1207,Mrs2,1.0,expo_gamma,ns
1208,Ms4a15,0.7907905151960681,expo_gamma,ns
1209,Msantd4,1.0,expo_gamma,ns
1210,Msc,0.3160244937016955,expo_gamma,ns
1211,Msh2,0.11091800270111374,expo_gamma,ns
1212,Msh3,0.005466104765760149,expo_gamma,sig
1213,Msh6,0.03640862930268818,expo_gamma,sig
1214,Mss51,0.9993830235783655,expo_gamma,ns
1215,Msx1,0.03461121334907913,expo_gamma,sig
1216,Mta1,0.1787683872451079,expo_gamma,ns
1217,Mtarc2,0.09681012060513383,expo_gamma,ns
1218,Mtcp1,0.46042387357082304,expo_gamma,ns
1219,Mtf1,0.21979431618893563,expo_gamma,ns
1220,Mtfmt,1.1102230246251565e-16,expo_gamma,sig
1221,Mtfr1l,0.05447934351406225,expo_gamma,ns
1222,Mthfd1l,0.07956830641922685,expo_gamma,ns
1223,Mthfsd,0.23329263478409512,expo_gamma,ns
1224,Mthfsl,1.0,expo_gamma,ns
1225,Mtif3,0.5198035415892059,expo_gamma,ns
1226,Mtm1,0.9997327539325155,expo_gamma,ns
1227,Mtmr1,0.24540134738760455,expo_gamma,ns
1228,Mtmr14,0.06831555786552923,expo_gamma,ns
1229,Mtmr4,1.0,expo_gamma,ns
1230,Mtmr6,0.44527510641105406,expo_gamma,ns
1231,Mtor,0.9995357736857128,expo_gamma,ns
1232,Mtpap,0.06603169899626848,expo_gamma,ns
1233,Mtres1,0.06414153891572683,expo_gamma,ns
1234,Mtss1,0.19807368122825286,expo_gamma,ns
1235,Muc20,0.1787469709214713,expo_gamma,ns
1236,Mx2,1.0,expo_gamma,ns
1237,Mxd1,1.0,expo_gamma,ns
1238,Mxi1,0.25597775268759515,expo_gamma,ns
1239,Mxra8,0.15207073350753952,expo_gamma,ns
1240,Myb,0.2581734142314849,expo_gamma,ns
1241,Myh7b,0.5545262217835893,expo_gamma,ns
1242,Myl10,0.07506791654025291,expo_gamma,ns
1243,Mymk,0.15672161159491904,expo_gamma,ns
1244,Myo10,0.17954163089375574,expo_gamma,ns
1245,Myo19,0.3365184619416667,expo_gamma,ns
1246,Myo1b,1.0,expo_gamma,ns
1247,Myo3b,0.10091634218435375,expo_gamma,ns
1248,Myoz3,1.0,expo_gamma,ns
1249,Mypop,0.006129067684207956,expo_gamma,sig
1250,N4bp2,1.0,expo_gamma,ns
1251,Naa35,0.34055489049601206,expo_gamma,ns
1252,Nab2,0.9983843079021125,expo_gamma,ns
1253,Nabp1,0.0007280191058416374,expo_gamma,sig
1254,Naga,0.2131880230886949,expo_gamma,ns
1255,Naglu,0.06274083551234588,expo_gamma,ns
1256,Naip2,0.10504678321378369,expo_gamma,ns
1257,Nap1l4,1.0,expo_gamma,ns
1258,Nat10,3.4204173077423405e-05,expo_gamma,sig
1259,Nat2,0.9999629099550009,expo_gamma,ns
1260,Nat8f1,0.9996077173809257,expo_gamma,ns
1261,Ncbp1,0.1672805033105288,expo_gamma,ns
1262,Ncbp3,0.629155442940883,expo_gamma,ns
1263,Ncdn,1.0,expo_gamma,ns
1264,Ncf1,0.038477036664842146,expo_gamma,sig
1265,Nck1,0.011320348261027235,expo_gamma,sig
1266,Nckap1,0.1473380048665679,expo_gamma,ns
1267,Ncoa1,0.2545292374526258,expo_gamma,ns
1268,Ncoa5,1.0,expo_gamma,ns
1269,Ncor2,0.9989869029765898,expo_gamma,ns
1270,Ncstn,0.09340387885030543,expo_gamma,ns
1271,Ndfip1,1.0,expo_gamma,ns
1272,Ndfip2,0.00019744142970112843,expo_gamma,sig
1273,Ndnf,0.11680552429901259,expo_gamma,ns
1274,Ndrg1,0.2443341418785121,expo_gamma,ns
1275,Ndrg2,1.0,expo_gamma,ns
1276,Ndst1,0.6032526274350591,expo_gamma,ns
1277,Ndufa1,1.0,expo_gamma,ns
1278,Ndufa4l2,0.19359918057374914,expo_gamma,ns
1279,Ndufa6,0.0016282906963053234,expo_gamma,sig
1280,Ndufa9,1.0,expo_gamma,ns
1281,Ndufaf5,1.0,expo_gamma,ns
1282,Ndufaf6,0.9975264394040597,expo_gamma,ns
1283,Ndufb10,1.0,expo_gamma,ns
1284,Ndufb5,1.0,expo_gamma,ns
1285,Neb,0.07072186539848191,expo_gamma,ns
1286,Nebl,7.616129948928574e-14,expo_gamma,sig
1287,Nectin1,0.005042020249409251,expo_gamma,sig
1288,Nefh,0.09887269778386243,expo_gamma,ns
1289,Nek4,0.19905306688248237,expo_gamma,ns
1290,Nek7,0.316777470862595,expo_gamma,ns
1291,Nek8,0.12842208040205005,expo_gamma,ns
1292,Nelfa,0.2669573060313617,expo_gamma,ns
1293,Nemf,1.0,expo_gamma,ns
1294,Nepro,1.0,expo_gamma,ns
1295,Neurl4,1.0,expo_gamma,ns
1296,Neurog2,0.34682647805898215,expo_gamma,ns
1297,Nfe2l2,0.07520704733308337,expo_gamma,ns
1298,Nfil3,1.0,expo_gamma,ns
1299,Nfix,0.9996450875273502,expo_gamma,ns
1300,Nfkbia,1.0,expo_gamma,ns
1301,Nfkbib,0.9988717946061746,expo_gamma,ns
1302,Nfkbid,0.05795143977454342,expo_gamma,ns
1303,Nfkbil1,0.1274772976471561,expo_gamma,ns
1304,Nfkbiz,0.31810974195690567,expo_gamma,ns
1305,Ngdn,0.9991099843036405,expo_gamma,ns
1306,Ngp,6.059163196514561e-06,expo_gamma,sig
1307,Ngrn,0.0006221623827856737,expo_gamma,sig
1308,Nhlrc3,0.030609498054396833,expo_gamma,sig
1309,Nhsl1,0.9990722494826867,expo_gamma,ns
1310,Nif3l1,1.0,expo_gamma,ns
1311,Nipsnap2,1.0,expo_gamma,ns
1312,Nkain1,0.009467591978828072,expo_gamma,sig
1313,Nln,1.0,expo_gamma,ns
1314,Nlrc5,0.3551896021940203,expo_gamma,ns
1315,Nlrp6,0.6715731298277302,expo_gamma,ns
1316,Nlrx1,1.1357581541915351e-13,expo_gamma,sig
1317,Nmb,0.44439688722892545,expo_gamma,ns
1318,Nmi,0.5709738392825592,expo_gamma,ns
1319,Nmnat2,0.01725810374028125,expo_gamma,sig
1320,Nmnat3,1.0,expo_gamma,ns
1321,Nmrk1,0.2674235959952075,expo_gamma,ns
1322,Nod1,0.0047579242151631895,expo_gamma,sig
1323,Nod2,0.15113548843419322,expo_gamma,ns
1324,Nol11,1.1102230246251565e-16,expo_gamma,sig
1325,Nol4l,0.015884632276492616,expo_gamma,sig
1326,Nol6,0.9995266128254432,expo_gamma,ns
1327,Nol7,0.04700360020357952,expo_gamma,sig
1328,Nop2,1.0,expo_gamma,ns
1329,Notch1,0.9995438008220358,expo_gamma,ns
1330,Noto,0.016501530069516157,expo_gamma,sig
1331,Npb,0.10808915157130528,expo_gamma,ns
1332,Npc1,0.09914106429185565,expo_gamma,ns
1333,Npc2,0.0025629914216779293,expo_gamma,sig
1334,Npepl1,0.9980751285500853,expo_gamma,ns
1335,Nphp3,0.22306294731310228,expo_gamma,ns
1336,Nprl2,1.0,expo_gamma,ns
1337,Nptn,0.001254245500945661,expo_gamma,sig
1338,Npy,0.49021371950236525,expo_gamma,ns
1339,Nr1d2,0.12779091523847197,expo_gamma,ns
1340,Nr2e1,0.07926754113148249,expo_gamma,ns
1341,Nr4a1,0.9998134850976824,expo_gamma,ns
1342,Nr4a2,0.9998133955100683,expo_gamma,ns
1343,Nr4a3,0.005071532782871868,expo_gamma,sig
1344,Nras,9.788932281051821e-05,expo_gamma,sig
1345,Nrf1,0.0,expo_gamma,sig
1346,Nrn1l,1.0,expo_gamma,ns
1347,Nrp1,0.9986502507875111,expo_gamma,ns
1348,Nrp2,7.408302479250395e-07,expo_gamma,sig
1349,Nrros,1.1102230246251565e-16,expo_gamma,sig
1350,Nsmaf,0.03634809269360828,expo_gamma,sig
1351,Nsun6,0.19531090678969953,expo_gamma,ns
1352,Nt5c3b,0.12987790491062468,expo_gamma,ns
1353,Nt5dc1,0.07220669565473736,expo_gamma,ns
1354,Nudt15,1.0,expo_gamma,ns
1355,Nudt22,1.0,expo_gamma,ns
1356,Nup155,0.1033045869306809,expo_gamma,ns
1357,Nup188,0.07944166081098802,expo_gamma,ns
1358,Nup210,0.05797891714682346,expo_gamma,ns
1359,Nup50,0.06841003212978536,expo_gamma,ns
1360,Nup98,0.009141561560902955,expo_gamma,sig
1361,Nus1,0.9998300472629769,expo_gamma,ns
1362,Nvl,0.048528283738910605,expo_gamma,sig
1363,Oaf,1.0,expo_gamma,ns
1364,Oas2,0.9994350805283527,expo_gamma,ns
1365,Oasl1,0.09351584038308502,expo_gamma,ns
1366,Oasl2,0.04372420711186442,expo_gamma,sig
1367,Oat,0.7346480496666644,expo_gamma,ns
1368,Oaz2,0.6417852148810168,expo_gamma,ns
1369,Ocel1,1.0,expo_gamma,ns
1370,Ociad2,1.0,expo_gamma,ns
1371,Odc1,1.0,expo_gamma,ns
1372,Odf2l,0.10023960662444065,expo_gamma,ns
1373,Odr4,0.006316789822239932,expo_gamma,sig
1374,Ogdh,0.19207402922045202,expo_gamma,ns
1375,Ogfod2,0.011046673579082067,expo_gamma,sig
1376,Ola1,0.9972678599062891,expo_gamma,ns
1377,Olfr1349,0.31223634719980153,expo_gamma,ns
1378,Olfr1419,0.7313910478975254,expo_gamma,ns
1379,Olfr231,0.0,expo_gamma,sig
1380,Olfr328,0.00011862339361612406,expo_gamma,sig
1381,Olfr482,0.025961716968922355,expo_gamma,sig
1382,Olfr666,1.0,expo_gamma,ns
1383,Olfr796,1.0,expo_gamma,ns
1384,Olfr9,0.045054563367567524,expo_gamma,sig
1385,Olfr95,0.30721083621195855,expo_gamma,ns
1386,Opa1,3.0170447595789796e-07,expo_gamma,sig
1387,Orai1,7.359314037835851e-06,expo_gamma,sig
1388,Orai3,0.0,expo_gamma,sig
1389,Orc5,1.1102230246251565e-16,expo_gamma,sig
1390,Ormdl1,0.05130340833598823,expo_gamma,ns
1391,Osbpl9,0.0011827994016754273,expo_gamma,sig
1392,Oser1,0.9979145708093045,expo_gamma,ns
1393,Osgin1,0.14071577170360983,expo_gamma,ns
1394,Ostf1,1.0,expo_gamma,ns
1395,Ovol2,4.882290566943226e-06,expo_gamma,sig
1396,Oxsr1,0.12474598257165304,expo_gamma,ns
1397,P2ry10,0.025214619425236617,expo_gamma,sig
1398,P2ry6,0.055566589714104,expo_gamma,ns
1399,Pa2g4,0.11779973114806153,expo_gamma,ns
1400,Pabpc4,0.006641105335860709,expo_gamma,sig
1401,Pafah1b1,0.4074159973715117,expo_gamma,ns
1402,Pafah1b3,0.10749770012274329,expo_gamma,ns
1403,Paip2b,0.013459817714854494,expo_gamma,sig
1404,Palm3,1.0,expo_gamma,ns
1405,Pan2,1.0,expo_gamma,ns
1406,Pank3,0.41119590504033554,expo_gamma,ns
1407,Parm1,0.0046544450683954075,expo_gamma,sig
1408,Parp11,0.9999241501005558,expo_gamma,ns
1409,Parp12,0.05168587877380737,expo_gamma,ns
1410,Parp9,0.14623123750293232,expo_gamma,ns
1411,Parvg,0.18997293385211345,expo_gamma,ns
1412,Patz1,1.0,expo_gamma,ns
1413,Pax2,0.026331594416917792,expo_gamma,sig
1414,Pbrm1,0.6612644982020508,expo_gamma,ns
1415,Pcbd2,1.0,expo_gamma,ns
1416,Pcgf5,2.6812964649014503e-05,expo_gamma,sig
1417,Pcnx4,0.16471385274544392,expo_gamma,ns
1418,Pcsk1n,3.9190872769268026e-14,expo_gamma,sig
1419,Pcsk6,0.02316457144064865,expo_gamma,sig
1420,Pcsk7,0.026889628643085306,expo_gamma,sig
1421,Pcyox1,0.039162878322722694,expo_gamma,sig
1422,Pcyox1l,0.1621744298245893,expo_gamma,ns
1423,Pcyt1a,0.998060264690832,expo_gamma,ns
1424,Pdcd1lg2,1.0,expo_gamma,ns
1425,Pdcd2l,0.019291701128192784,expo_gamma,sig
1426,Pde4d,0.018635663423778204,expo_gamma,sig
1427,Pde4dip,0.04122740433960226,expo_gamma,sig
1428,Pde8a,0.017423634707133817,expo_gamma,sig
1429,Pdlim4,0.9990713440146175,expo_gamma,ns
1430,Pdlim7,0.0520176467099408,expo_gamma,ns
1431,Pds5a,0.05877960495716228,expo_gamma,ns
1432,Pdxdc1,1.0,expo_gamma,ns
1433,Pea15a,1.1102230246251565e-16,expo_gamma,sig
1434,Peak1,0.07964756025205644,expo_gamma,ns
1435,Penk,0.04264574396103571,expo_gamma,sig
1436,Per1,0.060499036791815564,expo_gamma,ns
1437,Pex1,0.0,expo_gamma,sig
1438,Pex11a,0.0025048741280002673,expo_gamma,sig
1439,Pex13,0.04216483425057138,expo_gamma,sig
1440,Pex16,1.0,expo_gamma,ns
1441,Pex2,0.0,expo_gamma,sig
1442,Pfdn2,0.07953727446171033,expo_gamma,ns
1443,Pfdn5,0.0063802963691855785,expo_gamma,sig
1444,Pfn1,0.06857283674403869,expo_gamma,ns
1445,Pfn4,0.15196286380937252,expo_gamma,ns
1446,Pgap2,0.18306535569419713,expo_gamma,ns
1447,Pgghg,1.0,expo_gamma,ns
1448,Pggt1b,0.056869791635650424,expo_gamma,ns
1449,Pgls,1.0,expo_gamma,ns
1450,Pgs1,0.038834233872274915,expo_gamma,sig
1451,Phax,0.7231420016524726,expo_gamma,ns
1452,Phf10,1.0433276147248094e-05,expo_gamma,sig
1453,Phf11c,0.06587048312313637,expo_gamma,ns
1454,Phf13,1.1102230246251565e-16,expo_gamma,sig
1455,Phf6,1.0,expo_gamma,ns
1456,Phf7,0.08406000051456175,expo_gamma,ns
1457,Phospho2,0.0046048108541940636,expo_gamma,sig
1458,Phyh,0.06640319720736909,expo_gamma,ns
1459,Phyhd1,0.9911493919410952,expo_gamma,ns
1460,Pick1,5.551115123125783e-16,expo_gamma,sig
1461,Piga,3.179204834791172e-05,expo_gamma,sig
1462,Pigc,0.9997960481421362,expo_gamma,ns
1463,Pigm,0.054346705378386706,expo_gamma,ns
1464,Pik3c3,0.127135619256169,expo_gamma,ns
1465,Pik3cd,0.9997169661841481,expo_gamma,ns
1466,Pik3r1,0.17052292677237346,expo_gamma,ns
1467,Pik3r5,0.02567708489629572,expo_gamma,sig
1468,Pin4,0.21899253814697406,expo_gamma,ns
1469,Pip4p2,0.024563566161336037,expo_gamma,sig
1470,Pip5k1c,0.22514776516019186,expo_gamma,ns
1471,Pkn1,0.9982552780537853,expo_gamma,ns
1472,Pknox1,0.998994796995899,expo_gamma,ns
1473,Pla2g3,1.0,expo_gamma,ns
1474,Plagl1,0.9981126296519715,expo_gamma,ns
1475,Plagl2,0.16210582658964878,expo_gamma,ns
1476,Plaur,0.0,expo_gamma,sig
1477,Plcb4,0.9996968255584132,expo_gamma,ns
1478,Plcxd2,0.056368683075178505,expo_gamma,ns
1479,Plekha3,0.15050747414978227,expo_gamma,ns
1480,Plekhf1,1.0,expo_gamma,ns
1481,Plekhg2,1.0,expo_gamma,ns
1482,Plekhm1,0.9993777056905904,expo_gamma,ns
1483,Plekhm3,0.0524986270608262,expo_gamma,ns
1484,Plekho1,1.0,expo_gamma,ns
1485,Plin3,0.5196326351612628,expo_gamma,ns
1486,Plpbp,0.4985332356986294,expo_gamma,ns
1487,Plpp7,1.0,expo_gamma,ns
1488,Plscr1,0.9984454636618635,expo_gamma,ns
1489,Plscr4,6.693572688343252e-07,expo_gamma,sig
1490,Pltp,1.0,expo_gamma,ns
1491,Plxdc2,0.0010092559778194232,expo_gamma,sig
1492,Plxnb2,0.15829477086509347,expo_gamma,ns
1493,Pmaip1,1.0,expo_gamma,ns
1494,Pmepa1,6.649240158473901e-09,expo_gamma,sig
1495,Pms2,0.062005393290267,expo_gamma,ns
1496,Pnn,0.13465145501161813,expo_gamma,ns
1497,Pnpla2,0.20710107467704997,expo_gamma,ns
1498,Poc1b,0.07749289257500402,expo_gamma,ns
1499,Podnl1,0.17646177359967707,expo_gamma,ns
1500,Poglut2,1.0,expo_gamma,ns
1501,Pole4,0.23385217583368934,expo_gamma,ns
1502,Polg2,1.0,expo_gamma,ns
1503,Polr1c,0.22503190355228198,expo_gamma,ns
1504,Polr1e,0.10920539556811582,expo_gamma,ns
1505,Polr2m,0.10587760309029515,expo_gamma,ns
1506,Pon2,0.9971099461856763,expo_gamma,ns
1507,Pou2af1,0.05992765914049425,expo_gamma,ns
1508,Pou2f2,0.0550479678090412,expo_gamma,ns
1509,Ppcdc,0.9982728572633683,expo_gamma,ns
1510,Ppfibp1,0.026783878086464208,expo_gamma,sig
1511,Pphln1,1.1102230246251565e-16,expo_gamma,sig
1512,Ppib,0.9997874029923957,expo_gamma,ns
1513,Ppic,0.22867531127288132,expo_gamma,ns
1514,Ppig,4.826139488045555e-13,expo_gamma,sig
1515,Ppip5k2,0.032413383841568444,expo_gamma,sig
1516,Ppm1j,0.9997788978042055,expo_gamma,ns
1517,Ppp1r12a,0.06824855162721344,expo_gamma,ns
1518,Ppp1r15a,0.1677358887682151,expo_gamma,ns
1519,Ppp1r15b,0.019303991914560004,expo_gamma,sig
1520,Ppp1r16b,0.008736832249014337,expo_gamma,sig
1521,Ppp1r2,1.0,expo_gamma,ns
1522,Ppp2r1b,0.00041986139484340157,expo_gamma,sig
1523,Ppp2r2d,0.9998600441917973,expo_gamma,ns
1524,Ppp2r5c,0.04631632012201037,expo_gamma,sig
1525,Ppp3ca,0.6926907607897663,expo_gamma,ns
1526,Ppp3cb,1.0,expo_gamma,ns
1527,Ppp3cc,0.08504308611854239,expo_gamma,ns
1528,Ppp3r1,0.09477825934834261,expo_gamma,ns
1529,Ppp5c,0.056602326232749745,expo_gamma,ns
1530,Ppt1,0.06190228135364073,expo_gamma,ns
1531,Prcc,0.14463837357295772,expo_gamma,ns
1532,Prdm5,1.0,expo_gamma,ns
1533,Prdm8,1.0,expo_gamma,ns
1534,Prdx6,0.12483592002032462,expo_gamma,ns
1535,Prf1,1.0,expo_gamma,ns
1536,Prg2,0.002625077000432019,expo_gamma,sig
1537,Prkaa1,0.07588542743738347,expo_gamma,ns
1538,Prkab1,0.23576045876733476,expo_gamma,ns
1539,Prkab2,0.5153877437225451,expo_gamma,ns
1540,Prkaca,0.09421721126599969,expo_gamma,ns
1541,Prkag2,0.013964983399697983,expo_gamma,sig
1542,Prkar2a,1.0,expo_gamma,ns
1543,Prkca,0.04437122309647834,expo_gamma,sig
1544,Prkce,0.4744511133318241,expo_gamma,ns
1545,Prkd3,1.0,expo_gamma,ns
1546,Prkra,0.015391617831559179,expo_gamma,sig
1547,Prkx,1.1102230246251565e-16,expo_gamma,sig
1548,Prmt6,0.004099950108153005,expo_gamma,sig
1549,Prnp,1.0,expo_gamma,ns
1550,Prorsd1,0.002832331470308813,expo_gamma,sig
1551,Proser2,0.5165329336743025,expo_gamma,ns
1552,Prox2,0.9996559666474429,expo_gamma,ns
1553,Prpf40a,0.10210768329688269,expo_gamma,ns
1554,Prpsap1,0.073521715191183,expo_gamma,ns
1555,Prr14,0.017246810002790935,expo_gamma,sig
1556,Prr3,1.0,expo_gamma,ns
1557,Prr30,0.1832780631680232,expo_gamma,ns
1558,Prrc2a,0.12019193437587761,expo_gamma,ns
1559,Prrt1,1.0,expo_gamma,ns
1560,Prss12,0.21512094356600364,expo_gamma,ns
1561,Prss54,0.048279694995964295,expo_gamma,sig
1562,Prtn3,0.5649003310567773,expo_gamma,ns
1563,Prxl2b,0.4302949416323433,expo_gamma,ns
1564,Psme4,0.1711511815034097,expo_gamma,ns
1565,Pstk,0.003041389130475136,expo_gamma,sig
1566,Ptger4,1.1357581541915351e-13,expo_gamma,sig
1567,Ptges2,0.22145408726418792,expo_gamma,ns
1568,Ptges3,0.24849337274160022,expo_gamma,ns
1569,Ptk2b,0.013310485927100935,expo_gamma,sig
1570,Ptov1,0.9991468995391584,expo_gamma,ns
1571,Ptpn2,0.9978929557140813,expo_gamma,ns
1572,Ptpn22,0.0028080443228738483,expo_gamma,sig
1573,Ptpn3,0.9991386753671077,expo_gamma,ns
1574,Ptpn4,0.19717216716087593,expo_gamma,ns
1575,Ptpra,0.01421206417466625,expo_gamma,sig
1576,Ptpre,1.0,expo_gamma,ns
1577,Pttg1,1.0,expo_gamma,ns
1578,Pttg1ip,0.0,expo_gamma,sig
1579,Pum3,0.015166489521993065,expo_gamma,sig
1580,Pus7l,3.567024453587919e-11,expo_gamma,sig
1581,Pusl1,0.9995216271318578,expo_gamma,ns
1582,Pvr,0.05748987595534771,expo_gamma,ns
1583,Pvrig,0.08581693335322371,expo_gamma,ns
1584,Pxmp4,1.0,expo_gamma,ns
1585,Pxylp1,0.0014416631487328413,expo_gamma,sig
1586,Pym1,0.06946238011841677,expo_gamma,ns
1587,Pyurf,0.09193925203398579,expo_gamma,ns
1588,Qk,0.1594593684346296,expo_gamma,ns
1589,Qser1,1.0,expo_gamma,ns
1590,R3hdm4,0.34370805756061906,expo_gamma,ns
1591,Rab10,0.26205424552117107,expo_gamma,ns
1592,Rab11a,0.9999510680441593,expo_gamma,ns
1593,Rab11b,0.1490189203163219,expo_gamma,ns
1594,Rab20,0.27547950003183264,expo_gamma,ns
1595,Rab23,0.05737748526959008,expo_gamma,ns
1596,Rab28,3.1359047912848936e-06,expo_gamma,sig
1597,Rab2a,0.38483386923297735,expo_gamma,ns
1598,Rab33b,0.022531109223792534,expo_gamma,sig
1599,Rab40c,0.9979331368198759,expo_gamma,ns
1600,Rab9,1.0,expo_gamma,ns
1601,Rabgap1l,0.1445356855771781,expo_gamma,ns
1602,Rabl6,1.834153562363383e-08,expo_gamma,sig
1603,Rac2,0.1298931846371818,expo_gamma,ns
1604,Rack1,1.1102230246251565e-16,expo_gamma,sig
1605,Rad50,0.07632141155736683,expo_gamma,ns
1606,Rad54l2,0.2520161209450039,expo_gamma,ns
1607,Raf1,0.003667200811854232,expo_gamma,sig
1608,Rai1,0.9978475023284142,expo_gamma,ns
1609,Rala,0.25325567824000716,expo_gamma,ns
1610,Ralb,0.0015105542511670844,expo_gamma,sig
1611,Ralgds,0.004131551745301332,expo_gamma,sig
1612,Ramp1,0.004247571029343478,expo_gamma,sig
1613,Ranbp3,0.004002169720223714,expo_gamma,sig
