,gene,best_fit
179,2410022L05Rik,gamma
180,2410025L10Rik.1,gamma
182,2410129H14Rik,gamma
191,2510039O18Rik,gamma
193,2610020O08Rik,gamma
195,2610021K21Rik.1,gamma
196,2610027C15Rik,gamma
197,2610027C15Rik.1,gamma
206,2610510J17Rik,gamma
207,2610524H06Rik,gamma
212,2700060E02Rik.1,gamma
213,2700062C07Rik,gamma
216,2810004N23Rik,gamma
217,2810008M24Rik,gamma
218,2810008M24Rik.1,gamma
220,2810403A07Rik,gamma
224,2810407C02Rik.3,gamma
227,2810417H13Rik,gamma
230,2810439F02Rik.1,gamma
232,2810453I06Rik.2,gamma
236,3000004C01Rik,gamma
237,3000004C01Rik.1,gamma
240,3110043J09Rik,gamma
244,3200002M19Rik.1,gamma
245,3300001G02Rik,gamma
250,4432405B04Rik,gamma
251,4631427C17Rik,gamma
252,4632404H12Rik,gamma
254,4632417N05Rik,gamma
257,4732418C07Rik,gamma
258,4732418C07Rik.4,gamma
259,4732471D19Rik,gamma
261,4732496O08Rik,gamma
262,4831426I19Rik.1,gamma
268,4922502D21Rik,gamma
272,4930432H15Rik,gamma
275,4930451C15Rik,gamma
283,4930534B04Rik.1,gamma
285,4930538K18Rik.2,gamma
287,4930547N16Rik,gamma
288,4930550C14Rik,gamma
291,4930573I19Rik.1,gamma
293,4930583H14Rik,gamma
297,4931406P16Rik,gamma
298,4931428F04Rik,gamma
301,4932438H23Rik,gamma
303,4932441K18Rik.1,gamma
306,4933426M11Rik,gamma
309,4933430I17Rik,gamma
311,5133400G04Rik.1,gamma
317,5430435G22Rik,gamma
318,5630401D24Rik,gamma
321,5730409G15Rik.1,gamma
327,5730453I16Rik,gamma
335,5730596K20Rik.2,gamma
336,5830405N20Rik,gamma
339,5830457O10Rik,gamma
344,6030408C04Rik,gamma
345,6030408C04Rik.1,gamma
351,6330503K22Rik.1,gamma
352,6330503K22Rik.2,gamma
357,6430571L13Rik,gamma
361,6720460F02Rik,gamma
365,7530404M11Rik,gamma
366,7530404M11Rik.1,gamma
370,8430427H17Rik,gamma
371,9130005N14Rik,gamma
372,9130011E15Rik,gamma
373,9130019O22Rik,gamma
375,9130211I03Rik,gamma
376,9130227C08Rik,gamma
380,9530077C05Rik,gamma
382,9630025I21Rik.1,gamma
393,A430005L14Rik,gamma
395,A430005L14Rik.2,gamma
397,A530032D15Rik.1,gamma
405,A930025D01Rik.1,gamma
407,AA407659,gamma
412,AA467197,gamma
413,AA673488,gamma
418,AI449175,gamma
419,AI449175.1,gamma
420,AI451557,gamma
421,AI451617,gamma
428,AV249152.2,gamma
429,AW061290,gamma
433,Aaas,gamma
438,Abcd3.1,gamma
444,Abhd14b,gamma
445,Abhd4,gamma
447,Abhd7.1,gamma
453,Acadl.1,gamma
455,Acads,gamma
459,Acat2,gamma
462,Acbd6,gamma
466,Acin1.1,gamma
472,Acot1,gamma
475,Acot11.1,gamma
476,Acot11.2,gamma
478,Acot7.3,gamma
482,Acsl5.2,gamma
493,Actr1b,gamma
494,Actr3b,gamma
498,Acvr1c,gamma
500,Acvrl1,gamma
508,Adamtsl5,gamma
510,Adar.1,gamma
513,Adat1.1,gamma
520,Adipor1,gamma
526,Adprh,gamma
528,Adprhl1.2,gamma
532,Adssl1,gamma
533,Adssl1.1,gamma
534,Aebp2.3,gamma
535,Aff4,gamma
539,Aftph,gamma
542,Agpat3,gamma
546,Agrp,gamma
550,Ahnak,gamma
551,Ahnak.3,gamma
553,Aifm2.1,gamma
554,Aifm2.3,gamma
556,Ak3l1,gamma
561,Akap8,gamma
562,Akr1b3,gamma
565,Akr1e1,gamma
568,Alad,gamma
570,Aldh1l2.1,gamma
574,Aldoc,gamma
578,Alg6,gamma
585,Alms1.1,gamma
588,Als2cr4.2,gamma
590,Ambra1,gamma
591,Amfr.1,gamma
593,Amica1,gamma
595,Ammecr1l,gamma
597,Amz2,gamma
599,Anapc2,gamma
603,Ang,gamma
605,Ank,gamma
607,Ankrd12.1,gamma
613,Ankrd37,gamma
616,Ankrd40.2,gamma
618,Ankrd54.1,gamma
621,Anln,gamma
622,Anln.1,gamma
625,Anxa1,gamma
627,Anxa3,gamma
628,Anxa4,gamma
631,Aof1.3,gamma
633,Ap1s1,gamma
635,Ap1s1.2,gamma
636,Ap2b1,gamma
637,Ap2s1,gamma
640,Ap3b1,gamma
641,Ap3b1.1,gamma
643,Apaf1,gamma
644,Apaf1.2,gamma
645,Apbb1,gamma
647,Apbb3,gamma
648,Aph1b,gamma
649,Apip.1,gamma
650,Apip.2,gamma
651,Apitd1,gamma
658,Apoc4,gamma
659,Apoe,gamma
660,Apom,gamma
665,Aqp11.1,gamma
667,Aqr.1,gamma
670,Arcn1,gamma
675,Arfrp1.1,gamma
676,Arfrp1.2,gamma
682,Arhgap17.1,gamma
687,Arhgdig.1,gamma
690,Arhgef2,gamma
691,Arhgef2.1,gamma
696,Arl2,gamma
699,Arl4a,gamma
700,Arl6,gamma
702,Arl8a,gamma
708,Armcx1,gamma
711,Armcx6,gamma
713,Arntl,gamma
719,Arrb1.1,gamma
723,Arrdc4,gamma
727,Artn.2,gamma
733,Asb1,gamma
734,Asb1.3,gamma
739,Ascc2,gamma
740,Ascc2.3,gamma
742,Asf1b,gamma
743,Ash1l,gamma
745,Ash1l.3,gamma
747,Asns,gamma
750,Asph.11,gamma
760,Atg16l1,gamma
763,Atg2b.1,gamma
764,Atg2b.2,gamma
765,Atg3.2,gamma
767,Atg7,gamma
769,Atp10a,gamma
784,Atp5f1.1,gamma
792,Atp6v1g2,gamma
793,Atp8b4,gamma
794,Atp9a,gamma
797,Atpif1,gamma
798,Atxn1l,gamma
799,Atxn2,gamma
803,Aurka,gamma
804,Aurkb,gamma
808,Axin1.1,gamma
810,Axl,gamma
812,B230217C12Rik,gamma
817,B2m.1,gamma
819,B3galnt2.1,gamma
825,B4galt1,gamma
828,B4galt4,gamma
830,B9d1,gamma
835,BC006779,gamma
837,BC011248,gamma
839,BC016495,gamma
842,BC021395,gamma
844,BC023055,gamma
850,BC026590.1,gamma
852,BC030307,gamma
853,BC030476,gamma
854,BC030867,gamma
862,BC049806,gamma
863,BC049806.2,gamma
864,BC050811.1,gamma
866,BC055111,gamma
867,BC055324,gamma
868,BC056474,gamma
869,BC056923.1,gamma
872,BC057552,gamma
875,BC065397.1,gamma
876,BC066028,gamma
879,BC087945,gamma
885,Bard1,gamma
888,Bat1a.1,gamma
892,Batf3,gamma
894,Bbs5,gamma
899,Bccip.1,gamma
907,Bcl2l13,gamma
908,Bcl2l13.1,gamma
909,Bcl2l14.1,gamma
910,Bcl2l2.1,gamma
911,Bcl2l2.2,gamma
913,Bcl7c,gamma
920,Bet1l,gamma
928,Birc5,gamma
929,Birc5.1,gamma
933,Blm.1,gamma
934,Blm.2,gamma
935,Blm.3,gamma
936,Bmi1,gamma
940,Bmpr1a,gamma
941,Bmpr1a.1,gamma
943,Bola1,gamma
949,Brca1,gamma
950,Brca2.1,gamma
951,Brca2.2,gamma
952,Brd2,gamma
959,Brip1,gamma
960,Brms1,gamma
968,Bsdc1,gamma
969,Bsg,gamma
970,Bst2,gamma
974,Btg1,gamma
975,Btg1.1,gamma
980,Btrc.1,gamma
981,Bub1b,gamma
983,Bxdc1,gamma
986,Bxdc2.2,gamma
988,Bzrap1,gamma
992,C030045D06Rik.2,gamma
997,C1qbp,gamma
998,C1qdc2,gamma
999,C1qtnf1,gamma
1006,C230052I12Rik,gamma
1009,C230078M08Rik,gamma
1010,C230096C10Rik.1,gamma
1011,C330023M02Rik.1,gamma
1017,C630028N24Rik,gamma
1019,C76566.2,gamma
1023,C79407.1,gamma
1024,C85492,gamma
1048,Capg,gamma
1049,Capg.1,gamma
1053,Capn5,gamma
1054,Capsl,gamma
1057,Car13,gamma
1059,Car5b,gamma
1060,Car5b.1,gamma
1061,Car5b.2,gamma
1062,Carhsp1,gamma
1063,Carm1,gamma
1064,Cars.1,gamma
1068,Caskin2,gamma
1070,Casp3,gamma
1075,Cbfb.2,gamma
1078,Cbx5.1,gamma
1082,Ccdc102a,gamma
1084,Ccdc109a.1,gamma
1088,Ccdc120,gamma
1089,Ccdc123,gamma
1090,Ccdc123.1,gamma
1091,Ccdc124,gamma
1093,Ccdc132,gamma
1096,Ccdc14,gamma
1097,Ccdc18,gamma
1098,Ccdc18.1,gamma
1099,Ccdc18.2,gamma
1101,Ccdc28b.1,gamma
1103,Ccdc44,gamma
1106,Ccdc5,gamma
1108,Ccdc50.1,gamma
1112,Ccdc92,gamma
1114,Ccdc94,gamma
1115,Ccdc98,gamma
1117,Cchcr1,gamma
1122,Ccl5,gamma
1125,Ccnb1,gamma
1126,Ccnb1.1,gamma
1127,Ccnc.1,gamma
1131,Ccne1,gamma
1132,Ccne2,gamma
1133,Ccnf,gamma
1135,Ccng1.2,gamma
1136,Ccng2,gamma
1142,Ccr4,gamma
1143,Ccr5,gamma
1148,Ccrl2,gamma
1156,Cd1d1,gamma
1158,Cd248,gamma
1159,Cd27,gamma
1160,Cd27.1,gamma
1161,Cd27.2,gamma
1169,Cd70,gamma
1175,Cd80,gamma
1177,Cd84,gamma
1178,Cd86,gamma
1180,Cd86.2,gamma
1182,Cd97.2,gamma
1185,Cdc20,gamma
1186,Cdc20.1,gamma
1187,Cdc20.2,gamma
1188,Cdc20.3,gamma
1190,Cdc25c,gamma
1192,Cdc2a.1,gamma
1193,Cdc2a.2,gamma
1199,Cdc42ep2,gamma
1200,Cdc42ep4,gamma
1202,Cdc45l,gamma
1203,Cdc6,gamma
1204,Cdca2,gamma
1205,Cdca3,gamma
1206,Cdca3.1,gamma
1209,Cdca5,gamma
1210,Cdca8,gamma
1211,Cdca8.1,gamma
1214,Cdk10.2,gamma
1216,Cdk2.1,gamma
1220,Cdk8.1,gamma
1230,Cdkn2c.1,gamma
1243,Cenph,gamma
1244,Cenpi,gamma
1245,Cenpk.1,gamma
1248,Cenpm,gamma
1249,Cenpm.1,gamma
1250,Cenpm.2,gamma
1251,Cenpn,gamma
1253,Cenpp,gamma
1255,Centa1,gamma
1256,Centa1.1,gamma
1258,Centb2.2,gamma
1263,Cep63.3,gamma
1265,Cep70,gamma
1266,Cep72,gamma
1269,Cetn4,gamma
1271,Cfl1,gamma
1273,Cgrrf1,gamma
1276,Chaf1a,gamma
1280,Chchd8,gamma
1283,Chd4.2,gamma
1285,Chek1,gamma
1286,Chek1.1,gamma
1287,Chek2,gamma
1291,Chka.1,gamma
1300,Chst1,gamma
1301,Chst14,gamma
1305,Chtf18,gamma
1306,Chuk,gamma
1307,Ciao1,gamma
1314,Cited2,gamma
1315,Cited2.1,gamma
1316,Cited2.2,gamma
1323,Ckmt1,gamma
1325,Clcf1,gamma
1326,Clcf1.1,gamma
1327,Clcf1.2,gamma
1332,Clcn7,gamma
1338,Clec2d,gamma
1339,Clec2e,gamma
1349,Clock,gamma
1351,Clpb,gamma
1354,Clspn,gamma
1355,Clspn.1,gamma
1356,Clspn.2,gamma
1362,Cmtm7,gamma
1363,Cmtm7.1,gamma
1364,Cmtm7.2,gamma
1367,Cnksr3,gamma
1376,Cnot4,gamma
1377,Cnot4.1,gamma
1383,Cntnap2.4,gamma
1391,Col5a1,gamma
1394,Commd1,gamma
1395,Commd1.1,gamma
1397,Comt.1,gamma
1400,Cope.2,gamma
1404,Cops2,gamma
1407,Cops4.1,gamma
1408,Cops7a,gamma
1409,Cops8,gamma
1411,Copz2.1,gamma
1412,Copz2.2,gamma
1415,Coro1c,gamma
1416,Cort,gamma
1417,Cort.1,gamma
1419,Cox10,gamma
1423,Cox18.1,gamma
1424,Cox5b,gamma
1425,Cox6a1,gamma
1431,Cpne2,gamma
1432,Cpne6,gamma
1433,Cpsf1,gamma
1434,Cpsf1.1,gamma
1444,Creb1.3,gamma
1455,Cript.1,gamma
1456,Crk,gamma
1457,Crkrs.1,gamma
1458,Crkrs.2,gamma
1459,Crls1.3,gamma
1461,Crnkl1,gamma
1465,Cryz,gamma
1466,Cryz.1,gamma
1467,Cryz.2,gamma
1468,Cryz.3,gamma
1469,Cs,gamma
1470,Csda.1,gamma
1471,Csda.2,gamma
1476,Csn2,gamma
1488,Cst7,gamma
1490,Ctage5,gamma
1492,Ctdp1.2,gamma
1496,Ctdspl2.2,gamma
1498,Cth.1,gamma
1501,Ctnnb1.1,gamma
1504,Ctr9,gamma
1506,Ctsf,gamma
1522,Cux1.4,gamma
1523,Cuzd1,gamma
1524,Cwf19l1,gamma
1529,Cxx1a,gamma
1541,Cycs.2,gamma
1552,Cysltr1,gamma
1554,D030013I16Rik,gamma
1557,D030070L09Rik.3,gamma
1558,D0H4S114,gamma
1559,D10627.1,gamma
1560,D10Bwg1379e,gamma
1561,D10Ertd610e,gamma
1563,D11Wsu47e,gamma
1567,D17H6S56E-5,gamma
1571,D19Wsu162e,gamma
1572,D1Bwg0212e,gamma
1575,D2Ertd750e,gamma
1576,D2Ertd750e.1,gamma
1577,D2Ertd750e.2,gamma
1578,D330028D13Rik,gamma
1581,D430039N05Rik,gamma
1582,D430041D05Rik.1,gamma
1584,D4Wsu114e,gamma
1591,D830030K20Rik,gamma
1598,Dab2ip,gamma
1599,Dab2ip.1,gamma
1604,Dap3.2,gamma
1605,Dap3.3,gamma
1609,Dapk2.1,gamma
1613,Dbf4,gamma
1614,Dbi,gamma
1615,Dbi.1,gamma
1616,Dbi.2,gamma
1629,Dctn2.1,gamma
1631,Dctn3,gamma
1633,Dctn4,gamma
1637,Dcxr,gamma
1638,Dcxr.1,gamma
1640,Ddc,gamma
1641,Ddef2,gamma
1643,Ddefl1,gamma
1648,Ddit4l,gamma
1649,Ddx21,gamma
1652,Ddx26b,gamma
1654,Ddx3y.1,gamma
1668,Dennd4c.1,gamma
1669,Depdc1b,gamma
1670,Depdc5.1,gamma
1671,Dera,gamma
1676,Dgcr2,gamma
1679,Dgcr6.1,gamma
1686,Dhrs1,gamma
1696,Diap3,gamma
1698,Dido1.4,gamma
1700,Dirc2,gamma
1701,Dkkl1,gamma
1702,Dkkl1.1,gamma
1703,Dlat,gamma
1704,Dlg4,gamma
1705,Dlg7,gamma
1708,Dlgap4.3,gamma
1712,Dmtf1.1,gamma
1715,Dmwd,gamma
1716,Dmwd.1,gamma
1718,Dmxl1.1,gamma
1721,Dnaja3.1,gamma
1726,Dnajb5,gamma
1728,Dnajc15,gamma
1732,Dnalc1,gamma
1733,Dnalc1.1,gamma
1737,Dnase2a,gamma
1739,Dnm1l,gamma
1742,Dock6,gamma
1753,Dph3,gamma
1757,Dpm2,gamma
1762,Dpysl4,gamma
1764,Drp2,gamma
1765,Dscc1,gamma
1768,Dscr3.2,gamma
1770,Dsn1,gamma
1772,Dst.7,gamma
1774,Dtl,gamma
1776,Dtwd2,gamma
1781,Dtx4,gamma
1786,Dusp10,gamma
1792,Dusp22,gamma
1798,Dut,gamma
1802,Dync2li1,gamma
1806,Dyrk3,gamma
1808,E130303B06Rik,gamma
1811,E2f1,gamma
1812,E2f3,gamma
1817,EG240327,gamma
1819,EG245297,gamma
1822,EG330503,gamma
1823,EG331493.1,gamma
1824,EG432637,gamma
1825,EG432879,gamma
1826,EG433016,gamma
1833,EG622339,gamma
1837,EG634650,gamma
1838,EG638695,gamma
1839,EG665378,gamma
1844,Ebi3,gamma
1850,Edc4,gamma
1851,Edem2,gamma
1860,Efna4,gamma
1865,Eftud1,gamma
1866,Eftud2.1,gamma
1872,Egln3,gamma
1873,Egln3.1,gamma
1874,Egr1,gamma
1875,Ehd3,gamma
1877,Ei24,gamma
1879,Eif2ak2,gamma
1880,Eif2b5.2,gamma
1883,Eif2c3.3,gamma
1885,Eif3i.1,gamma
1891,Eif4enif1,gamma
1892,Eif4enif1.1,gamma
1893,Eif4g2,gamma
1896,Eif5.1,gamma
1912,Elof1,gamma
1914,Elovl5,gamma
1916,Elovl6.1,gamma
1917,Emilin2,gamma
1918,Eml5.2,gamma
1923,En2,gamma
1927,Eno3,gamma
1929,Enpp1.1,gamma
1930,Enpp4,gamma
1939,Eomes,gamma
1941,Ep400,gamma
1946,Epgn,gamma
1947,Ephx1,gamma
1949,Epn2.2,gamma
1950,Epor,gamma
1962,Erdr1.1,gamma
1965,Ergic3.1,gamma
1970,Esco2,gamma
1971,Esd.3,gamma
1972,Espl1,gamma
1973,Espn.2,gamma
1974,Espn.3,gamma
1975,Esr1.1,gamma
1977,Esrrb,gamma
1979,Etfa,gamma
1980,Etfa.1,gamma
1981,Etfa.2,gamma
1989,Evi2a,gamma
1993,Exdl2,gamma
1994,Exdl2.2,gamma
1999,Exoc8,gamma
2007,Ext1,gamma
2011,Ezh2.1,gamma
2012,Ezh2.2,gamma
2014,F2rl2,gamma
2015,F630043A04Rik,gamma
2019,Fa2h,gamma
2022,Fah,gamma
2026,Fancd2,gamma
2030,Fap,gamma
2031,Farp2,gamma
2033,Farsa,gamma
2034,Farsb.1,gamma
2035,Fastkd1,gamma
2036,Fbln1,gamma
2039,Fbln2,gamma
2040,Fbxl11,gamma
2049,Fbxo2,gamma
2054,Fbxo30,gamma
2055,Fbxo36,gamma
2059,Fbxo44,gamma
2061,Fbxo6,gamma
2068,Fcho1,gamma
2069,Fchsd1.1,gamma
2080,Fen1,gamma
2084,Ffar3.1,gamma
2085,Fgd1,gamma
2086,Fgd4,gamma
2088,Fgf2,gamma
2089,Fgfr1op,gamma
2092,Fgl2,gamma
2093,Fhit,gamma
2095,Fignl1,gamma
2096,Fip1l1.2,gamma
2104,Fkrp,gamma
2110,Flot2.1,gamma
2111,Flot2.2,gamma
2113,Flywch2,gamma
2119,Fndc5,gamma
2120,Fnip1.1,gamma
2121,Fnta.1,gamma
2123,Folr4.1,gamma
2129,Foxn2,gamma
2132,Foxp3.1,gamma
2141,Frg1,gamma
2142,Frmd8,gamma
2154,Fusip1.1,gamma
2157,Fut4,gamma
2158,Fut7,gamma
2161,Fxc1.1,gamma
2162,Fxc1.2,gamma
2163,Fxyd5.2,gamma
2164,Fzd7,gamma
2177,Gale,gamma
2189,Gapvd1.1,gamma
2191,Gart.1,gamma
2192,Gas2l1.3,gamma
2194,Gas2l3.1,gamma
2195,Gata1,gamma
2196,Gata1.1,gamma
2197,Gata3,gamma
2203,Gbp1,gamma
2211,Gca.2,gamma
2212,Gcap14.2,gamma
2213,Gck,gamma
2220,Gemin4,gamma
2221,Gemin4.2,gamma
2222,Gemin6,gamma
2223,Gemin6.2,gamma
2230,Gga3,gamma
2231,Ggn,gamma
2232,Ggt7,gamma
2238,Gimap4.1,gamma
2240,Gimap6,gamma
2241,Gins2,gamma
2242,Gins2.1,gamma
2244,Gins4,gamma
2248,Gipc1.3,gamma
2251,Gja1,gamma
2253,Gkap1,gamma
2256,Gldc.1,gamma
2262,Glt25d1,gamma
2264,Glt8d3,gamma
2270,Gm166.1,gamma
2273,Gm2a,gamma
2274,Gm347,gamma
2276,Gm50,gamma
2279,Gm71,gamma
2290,Gna15,gamma
2299,Gnb5,gamma
2300,Gnb5.2,gamma
2301,Gng2,gamma
2306,Gnpda1.1,gamma
2307,Gnptab,gamma
2309,Gns,gamma
2313,Golph3l,gamma
2318,Got2,gamma
2322,Gpatch4,gamma
2323,Gpbp1,gamma
2327,Gpld1,gamma
2328,Gpld1.1,gamma
2334,Gpr137b.2,gamma
2337,Gpr174.1,gamma
2340,Gpr180,gamma
2344,Gpr83,gamma
2349,Gps1,gamma
2351,Gpsm1,gamma
2352,Gpsm2.1,gamma
2354,Gpx2,gamma
2364,Gripap1,gamma
2365,Gripap1.1,gamma
2371,Grtp1,gamma
2379,Gstm4,gamma
2384,Gstt3,gamma
2391,Gtf2ird2,gamma
2392,Gtf2ird2.2,gamma
2396,Gtl3,gamma
2400,Gtse1,gamma
2401,Gtse1.1,gamma
2403,Gucy1a3,gamma
2404,Gucy1a3.1,gamma
2405,Gucy1a3.2,gamma
2406,Gucy1b3,gamma
2412,Gzf1,gamma
2415,H13.3,gamma
2416,H1f0,gamma
2417,H1fx,gamma
2424,H2-K1,gamma
2425,H2-K1.1,gamma
2428,H2-T10.1,gamma
2431,H28,gamma
2442,Hap1,gamma
2443,Hap1.1,gamma
2444,Hap1.2,gamma
2445,Hba-a1,gamma
2457,Hdhd3,gamma
2462,Hemk1,gamma
2470,Hexim1,gamma
2471,Hexim2,gamma
2472,Hexim2.1,gamma
2473,Hexim2.2,gamma
2474,Hif1a,gamma
2483,Hist1h1b,gamma
2484,Hist1h2ab,gamma
2486,Hist1h2ad.1,gamma
2489,Hist1h2ag,gamma
2499,Hist2h2ab,gamma
2501,Hist2h3c1,gamma
2503,Hist3h2bb,gamma
2507,Hmgb2,gamma
2510,Hmgn3,gamma
2511,Hmgn3.1,gamma
2515,Hnrpm,gamma
2526,Hpcal1.1,gamma
2536,Hpse,gamma
2539,Hrc,gamma
2542,Hs3st3b1.1,gamma
2547,Hsd11b1.1,gamma
2550,Hsd3b2,gamma
2551,Hsd3b2.4,gamma
2552,Hsf1,gamma
2565,Htra2,gamma
2566,Htra2.1,gamma
2569,Hvcn1.1,gamma
2574,Ick.1,gamma
2583,Ier5l,gamma
2584,Ifi202b,gamma
2585,Ifi202b.1,gamma
2590,Ifi44.1,gamma
2591,Ifih1,gamma
2592,Ifit3,gamma
2597,Ifitm3,gamma
2606,Ifngr2,gamma
2607,Ifngr2.1,gamma
2608,Ifngr2.2,gamma
2614,Ift74.1,gamma
2615,Ift81,gamma
2619,Igf2bp2,gamma
2622,Igf2r.1,gamma
2623,Igfbp7.1,gamma
2625,Igfl3.1,gamma
2628,Iigp2,gamma
2633,Ikzf2,gamma
2637,Il10rb,gamma
2640,Il12rb1,gamma
2641,Il12rb1.1,gamma
2642,Il12rb2,gamma
2643,Il15.2,gamma
2651,Il19,gamma
2653,Il24,gamma
2657,Il2rb,gamma
2658,Il3ra,gamma
2667,Imp3,gamma
2670,Impa2,gamma
2672,Impact.1,gamma
2675,Incenp,gamma
2686,Inppl1.1,gamma
2691,Insig2.2,gamma
2697,Intu,gamma
2699,Ipp,gamma
2701,Iqgap3.1,gamma
2707,Irf1,gamma
2708,Irf1.1,gamma
2709,Irf1.2,gamma
2710,Irf1.3,gamma
2711,Irf1.4,gamma
2720,Isca1.1,gamma
2721,Iscu,gamma
2722,Isg20,gamma
2725,Itfg2,gamma
2730,Itgae.5,gamma
2734,Itih5.1,gamma
2742,Jdp2,gamma
2744,Jmjd2b,gamma
2748,Jmjd5.1,gamma
2753,Jun,gamma
2755,Katnal1,gamma
2759,Kbtbd4,gamma
2772,Kcnmb4.1,gamma
2774,Kcnq3,gamma
2775,Kcnrg.1,gamma
2782,Kctd6,gamma
2784,Kdelc1.1,gamma
2789,Kif11,gamma
2800,Kif22,gamma
2802,Kif24.1,gamma
2804,Kif2c,gamma
2805,Kif3a,gamma
2806,Kif3a.2,gamma
2808,Kif4,gamma
2809,Kif4.1,gamma
2810,Kif4.2,gamma
2818,Klc1,gamma
2819,Klf1,gamma
2822,Klhdc5.2,gamma
2824,Klhl21,gamma
2840,Klra19,gamma
2843,Klrk1.1,gamma
2844,Klrk1.3,gamma
2845,Kndc1.3,gamma
2846,Kntc1,gamma
2847,Kpna2,gamma
2848,Kremen2,gamma
2849,Krr1,gamma
2852,Krt16,gamma
2856,Ktn1,gamma
2857,Kynu,gamma
2858,L1td1.1,gamma
2859,L3mbtl2,gamma
2863,LOC433632,gamma
2865,LOC435023,gamma
2866,LOC435565,gamma
2868,LOC544988.1,gamma
2870,LOC547323.1,gamma
2872,LOC56628,gamma
2875,Lag3,gamma
2876,Lama5,gamma
2878,Lamc1,gamma
2879,Lamc1.1,gamma
2880,Lamp2,gamma
2881,Lamp2.1,gamma
2884,Larp7,gamma
2886,Lass4.1,gamma
2888,Lass6.1,gamma
2895,Lcat,gamma
2903,Ldb3.1,gamma
2906,Leng9,gamma
2916,Lhx3.2,gamma
2921,Lig1.1,gamma
2922,Lig1.2,gamma
2923,Lig1.3,gamma
2928,Lin54,gamma
2932,Llgl1,gamma
2935,Lman1l.1,gamma
2941,Lmnb1.1,gamma
2952,Lpxn,gamma
2963,Lrp8.2,gamma
2964,Lrp8.3,gamma
2973,Lrrc40.1,gamma
2975,Lrrc49.2,gamma
2976,Lrrc50.2,gamma
2978,Lrrc59.2,gamma
2981,Lrrc8b.1,gamma
2993,Lsm3,gamma
2996,Lsm8,gamma
2997,Lsr.1,gamma
3001,Ltb4r1,gamma
3003,Ltbp1.4,gamma
3005,Ltbp3.1,gamma
3008,Luzp1,gamma
3009,Luzp1.1,gamma
3010,Lxn,gamma
3011,Ly6a,gamma
3012,Ly6c1,gamma
3014,Ly6e,gamma
3016,Ly6g5b,gamma
3025,Lysmd2,gamma
3026,Lyz,gamma
3029,Lzts2,gamma
3031,Mad2l1,gamma
3032,Mad2l1.1,gamma
3033,Mad2l1bp,gamma
3035,Maged2,gamma
3039,Mak10,gamma
3048,Map2k2.1,gamma
3054,Map4k3,gamma
3061,Mapk13.1,gamma
3062,Mapk3,gamma
3067,March8,gamma
3076,Matk,gamma
3077,Matk.1,gamma
3078,Matk.2,gamma
3080,Mbd1,gamma
3084,Mboat2,gamma
3088,Mboat5.1,gamma
3094,Mcf2l.1,gamma
3095,Mcf2l.2,gamma
3098,Mcm10,gamma
3099,Mcm10.1,gamma
3100,Mcm3,gamma
3101,Mcm4,gamma
3102,Mcm4.1,gamma
3103,Mcm4.2,gamma
3104,Mcm5,gamma
3105,Mcm6,gamma
3106,Mcm6.1,gamma
3108,Mcm6.3,gamma
3109,Mcm7,gamma
3111,Mcph1.3,gamma
3115,Mdh1,gamma
3125,Med1.1,gamma
3126,Med10,gamma
3131,Med16,gamma
3135,Med8,gamma
3143,Melk,gamma
3144,Melk.1,gamma
3145,Melk.2,gamma
3153,Mettl3,gamma
3158,Mfge8,gamma
3160,Mfng,gamma
3162,Mfsd10.1,gamma
3165,Mgst2,gamma
3172,Mid1ip1,gamma
3174,Mina.1,gamma
3176,Mitd1,gamma
3178,Mkln1.1,gamma
3180,Mlf1,gamma
3181,Mlkl,gamma
3184,Mllt11.1,gamma
3195,Mnd1,gamma
3198,Mocos,gamma
3205,Mov10,gamma
3206,Mov10.1,gamma
3212,Mpp2,gamma
3213,Mpzl3,gamma
3214,Mre11a,gamma
3216,Mre11a.2,gamma
3220,Mrpl11,gamma
3222,Mrpl15,gamma
3229,Mrpl37,gamma
3230,Mrpl37.1,gamma
3237,Mrpl48.4,gamma
3238,Mrpl49.1,gamma
3239,Mrpl53,gamma
3240,Mrps10,gamma
3242,Mrps18b,gamma
3243,Mrps23,gamma
3244,Mrps26,gamma
3245,Mrps26.1,gamma
3247,Mrps5,gamma
3252,Msc,gamma
3254,Msh5.1,gamma
3256,Msh6,gamma
3257,Msh6.1,gamma
3260,Mt1,gamma
3265,Mtap6,gamma
3266,Mtap6.2,gamma
3267,Mtap6.3,gamma
3268,Mtap7,gamma
3273,Mtbp.1,gamma
3274,Mtbp.2,gamma
3279,Mterfd1.1,gamma
3281,Mterfd2.2,gamma
3284,Mtfmt.1,gamma
3286,Mthfd1,gamma
3288,Mtif3.1,gamma
3294,Mtmr14.4,gamma
3295,Mtmr3,gamma
3296,Mtmr3.1,gamma
3298,Mto1,gamma
3300,Mtrf1,gamma
3303,Mtx2,gamma
3307,Muc13,gamma
3314,Mx1,gamma
3315,Mxd3,gamma
3316,Mxi1,gamma
3317,Mybbp1a.1,gamma
3318,Mybl2,gamma
3319,Mybl2.1,gamma
3320,Mybl2.2,gamma
3325,Myef2,gamma
3326,Myh10,gamma
3329,Mylc2pl,gamma
3335,Myo9b,gamma
3341,Myt1l.1,gamma
3346,Naca.1,gamma
3353,Napsa,gamma
3356,Narfl,gamma
3360,Nat12,gamma
3361,Nav1,gamma
3362,Nav1.1,gamma
