,gene,best_fit
916,Cdkl1,gamma
918,Cdkl3,gamma
920,Cdkn1b,gamma
924,Cdo1,gamma
926,Cdpf1,gamma
927,Cdr2,gamma
928,Cdr2l,gamma
929,Ceacam1,gamma
931,Cebpa,gamma
932,Cebpe,gamma
936,Celf5,gamma
938,Cemip,gamma
943,Cep19,gamma
945,Cep350,gamma
950,Cetn4,gamma
953,Cfap298,gamma
956,Cfap73,gamma
958,Cfap91,gamma
960,Cfp,gamma
963,Cgref1,gamma
964,Chac2,gamma
966,Chchd5,gamma
967,Chd7,gamma
968,Chd9,gamma
971,Chil3,gamma
972,Chit1,gamma
973,Chkb,gamma
980,Chrna4,gamma
981,Chrna5,gamma
983,Chrnb4,gamma
984,Chst10,gamma
986,Chst13,gamma
990,Chsy3,gamma
993,Cinp,gamma
1000,Ckmt1,gamma
1002,Clasp2,gamma
1003,Clca3a1,gamma
1004,Clcn2,gamma
1009,Cldn13,gamma
1010,Cldn18,gamma
1011,Cldn3,gamma
1016,Clec1b,gamma
1018,Clec4a2,gamma
1021,Clec5a,gamma
1023,Clec9a,gamma
1027,Clip3,gamma
1029,Clk3,gamma
1035,Cma1,gamma
1037,Cmas,gamma
1041,Cmss1,gamma
1043,Cmtm4,gamma
1045,Cmya5,gamma
1047,Cnih3,gamma
1048,Cnih4,gamma
1051,Cnnm1,gamma
1059,Cnpy1,gamma
1060,Cnr1,gamma
1062,Coa3,gamma
1063,Coa4,gamma
1064,Coasy,gamma
1075,Col5a1,gamma
1076,Col5a3,gamma
1079,Col8a1,gamma
1080,Colec12,gamma
1081,Colq,gamma
1085,Commd9,gamma
1091,Cops3,gamma
1096,Copz2,gamma
1097,Coq3,gamma
1098,Coq5,gamma
1099,Coq8b,gamma
1101,Coro1c,gamma
1113,Cpa3,gamma
1114,Cpb1,gamma
1115,Cpd,gamma
1116,Cpe,gamma
1118,Cpeb2,gamma
1119,Cpeb3,gamma
1122,Cpn1,gamma
1123,Cpne4,gamma
1124,Cpne6,gamma
1127,Cptp,gamma
1129,Cracd,gamma
1134,Creb5,gamma
1137,Creg1,gamma
1141,Crisp1,gamma
1144,Crppa,gamma
1152,Csad,gamma
1153,Cse1l,gamma
1158,Csgalnact1,gamma
1159,Csk,gamma
1163,Cspg4b,gamma
1165,Csrp2,gamma
1169,Cstdc4,gamma
1170,Cstf3,gamma
1172,Ctcfl,gamma
1173,Ctcflos,gamma
1182,Ctnnbl1,gamma
1184,Ctse,gamma
1188,Cttnbp2,gamma
1196,Cxcl13,gamma
1198,Cxcl3,gamma
1200,Cxcr2,gamma
1203,Cyb561a3,gamma
1210,Cyp26b1,gamma
1214,Cyp3a13,gamma
1215,Cyp4b1-ps2,gamma
1218,Cyp4f18,gamma
1219,Cyp4f39,gamma
1221,Cyp4x1,gamma
1222,Cyp4x1os,gamma
1227,Cystm1,gamma
1232,D030040B21Rik,gamma
1233,D130017N08Rik,gamma
1236,D430036J16Rik,gamma
1238,D630023F18Rik,gamma
1240,D630044L22Rik,gamma
1246,Dab1,gamma
1248,Dab2ip,gamma
1250,Dach2,gamma
1252,Dact2,gamma
1253,Dact3,gamma
1254,Dagla,gamma
1257,Dapk2,gamma
1261,Dbx2,gamma
1262,Dcaf6,gamma
1264,Dcakd,gamma
1266,Dclk1,gamma
1267,Dcp1b,gamma
1268,Dcstamp,gamma
1271,Dctn4,gamma
1272,Dctpp1,gamma
1276,Ddit4,gamma
1279,Ddt,gamma
1280,Ddx1,gamma
1282,Ddx19b,gamma
1283,Ddx28,gamma
1284,Ddx5,gamma
1285,Ddx60,gamma
1291,Dennd3,gamma
1298,Dera,gamma
1303,Dgki,gamma
1304,Dgkk,gamma
1305,Dglucy,gamma
1310,Dhh,gamma
1314,Dhrs9,gamma
1317,Dhx58,gamma
1330,Dll1,gamma
1331,Dlx2,gamma
1332,Dlx4,gamma
1334,Dmbt1,gamma
1335,Dmrt2,gamma
1336,Dmrta2,gamma
1337,Dmtn,gamma
1339,Dmxl2,gamma
1341,Dnaaf3,gamma
1343,Dnah7a,gamma
1348,Dnajb13,gamma
1349,Dnajb14,gamma
1353,Dnajb6,gamma
1354,Dnajb7,gamma
1360,Dnajc22,gamma
1361,Dnajc28,gamma
1362,Dnajc5b,gamma
1364,Dnal4,gamma
1366,Dnase1l3,gamma
1367,Dnase2b,gamma
1370,Dnm3,gamma
1372,Dock1,gamma
1374,Dock4,gamma
1382,Dpep2,gamma
1386,Dpp3,gamma
1388,Dpysl3,gamma
1391,Dreg1,gamma
1392,Dscaml1,gamma
1398,Dtd1,gamma
1399,Dthd1,gamma
1400,Dtna,gamma
1404,Dusp14,gamma
1411,Dusp8,gamma
1412,Dusp9,gamma
1413,Dvl1,gamma
1415,Dync2h1,gamma
1416,Dync2li1,gamma
1421,Dyrk1b,gamma
1422,Dyrk2,gamma
1423,Dysf,gamma
1424,Dzip1l,gamma
1428,E130215H24Rik,gamma
1431,E230016K23Rik,gamma
1434,E4f1,gamma
1435,Ear1,gamma
1437,Ebf1,gamma
1445,Echs1,gamma
1448,Eda2r,gamma
1452,Edn1,gamma
1454,Ednrb,gamma
1455,Eed,gamma
1456,Eef1akmt1,gamma
1458,Eef2,gamma
1460,Eefsec,gamma
1462,Efcab3,gamma
1468,Efhc1,gamma
1474,Efr3b,gamma
1475,Efs,gamma
1476,Egfr,gamma
1482,Ehmt2,gamma
1483,Ei24,gamma
1488,Eif2d,gamma
1489,Eif2s3y,gamma
1490,Eif3h,gamma
1495,Elane,gamma
1500,Elk3,gamma
1503,Elmo3,gamma
1504,Elmod1,gamma
1512,Elp5,gamma
1513,Elp6,gamma
1514,Emc2,gamma
1520,Emilin3,gamma
1527,Endog,gamma
1528,Enkur,gamma
1536,Enpep,gamma
1537,Enpp2,gamma
1539,Enthd1,gamma
1546,Epas1,gamma
1551,Epb41l4aos,gamma
1553,Epb42,gamma
1561,Epm2a,gamma
1563,Epn2,gamma
1564,Epor,gamma
1567,Erbb3,gamma
1568,Erc1,gamma
1570,Erg,gamma
1571,Erg28,gamma
1572,Ergic1,gamma
1574,Erich2,gamma
1575,Erlec1,gamma
1578,Ermn,gamma
1580,Erp27,gamma
1582,Erv3,gamma
1583,Esam,gamma
1584,Esm1,gamma
1585,Esr1,gamma
1592,Etv4,gamma
1596,Evi5,gamma
1597,Exoc2,gamma
1601,Extl2,gamma
1602,Eya1,gamma
1604,Ezh1,gamma
1608,F13b,gamma
1609,F2,gamma
1615,F7,gamma
1618,F830208F22Rik,gamma
1619,F930017D23Rik,gamma
1622,Fabp4,gamma
1624,Fadd,gamma
1625,Fads3,gamma
1627,Fah,gamma
1630,Fam107b,gamma
1631,Fam110a,gamma
1632,Fam110c,gamma
1633,Fam117a,gamma
1634,Fam120c,gamma
1635,Fam124a,gamma
1638,Fam135a,gamma
1640,Fam149a,gamma
1641,Fam155a,gamma
1642,Fam160b2,gamma
1648,Fam172a,gamma
1650,Fam185a,gamma
1651,Fam193b,gamma
1656,Fam216a,gamma
1663,Fam3b,gamma
1664,Fam43a,gamma
1669,Fam98b,gamma
1671,Fance,gamma
1678,Fat2,gamma
1679,Fau-ps2,gamma
1683,Fbln1,gamma
1685,Fbp1,gamma
1688,Fbxl17,gamma
1694,Fbxo15,gamma
1700,Fbxo44,gamma
1715,Fcmr,gamma
1716,Fcrl1,gamma
1717,Fcrls,gamma
1721,Fdxr,gamma
1723,Fermt3,gamma
1725,Fez1,gamma
1726,Fez2,gamma
1727,Ffar2,gamma
1728,Ffar3,gamma
1731,Fgd4,gamma
1734,Fgf11,gamma
1736,Fgf16,gamma
1739,Fgfbp1,gamma
1740,Fgfbp3,gamma
1741,Fgfr2,gamma
1744,Fgr,gamma
1745,Fh1,gamma
1746,Fhad1,gamma
1747,Fhdc1,gamma
1751,Filip1,gamma
1754,Fkbp11,gamma
1755,Fkbp3,gamma
1758,Flna,gamma
1763,Flt3,gamma
1765,Flywch2,gamma
1766,Fmn1,gamma
1769,Fn3k,gamma
1771,Fndc3c1,gamma
1778,Fos,gamma
1781,Foxa1,gamma
1782,Foxb1,gamma
1783,Foxc1,gamma
1784,Foxf1,gamma
1785,Foxf2,gamma
1789,Foxl2os,gamma
1790,Foxn3,gamma
1791,Fpr2,gamma
1792,Fra10ac1,gamma
1795,Frem2,gamma
1796,Frmd4a,gamma
1798,Frmpd1,gamma
1801,Fryl,gamma
1802,Frzb,gamma
1810,Fut7,gamma
1813,Fyco1,gamma
1814,Fzd10,gamma
1815,Fzd2,gamma
1816,Fzd5,gamma
1820,G6pc3,gamma
1823,Gab2,gamma
1824,Gab3,gamma
1826,Gabbr2,gamma
1827,Gabra5,gamma
1828,Gabrb3,gamma
1831,Gad1,gamma
1833,Gadd45a,gamma
1845,Gap43,gamma
1850,Gas2l1,gamma
1853,Gask1a,gamma
1855,Gata1,gamma
1856,Gata2,gamma
1859,Gatb,gamma
1860,Gatm,gamma
1863,Gcat,gamma
1865,Gchfr,gamma
1866,Gck,gamma
1869,Gcm2,gamma
1870,Gcnt1,gamma
1876,Gdi1,gamma
1878,Gdpd5,gamma
1880,Gemin6,gamma
1881,Gemin8,gamma
1882,Gfer,gamma
1883,Gfi1b,gamma
1886,Gfra1,gamma
1887,Gfra2,gamma
1888,Ggct,gamma
1898,Gipc3,gamma
1899,Gja1,gamma
1906,Gldc,gamma
1907,Gldn,gamma
1911,Glis3,gamma
1920,Gm10175,gamma
1921,Gm10231,gamma
1922,Gm10244,gamma
1929,Gm10371,gamma
1932,Gm10433,gamma
1933,Gm10505,gamma
1934,Gm10524,gamma
1935,Gm10612,gamma
1939,Gm11212,gamma
1940,Gm11346,gamma
1941,Gm11400,gamma
1942,Gm11410,gamma
1946,Gm11478,gamma
1950,Gm11611,gamma
1951,Gm11638,gamma
1957,Gm11998,gamma
1961,Gm12182,gamma
1967,Gm12314,gamma
1970,Gm12474,gamma
1971,Gm12500,gamma
1972,Gm12532,gamma
1974,Gm12606,gamma
1976,Gm12709,gamma
1978,Gm12751,gamma
1982,Gm12992,gamma
1983,Gm13053,gamma
1987,Gm13292,gamma
1991,Gm13423,gamma
1992,Gm13431,gamma
1994,Gm13495,gamma
1995,Gm13499,gamma
1996,Gm13522,gamma
1998,Gm13602,gamma
1999,Gm13689,gamma
2000,Gm13717,gamma
2002,Gm13822,gamma
2003,Gm13881,gamma
2004,Gm13915,gamma
2005,Gm14002,gamma
2006,Gm14168,gamma
2007,Gm14228,gamma
2009,Gm14319,gamma
2011,Gm14376,gamma
2014,Gm14548,gamma
2015,Gm14569,gamma
2019,Gm15047,gamma
2023,Gm15241,gamma
2025,Gm15290,gamma
2030,Gm15495,gamma
2031,Gm15523,gamma
2033,Gm15531,gamma
2036,Gm15663,gamma
2038,Gm15749,gamma
2041,Gm15856,gamma
2042,Gm15899,gamma
2043,Gm15904,gamma
2044,Gm15908,gamma
2045,Gm15922,gamma
2046,Gm15931,gamma
2050,Gm15999,gamma
2055,Gm16124,gamma
2057,Gm16170,gamma
2058,Gm16225,gamma
2064,Gm16510,gamma
2065,Gm16538,gamma
2067,Gm16675,gamma
2068,Gm16685,gamma
2071,Gm16754,gamma
2073,Gm16973,gamma
2075,Gm17014,gamma
2077,Gm17034,gamma
2080,Gm17080,gamma
2081,Gm17084,gamma
2083,Gm17200,gamma
2085,Gm17354,gamma
2086,Gm17552,gamma
2087,Gm19345,gamma
2089,Gm1968,gamma
2092,Gm20069,gamma
2093,Gm20427,gamma
2096,Gm20507,gamma
2098,Gm20544,gamma
2099,Gm20605,gamma
2101,Gm20900,gamma
2108,Gm23349,gamma
2112,Gm24610,gamma
2113,Gm25043,gamma
2119,Gm2663,gamma
2120,Gm26640,gamma
2122,Gm26651,gamma
2123,Gm26682,gamma
2124,Gm26708,gamma
2126,Gm26756,gamma
2127,Gm26779,gamma
2128,Gm26902,gamma
2129,Gm26907,gamma
2135,Gm4204,gamma
2137,Gm42743,gamma
2142,Gm4744,gamma
2143,Gm4764,gamma
2144,Gm4779,gamma
2147,Gm5082,gamma
2148,Gm5127,gamma
2149,Gm5152,gamma
2150,Gm5239,gamma
2151,Gm5257,gamma
2155,Gm5532,gamma
2157,Gm5558,gamma
2160,Gm5847,gamma
2162,Gm5913,gamma
2168,Gm7241,gamma
2170,Gm7278,gamma
2171,Gm7598,gamma
2173,Gm807,gamma
2175,Gm8199,gamma
2178,Gm867,gamma
2179,Gm8730,gamma
2181,Gm8807,gamma
2184,Gm9458,gamma
2186,Gm9625,gamma
2187,Gm9733,gamma
2189,Gm9800,gamma
2192,Gm9889,gamma
2193,Gm9947,gamma
2201,Gnai1,gamma
2203,Gnas,gamma
2205,Gnat2,gamma
2206,Gnaz,gamma
2208,Gnb4,gamma
2215,Gnpat,gamma
2216,Gnpda1,gamma
2218,Gnrh1,gamma
2224,Gp1ba,gamma
2226,Gp5,gamma
2227,Gp6,gamma
2231,Gpc3,gamma
2234,Gphn,gamma
2237,Gpld1,gamma
2240,Gpnmb,gamma
2243,Gpr141,gamma
2244,Gpr146,gamma
2246,Gpr161,gamma
2247,Gpr162,gamma
2248,Gpr165,gamma
2257,Gprc5c,gamma
2261,Gpx8,gamma
2271,Grid2ip,gamma
2272,Grik4,gamma
2276,Grip2,gamma
2277,Gripap1,gamma
2278,Grk2,gamma
2279,Grk5,gamma
2282,Grp,gamma
2284,Gsn,gamma
2286,Gsta2,gamma
2298,Gtf2h4,gamma
2303,Gtpbp2,gamma
2309,Gusb,gamma
2311,Gypa,gamma
2316,Gzmd,gamma
2317,Gzme,gamma
2318,Gzmf,gamma
2319,Gzmg,gamma
2321,H19,gamma
2322,H1f0,gamma
2323,H1f10,gamma
2324,H1f8,gamma
2332,H2-Oa,gamma
2334,H2-T24,gamma
2336,H2af-ps2,gamma
2337,H2bc11,gamma
2339,H2bc4,gamma
2346,Hacd4,gamma
2351,Hao1,gamma
2354,Hapln4,gamma
2355,Has2,gamma
2357,Hba-a1,gamma
2358,Hba-a2,gamma
2359,Hba-ps4,gamma
2360,Hbb-bs,gamma
2361,Hbb-bt,gamma
2363,Hbp1,gamma
2366,Hcfc2,gamma
2368,Hdac10,gamma
2369,Hdac3,gamma
2371,Hdc,gamma
2374,Hdhd5,gamma
2376,Hdnr,gamma
2378,Hebp1,gamma
2379,Hebp2,gamma
2380,Hectd4,gamma
2385,Heph,gamma
2387,Herc1,gamma
2389,Herc6,gamma
2392,Hesx1,gamma
2396,Hgf,gamma
2400,Hibch,gamma
2404,Hint1,gamma
2408,Hipk2,gamma
2409,Hipk3,gamma
2410,Hjv,gamma
2413,Hkdc1,gamma
2416,Hlx,gamma
2417,Hmces,gamma
2418,Hmcn1,gamma
2423,Hmga1b,gamma
2427,Hmgn1,gamma
2430,Hmx2,gamma
2433,Hoatz,gamma
2434,Hoga1,gamma
2436,Homer3,gamma
2441,Hormad2,gamma
2443,Hoxa7,gamma
2445,Hoxd13,gamma
2447,Hpcal4,gamma
2449,Hpse,gamma
2450,Hrc,gamma
2451,Hrh2,gamma
2454,Hs6st2,gamma
2456,Hsd11b1,gamma
2464,Hsf3,gamma
2467,Hspa1b,gamma
2469,Hspb11,gamma
2471,Hspb8,gamma
2474,Htr1b,gamma
2480,I830077J02Rik,gamma
2483,Icam5,gamma
2485,Icos,gamma
2487,Id2,gamma
2493,Ier5,gamma
2494,Ier5l,gamma
2496,Ifi206,gamma
2497,Ifi208,gamma
2498,Ifi209,gamma
2499,Ifi213,gamma
2501,Ifi27,gamma
2502,Ifi27l2b,gamma
2503,Ifit1,gamma
2505,Ifitm10,gamma
2506,Ifitm2,gamma
2507,Ifitm6,gamma
2509,Ifnar2,gamma
2510,Ifnb1,gamma
2513,Ifnz,gamma
2519,Ift52,gamma
2521,Ift74,gamma
2524,Igdcc4,gamma
2528,Igfbp2,gamma
2530,Igfbp6,gamma
2531,Igfbp7,gamma
2532,Ighg1,gamma
2533,Ighm,gamma
2534,Igkc,gamma
2535,Igsf5,gamma
2536,Igsf9,gamma
2539,Il12b,gamma
2542,Il13,gamma
2544,Il17d,gamma
2546,Il18,gamma
2548,Il19,gamma
2550,Il1f9,gamma
2553,Il1rl1,gamma
2558,Il22,gamma
2559,Il23r,gamma
2560,Il24,gamma
2568,Il5,gamma
2572,Il9,gamma
2574,Iltifb,gamma
2578,Ina,gamma
2579,Inafm1,gamma
2581,Ing4,gamma
2582,Inha,gamma
2587,Inpp5j,gamma
2592,Insl5,gamma
2595,Insyn2a,gamma
2596,Ints11,gamma
2600,Ip6k1,gamma
2601,Ip6k2,gamma
2602,Iqcc,gamma
2605,Iqck,gamma
2609,Irag1,gamma
2613,Irf7,gamma
2614,Irf9,gamma
2618,Irx5,gamma
2622,Isg15,gamma
2623,Isg20,gamma
2624,Islr,gamma
2625,Ism1,gamma
2627,Isoc2a,gamma
2629,Itga1,gamma
2632,Itga4,gamma
2633,Itga7,gamma
2634,Itga9,gamma
2635,Itgad,gamma
2637,Itgb1bp1,gamma
2638,Itgb2,gamma
2640,Itih1,gamma
2642,Itln1,gamma
2644,Itpk1,gamma
2645,Itpka,gamma
2657,Jazf1,gamma
2663,Kalrn,gamma
2667,Kansl1,gamma
2669,Kat2b,gamma
2673,Kbtbd12,gamma
2674,Kbtbd13,gamma
2676,Kcna4,gamma
2678,Kcnab3,gamma
2683,Kcnip1,gamma
2684,Kcnj2,gamma
2687,Kcnk10,gamma
2688,Kcnk5,gamma
2693,Kcnq2,gamma
2696,Kcnv1,gamma
2697,Kcp,gamma
2699,Kctd12b,gamma
2702,Kdelr3,gamma
2707,Kdm6bos,gamma
2710,Kel,gamma
2713,Kif1a,gamma
2717,Kif3a,gamma
2724,Kifc3,gamma
2726,Kirrel,gamma
2727,Kirrel3,gamma
2733,Klf13,gamma
2734,Klf2,gamma
2736,Klf8,gamma
2738,Klhl14,gamma
2743,Klhl4,gamma
2744,Klhl5,gamma
2745,Klra17,gamma
2746,Klra2,gamma
2747,Klrb1c,gamma
2748,Klrd1,gamma
2750,Klri1,gamma
2751,Klri2,gamma
2752,Klrk1,gamma
2755,Kmt2c,gamma
2756,Kmt2e,gamma
2759,Kpnb1,gamma
2760,Kremen2,gamma
2761,Krt16,gamma
2762,Krt17,gamma
2763,Krt18,gamma
2766,Kxd1,gamma
2767,Kyat3,gamma
2769,L1cam,gamma
2773,Lactb2,gamma
2775,Lair1,gamma
2780,Lamc3,gamma
2785,Lancl3,gamma
2787,Laptm4a,gamma
2792,Lat2,gamma
2796,Lbx2,gamma
2799,Lclat1,gamma
2800,Lcn2,gamma
2803,Lctl,gamma
2804,Ldb3,gamma
2807,Ldhc,gamma
2809,Lemd2,gamma
2810,Lemd3,gamma
2813,Letm2,gamma
2814,Lgals1,gamma
2816,Lgals3bp,gamma
2819,Lgalsl,gamma
2822,Lhx1,gamma
2825,Lifr,gamma
2828,Limch1,gamma
2829,Lin28a,gamma
2832,Lin7a,gamma
2833,Lingo3,gamma
2834,Lingo4,gamma
2846,Lmo1,gamma
2847,Lmo2,gamma
2848,Lmtk3,gamma
2857,Lpin1,gamma
2866,Lrmp,gamma
2869,Lrp5,gamma
2872,Lrrc23,gamma
2880,Lrrc52,gamma
2882,Lrrc7,gamma
2887,Lrriq3,gamma
2888,Lrrk1,gamma
2891,Lsm10,gamma
2892,Lsm3,gamma
2893,Lsm4,gamma
2895,Lsm8,gamma
2899,Lta4h,gamma
2900,Ltb4r1,gamma
2906,Lurap1,gamma
2910,Ly6c1,gamma
2913,Ly6f,gamma
2914,Ly6g,gamma
2915,Ly6g6c,gamma
2916,Ly6g6f,gamma
2919,Lyl1,gamma
2920,Lyn,gamma
2921,Lypd1,gamma
2924,Lypla1,gamma
2926,Lysmd3,gamma
2929,Mab21l1,gamma
2930,Mab21l2,gamma
2940,Mag,gamma
2941,Magea13,gamma
2947,Mak,gamma
2948,Malsu1,gamma
2950,Mamdc2,gamma
2952,Maml3,gamma
2958,Maob,gamma
2963,Map2k4,gamma
2964,Map2k5,gamma
2965,Map3k1,gamma
2970,Map3k9,gamma
2977,Mapk13,gamma
2979,Mapk8ip3,gamma
2982,Marchf10,gamma
2983,Marchf2,gamma
2984,Marchf3,gamma
2988,Marveld1,gamma
2990,Mau2,gamma
2994,Mboat7,gamma
3001,Mcpt8,gamma
3010,Med11,gamma
3015,Med30,gamma
3018,Meis2,gamma
3021,Mesp2,gamma
3026,Mettl7a1,gamma
3031,Mfsd13a,gamma
3032,Mfsd2b,gamma
3033,Mfsd3,gamma
3034,Mfsd4b3-ps,gamma
3036,Mfsd6l,gamma
3038,Mgarp,gamma
3040,Mgat4b,gamma
3041,Mgat4e,gamma
3042,Mgl2,gamma
3043,Mgll,gamma
3045,Mgmt,gamma
3046,Mgst1,gamma
3048,Micall2,gamma
3053,Midn,gamma
3056,Miga1,gamma
3063,Mirt1,gamma
3065,Misp,gamma
3068,Mkrn1,gamma
3071,Mlana,gamma
3074,Mlkl,gamma
3080,Mmp13,gamma
3083,Mmp20,gamma
3084,Mmp7,gamma
3097,Moxd1,gamma
3103,Mpig6b,gamma
3105,Mpo,gamma
3106,Mpp3,gamma
3110,Mr1,gamma
3111,Mrap,gamma
3112,Mras,gamma
3113,Mrc1,gamma
3116,Mrgpra4,gamma
3117,Mrgpra6,gamma
3118,Mri1,gamma
3123,Mrpl10,gamma
3124,Mrpl17,gamma
3125,Mrpl19,gamma
3126,Mrpl2,gamma
3129,Mrpl4,gamma
3131,Mrpl41,gamma
3132,Mrpl42,gamma
3134,Mrpl46,gamma
3135,Mrps12,gamma
3136,Mrps14,gamma
3137,Mrps16,gamma
3139,Mrps24,gamma
3140,Mrps34,gamma
3141,Mrps9,gamma
3143,Ms4a3,gamma
3145,Msantd1,gamma
3148,Msc,gamma
3149,Msl3,gamma
3152,Msrb1,gamma
3154,Mst1,gamma
3155,Mst1r,gamma
3158,Mt3,gamma
3160,Mtch1,gamma
3166,Mtmr10,gamma
3172,Mttp,gamma
3174,Muc20,gamma
3176,Mug1,gamma
3177,Mus81,gamma
3185,Myadm,gamma
3187,Mycl,gamma
3188,Mycn,gamma
3191,Myg1,gamma
3192,Myh11,gamma
3194,Myh3,gamma
3200,Myl6b,gamma
3202,Mylip,gamma
3203,Mylk,gamma
3204,Mylk2,gamma
3205,Mylk3,gamma
3208,Myo15,gamma
3210,Myo1b,gamma
3218,Myrf,gamma
3221,N4bp3,gamma
3223,Naa35,gamma
3224,Naa40,gamma
3227,Nacad,gamma
3232,Naif1,gamma
3237,Naprt,gamma
3238,Napsa,gamma
3239,Nars2,gamma
3249,Ncam1,gamma
3252,Nceh1,gamma
3256,Nck2,gamma
3259,Nckap5,gamma
3273,Ndufa12-ps,gamma
3275,Ndufa7,gamma
3276,Ndufa8,gamma
3280,Ndufb5,gamma
3282,Ndufs2,gamma
3285,Neat1,gamma
3289,Nedd8,gamma
3291,Nek4,gamma
3294,Nelfe,gamma
3296,Neo1,gamma
3298,Neto1,gamma
3306,Nfe2,gamma
3309,Nfia,gamma
3313,Nfkbiz,gamma
3314,Nfu1,gamma
3315,Nfx1,gamma
3317,Ngf,gamma
3318,Ngp,gamma
3319,Nhlrc4,gamma
3321,Nhsl1,gamma
3324,Nid1,gamma
3326,Ninj2,gamma
3331,Nkd2,gamma
3334,Nkx2-9,gamma
3335,Nkx3-1,gamma
3337,Nkx6-2,gamma
3346,Nmnat1,gamma
3354,Nol7,gamma
3356,Nop9,gamma
3357,Nos1,gamma
3359,Nosip,gamma
3360,Notum,gamma
3362,Npc1l1,gamma
3372,Npr3,gamma
3378,Nr1d1,gamma
3380,Nr2c1,gamma
3391,Nsf,gamma
3395,Nsmce2,gamma
3396,Nsmf,gamma
3399,Nt5c1a,gamma
3402,Nt5m,gamma
3405,Nthl1,gamma
3412,Nubpl,gamma
3415,Nudt1,gamma
3423,Nuggc,gamma
3424,Nup107,gamma
3425,Nup155,gamma
3427,Nup205,gamma
3430,Nup37,gamma
3431,Nup43,gamma
3433,Nup93,gamma
3436,Nxf2,gamma
3438,Nxpe2,gamma
3439,Nxph1,gamma
3440,Nxph3,gamma
3441,Oaf,gamma
3442,Oas1a,gamma
3445,Oas2,gamma
3446,Oas3,gamma
3447,Oasl1,gamma
3450,Obi1,gamma
3453,Ocln,gamma
3454,Ocstamp,gamma
3459,Ofd1,gamma
3462,Ogfrl1,gamma
3463,Ogg1,gamma
3464,Oip5os1,gamma
3467,Olfml2a,gamma
3468,Olfr12,gamma
3469,Olfr524,gamma
3470,Olfr525,gamma
3472,Olfr60,gamma
3476,Omp,gamma
3477,Onecut2,gamma
3479,Ophn1,gamma
3480,Oplah,gamma
3481,Opn3,gamma
3482,Oprd1,gamma
3483,Orai2,gamma
3485,Ormdl1,gamma
3493,Osmr,gamma
3494,Osr2,gamma
3497,Otogl,gamma
3499,Otub2,gamma
3503,Otx1,gamma
3504,Ovgp1,gamma
3507,Oxsm,gamma
3510,P2rx3,gamma
3513,P2ry10b,gamma
3514,P2ry12,gamma
3515,P2ry14,gamma
3520,P3h4,gamma
3521,P4ha2,gamma
3529,Padi4,gamma
3531,Pafah1b3,gamma
3534,Pagr1a,gamma
3539,Palm,gamma
3540,Palm3,gamma
3545,Paox,gamma
3546,Papln,gamma
3550,Pard3,gamma
3551,Pard3b,gamma
3553,Parn,gamma
3559,Parvb,gamma
3562,Paxbp1,gamma
3563,Paxx,gamma
3567,Pcdh17,gamma
3569,Pcdh7,gamma
3571,Pced1a,gamma
3576,Pcif1,gamma
3577,Pcm1,gamma
3579,Pcmtd2,gamma
3580,Pcnx2,gamma
3582,Pcp4l1,gamma
3583,Pcsk1,gamma
3584,Pcsk6,gamma
3586,Pcyox1l,gamma
3590,Pdcl,gamma
3592,Pde10a,gamma
3595,Pde1a,gamma
3597,Pde3a,gamma
3600,Pde4d,gamma
3604,Pdgfc,gamma
3606,Pdgfra,gamma
3607,Pdgfrl,gamma
3611,Pdk4,gamma
3614,Pdlim7,gamma
3615,Pdpn,gamma
3616,Pdss1,gamma
3617,Pdss2,gamma
3618,Pdzk1ip1,gamma
3630,Pex5l,gamma
3633,Pfas,gamma
3639,Pga5,gamma
3641,Pgap2,gamma
3649,Pgls,gamma
3659,Pheta2,gamma
3661,Phf1,gamma
3663,Phf7,gamma
3664,Phgdh,gamma
3669,Phpt1,gamma
3671,Phyhip,gamma
3675,Pias2,gamma
3678,Pigb,gamma
3688,Pik3ip1,gamma
3689,Pik3r5,gamma
3690,Pik3r6,gamma
3691,Pilra,gamma
3692,Pilrb1,gamma
3693,Pilrb2,gamma
3694,Pim1,gamma
3696,Pink1,gamma
3700,Pipox,gamma
3702,Pira2,gamma
3703,Pirb,gamma
3706,Piwil4,gamma
3723,Pla1a,gamma
3724,Pla2g10,gamma
3725,Pla2g12a,gamma
3727,Pla2g4f,gamma
3728,Pla2g5,gamma
3729,Pla2g7,gamma
3730,Pla2r1,gamma
3732,Plat,gamma
3733,Platr14,gamma
3735,Platr29,gamma
3737,Plbd1,gamma
3738,Plcb1,gamma
3740,Plcd1,gamma
3750,Plekha8,gamma
3755,Plekhg4,gamma
3759,Plet1,gamma
3762,Pln,gamma
3766,Plpp2,gamma
3767,Plpp3,gamma
3772,Plscr3,gamma
3773,Plscr4,gamma
3774,Pltp,gamma
3780,Plxna4,gamma
3783,Plxnc1,gamma
3786,Pmaip1,gamma
3789,Pnisr,gamma
3798,Podnl1,gamma
3801,Poglut2,gamma
3802,Poglut3,gamma
3803,Pold2,gamma
3811,Polr2g,gamma
3814,Pomk,gamma
3818,Popdc2,gamma
3824,Pparg,gamma
3825,Ppargc1b,gamma
3826,Ppbp,gamma
3829,Ppfia4,gamma
3835,Ppm1l,gamma
3837,Ppox,gamma
3841,Ppp1r15a,gamma
3844,Ppp1r1a,gamma
3847,Ppp1r32,gamma
3848,Ppp1r37,gamma
