,gene,best_fit
1012,C030006K11Rik,other
1013,C030039L03Rik,other
1014,C030045D06Rik.2,other
1015,C030046I01Rik.1,other
1018,C130022K22Rik,other
1019,C1galt1,other
1023,C1qtnf3,other
1024,C1qtnf4,other
1028,C230029F24Rik,other
1031,C230071H18Rik,other
1033,C2cd3,other
1036,C530028I08Rik,other
1042,C76566.5,other
1043,C78339,other
1053,Cacna2d3,other
1055,Cacnb3.1,other
1056,Cacnb3.2,other
1057,Cacnb3.3,other
1059,Calm2,other
1068,Camkk1,other
1069,Camkk2,other
1070,Camkk2.1,other
1074,Capn1,other
1075,Capn3.2,other
1078,Capzb.3,other
1096,Casp6,other
1097,Casp6.1,other
1103,Cbx6,other
1106,Ccdc102a,other
1107,Ccdc109a,other
1110,Ccdc111.1,other
1111,Ccdc117.1,other
1116,Ccdc124.1,other
1117,Ccdc132,other
1118,Ccdc134,other
1125,Ccdc23,other
1130,Ccdc47,other
1136,Ccdc66,other
1138,Ccdc93.1,other
1142,Cchcr1,other
1148,Ccl9,other
1152,Ccnc.1,other
1153,Ccnd2,other
1154,Ccnd3.1,other
1155,Ccnd3.2,other
1159,Ccng1,other
1160,Ccng1.2,other
1163,Ccni,other
1165,Ccnyl1,other
1169,Ccrk.2,other
1187,Cd6,other
1196,Cd79b.1,other
1197,Cd80,other
1201,Cd86.1,other
1205,Cdc14a.1,other
1206,Cdc14b.1,other
1211,Cdc25b,other
1216,Cdc2l1,other
1217,Cdc2l1.1,other
1219,Cdc2l5.2,other
1220,Cdc42bpb,other
1236,Cdk10.2,other
1237,Cdk2,other
1238,Cdk2.1,other
1239,Cdk2.2,other
1240,Cdk5r1,other
1241,Cdk5rap1,other
1244,Cdkl2.1,other
1245,Cdkl2.2,other
1249,Cdkn2a.1,other
1250,Cdkn2a.2,other
1252,Cdkn2c,other
1255,Cdr2,other
1262,Cenpa,other
1274,Cenpo,other
1281,Cep152,other
1291,Cetn4,other
1296,Chac1,other
1298,Chchd2,other
1300,Chchd8,other
1303,Chd9.1,other
1309,Chi3l4,other
1310,Chka,other
1317,Chn2,other
1318,Chordc1,other
1321,Chrne,other
1328,Ciao1,other
1337,Ciz1.1,other
1340,Ckb,other
1365,Cln6,other
1366,Cln6.1,other
1367,Clns1a,other
1368,Clns1a.1,other
1369,Clock,other
1373,Clptm1l,other
1378,Clspn.3,other
1379,Cltb,other
1380,Cmas,other
1383,Cmtm6,other
1387,Cndp2,other
1388,Cnksr3,other
1391,Cnot2,other
1393,Cnot2.3,other
1395,Cnot4,other
1396,Cnot4.1,other
1403,Cntnap2.4,other
1406,Cog8,other
1407,Col15a1,other
1412,Col7a1,other
1413,Colq,other
1416,Commd10,other
1422,Copg.1,other
1423,Copg.2,other
1424,Copg2,other
1434,Coq5.1,other
1438,Cova1,other
1440,Cox15,other
1442,Cox18,other
1443,Cox18.1,other
1453,Cpsf1,other
1456,Cpt2,other
1460,Crbn.1,other
1461,Crbn.2,other
1464,Creb3.1,other
1470,Crebl1,other
1473,Crhbp,other
1474,Cript.1,other
1480,Crocc,other
1481,Crtam,other
1492,Csgalnact1,other
1500,Csnk1g1.2,other
1509,Cstb,other
1521,Ctnnb1.1,other
1522,Ctnnb1.2,other
1536,Cuedc2,other
1538,Cugbp1.3,other
1546,Cwf19l1.1,other
1547,Cxcl16,other
1550,Cxcr5,other
1551,Cxcr5.2,other
1556,Cyb5.1,other
1558,Cyb561d2,other
1561,Cyb5r4,other
1567,Cyp2b13,other
1573,Cysltr2,other
1578,D0H4S114,other
1582,D10Ertd610e.2,other
1584,D11Wsu47e.1,other
1590,D17Wsu92e,other
1596,D230014K01Rik,other
1600,D330028D13Rik,other
1604,D3Ucla1,other
1611,D530033C11Rik,other
1614,D6Mm5e,other
1615,D6Wsu163e.2,other
1617,D830030K20Rik,other
1621,D930015E06Rik,other
1627,Dap,other
1632,Dapk1,other
1633,Dapk1.2,other
1636,Dapk3,other
1637,Dars2,other
1641,Dbi.1,other
1642,Dbi.2,other
1644,Dbr1,other
1645,Dclk1,other
1648,Dclre1c.2,other
1649,Dcn.1,other
1650,Dcp1a.1,other
1651,Dcp1a.2,other
1654,Dctn2,other
1655,Dctn2.1,other
1658,Dctn3.1,other
1661,Dcun1d4,other
1662,Dcun1d4.1,other
1669,Ddefl1,other
1671,Ddi2,other
1675,Ddx21.1,other
1680,Ddx31,other
1681,Ddx31.1,other
1684,Ddx5.1,other
1687,Ddx51.2,other
1691,Defb25,other
1692,Defb30,other
1697,Dennd4c.1,other
1698,Denr,other
1704,Dfnb59,other
1711,Dhcr7,other
1714,Dhodh,other
1715,Dhps,other
1716,Dhrs1,other
1717,Dhrsx,other
1719,Dhx29.1,other
1720,Dhx30,other
1721,Dhx38,other
1724,Dhx8,other
1728,Dip2b,other
1732,Dlat,other
1733,Dlg3,other
1734,Dlg4,other
1741,Dlst,other
1743,Dmtf1.3,other
1750,Dnajb1,other
1751,Dnajb10,other
1755,Dnajb6.1,other
1757,Dnajc12,other
1765,Dnase1l1,other
1769,Dnd1,other
1771,Dnmt1,other
1775,Dok1.1,other
1778,Dolk,other
1781,Dph1.1,other
1782,Dph2,other
1783,Dph2.1,other
1784,Dph2.2,other
1786,Dph3.1,other
1788,Dpm1,other
1791,Dpp9.1,other
1796,Dpysl4,other
1800,Dscr3.1,other
1801,Dscr3.2,other
1802,Dscr6,other
1810,Dtx2,other
1816,Dus1l,other
1819,Dus4l,other
1820,Dusp10,other
1822,Dusp19,other
1824,Dusp2.1,other
1831,Dvl2,other
1833,Dync1li2,other
1835,Dynll2.1,other
1839,Dysf,other
1842,E130309D02Rik.1,other
1846,E430018J23Rik.1,other
1850,EG245297.1,other
1852,EG330503,other
1853,EG331493.1,other
1854,EG432637,other
1865,EG630579,other
1866,EG633640,other
1868,EG638695,other
1870,ENSMUSG00000053178.1,other
1871,ENSMUSG00000068790,other
1875,Ebna1bp2.1,other
1879,Edc4,other
1880,Edem2,other
1882,Edem2.2,other
1885,Eefsec,other
1887,Efna1,other
1889,Efna4.1,other
1891,Efnb1,other
1896,Egln1,other
1899,Egln2,other
1902,Egr1,other
1905,Ei24,other
1906,Eid1,other
1907,Eif2ak2,other
1912,Eif3f,other
1921,Eif4g2.1,other
1924,Eif5.2,other
1925,Elac2.2,other
1927,Elf2.3,other
1936,Elmo2.2,other
1938,Elmo3,other
1939,Elmo3.1,other
1945,Eml5.2,other
1946,Emp1,other
1947,Emr1,other
1954,Eno3,other
1960,Ensa.1,other
1962,Entpd2,other
1964,Entpd6,other
1967,Ep300,other
1972,Epb4.9.2,other
1986,Eral1,other
1989,Ercc2.2,other
1991,Ercc3.1,other
1994,Ergic1,other
1995,Ergic3,other
1996,Ergic3.1,other
1997,Ern2,other
2006,Esr1.1,other
2009,Etaa1,other
2010,Etfa,other
2013,Etfb,other
2014,Etfb.1,other
2015,Etfdh.1,other
2017,Etv1.1,other
2019,Etv5,other
2023,Evi5l,other
2026,Exoc2,other
2030,Exoc8,other
2031,Exosc1,other
2032,Exosc10.1,other
2033,Exosc2,other
2036,Exosc7,other
2038,Ext1,other
2040,Extl3,other
2044,Eya3.2,other
2051,F730014I05Rik.1,other
2054,Fa2h,other
2055,Faf1,other
2056,Fah,other
2057,Fahd2a.2,other
2059,Fanci,other
2060,Fancl.1,other
2061,Fap,other
2064,Farsa,other
2065,Fastkd1,other
2066,Fastkd5,other
2067,Fbln1,other
2077,Fbxl5,other
2078,Fbxl6,other
2079,Fbxl8,other
2080,Fbxo18,other
2082,Fbxo21,other
2083,Fbxo28,other
2096,Fcho1,other
2109,Fes,other
2110,Ffar2,other
2113,Fgd4,other
2114,Fgd6,other
2118,Fgfr1op2,other
2120,Fgl2,other
2123,Fhod3,other
2128,Fkbp2,other
2131,Fkbpl.1,other
2133,Flad1,other
2137,Flot1,other
2138,Flot2.1,other
2139,Flot2.2,other
2140,Flrt3,other
2141,Flt1,other
2144,Fnbp1.1,other
2153,Fos,other
2156,Foxj3,other
2163,Foxp3.2,other
2165,Foxred1.3,other
2168,Frag1.1,other
2169,Frag1.2,other
2170,Frap1.1,other
2172,Frg1,other
2173,Frmd8,other
2174,Frs2,other
2175,Frs3,other
2178,Fscn1,other
2181,Fubp3,other
2182,Furin,other
2183,Furin.2,other
2186,Fut7,other
2187,Fut8,other
2196,G3bp2.2,other
2197,Gab1,other
2199,Gabarapl2,other
2201,Gabrb3.2,other
2202,Gabrg2.1,other
2216,Galt,other
2221,Gart,other
2222,Gart.1,other
2226,Gas7.2,other
2227,Gata1,other
2232,Gats.2,other
2235,Gbp1,other
2237,Gbp2.2,other
2238,Gbp3,other
2239,Gbp3.1,other
2240,Gbp5.1,other
2243,Gca.2,other
2250,Gdi2,other
2251,Gdpd1,other
2256,Gemin7,other
2257,Gemin7.1,other
2277,Gipc1,other
2278,Gipc1.1,other
2279,Gipc1.2,other
2287,Glb1,other
2288,Glce,other
2293,Glod4,other
2294,Glrx2,other
2297,Glt8d1.1,other
2298,Glt8d3,other
2300,Glud1,other
2301,Glud1.1,other
2315,Gm885,other
2316,Gm885.1,other
2317,Gmds,other
2320,Gmppa,other
2322,Gna-rs1,other
2323,Gna-rs1.1,other
2329,Gnaz,other
2330,Gnb2,other
2336,Gng2.1,other
2341,Gnptab,other
2344,Golga2.2,other
2345,Golga3,other
2348,Golph3l,other
2355,Gpatch3,other
2356,Gpatch3.1,other
2357,Gpatch4,other
2361,Gpihbp1,other
2366,Gpr137,other
2367,Gpr137b,other
2368,Gpr137b.2,other
2370,Gpr172b,other
2372,Gpr18,other
2373,Gpr180,other
2389,Gpx4.2,other
2393,Grap,other
2394,Greb1,other
2395,Grhpr,other
2397,Grik5,other
2404,Grn,other
2406,Grpel2,other
2410,Gse1.1,other
2411,Gsg2,other
2413,Gstk1,other
2414,Gstk1.1,other
2416,Gstm4,other
2423,Gstz1,other
2424,Gtdc1,other
2425,Gtf2a1.2,other
2430,Gtf2ird2,other
2432,Gtf3c2.1,other
2433,Gtf3c2.2,other
2434,Gtf3c3,other
2436,Gtpbp6,other
2440,Gucy1a3,other
2442,Gucy1a3.2,other
2459,H2-DMa.1,other
2466,H2-Oa,other
2469,H2-T23,other
2470,H2-T24,other
2471,H2afj,other
2472,H2afj.1,other
2476,H47,other
2478,Hacl1.1,other
2479,Haghl,other
2481,Hap1,other
2482,Hap1.1,other
2483,Hap1.2,other
2490,Hbs1l.1,other
2491,Hbs1l.2,other
2493,Hcfc2,other
2498,Heatr1.1,other
2500,Helb.1,other
2501,Hemgn,other
2510,Hexim2.2,other
2511,Hgfac,other
2512,Hgs.1,other
2519,Hint3,other
2520,Hint3.1,other
2522,Hipk2,other
2526,Hist1h2ad,other
2527,Hist1h2ad.1,other
2528,Hist1h2af,other
2529,Hist1h2af.1,other
2531,Hist1h2ah,other
2532,Hist1h2ah.1,other
2533,Hist1h2ai,other
2534,Hist1h2ai.1,other
2535,Hist1h2ak,other
2536,Hist1h2an,other
2537,Hist1h2ao,other
2541,Hist2h2ac,other
2542,Hist2h3c1,other
2545,Hk1,other
2547,Hlx,other
2549,Hmgcl,other
2550,Hmgcl.1,other
2551,Hmgcl.2,other
2553,Hmgn2,other
2556,Hmmr,other
2558,Hnrpdl.1,other
2559,Hnrpm,other
2560,Hnrpm.1,other
2562,Hnrpul1,other
2563,Hnrpul1.1,other
2566,Hopx,other
2575,Hps5.1,other
2576,Hps6,other
2579,Hrbl.1,other
2581,Hrsp12.2,other
2582,Hrsp12.3,other
2583,Hs3st3b1,other
2584,Hs3st3b1.1,other
2585,Hs3st3b1.3,other
2587,Hscb,other
2601,Hspb6,other
2603,Hspbap1.1,other
2607,Htra2,other
2608,Htra2.1,other
2609,Htra2.2,other
2612,Hydin,other
2613,Iars2.1,other
2616,Ick,other
2617,Ick.1,other
2620,Id2,other
2622,Id3,other
2623,Idh1,other
2624,Idh3b,other
2625,Idi2,other
2628,Ifi202b,other
2634,Ifi44.1,other
2635,Ifi47,other
2636,Ifih1,other
2641,Ifitm1.1,other
2651,Ifngr1,other
2654,Ift122,other
2656,Ift52,other
2657,Ift52.1,other
2658,Ift74,other
2660,Ift81,other
2663,Igf2bp2,other
2667,Igfbp7.1,other
2675,Ikbkg.2,other
2678,Ikzf2,other
2682,Il10ra,other
2687,Il15.2,other
2693,Il1rap,other
2694,Il20rb.2,other
2703,Il4ra,other
2708,Il8ra,other
2709,Il8rb,other
2716,Inadl.4,other
2724,Inoc1,other
2725,Inpp4b.1,other
2735,Insl3.1,other
2736,Ints12,other
2737,Ints4,other
2739,Ipo13,other
2740,Ipp,other
2741,Ippk,other
2744,Irak2,other
2745,Irak2.1,other
2757,Irf6.1,other
2761,Irgm.1,other
2764,Isg20,other
2766,Isyna1,other
2769,Itga7,other
2774,Itgb3,other
2779,Ivns1abp,other
2780,Ivns1abp.1,other
2781,Ivns1abp.2,other
2783,Jagn1,other
2784,Jak3.1,other
2785,Jazf1,other
2787,Jmjd1a.1,other
2789,Jmjd2b,other
2793,Jmjd4,other
2794,Jmjd4.1,other
2796,Jmjd6,other
2802,Katna1.1,other
2803,Katnal1,other
2804,Katnb1.1,other
2809,Kbtbd8.1,other
2811,Kcnab3,other
2812,Kcnf1,other
2813,Kcnj8,other
2814,Kcnk10,other
2822,Kcnn2.1,other
2823,Kcnq3,other
2824,Kcnrg.1,other
2825,Kctd1,other
2826,Kctd12.1,other
2830,Kctd5,other
2831,Kctd6,other
2832,Kctd6.1,other
2845,Kif1b.1,other
2852,Kif2a,other
2856,Kif3b,other
2860,Kif5a.2,other
2861,Kif5c,other
2863,Kifap3.1,other
2864,Kifap3.2,other
2866,Kin,other
2868,Klf1,other
2874,Klhl22.2,other
2876,Klhl26,other
2877,Klhl26.1,other
2880,Klhl8.1,other
2887,Klk7,other
2888,Klkb1,other
2892,Klrk1.1,other
2904,Ktn1,other
2905,Ky.1,other
2906,Ky.2,other
2911,LOC382133,other
2915,LOC435565,other
2916,LOC436177,other
2918,LOC545013.1,other
2922,LOC622665,other
2924,LOC654842,other
2927,Lamb2,other
2933,Large,other
2935,Las1l,other
2938,Lass6.1,other
2944,Lca5.2,other
2945,Lcmt1,other
2946,Lcmt1.1,other
2953,Ldhd.2,other
2958,Letm1.3,other
2959,Lgals3,other
2964,Lhfp.2,other
2979,Liph.1,other
2981,Llgl1,other
2983,Lman1l,other
2984,Lman1l.1,other
2985,Lman1l.2,other
2986,Lmf1,other
2992,Lmtk2,other
2993,Lnpep.1,other
2994,Loh11cr2a,other
2996,Lox,other
2997,Loxl3,other
2999,Lphn1,other
3000,Lpin1,other
3004,Lrfn3,other
3005,Lrig1,other
3007,Lrmp,other
3011,Lrp4,other
3012,Lrp6,other
3019,Lrrc1.1,other
3024,Lrrc40.1,other
3031,Lrrc61,other
3032,Lrrc8c,other
3035,Lrrk2.2,other
3036,Lrrk2.3,other
3037,Lrtm1,other
3038,Lsg1,other
3052,Ltbp4.1,other
3053,Ltk,other
3058,Ly6a,other
3062,Ly6f,other
3063,Ly6g5b,other
3064,Ly6k,other
3068,Lyg1,other
3069,Lyl1,other
3070,Lyplal1.1,other
3073,Lysmd1,other
3074,Lysmd2,other
3078,Lzts2,other
3079,MGC107098,other
3082,Mad2l1bp,other
3086,Mak10,other
3089,Man1a2,other
3090,Man1a2.1,other
3095,Map2k2.1,other
3096,Map2k4,other
3097,Map2k7.2,other
3098,Map3k14,other
3099,Map3k4,other
3102,Mapk1.1,other
3103,Mapk11,other
3104,Mapk12,other
3105,Mapk12.1,other
3106,Mapk12.2,other
3111,Mapk8ip2,other
3118,Mare,other
3122,Mars2,other
3123,Masp2.1,other
3129,Mbd4,other
3136,Mboat5.1,other
3137,Mbp,other
3138,Mbp.2,other
3162,Mcrs1.2,other
3168,Mdm1,other
3169,Mdm1.1,other
3171,Mdm1.5,other
3172,Mdm1.8,other
3173,Mdn1,other
3175,Med1,other
3176,Med1.1,other
3177,Med11,other
3178,Med11.1,other
3179,Med14.1,other
3181,Med15.1,other
3182,Med16,other
3185,Med27,other
3187,Med30,other
3190,Mef2c,other
3192,Mef2c.2,other
3199,Men1.2,other
3201,Mesdc1,other
3209,Mettl7b,other
3210,Mettl9,other
3212,Mfn1,other
3213,Mfn1.1,other
3214,Mfng,other
3218,Mgat4b.1,other
3231,Mina.1,other
3232,Mink1.2,other
3235,Mkks.2,other
3236,Mkln1.1,other
3242,Mllt11.1,other
3243,Mllt3,other
3246,Mmab,other
3247,Mmab.3,other
3250,Mmp17,other
3251,Mmp1a.2,other
3253,Mms19,other
3256,Mns1,other
3259,Mod1,other
3261,Mon1b,other
3262,Mon1b.2,other
3266,Mov10.1,other
3268,Mpg.1,other
3271,Mphosph9.4,other
3272,Mpi,other
3274,Mpst,other
3280,Mrp63,other
3289,Mrpl33.1,other
3292,Mrpl38,other
3293,Mrpl4,other
3296,Mrpl48,other
3297,Mrpl48.2,other
3306,Mrps33.1,other
3311,Ms4a6d,other
3312,Ms4a6d.1,other
3313,Msc,other
3314,Msh5,other
3315,Msh5.1,other
3322,Mt3,other
3325,Mtap,other
3326,Mtap.1,other
3329,Mtap6.2,other
3330,Mtap6.3,other
3332,Mtap7d1,other
3338,Mtch1.1,other
3341,Mterfd1.1,other
3342,Mterfd2,other
3343,Mterfd2.1,other
3348,Mtfmt.2,other
3355,Mtmr12,other
3358,Mtmr14.3,other
3359,Mtmr14.4,other
3366,Mtrf1.1,other
3367,Mtrf1.2,other
3369,Muc1.2,other
3372,Muted.2,other
3373,Mutyh,other
3374,Mutyh.1,other
3376,Mx1,other
3385,Myd116,other
3390,Myl4,other
3395,Myo1f,other
3404,Myt1l.1,other
3410,Nagk,other
3411,Nagk.1,other
3412,Nagk.2,other
3413,Nagpa,other
3421,Narfl.1,other
3422,Nars2,other
3424,Nav1,other
3427,Ncam1,other
3435,Ncdn,other
3436,Ncdn.1,other
3437,Ncdn.3,other
3440,Ncoa5,other
3443,Nde1,other
3445,Nde1.2,other
3447,Ndor1.1,other
3448,Ndor1.2,other
3451,Ndrg2,other
3452,Ndufa4,other
3453,Ndufa8.1,other
3458,Ndufc1,other
3460,Ndufc2,other
3463,Ndufs4.2,other
3466,Ndufv1,other
3471,Nedd4l,other
3474,Negr1,other
3475,Neil3,other
3479,Neu3,other
3481,Nf2,other
3482,Nfatc1,other
3487,Nfkbie.1,other
3489,Nfkbil2,other
3491,Nfu1,other
3494,Nfya,other
3498,Ngfrap1,other
3500,Nhlrc2.1,other
3507,Ninj2,other
3517,Nle1,other
3521,Nme4,other
3523,Nme7.1,other
3524,Nme7.3,other
3526,Nme7.6,other
3528,Nmnat1,other
3529,Nmral1,other
3535,Nol3.1,other
3537,Nol3.4,other
3539,Nol3.6,other
3541,Nol6.1,other
3542,Nol8,other
3544,Nola3,other
3545,Nos2.1,other
