,gene,best_fit
748,Asb3,other
751,Asf1a,other
756,Ash1l.4,other
762,Aste1,other
763,Atad2.1,other
764,Atcay,other
765,Ate1,other
767,Atf2.1,other
771,Atg16l1,other
773,Atg2a.2,other
782,Atn1,other
785,Atp11b.1,other
787,Atp12a,other
788,Atp13a1,other
791,Atp2a1,other
792,Atp2a2.1,other
796,Atp2c1,other
800,Atp5g2,other
805,Atp6v0e2,other
806,Atp6v1g1,other
811,Atp9b.1,other
812,Atpaf2.1,other
815,Atxn2,other
818,Aup1,other
827,B230120H23Rik.5,other
829,B230312A22Rik,other
831,B230317C12Rik.1,other
833,B230340J04Rik,other
835,B3galnt1,other
836,B3galnt2.2,other
840,B4galt3,other
841,B4galt3.1,other
847,BC002199,other
848,BC003266,other
852,BC008163.1,other
853,BC011248,other
854,BC011248.1,other
857,BC017647,other
858,BC018242.1,other
865,BC024868,other
866,BC026590,other
871,BC031181,other
872,BC031748.1,other
876,BC038286,other
884,BC055111,other
890,BC061237,other
892,BC065397.1,other
894,BC066107,other
899,Bach2,other
900,Bag3,other
904,Basp1,other
906,Bat1a.1,other
907,Bat2d.2,other
914,Bcas1,other
915,Bccip,other
917,Bccip.3,other
918,Bcdin3d,other
922,Bcl2.1,other
928,Bcl2l14.1,other
931,Bcl3,other
938,Bcr.2,other
940,Bex2,other
941,Bex2.1,other
949,Blcap,other
955,Bmi1,other
961,Bnip1,other
963,Bola2,other
964,Bpnt1.2,other
972,Brd7,other
973,Brd8.1,other
974,Bre,other
975,Bre.1,other
978,Brms1,other
979,Brp16.1,other
980,Brp44,other
987,Bst2,other
993,Btg2,other
997,Btrc.1,other
1004,Bzw2,other
1005,Bzw2.1,other
1006,C030006K11Rik,other
1007,C030039L03Rik,other
1012,C130022K22Rik,other
1016,C1qtnf3,other
1017,C1qtnf4,other
1024,C230071H18Rik,other
1029,C530028O21Rik,other
1032,C76566.2,other
1033,C76566.5,other
1034,C78339,other
1037,C85492,other
1038,C85492.1,other
1043,Cables2,other
1044,Cacna2d3,other
1047,Cacnb3.2,other
1048,Cacnb3.3,other
1049,Cacnb4,other
1050,Calm2,other
1052,Calr3,other
1053,Calu,other
1056,Camk2b,other
1057,Camk2d,other
1058,Camk2d.3,other
1059,Camk2n1,other
1060,Camk2n1.1,other
1062,Camkk2,other
1063,Camkk2.1,other
1064,Camsap1l1,other
1069,Capn3,other
1083,Cask,other
1085,Casp1,other
1090,Casp6,other
1094,Cbx3,other
1096,Cbx6,other
1097,Cc2d1b,other
1099,Ccdc102a,other
1104,Ccdc111.1,other
1109,Ccdc124.1,other
1110,Ccdc134,other
1115,Ccdc18.2,other
1117,Ccdc28b,other
1118,Ccdc28b.1,other
1120,Ccdc47,other
1121,Ccdc49,other
1126,Ccdc66,other
1132,Ccl17,other
1140,Ccnc.1,other
1142,Ccnd3.1,other
1143,Ccnd3.2,other
1148,Ccng1.1,other
1154,Ccnyl1.1,other
1172,Cd226.2,other
1180,Cd44.6,other
1183,Cd68,other
1194,Cd86.1,other
1198,Cdc14a.1,other
1199,Cdc14b.1,other
1204,Cdc25b,other
1209,Cdc2l1,other
1210,Cdc2l1.1,other
1211,Cdc2l5,other
1213,Cdc42bpb,other
1227,Cdipt,other
1230,Cdk2,other
1231,Cdk2.1,other
1232,Cdk2.2,other
1237,Cdkl2.2,other
1238,Cdkl2.3,other
1248,Cdr2,other
1250,Cdx2,other
1251,Cebpb,other
1253,Cebpg,other
1254,Cecr6,other
1255,Cenpa,other
1274,Centg2,other
1275,Cep152,other
1276,Cep170,other
1281,Cep70,other
1284,Cetn3,other
1285,Cetn4,other
1291,Chac1,other
1293,Chchd2,other
1296,Chd1,other
1304,Chka,other
1310,Chmp7,other
1312,Chn2,other
1313,Chordc1,other
1317,Chst14,other
1322,Ciao1,other
1332,Ciz1.1,other
1335,Ckb,other
1338,Clasp1,other
1342,Clcn2,other
1344,Clcn3.2,other
1347,Clcnkb,other
1350,Clec11a,other
1351,Clec16a,other
1360,Clm3.2,other
1361,Cln6,other
1362,Cln6.1,other
1365,Clock.2,other
1369,Clpx,other
1375,Cmas,other
1378,Cmtm6,other
1396,Cntd1.1,other
1402,Cog8,other
1403,Col15a1,other
1409,Colq,other
1412,Commd10,other
1414,Cope,other
1418,Copg2,other
1420,Cops3,other
1423,Copz1,other
1424,Copz2,other
1428,Coq5.1,other
1439,Cox6a1,other
1443,Cpeb3.1,other
1447,Cpsf1,other
1448,Cpsf1.1,other
1451,Cpt2,other
1452,Crat,other
1457,Creb1.3,other
1461,Creb5,other
1463,Crebbp.1,other
1464,Crebl1,other
1468,Cript.1,other
1473,Crocc,other
1475,Crxos1.1,other
1486,Csn1s1,other
1487,Csn2,other
1492,Csnk1g1.2,other
1504,Ctdp1.2,other
1507,Ctdspl2.1,other
1514,Ctnnb1.1,other
1518,Ctrl,other
1519,Ctsf,other
1529,Cuedc2,other
1530,Cugbp1.2,other
1534,Cux1.2,other
1538,Cwf19l1.1,other
1539,Cxcl10,other
1541,Cxcr5,other
1542,Cxcr5.2,other
1545,Cyb5,other
1547,Cyb561d2,other
1549,Cyb5r3.1,other
1550,Cyb5r4,other
1554,Cyfip1,other
1556,Cyfip2.1,other
1558,Cyp2b13,other
1560,Cyp4f39,other
1566,D030070L09Rik.1,other
1572,D10Ertd610e.2,other
1584,D230014K01Rik,other
1586,D2Ertd750e.1,other
1588,D330028D13Rik,other
1589,D330045A20Rik.1,other
1590,D330045A20Rik.2,other
1591,D3Ucla1,other
1597,D5Ertd40e,other
1600,D6Wsu163e.2,other
1606,Dab1.2,other
1607,Dab2.1,other
1611,Dap,other
1613,Dap3.1,other
1616,Dapk1,other
1620,Dapk3,other
1621,Dars2,other
1622,Daxx,other
1625,Dbi.1,other
1626,Dbi.2,other
1629,Dbt.2,other
1631,Dclk2,other
1633,Dclre1c.2,other
1637,Dctn2,other
1638,Dctn2.1,other
1641,Dctn3.1,other
1643,Dcun1d4,other
1644,Dcun1d4.1,other
1653,Ddit3,other
1654,Ddit3.1,other
1656,Ddx21.1,other
1664,Ddx50,other
1665,Ddx50.1,other
1666,Ddx51.2,other
1667,Ddx52,other
1670,Defb25,other
1671,Degs1,other
1675,Dennd4c.1,other
1677,Depdc5.1,other
1687,Dgkq.1,other
1689,Dhcr7,other
1691,Dhdh.1,other
1692,Dhodh,other
1693,Dhps,other
1696,Dhrsx,other
1697,Dhrsx.1,other
1698,Dhx29.1,other
1700,Dhx38,other
1701,Dhx58,other
1702,Dhx58.1,other
1703,Dhx8,other
1707,Dip2b,other
1712,Dlg4,other
1714,Dlgap1.2,other
1721,Dmtf1.3,other
1725,Dmwd.2,other
1728,Dnahc11,other
1730,Dnajb1,other
1731,Dnajb10,other
1732,Dnajb13,other
1733,Dnajb4.1,other
1746,Dnd1,other
1748,Dnmt1,other
1749,Dock1,other
1753,Dok1.2,other
1756,Dolk,other
1761,Dph2,other
1762,Dph2.1,other
1763,Dph2.2,other
1765,Dph3.1,other
1767,Dpm1,other
1770,Dpp9.1,other
1771,Dppa2,other
1776,Drd2,other
1779,Dscr3,other
1780,Dscr3.1,other
1796,Dus1l,other
1797,Dus3l.1,other
1800,Dusp10.1,other
1802,Dusp19,other
1803,Dusp2,other
1804,Dusp2.1,other
1810,Dusp7,other
1814,Dync1li2,other
1816,Dynll2.1,other
1820,Dysf,other
1821,E030049G20Rik.1,other
1824,E130309D02Rik.1,other
1829,E430018J23Rik.1,other
1833,EG240327.1,other
1836,EG330503,other
1837,EG331493.1,other
1838,EG432637,other
1845,EG545758,other
1848,EG630579,other
1849,EG633640,other
1858,Ebna1bp2.1,other
1859,Ebp,other
1860,Echdc3,other
1861,Ecm1,other
1862,Ecm1.1,other
1865,Edem2.1,other
1869,Eefsec,other
1870,Efemp2,other
1871,Efha1,other
1873,Efna4,other
1874,Efna4.1,other
1881,Egln1,other
1883,Egln1.2,other
1890,Ei24,other
1897,Eif2c3.3,other
1902,Eif4e3,other
1903,Eif4e3.1,other
1909,Eif5,other
1910,Eif5.1,other
1911,Eif5.2,other
1913,Elavl3,other
1914,Elf2.3,other
1924,Elmo2.2,other
1925,Elmo3,other
1926,Elmo3.1,other
1934,Emp1,other
1937,Emr1.2,other
1938,En2,other
1939,Eng,other
1941,Eno3,other
1944,Enpp4,other
1945,Enpp5,other
1947,Ensa.1,other
1949,Entpd4.1,other
1950,Entpd6,other
1951,Entpd6.1,other
1953,Ep300,other
1955,Epas1,other
1956,Epas1.1,other
1965,Epn2.6,other
1966,Epor,other
1970,Epsti1.2,other
1971,Eral1,other
1973,Ercc2.1,other
1974,Ercc2.2,other
1975,Ercc3,other
1980,Ergic3.1,other
1983,Esam1,other
1990,Esr1.1,other
1991,Esrra,other
1997,Etfb,other
1999,Ets2,other
2000,Etv1.1,other
2007,Evi5l,other
2010,Exoc2,other
2011,Exoc3,other
2014,Exoc8,other
2015,Exod1,other
2016,Exosc1,other
2017,Exosc10.1,other
2025,Extl3.1,other
2037,Fads1,other
2038,Faf1,other
2040,Fahd2a.2,other
2042,Fanci,other
2044,Fap,other
2046,Fars2,other
2047,Farsa,other
2049,Fastkd1,other
2050,Fbln1,other
2052,Fbln1.2,other
2058,Fbxl15.1,other
2060,Fbxl5,other
2061,Fbxl6,other
2062,Fbxl8,other
2064,Fbxo21,other
2066,Fbxo28,other
2069,Fbxo30,other
2071,Fbxo4,other
2073,Fbxo42,other
2075,Fbxo46,other
2078,Fbxw17,other
2080,Fcer2a,other
2081,Fcer2a.1,other
2082,Fcer2a.2,other
2086,Fchsd1.2,other
2097,Fert2,other
2101,Fgd1,other
2102,Fgd4,other
2103,Fgd6,other
2106,Fgfr1op2,other
2116,Fkbp2,other
2121,Flad1,other
2124,Flii,other
2125,Flot1,other
2127,Flrt3,other
2128,Flt1,other
2130,Fmnl2,other
2131,Fn3k,other
2134,Fnbp1.3,other
2136,Fnip1.1,other
2139,Folr4.1,other
2141,Fos,other
2143,Foxj3,other
2147,Foxp2.3,other
2148,Foxp3,other
2150,Foxp3.2,other
2151,Foxred1.2,other
2152,Foxred1.3,other
2156,Frag1.2,other
2157,Frap1.1,other
2158,Frat2,other
2161,Frs2,other
2162,Frs3,other
2166,Fth1.1,other
2167,Fubp3,other
2173,Fut10.2,other
2174,Fut10.3,other
2177,Fut8.1,other
2188,Gabarapl2,other
2189,Gabpb2,other
2203,Galnt2.2,other
2207,Gap43,other
2215,Gata1,other
2220,Gats.2,other
2224,Gbp2,other
2226,Gbp3,other
2227,Gbp3.1,other
2232,Gca.2,other
2236,Gcnt1.2,other
2239,Gdi2,other
2244,Gemin7,other
2245,Gemin7.1,other
2246,Gfod2,other
2249,Gga2.2,other
2255,Ghrh,other
2265,Gipc1,other
2266,Gipc1.1,other
2274,Gkap1.1,other
2278,Glipr2.2,other
2281,Gls2,other
2283,Glt8d1.1,other
2286,Gm128,other
2287,Gm1587.1,other
2293,Gm414.1,other
2295,Gm614,other
2299,Gm885,other
2300,Gmds,other
2303,Gmppa,other
2304,Gmppa.1,other
2306,Gna-rs1.1,other
2308,Gna15,other
2311,Gnas.2,other
2312,Gnas.5,other
2314,Gnb2,other
2320,Gng2.1,other
2324,Gnpda1.1,other
2325,Gnptab,other
2326,Gnptg,other
2328,Golga2.2,other
2331,Golga7.1,other
2332,Golph3l,other
2339,Gpatch3,other
2340,Gpatch3.1,other
2342,Gpbp1.1,other
2348,Gpr109a,other
2349,Gpr114,other
2350,Gpr137,other
2351,Gpr137b,other
2352,Gpr137b.2,other
2353,Gpr155,other
2354,Gpr172b,other
2355,Gpr172b.1,other
2356,Gpr177,other
2358,Gpr180,other
2361,Gpr65,other
2362,Gpr81,other
2375,Gpx7,other
2379,Grhpr,other
2380,Gria3.2,other
2381,Grik5,other
2383,Grip1.2,other
2384,Grip1.3,other
2388,Grk5,other
2390,Grn,other
2391,Grp,other
2392,Grpel2,other
2393,Grtp1,other
2396,Gse1.1,other
2397,Gsg2,other
2399,Gstk1,other
2401,Gstm4,other
2402,Gstm5,other
2407,Gstt4,other
2408,Gstz1,other
2409,Gtdc1,other
2410,Gtf2a1.2,other
2422,Gtrgeo22,other
2426,Gucy1a3,other
2428,Gucy1a3.2,other
2429,Gucy1b3,other
2430,Gvin1,other
2432,Gyg.1,other
2434,Gys1,other
2441,H1fx.1,other
2450,H2-Oa,other
2453,H2-T23,other
2461,H47,other
2462,Hace1,other
2463,Hacl1.1,other
2466,Hap1,other
2467,Hap1.1,other
2468,Hap1.2,other
2475,Hbs1l.1,other
2476,Hbs1l.2,other
2477,Hc,other
2478,Hcfc2,other
2484,Helb.1,other
2485,Hemgn,other
2488,Hes5,other
2490,Hexb.1,other
2496,Hgfac,other
2501,Hint1,other
2502,Hint3,other
2503,Hint3.1,other
2504,Hipk1,other
2507,Hist1h2ab,other
2508,Hist1h2ad,other
2509,Hist1h2ad.1,other
2510,Hist1h2af,other
2511,Hist1h2af.1,other
2513,Hist1h2ah,other
2514,Hist1h2ah.1,other
2515,Hist1h2ai,other
2516,Hist1h2ai.1,other
2517,Hist1h2ak,other
2518,Hist1h2an,other
2519,Hist1h2ao,other
2523,Hist2h2ac,other
2526,Hk1,other
2527,Hk3,other
2529,Hmgb2,other
2532,Hmgn2,other
2535,Hmmr,other
2538,Hnrpdl.1,other
2539,Hnrpm,other
2540,Hnrpm.1,other
2541,Hnrpm.2,other
2555,Hps5.1,other
2559,Hrbl,other
2560,Hrbl.1,other
2561,Hrc,other
2562,Hs3st3b1,other
2564,Hs3st3b1.3,other
2574,Hsf4,other
2579,Hspb6,other
2581,Hspbap1.1,other
2582,Htatsf1,other
2587,Htra2.2,other
2590,Hydin,other
2596,Icos,other
2597,Id2,other
2600,Idh1,other
2601,Idh3b,other
2607,Ifi27,other
2608,Ifi35,other
2613,Ifit3,other
2614,Ifit3.1,other
2615,Ifitm1.1,other
2631,Ift122,other
2632,Ift52,other
2633,Ift52.1,other
2637,Ift81.1,other
2638,Ift88,other
2639,Igf2,other
2652,Ikzf2,other
2653,Ikzf3,other
2654,Ikzf5.1,other
2655,Il10,other
2656,Il10ra,other
2663,Il15.2,other
2667,Il17re.3,other
2672,Il1rap,other
2673,Il21,other
2680,Il4,other
2681,Il4ra,other
2688,Imp3,other
2693,Impdh1,other
2694,Inadl.4,other
2711,Insig2.2,other
2714,Ints12,other
2715,Ints4,other
2717,Ipo13,other
2718,Ipp,other
2723,Irak3,other
2725,Irf1.1,other
2726,Irf1.4,other
2731,Irf6.1,other
2734,Irgm,other
2742,Itga7,other
2748,Itgb5,other
2752,Ivns1abp,other
2753,Ivns1abp.1,other
2754,Ivns1abp.2,other
2756,Jazf1,other
2757,Jdp2,other
2758,Jmjd1a.1,other
2763,Jmjd2c,other
2769,Josd3.1,other
2772,Kank3,other
2775,Katnb1.1,other
2780,Kbtbd8.1,other
2782,Kcnab3,other
2794,Kcnrg.1,other
2801,Kctd6.1,other
2804,Kel,other
2810,Kif15.2,other
2813,Kif1b.1,other
2827,Kif5a.2,other
2828,Kif5c,other
2830,Kifap3.1,other
2839,Klhdc9,other
2842,Klhl23,other
2843,Klhl26,other
2845,Klhl5,other
2846,Klhl8.1,other
2853,Klk7,other
2854,Klkb1,other
2857,Klrk1,other
2865,Krr1.1,other
2869,Krt18,other
2871,Ktn1,other
2878,LOC382133,other
2889,LOC622665,other
2890,LOC626578,other
2891,LOC654842,other
2894,Lamb2,other
2900,Larp7,other
2903,Las1l,other
2908,Lat2,other
2912,Lca5.1,other
2913,Lca5.2,other
2915,Lcmt1.1,other
2918,Lcor.1,other
2924,Leprel2,other
2925,Letm1,other
2926,Letm1.1,other
2927,Letm1.3,other
2929,Lgals3bp,other
2934,Lgtn,other
2944,Lig3,other
2949,Lincr.2,other
2957,Lmf2,other
2962,Lmtk2,other
2963,Lnpep.1,other
2964,Loh11cr2a,other
2967,Loxl3,other
2968,Lpar2.1,other
2970,Lpin1,other
2973,Lrch1.1,other
2974,Lrfn3,other
2975,Lrig3,other
2979,Lrp4,other
2980,Lrp6,other
2982,Lrp8.1,other
2985,Lrpap1,other
2988,Lrrc1.1,other
2990,Lrrc16b.1,other
2991,Lrrc24,other
2997,Lrrc57,other
3000,Lrrc61,other
3001,Lrrc8b.1,other
3002,Lrrc8c,other
3006,Lrrk1.1,other
3009,Lrrtm1,other
3010,Lrtm1,other
3012,Lsm1.3,other
3015,Lsm4,other
3023,Ltbp1,other
3025,Ltbp3,other
3027,Ltbp4.1,other
3028,Ltk,other
3039,Ly6k,other
3044,Lyl1,other
3045,Lyplal1.1,other
3047,Lyrm5,other
3052,Lzts2,other
3056,Maf,other
3057,Mafa.1,other
3059,Magee1,other
3062,Mak10,other
3064,Maml3,other
3071,Map2k2.1,other
3072,Map2k4,other
3073,Map2k7.2,other
3074,Map3k14,other
3078,Mapk11,other
3079,Mapk12,other
3092,Mare,other
3097,Masp2.1,other
3101,Matn1,other
3102,Matr3,other
3105,Mbd4,other
3108,Mboat2,other
3113,Mbtps1,other
3118,Mcf2l,other
3121,Mcfd2.1,other
3137,Mcrs1.2,other
3140,Mdh1,other
3143,Mdm1,other
3144,Mdm1.1,other
3145,Mdm1.2,other
3146,Mdm1.5,other
3147,Mdm1.8,other
3151,Med1.1,other
3155,Med15,other
3159,Med19.1,other
3160,Med27,other
3162,Med30,other
3177,Men1,other
3178,Men1.2,other
3180,Mesdc1,other
3182,Mest.2,other
3188,Mettl7b,other
3189,Mettl9,other
3191,Mfn1,other
3192,Mfn1.1,other
3193,Mfng,other
3196,Mgat4b,other
3197,Mgll.1,other
3198,Mgmt,other
3203,Micall2,other
3204,Micall2.2,other
3207,Mier3,other
3223,Mmp17,other
3224,Mmp1a.2,other
3226,Mms19,other
3227,Mnat1,other
3229,Mns1,other
3230,Mobkl2c,other
3233,Mon1a.1,other
3235,Mon1b.2,other
3240,Mov10.2,other
3242,Mphosph9.1,other
3244,Mpi,other
3246,Mpzl3,other
3251,Mrp63,other
3252,Mrpl10,other
3257,Mrpl18.1,other
3264,Mrpl38,other
3265,Mrpl4,other
3268,Mrpl48,other
3269,Mrpl48.2,other
3274,Mrps16,other
3277,Mrps26,other
3278,Mrps26.1,other
3279,Mrps33.1,other
3289,Msh5.2,other
3290,Msh6,other
3291,Msh6.1,other
3293,Msr2,other
3295,Mt3,other
3311,Mterfd1.1,other
3312,Mterfd2.1,other
3315,Mtf1.1,other
3316,Mtfmt.1,other
3317,Mtfmt.2,other
3319,Mtif2.1,other
3320,Mtif3.1,other
3321,Mtl5,other
3325,Mtmr14.3,other
3329,Mto1,other
3332,Mtrf1.1,other
3333,Mtrf1.2,other
3334,Mtx2,other
3340,Muc13.1,other
3341,Muted,other
3343,Mutyh,other
3354,Myd116,other
3359,Myl4,other
3363,Myo1c.1,other
3368,Myom1.1,other
3374,Mzf1,other
3382,Nagpa,other
3385,Napepld,other
3390,Narfl.1,other
3391,Narg1l,other
3392,Nars2,other
3393,Nat12,other
3394,Nav1,other
3395,Nav1.1,other
3405,Ncdn,other
3406,Ncdn.1,other
3407,Ncdn.3,other
3412,Nde1,other
3413,Nde1.1,other
3414,Nde1.2,other
3416,Ndor1,other
3417,Ndor1.2,other
3421,Ndufa4,other
3422,Ndufa6,other
3423,Ndufa8.1,other
3433,Ndufs4.2,other
3436,Ndufv1,other
3438,Necap1.2,other
3441,Nedd4.1,other
3446,Nek9,other
3449,Neu3,other
3450,Neurl2,other
3451,Nf2,other
3452,Nfatc1,other
3455,Nfatc2.4,other
3458,Nfkbil1,other
3459,Nfkbil2,other
3462,Nfx1,other
3464,Nfya,other
3468,Ngfrap1,other
3470,Nhlrc2.1,other
3481,Nipsnap3a.2,other
3483,Nkg7,other
3491,Nme4,other
3493,Nme7.1,other
3494,Nme7.2,other
3495,Nme7.3,other
3499,Nmral1,other
3501,Nnt.2,other
3507,Nol3.1,other
3509,Nol3.4,other
3510,Nol3.5,other
3511,Nol3.6,other
3515,Nol8,other
3518,Nola3,other
3519,Nos2.1,other
3521,Nos3.2,other
3523,Nosip,other
3524,Nosip.1,other
3526,Notch1,other
3531,Npal3,other
3535,Npc2,other
3538,Nphp3,other
3541,Nqo2,other
3542,Nqo2.1,other
3543,Nqo2.2,other
3545,Nr1d2,other
3546,Nr1d2.1,other
3547,Nr1h2.1,other
3548,Nr1h4,other
3549,Nr1i3.2,other
3550,Nr2c2ap.1,other
3551,Nr5a1.1,other
3552,Nrarp,other
3556,Nrbp2,other
3557,Nrf1,other
3560,Nrn1l,other
3564,Nrxn3,other
3565,Nsbp1,other
3567,Nsdhl,other
3568,Nsdhl.1,other
3570,Nsdhl.3,other
3576,Nsun5.2,other
3577,Nsun5.3,other
3579,Nt5c3,other
3581,Nt5dc3,other
3584,Ntn4,other
3588,Nuak2,other
3594,Nudt16l1,other
3598,Nudt22,other
3600,Nudt7.1,other
3601,Nudt8,other
3616,Nxn,other
3620,Oas1a,other
3633,Oaz2,other
3634,Ocel1,other
3641,Ogdh,other
3642,Ogfod1,other
3643,Ogfod2.1,other
3649,Olfr1189,other
3651,Olfr1477,other
3653,Olfr495,other
3654,Olfr571,other
3656,Olfr943,other
3657,Olfr996,other
3658,Ophn1,other
3661,Orai3,other
3665,Osbp,other
3669,Osm,other
3670,Otub2,other
3671,Otub2.1,other
