,gene,alpha,beta,rss,rmse,alpha_err,beta_err,model
3971,Mlf2,1.0000000000000002,0.12547762233895754,0.11930924678350881,0.15447281105975175,2.065932706247314,0.3585000326096074,gamma
3972,Mlh3,271.5956987341572,58.95899787617698,0.1335813492612805,0.18274391184200947,36452957696.0,6918077146.831339,gamma
3973,Mlkl,46.176061484262725,12.925989848711053,0.03127259405201025,0.08842029468963877,11603.396274051594,3552.729541373617,gamma
3974,Mllt1,2.9430586550481417,0.31436267522806305,0.2525261872720822,0.2247337034234439,5.702448194445583,0.7988050635179096,gamma
3975,Mllt3,238.98939037240072,51.362419558529396,0.3809865047837657,0.3086205213461046,32580681613.480293,6153902319.070021,gamma
3976,Mllt4,194.88129592653155,18.74621563386395,0.48906884186558175,0.3127519278487606,822.007491091909,9944.767483945856,gamma
3977,Mlph,114.82978483714527,22.852920684967124,0.03081893094054941,0.07850978402791516,6253081.922197572,1138997.5404618357,gamma
3978,Mlx,48.335103333177244,13.333970030256566,0.0641292184534504,0.12661873721279407,28446.98904523387,8643.150010056068,gamma
3979,Mlxipl,51.42039130261624,6.981392440700492,0.3462234295965228,0.26314385024032877,19292948.52934443,2906509.040662581,gamma
3980,Mlycd,94.43833792179858,16.14204396488461,0.201307456309158,0.20065266323134512,412684405.0348395,69775441.84817572,gamma
3981,Mmd,43.60511779207944,12.238528719113093,0.017219681380661857,0.0656118917968798,12946.105810724475,3970.0669159136087,gamma
3982,Mmd2,71.5232186658408,11.719717497964261,0.11187358851029003,0.14958180939558796,37099714.52613255,6145213.483637923,gamma
3983,Mmp10,47.86202672857317,5.749928797218605,0.21348703588549564,0.20663350932774463,36640.00056829343,5179.45529677379,gamma
3984,Mmp11,1.0000000000000002,1.0103512057551658,0.3040593557375978,0.20841557240200845,1.863047907040169,2.067240472631731,gamma
3985,Mmp12,60.931427891167154,8.801594356522243,0.017858511148531982,0.05455656261858266,16951400.971722707,2635159.6358726863,gamma
3986,Mmp13,56.86286579384556,9.028322284167393,0.217027056002965,0.20833965345222452,3189920.880708686,520384.0207777951,gamma
3987,Mmp17,1.0000000000000002,0.16065712626588796,0.04656614742044259,0.08156167466616256,0.8636006954621102,0.16241405029701034,gamma
3988,Mmp24,1.0000000000000002,0.1323702122582579,0.23964061727983094,0.1850253331225719,1.387895871133916,0.2575593465746615,gamma
3989,Mmp3,80.7487828643768,12.943290815814995,0.012754524684346525,0.050506484107184745,56091475.612896025,9186383.068958336,gamma
3990,Mmp7,7.806408551945599,0.950082898891979,0.002311811078410846,0.0215026095086659,14.89168381346729,2.1528510992005123,gamma
3991,Mmp9,52.21081978204682,7.360988814864238,0.008039076727703447,0.04009757281358423,16629401.706507666,2554273.678570535,gamma
3992,Mmrn1,117.91278056566554,22.147688188926374,0.019834707237130947,0.0629836601621896,188284993.62604737,33341032.796060663,gamma
3993,Mnat1,1.584405746280717,0.39844178860885726,0.0009344779544041679,0.013670976222670916,2.77947116669653,0.8467273704143443,gamma
