,gene,best_fit
3421,Myst2,other
3423,Myt1l.1,other
3424,Mzf1,other
3425,Mzf1.1,other
3436,Narfl,other
3437,Narfl.1,other
3439,Nars2,other
3440,Nat12,other
3452,Ncdn.1,other
3453,Ncdn.3,other
3456,Ncoa5,other
3459,Nde1,other
3460,Nde1.1,other
3461,Nde1.2,other
3463,Ndor1.1,other
3464,Ndor1.2,other
3465,Ndor1.3,other
3467,Ndrg2,other
3468,Ndufa4,other
3469,Ndufa8.1,other
3482,Ndufv1,other
3487,Nedd4l,other
3488,Nedd8,other
3491,Negr1,other
3492,Nek9,other
3495,Neu3,other
3497,Nf2,other
3501,Nfatc2.4,other
3503,Nfkbie.1,other
3505,Nfkbil2,other
3507,Nfu1,other
3508,Nfx1,other
3509,Nfxl1,other
3514,Ngfrap1,other
3520,Nid2,other
3525,Nipsnap3a.2,other
3527,Nkg7,other
3529,Nkx2-6,other
3532,Nme4,other
3534,Nme7.1,other
3535,Nme7.3,other
3539,Nmral1,other
3541,Nnt.2,other
3546,Nol12,other
3547,Nol3.1,other
3549,Nol3.4,other
3550,Nol3.5,other
3551,Nol3.6,other
3554,Nol8,other
3555,Nol8.1,other
3557,Nola3,other
3562,Nosip.1,other
3563,Nosip.2,other
3565,Noxo1,other
3566,Noxo1.1,other
3568,Npal3,other
3571,Npc2,other
3579,Nr1d1,other
3580,Nr1d2,other
3583,Nr1i3.2,other
3584,Nr2c2ap.1,other
3585,Nr5a1.1,other
3587,Nrbf2,other
3590,Nrf1,other
3592,Nrn1,other
3598,Nsbp1,other
3600,Nsdhl,other
3601,Nsdhl.1,other
3603,Nsdhl.3,other
3605,Nsmce1,other
3607,Nsmce2.3,other
3608,Nsun5.1,other
3609,Nsun5.2,other
3610,Nsun5.3,other
3611,Nsun5.4,other
3612,Nt5c3,other
3614,Nt5dc3,other
3615,Nt5dc3.1,other
3618,Ntn4,other
3620,Ntrk3.2,other
3622,Nuak1.1,other
3627,Nudt16l1,other
3631,Nudt22,other
3633,Nudt7.1,other
3637,Nup214.1,other
3646,Nvl.1,other
3649,Nxn,other
3650,Nxt2,other
3655,Oas1g,other
3656,Oas1g.3,other
3659,Oas3.1,other
3663,Oasl2,other
3664,Oasl2.1,other
3666,Oaz2,other
3667,Ocel1,other
3674,Ogdh,other
3675,Ogfod1,other
3676,Ogfod2.1,other
3681,Olfml3,other
3683,Olfr144,other
3685,Olfr156,other
3686,Olfr495,other
3688,Olfr66,other
3690,Ophn1,other
3693,Orai3,other
3697,Osbp,other
3701,Osm,other
3702,Otub2,other
3703,Otub2.1,other
3706,Ovca2,other
3708,Oxa1l,other
3709,P2rx3,other
3711,P2ry14,other
3713,P2ry14.2,other
3718,Pabpc1,other
3719,Pabpc1.2,other
3723,Pacsin3.3,other
3727,Pafah1b1.2,other
3729,Pag1,other
3730,Paip2,other
3734,Palm.1,other
3737,Paox,other
3738,Paox.1,other
3739,Paox.2,other
3741,Papd4,other
3742,Papln,other
3743,Papola.1,other
3748,Parl,other
3749,Parl.1,other
3751,Parp14,other
3752,Parp2,other
3753,Parp8,other
3757,Pbx4.1,other
3758,Pcbp2.1,other
3761,Pcdh17,other
3762,Pcdhga10,other
3764,Pcf11,other
3765,Pcgf2,other
3767,Pcgf6,other
3768,Pcmtd2,other
3769,Pcnx,other
3770,Pcsk4,other
3771,Pcsk4.1,other
3774,Pcyt1b,other
3776,Pcyt2.2,other
3778,Pdcd2,other
3779,Pde11a,other
3781,Pde2a,other
3783,Pde6c.2,other
3784,Pde6d.1,other
3785,Pdia2,other
3787,Pdik1l,other
3788,Pdk1,other
3790,Pdlim1,other
3797,Pdzd11.2,other
3798,Pdzd8.1,other
3799,Pdzk1ip1,other
3800,Pdzrn3.1,other
3806,Peo1,other
3807,Peo1.2,other
3808,Pepd,other
3809,Perld1,other
3810,Pet112l,other
3812,Pex1,other
3816,Pex3,other
3818,Pex5,other
3823,Pfkfb4,other
3825,Pfkm,other
3827,Pfkm.2,other
3828,Pfkp,other
3841,Phc2,other
3850,Phf20.1,other
3853,Phf21b,other
3855,Phf7,other
3856,Phgdh,other
3857,Phka2.1,other
3858,Phka2.2,other
3869,Pias2.1,other
3871,Piga,other
3875,Pigk.2,other
3879,Pigp,other
3880,Pigp.2,other
3881,Pigt,other
3885,Pih1d1,other
3886,Pik3ap1,other
3889,Pik3cb,other
3890,Pik3r2.1,other
3901,Piwil4,other
3904,Pkib,other
3911,Pkn1,other
3913,Pkn2,other
3916,Pknox1,other
3917,Pknox1.1,other
3938,Plekha1.1,other
3939,Plekha5.1,other
3940,Plekha5.2,other
3941,Plekha8,other
3943,Plekhb2,other
3946,Plekhg3.1,other
3955,Plod3,other
3956,Plp1,other
3961,Plscr2,other
3962,Plxnc1,other
3972,Pnma1,other
3977,Pnpla8,other
3978,Pnpo.1,other
3980,Podxl2,other
3981,Pofut1.1,other
3982,Pofut2,other
3983,Pogz,other
3988,Pold4,other
3989,Poldip3,other
3995,Poln,other
3996,Polq,other
3997,Polq.1,other
3999,Polr2g,other
4000,Polr3b,other
4002,Polr3e,other
4005,Pon3.1,other
4006,Pop5,other
4008,Popdc2,other
4017,Ppapdc2.1,other
4019,Ppard,other
4023,Ppcs,other
4024,Ppfia3,other
4028,Ppie,other
4029,Ppie.1,other
4030,Ppm1a,other
4031,Ppm1a.1,other
4035,Ppm1j,other
4036,Ppm1l,other
4037,Ppm1l.1,other
4040,Ppm2c.1,other
4043,Ppp1r10,other
4044,Ppp1r10.1,other
4046,Ppp1r11.1,other
4047,Ppp1r12a,other
4050,Ppp1r3b,other
4053,Ppp2r3c,other
4056,Ppp2r5d.4,other
4062,Ppp4c,other
4064,Ppt1,other
4067,Pqlc2,other
4070,Pqlc3.3,other
4071,Pramef12,other
4073,Prdm1.1,other
4077,Prdx2,other
4078,Prdx2.1,other
4080,Prdx5,other
4082,Prdx6,other
4095,Prkaca,other
4096,Prkar1a,other
4100,Prkcdbp.1,other
4106,Prkra,other
4107,Prkx,other
4108,Prkx.1,other
4114,Prmt1,other
4119,Prnp,other
4128,Prpf39,other
4129,Prpf4.1,other
4133,Prr8,other
4136,Prss27,other
4137,Prss27.1,other
4139,Prune.1,other
4140,Prune.3,other
4141,Prx,other
4146,Psmb1,other
4147,Psmb4,other
4152,Psmc5.1,other
4154,Psmd4,other
4157,Psme4.1,other
4158,Psmf1,other
4164,Ptgir,other
4168,Ptp4a3.1,other
4172,Ptpla.1,other
4174,Ptpn1,other
4175,Ptpn11.2,other
4180,Ptpn22.1,other
4181,Ptpn6.1,other
4185,Ptprk,other
4187,Ptrh2.1,other
4191,Pum1,other
4193,Purb,other
4199,Pus7l,other
4200,Pvrl2.1,other
4204,Pxmp4,other
4208,Qars,other
4209,Qars.1,other
4210,Qpct,other
4220,Rab13,other
4222,Rab18.1,other
4227,Rab28,other
4228,Rab28.1,other
4229,Rab28.2,other
4232,Rab32,other
4243,Rab43,other
4244,Rab6,other
4245,Rab6.1,other
4246,Rab6.2,other
4247,Rab6ip1,other
4248,Rab7.3,other
4254,Rabgap1l.2,other
4256,Rabggta.1,other
4260,Rabl3,other
4263,Rad1,other
4271,Rad51c,other
4277,Rad52,other
4279,Rae1,other
4281,Raf1,other
4282,Rai1.2,other
4283,Rai12,other
4290,Ranbp3,other
4293,Rap2a,other
4295,Rap2c.1,other
4296,Rap2c.2,other
4297,Rap2ip,other
4302,Rapgef3,other
4308,Rars2.1,other
4309,Rars2.2,other
4310,Rars2.3,other
4313,Rasa2.1,other
4320,Rasgrp4,other
4324,Rasl2-9,other
4325,Rassf1,other
4327,Rassf3,other
4332,Raver1,other
4335,Rbbp4.2,other
4338,Rbbp6,other
4339,Rbm12.2,other
4340,Rbm13,other
4341,Rbm18,other
4343,Rbm26,other
4356,Rbpj,other
4359,Rcor1,other
4365,Rdh10,other
4380,Rexo1,other
4381,Rexo1.1,other
4382,Rfc1,other
4383,Rfc2,other
4384,Rfc2.1,other
4385,Rfc2.2,other
4389,Rffl,other
4392,Rfwd3,other
4396,Rgs1.1,other
4402,Rgs4,other
4403,Rhbdd1,other
4405,Rhbdl1,other
4407,Rhebl1,other
4409,Rhoc,other
4411,Rhod,other
4412,Rhog,other
4417,Rhot2.2,other
4423,Rilpl1.1,other
4424,Rin1,other
4427,Ripk1,other
4437,Rnaseh1,other
4438,Rnaseh1.1,other
4444,Rnd3,other
4447,Rnf121,other
4452,Rnf141,other
4456,Rnf170,other
4457,Rnf170.1,other
4459,Rnf185,other
4462,Rnf216.1,other
4464,Rnf26.1,other
4467,Rngtt,other
4470,Robo1,other
4472,Rp23-297j14.5,other
4474,Rpa3,other
4475,Rpain.1,other
4476,Rpap2.1,other
4477,Rpap2.2,other
4480,Rpgrip1l,other
4482,Rpl18a,other
4483,Rpl22,other
4486,Rpl27,other
4487,Rpl27a,other
4494,Rpl36a,other
4495,Rpl36al,other
4496,Rpl39,other
4501,Rplp2,other
4503,Rpo1-4.1,other
4506,Rps14,other
4507,Rps15a,other
4509,Rps2,other
4514,Rps5,other
4515,Rps6ka5,other
4516,Rps6ka5.1,other
4518,Rras,other
4526,Rsbn1l,other
4529,Rsph1,other
4532,Rtkn2,other
4536,Rtn3.1,other
4537,Rtn4.2,other
4540,Runx1t1,other
4541,Rusc2.2,other
4542,Rwdd1.1,other
4544,Rybp,other
4548,S100a10,other
4556,Sacm1l.1,other
4557,Sae1.1,other
4558,Sae1.2,other
4559,Safb2,other
4562,Samd14.1,other
4563,Samd3.1,other
4564,Samd7,other
4565,Samd8,other
4566,Samhd1,other
4569,Sap30bp,other
4571,Saps1,other
4575,Sart3,other
4578,Sbno2,other
4579,Sbno2.1,other
4580,Sbsn,other
4584,Scamp4,other
4589,Scd1,other
4595,Scnm1,other
4600,Scrib.2,other
4601,Scyl1,other
4604,Sdc3,other
4607,Sdcbp2,other
4608,Sdcbp2.1,other
4609,Sdcbp2.2,other
4611,Sdccag3.1,other
4613,Sdk2.1,other
4615,Sec11c,other
4617,Sec14l1.1,other
4622,Sec24b.1,other
4626,Seh1l.2,other
4632,Sema4b,other
4633,Sema6b,other
4636,Senp6,other
4637,Senp7.2,other
4638,Senp8,other
4639,Sephs1,other
4642,Sept10.1,other
4644,Sepw1,other
4648,Serhl,other
4650,Serhl.3,other
4662,Setd4.1,other
4663,Setd6,other
4667,Setdb2.1,other
4669,Sf1,other
4670,Sf1.1,other
4674,Sfrp2,other
4675,Sfrs1,other
4676,Sfrs1.1,other
4680,Sfxn2,other
4681,Sfxn3,other
4683,Sgcb.1,other
4691,Sgpl1.1,other
4693,Sh2b1,other
4696,Sh3bgrl,other
4698,Sh3bp1,other
4699,Sh3pxd2b,other
4708,Shh.1,other
4709,Shroom3,other
4713,Sidt2,other
4714,Sidt2.1,other
4720,Sip1.1,other
4721,Sirt1,other
4722,Sirt3,other
4728,Skap2,other
4730,Skil.1,other
4736,Slamf9,other
4737,Slc10a3,other
4738,Slc10a4,other
4740,Slc10a7.1,other
4741,Slc10a7.2,other
4743,Slc12a8,other
4745,Slc12a9.2,other
4757,Slc22a17,other
4769,Slc25a24.1,other
4777,Slc25a38.2,other
4785,Slc2a8.1,other
4787,Slc30a1,other
4788,Slc30a10.2,other
4789,Slc30a4,other
4790,Slc30a5,other
4792,Slc30a7.1,other
4800,Slc35f3,other
4806,Slc39a3,other
4810,Slc39a7,other
4812,Slc41a2,other
4815,Slc4a1ap,other
4817,Slc6a13,other
4823,Slc7a8.1,other
4824,Slc9a5,other
4827,Slc9a8.3,other
4830,Slfn10.2,other
4831,Slfn2,other
4832,Slitrk5.1,other
4836,Smad1.1,other
4837,Smad3,other
4841,Smarcb1,other
4846,Smchd1.3,other
4847,Smcr7.1,other
4848,Smek1,other
4850,Smg7,other
4865,Snai3,other
4866,Snap29,other
4869,Snapc3.2,other
4871,Snapc4,other
4873,Snapin.1,other
4876,Snf1lk2,other
4878,Snrpd3,other
4879,Sntb2.1,other
4881,Snx10,other
4882,Snx11,other
4888,Snx25.1,other
4890,Snx26,other
4891,Snx27.2,other
4892,Snx27.3,other
4900,Sobp,other
4907,Son,other
4908,Sorbs1.3,other
4909,Sorcs2,other
4913,Sox5.1,other
4916,Sp140,other
4917,Sp2.1,other
4919,Sp6.1,other
4921,Spag1,other
4927,Spag7,other
4940,Spef1,other
4942,Spib,other
4951,Spred2,other
4952,Sprr2a.1,other
4954,Spsb3,other
4956,Sptlc2,other
4957,Sqle,other
4961,Srf.1,other
4962,Srm,other
4965,Srp9,other
4967,Srprb,other
4971,Ssh3.1,other
4974,Ssty2,other
4980,St3gal2,other
4981,St3gal2.1,other
4984,St5,other
4992,Stam.1,other
4993,Stambpl1,other
4994,Stard10,other
4995,Stard10.1,other
4997,Stard5,other
4998,Stard5.1,other
4999,Stard8,other
5002,Stat2,other
5009,Stk16,other
5015,Stk39,other
5017,Stoml1.1,other
5021,Sts,other
5022,Stx16,other
5023,Stx18,other
5024,Stx2,other
5030,Styx,other
5031,Sufu.1,other
5036,Sumo1,other
5037,Sumo1.1,other
5041,Supt6h,other
5043,Surf2,other
5046,Susd2,other
5047,Susd4,other
5052,Svs7,other
5058,Syngr2.2,other
5061,Syngr4.2,other
5064,Syt4.1,other
5066,Sytl3.1,other
5068,Taar4.1,other
5070,Tacc1.1,other
5071,Tada1l,other
5074,Taf12,other
5077,Taf3,other
5083,Tal2,other
5085,Taok1,other
5086,Taok1.1,other
5094,Tars2,other
5096,Tasp1,other
5097,Tatdn2,other
5099,Tbc1d19,other
5104,Tbc1d25,other
5108,Tbc1d4.1,other
5111,Tbc1d8,other
5116,Tbp.1,other
5118,Tcea2.1,other
5119,Tcea3,other
5121,Tceb1,other
5123,Tcf12.2,other
5124,Tcf19,other
5127,Tcf25.1,other
5131,Tcf7l2,other
5134,Tcp1.1,other
5135,Tctex1d2,other
5139,Tect1.1,other
5142,Terf2.2,other
5144,Tes,other
5145,Tesk1,other
5152,Tfb2m,other
5161,Tgfb2,other
5164,Tgfbrap1,other
5168,Tgoln1,other
5171,Tgtp,other
5175,Thoc1,other
5176,Thoc2,other
5178,Thoc5,other
5182,Tial1.1,other
5186,Tigd2,other
5187,Tigd4,other
5199,Timp3,other
5207,Tk1.2,other
5209,Tktl2,other
5210,Tle2,other
5222,Tm6sf1,other
5223,Tm6sf2,other
5227,Tmbim4,other
5237,Tmed10.1,other
5238,Tmed3,other
5241,Tmed4.2,other
5244,Tmem106c,other
5248,Tmem109,other
5249,Tmem120a,other
5254,Tmem129,other
5255,Tmem132a.2,other
5256,Tmem138,other
5257,Tmem158,other
5259,Tmem159.1,other
5260,Tmem161a,other
5262,Tmem176a.1,other
5266,Tmem185b,other
5277,Tmem39a,other
5286,Tmem55b,other
5289,Tmem77.1,other
5292,Tmem87a,other
5298,Tmpo,other
5299,Tmpo.1,other
5300,Tmpo.2,other
5301,Tmpo.3,other
5302,Tmpo.4,other
5303,Tmprss6,other
5304,Tmtc2,other
5305,Tmtc4.2,other
5306,Tmtc4.3,other
5308,Tnfaip1,other
5311,Tnfrsf13c,other
5312,Tnfrsf14,other
5314,Tnfrsf22.1,other
5319,Tnfsf10,other
5328,Tnpo3,other
5329,Tnrc18,other
5336,Tob1,other
5337,Toe1.3,other
5347,Tor1aip1,other
5354,Tpd52l1,other
5356,Tpi1.1,other
5358,Tpm1,other
5359,Tpm1.1,other
5366,Tpst2,other
5371,Traf3,other
5372,Traf3.1,other
5373,Traf3.2,other
5374,Traf6,other
5375,Traf6.1,other
5378,Trafd1.1,other
5379,Trafd1.2,other
5385,Treml2,other
5386,Trerf1,other
5387,Trerf1.1,other
5392,Trib3.2,other
5397,Trim25,other
5400,Trim3,other
5408,Trim44,other
5410,Trim45,other
5412,Trim59,other
5414,Trim8,other
5419,Trip6.1,other
5420,Trmt1,other
5421,Trmt12,other
5422,Trmu.1,other
5423,Trp53,other
5430,Trpc4ap.1,other
5431,Trpc4ap.2,other
5432,Trpc7,other
5436,Trub1.3,other
5437,Trub2,other
5438,Trub2.1,other
5439,Tsc22d2,other
5440,Tsen34,other
5442,Tspan13,other
5443,Tspan17.1,other
5444,Tspan17.2,other
5452,Tsr2.1,other
5454,Ttc1,other
5457,Ttc19.1,other
5459,Ttc30b.1,other
5460,Ttc4,other
5461,Ttc8,other
5462,Ttc9c,other
5464,Ttc9c.2,other
5467,Ttll11,other
5470,Tuba1a,other
5471,Tuba1a.1,other
5473,Tubal3,other
5474,Tubb2b.3,other
5475,Tubb4,other
5478,Tubg1,other
5479,Tubgcp2,other
5480,Tulp3,other
5482,Tusc2,other
5486,Txndc11.1,other
5487,Txndc12,other
5490,Txndc9,other
5491,Txnl4a,other
5496,Uap1l1,other
5500,Uba5,other
5501,Ubap1,other
5508,Ube2d3.1,other
5510,Ube2f.2,other
5513,Ube2l3.1,other
5514,Ube2l6,other
5516,Ube2q1,other
5517,Ube2q1.2,other
5521,Ube3c,other
5525,Ubr5,other
5527,Ubtf.1,other
5528,Ubxd5,other
5530,Uchl4,other
5532,Ucp2,other
5533,Ucp2.1,other
5536,Ufc1,other
5537,Ufsp2,other
5545,Ulbp1,other
5546,Ulk1.1,other
5555,Unc5c.1,other
5556,Unc93b1,other
5557,Unc93b1.1,other
5558,Ung.1,other
5559,Upb1,other
5563,Upf3a,other
5568,Urm1,other
5569,Uros.1,other
5570,Usf1,other
5571,Usf1.1,other
5572,Uso1,other
5574,Usp10.1,other
5576,Usp16,other
5577,Usp18,other
5579,Usp2.2,other
5580,Usp2.3,other
5581,Usp22,other
5582,Usp22.2,other
5587,Usp39.1,other
5589,Usp40.1,other
5591,Usp45,other
5592,Usp6nl.1,other
5594,Usp7.1,other
5596,Uspl1.1,other
5597,Utp6,other
5598,Uty,other
5602,V1rd21,other
5603,V1rd6,other
5604,Vac14.1,other
5608,Vapb.2,other
5610,Vars.2,other
5611,Vars2,other
5613,Vav2.3,other
5618,Vdac3,other
5628,Vipr1.3,other
5630,Vldlr.1,other
5634,Vmn2r42,other
5635,Vmn2r43,other
5636,Vps11,other
5638,Vps18,other
5644,Vps35.1,other
5646,Vps37c,other
5648,Vps4b,other
5649,Vps72,other
5651,Vsx2.1,other
5661,Wbscr22,other
5665,Wdr18,other
5666,Wdr20a,other
5672,Wdr4,other
5673,Wdr44,other
5678,Wdr60,other
5679,Wdr60.1,other
5684,Wdr76,other
5685,Wdr78,other
5689,Whrn,other
5690,Whrn.1,other
5693,Whsc1l1.1,other
5701,Wnk1,other
5705,Wwc2.1,other
5710,Xab1,other
5713,Xdh,other
5716,Xlr4a,other
5717,Xlr4b,other
5719,Xlr5a,other
5722,Xpnpep1.2,other
5725,Xpnpep3,other
5740,Ypel4,other
5741,Ypel4.1,other
5746,Yy2,other
5748,Zbp1,other
5749,Zbp1.1,other
5751,Zbtb22,other
5752,Zbtb32,other
5755,Zbtb43.1,other
5768,Zcchc12,other
5770,Zcchc17.1,other
5772,Zcchc6,other
5773,Zdhhc13,other
5775,Zdhhc13.2,other
5777,Zdhhc18,other
5780,Zdhhc3.1,other
5782,Zdhhc8.1,other
5783,Zfand6.3,other
5796,Zfp235,other
5798,Zfp275,other
5800,Zfp277.1,other
5801,Zfp277.2,other
5806,Zfp316,other
5807,Zfp316.1,other
5809,Zfp330.1,other
5817,Zfp367.1,other
5818,Zfp369,other
5819,Zfp36l1,other
5820,Zfp36l1.2,other
5821,Zfp385a.1,other
5822,Zfp395,other
5823,Zfp41,other
5824,Zfp446,other
5825,Zfp446.1,other
5827,Zfp467,other
5832,Zfp513,other
5836,Zfp560.3,other
5845,Zfp61,other
5849,Zfp628,other
5854,Zfp652,other
5855,Zfp653,other
5856,Zfp661,other
5858,Zfp68.2,other
5859,Zfp689,other
5860,Zfp692,other
5861,Zfp706,other
5862,Zfp709,other
5867,Zfp75.1,other
5871,Zfp787.1,other
5872,Zfp790,other
5878,Zfp821.1,other
5890,Zgpat,other
5894,Zhx1.2,other
5895,Zhx2,other
5896,Zkscan1,other
5898,Zmat3,other
5901,Zmpste24.1,other
5902,Zmym3.1,other
5905,Znhit1,other
5906,Zpbp2,other
5907,Zpbp2.1,other
5909,Zranb3,other
5916,Zzz3.1,other
5917,Zzz3.3,other
5920,l7Rn6,other
6047,2210009G21Rik,other
6182,4632417N05Rik,other
6574,Antxr1,other
7061,Ccdc23,other
8158,Gabarapl2,other
9275,Mtap1b.2,other
9277,Mtap6,other
9581,Oas1a,other
11575,Vps37d,other
5,0610009B22Rik,gamma
11,0610037L13Rik,gamma
12,0610037P05Rik,gamma
19,1110007L15Rik.2,gamma
24,1110014J01Rik,gamma
25,1110018G07Rik,gamma
32,1110039B18Rik,gamma
36,1110059G10Rik,gamma
37,1110067D22Rik,gamma
38,1190005I06Rik,gamma
40,1190007F08Rik,gamma
51,1200016B10Rik.1,gamma
54,1500010J02Rik,gamma
55,1500010J02Rik.1,gamma
61,1500032D16Rik.2,gamma
62,1600012H06Rik.1,gamma
65,1700012G19Rik,gamma
66,1700019D03Rik,gamma
67,1700019E19Rik,gamma
69,1700019N12Rik,gamma
73,1700023B02Rik.2,gamma
74,1700025K23Rik,gamma
75,1700027D21Rik,gamma
76,1700027J05Rik,gamma
77,1700027N10Rik,gamma
78,1700027N10Rik.1,gamma
80,1700029P11Rik,gamma
81,1700037C18Rik,gamma
84,1700047I17Rik1.1,gamma
85,1700054N08Rik,gamma
89,1700088E04Rik,gamma
91,1700102P08Rik,gamma
94,1700113I22Rik,gamma
98,1810007P19Rik,gamma
100,1810009O10Rik,gamma
106,1810026J23Rik,gamma
107,1810027O10Rik,gamma
108,1810030N24Rik,gamma
111,1810037I17Rik,gamma
118,2010001J22Rik.1,gamma
119,2010005J08Rik,gamma
120,2010005J08Rik.1,gamma
122,2010305A19Rik,gamma
123,2010305C02Rik,gamma
124,2010305C02Rik.1,gamma
126,2010321M09Rik,gamma
131,2210404O07Rik,gamma
135,2310002B06Rik.1,gamma
142,2310007H09Rik,gamma
145,2310008M10Rik,gamma
153,2310033P09Rik,gamma
155,2310036O22Rik,gamma
156,2310037I24Rik,gamma
158,2310037I24Rik.2,gamma
163,2310046K01Rik,gamma
164,2310046O06Rik,gamma
165,2310047D13Rik,gamma
168,2310061C15Rik,gamma
172,2410001C21Rik,gamma
173,2410001C21Rik.1,gamma
176,2410002I01Rik,gamma
183,2410019A14Rik.1,gamma
184,2410022L05Rik,gamma
185,2410025L10Rik.1,gamma
197,2510048L02Rik,gamma
199,2610021K21Rik,gamma
200,2610021K21Rik.1,gamma
201,2610024G14Rik,gamma
206,2610204K14Rik,gamma
211,2610510J17Rik,gamma
213,2700007P21Rik.2,gamma
217,2700060E02Rik.1,gamma
221,2810004N23Rik,gamma
226,2810403A07Rik,gamma
231,2810407C02Rik.3,gamma
234,2810417H13Rik,gamma
237,2810453I06Rik,gamma
238,2810453I06Rik.2,gamma
241,2900011O08Rik,gamma
242,3000004C01Rik,gamma
243,3000004C01Rik.1,gamma
251,3300001G02Rik,gamma
255,3830406C13Rik.2,gamma
257,4432405B04Rik,gamma
258,4631427C17Rik,gamma
259,4632404H12Rik,gamma
263,4732418C07Rik,gamma
265,4732479N06Rik.1,gamma
266,4732496O08Rik,gamma
278,4930432H15Rik,gamma
287,4930534B04Rik,gamma
290,4930538K18Rik.2,gamma
291,4930547N16Rik,gamma
292,4930550C14Rik,gamma
297,4930583H14Rik,gamma
300,4931406I20Rik.1,gamma
301,4931406P16Rik,gamma
302,4931428F04Rik,gamma
308,4932438H23Rik.1,gamma
309,4932441K18Rik.1,gamma
311,4933407P14Rik.1,gamma
312,4933426M11Rik,gamma
314,4933430I17Rik,gamma
315,5133400G04Rik,gamma
316,5133400G04Rik.1,gamma
317,5133400G04Rik.2,gamma
318,5230400G24Rik,gamma
319,5230400G24Rik.1,gamma
320,5430432M24Rik,gamma
322,5430435G22Rik,gamma
324,5730403B10Rik,gamma
326,5730409G15Rik.1,gamma
330,5730446C15Rik,gamma
331,5730453I16Rik,gamma
332,5730453I16Rik.1,gamma
339,5730596K20Rik.2,gamma
343,5830457O10Rik,gamma
345,5830472M02Rik,gamma
347,5830472M02Rik.3,gamma
350,6030408C04Rik,gamma
353,6030429G01Rik,gamma
357,6330503K22Rik.1,gamma
358,6330503K22Rik.2,gamma
363,6430571L13Rik,gamma
364,6430604K15Rik,gamma
369,6720460F02Rik,gamma
373,7530404M11Rik,gamma
374,7530404M11Rik.1,gamma
379,8430427H17Rik,gamma
381,9130005N14Rik,gamma
383,9130019O22Rik,gamma
384,9130211I03Rik,gamma
385,9130227C08Rik,gamma
388,9430020K01Rik,gamma
389,9530077C05Rik,gamma
391,9630025I21Rik.1,gamma
402,A430005L14Rik,gamma
404,A430005L14Rik.2,gamma
407,A530032D15Rik.1,gamma
410,A630077B13Rik,gamma
412,A930005I04Rik,gamma
416,AA407659,gamma
424,AA673488.1,gamma
429,AI449175,gamma
430,AI449175.1,gamma
438,AV249152.2,gamma
439,AW061290,gamma
442,AW548124.1,gamma
454,Abhd14b,gamma
455,Abhd4,gamma
457,Abhd7.1,gamma
458,Abi1,gamma
461,Ablim2,gamma
464,Acadl.1,gamma
470,Acbd4.1,gamma
476,Acin1.2,gamma
478,Acn9,gamma
484,Acot11.1,gamma
491,Acsl5.2,gamma
492,Acsl6,gamma
496,Acsm3.2,gamma
507,Acvr1c,gamma
509,Acvrl1,gamma
510,Acy1,gamma
518,Adamtsl4,gamma
519,Adamtsl5,gamma
525,Adat1.1,gamma
526,Adc,gamma
527,Adc.1,gamma
533,Adh4,gamma
535,Adnp,gamma
538,Adora3.1,gamma
546,Adssl1,gamma
547,Adssl1.1,gamma
548,Aebp2.3,gamma
549,Aff4,gamma
550,Afg3l1,gamma
554,Aftph,gamma
557,Agl.1,gamma
560,Agps.1,gamma
562,Agrp,gamma
565,Ahnak,gamma
566,Ahnak.3,gamma
568,Aifm2.1,gamma
569,Aifm2.3,gamma
578,Akap7,gamma
579,Akap8,gamma
580,Akr1b3,gamma
586,Aktip,gamma
587,Alad,gamma
588,Alas1,gamma
589,Aldh1l2.1,gamma
590,Aldh5a1,gamma
593,Aldoc,gamma
601,Alg8.2,gamma
604,Alkbh5,gamma
605,Alkbh6,gamma
608,Als2.1,gamma
611,Als2cr4.1,gamma
612,Als2cr4.2,gamma
614,Ambra1,gamma
615,Amfr.1,gamma
616,Amhr2.2,gamma
623,Amy2-2.1,gamma
624,Amz2,gamma
630,Angel1,gamma
632,Ank,gamma
635,Ankrd12.2,gamma
639,Ankrd37,gamma
641,Ankrd40,gamma
645,Ankrd54.1,gamma
649,Anln,gamma
650,Anln.1,gamma
654,Anxa2,gamma
655,Anxa3,gamma
656,Anxa4,gamma
670,Ap4s1,gamma
674,Apbb1,gamma
679,Apip.2,gamma
680,Apitd1,gamma
681,Aplp2,gamma
684,Apob48r.1,gamma
685,Apobec1,gamma
689,Apof,gamma
690,Apom,gamma
692,Appl1,gamma
695,Aqp1.2,gamma
696,Aqp11.1,gamma
697,Aqp9,gamma
698,Aqr,gamma
699,Aqr.1,gamma
702,Arcn1,gamma
704,Arf5,gamma
715,Arhgap17.1,gamma
719,Arhgdig,gamma
720,Arhgdig.1,gamma
722,Arhgef15,gamma
730,Arl3,gamma
731,Arl3.1,gamma
732,Arl4a,gamma
733,Arl6,gamma
735,Arl8b,gamma
736,Armc8,gamma
737,Armc8.2,gamma
738,Armc8.4,gamma
740,Armcx1,gamma
741,Armcx3,gamma
747,Arpc1a.2,gamma
749,Arpc5.2,gamma
756,Artn,gamma
757,Artn.2,gamma
758,Arv1.1,gamma
762,Asb1,gamma
766,Asb2,gamma
768,Ascc2,gamma
769,Ascc2.3,gamma
771,Asf1b,gamma
772,Ash1l,gamma
773,Ash1l.1,gamma
774,Ash1l.3,gamma
775,Asns,gamma
778,Asph.11,gamma
779,Aspm,gamma
