,gene,alpha,beta,rss,rmse,alpha_err,beta_err,model
32,4930486L24Rik,1.0,0.08180391567304021,0.39646814761169086,0.3148285833639041,,0.0848542689025185,expo
33,4930522L14Rik,1.0,0.08256169909630086,0.06972822017384268,0.11809167639917954,,0.03003912214169626,expo
34,4931406C07Rik,1.0,0.019865786185695896,0.37932195641210775,0.2754349129693285,,0.0232706742185498,expo
35,5430427O19Rik,1.0,0.23834678003605103,0.010552575910478926,0.051362865745786926,,0.08070358582230716,expo
36,6330403K07Rik,1.0,0.1699374894586243,0.030711436853418893,0.08762339421270282,,0.0575969049741755,expo
37,9030624G23Rik,1.0,0.035768036687681595,0.7226579003720242,0.42504643874876313,,0.06974659546555635,expo
38,9130008F23Rik,1.0,1.0999199933808652e-10,2.1676497288000696,0.658429909527213,,0.03554349542965052,expo
39,9130023H24Rik,1.0,0.042054182789264156,0.34504870566949897,0.29370423288978104,,0.01446878945730352,expo
40,A430033K04Rik,1.0,0.13790325031570225,0.5712555452997035,0.33801051619726374,,0.06785612985751564,expo
41,AB124611,1.0,0.022223485798658255,1.3574160369818977,0.5210405045640689,,0.029025257855456107,expo
42,AI413582,1.0,0.0637209357939918,0.3048773019217713,0.24693209670748406,,0.019958356203833134,expo
43,Aak1,1.0,0.07042978795942904,0.6355354148422085,0.3565208029953395,,0.09945302753613848,expo
44,Aamp,1.0,0.055819708669203785,0.30588841504944336,0.24734122788142027,,0.015992076053635354,expo
45,Aar2,1.0,0.036224526807619416,1.0237323100835993,0.4524891844196056,,0.022598512490794274,expo
46,Aasdh,1.0,0.11154028001214276,0.06601096819311372,0.1284629987516967,,0.09138284186134456,expo
47,Aatf,1.0,0.07764823846709604,0.13999552433141063,0.1870798788829324,,0.09824259673050934,expo
48,Abcb1a,1.0,0.12246322836677166,0.012799877651720672,0.05059620075009718,,0.022674857563623762,expo
49,Abcb1b,1.0,0.3092382425044723,0.11557685759528835,0.15203740171108446,,0.02769398021159562,expo
50,Abcb6,1.0,0.001525975323318803,1.6278248658414411,0.6379312004129915,,0.023694496594401707,expo
51,Abcc3,1.0,0.020424858599733645,0.5815898035980688,0.38131017675839335,,0.006628391460529437,expo
52,Abcc5,1.0,0.06075088591634756,0.047029190600743245,0.09698370028076186,,0.03799953625429877,expo
53,Abcd1,1.0,0.030500155903476926,0.40499470254768044,0.28460312807405347,,0.05280816247223392,expo
54,Abcd2,1.0,0.2600425304966986,1.7140200352480588,0.6546029398131471,,0.24633802986764305,expo
55,Abce1,1.0,0.020999556630386832,0.8302639115965325,0.4555940933540876,,0.02876113031672878,expo
56,Abhd10,1.0,0.02299422019156192,1.4728609267457937,0.542745046360774,,0.04441748667310615,expo
57,Abi3,1.0,0.2377309672318739,0.0009109738323582032,0.015091171528067356,,0.2603638110844251,expo
58,Abl1,1.0,0.1047955801243061,0.00867402208206966,0.041650983378714264,,0.048668339146562746,expo
59,Abl2,1.0,0.07825906139177269,0.18677473733323785,0.21608721464563668,,0.03481655704604514,expo
60,Abraxas1,1.0,0.11336862242558715,0.005394903274602077,0.03284784094762418,,0.028422358396459,expo
61,Abt1,1.0,6.864770903390485e-12,1.239360696309937,0.49786759209852915,,0.02916277915057036,expo
62,Abtb2,1.0,0.09139287168264693,0.03743349845389246,0.08652571693305114,,0.08182705174238386,expo
63,Acaa2,1.0,0.07522535503163492,0.15597743946295775,0.19746989609998644,,0.04090124308370573,expo
64,Acad8,1.0,0.061889962434303815,0.05353921661164108,0.10347870951228672,,0.022308368999199215,expo
65,Acadm,1.0,0.025246775072151,0.3148918834400863,0.2509549295949718,,0.037489340247518446,expo
66,Acads,1.0,0.034214174209617254,1.9966782046519358,0.7065193211533454,,0.2718401997387093,expo
67,Acadvl,1.0,2.4671962346768187e-11,2.2571031526999157,0.7511829259075175,,0.18427036442462905,expo
68,Acap1,1.0,0.1363685603481332,0.5658182457704448,0.37610445549422994,,0.113023477123606,expo
69,Acat1,1.0,0.16005286648740663,0.041410533146898944,0.09100608017808365,,0.07691635586957302,expo
70,Acnat1,1.0,0.0029513076773476843,1.2599439724156927,0.5019848548344248,,0.0516143597253544,expo
71,Acot10,1.0,9.082421852136552e-13,1.3628130386040294,0.583697918148598,,0.07219698247120876,expo
72,Acot9,1.0,0.013577814714550506,1.0099558855049988,0.4494342856313921,,0.024003944528924584,expo
73,Acox1,1.0,0.04043422780721745,0.45469774168014343,0.33715639608353254,,0.07368042730797762,expo
74,Acsl3,1.0,0.15340856743940945,0.5250842609702563,0.3623134902850901,,0.058630176520558755,expo
75,Actn1,1.0,0.16961266167539338,0.036599114736780854,0.09565447550530615,,0.06058399609381984,expo
76,Actr3,1.0,0.0148836723353204,0.9646888133251548,0.4392468129252971,,0.022325797948739564,expo
77,Actr6,1.0,0.3015436748699845,0.39663995643641603,0.28165225240939085,,0.04596636551717041,expo
78,Actr8,1.0,0.20577291535064632,0.022225332728866738,0.066671332263375,,0.1468090712344129,expo
79,Actrt3,1.0,0.10598303692604749,0.12518569198367802,0.15823128134706993,,0.14539997385467465,expo
80,Acyp1,1.0,0.09318660069511835,1.718438142686382,0.6554460585521859,,0.041830306235278045,expo
81,Ada,1.0,0.16899331008509233,0.03664929848038584,0.08561459978343161,,0.03965843342743607,expo
82,Adal,1.0,0.07685298899387405,0.23235991063957784,0.24101862513070324,,0.04432848641712774,expo
83,Adam15,1.0,0.010781148822676839,1.198938430661277,0.5474802349540294,,0.021758458546756683,expo
84,Adamts10,1.0,0.04702578619294972,0.15246782648688156,0.1746240684939402,,0.02310508856736333,expo
85,Adck2,1.0,0.043614435464724925,0.6912069626470805,0.3718082738850981,,0.0773683157765256,expo
86,Adcy7,1.0,0.014675247775891354,0.5645041682668056,0.3360071928595594,,0.028678798521564925,expo
87,Add1,1.0,0.06007923387200526,0.35368276249643626,0.29735616796042597,,0.027407218868456998,expo
88,Add3,1.0,0.14087058789669074,0.03285385141288619,0.0906281570662316,,0.06616319854030056,expo
89,Adgra1,1.0,0.033964808017032354,0.3050076049192614,0.24698485982718105,,0.04614298695161566,expo
90,Adgrb2,1.0,0.05767936819372333,0.6500059374387106,0.40311472853230956,,0.09560246015571762,expo
91,Adgrd1,1.0,0.03401432617841021,2.474281628111075,0.7034602516291983,,0.05301947192065712,expo
92,Adgrg5,1.0,0.01902023702652127,0.7280371638498387,0.381585420017547,,0.015274216525439512,expo
93,Adgrl1,1.0,0.4445448749761049,0.038163340255676886,0.09767719828045449,,0.9154250442060569,expo
94,Adh4,1.0,0.05904626245123103,0.5049519652304616,0.3177898567388398,,0.05531949400089557,expo
95,Adh5,1.0,0.10085583912719945,0.051013625857906475,0.11293098097721731,,0.06006741101983619,expo
96,Adi1,1.0,0.1781683029989516,0.10614427832339626,0.16289895512509914,,0.3006138914510314,expo
97,Adk,1.0,0.11018474268879741,0.13443002097398285,0.1639695221521261,,0.03767918935836188,expo
98,Adm2,1.0,0.03430442238242912,0.22268673281179285,0.2110387323747908,,0.034625210550686555,expo
99,Adora2a,1.0,0.21922846587429856,0.07735380614390648,0.12438151481945095,,0.06142206743301043,expo
100,Adpgk,1.0,0.09016107593662435,0.043085862548599134,0.09282872674834998,,0.0457216226619931,expo
101,Adprm,1.0,0.12889715512509126,0.3405623406192119,0.2917885966839742,,0.08883673541602895,expo
102,Adrb1,1.0,0.05731266606718091,0.1960589832996164,0.22139274112965876,,0.07909455377445454,expo
103,Aen,1.0,0.18242434355185141,0.04281747587823205,0.09253915482457363,,0.1320415461110913,expo
104,Aftph,1.0,0.03070304365660693,0.7759697395611171,0.4404457229787562,,0.044627132856617395,expo
105,Agap3,1.0,0.007023937550354721,0.7865411577563941,0.3966210175359834,,0.028316843532115082,expo
106,Agfg1,1.0,0.06401018789386127,0.699297426691083,0.41812002663442316,,0.09879423949794329,expo
107,Agk,1.0,0.14786308779399338,0.7520082668952988,0.4335920510385594,,0.2455145962124421,expo
108,Agl,1.0,0.14934510777588816,0.04439010700797154,0.10534479935902334,,0.06687214162304704,expo
109,Ago1,1.0,0.05749342779193383,0.1859859808587495,0.21563045984899112,,0.03769649903887429,expo
110,Ago2,1.0,0.13478654342626842,0.15521806468232788,0.19698861939356285,,0.12673581869683065,expo
111,Agps,1.0,0.07898406459117088,2.165947369901951,0.7358578955718881,,0.07050509537139349,expo
112,Agtpbp1,1.0,0.05112602501385661,0.23475527505640437,0.24225775274302594,,0.018235441750961413,expo
113,Ahcyl2,1.0,0.2371658189978847,0.8081084104608365,0.44947425133728086,,0.09454128549027811,expo
114,Ahi1,1.0,0.3996478249851931,0.01614716612859113,0.05682810242932827,,0.5437721681789425,expo
115,Ahsa2,1.0,0.06888799086580025,0.1374882259711549,0.16582413935923496,,0.05046421757787192,expo
116,Aig1,1.0,0.07785470751580688,0.6405853735093354,0.35793445587407074,,0.0343914277401379,expo
117,Akap11,1.0,0.2272599174535155,0.006403302573712408,0.04001031921177463,,0.11063157816789584,expo
118,Akap5,1.0,0.10545537553260713,0.04065394361061362,0.09017088622234298,,0.11307061994205064,expo
119,Akap9,1.0,0.6821521243053897,0.2761588509048851,0.23501440419892783,,0.29217674754508877,expo
120,Akr7a5,1.0,0.011604528447920747,1.23133063961407,0.5548266935751357,,0.05031152654927595,expo
121,Alas1,1.0,0.047637545808082146,1.0567264654371515,0.5139860079411578,,0.06467177701147152,expo
122,Alg11,1.0,0.03822234668420332,0.5131492774764365,0.3203589478932769,,0.039021138544617924,expo
123,Alkbh8,1.0,0.07358952027815463,0.16024294395821329,0.17902119648701562,,0.03855989872142532,expo
124,Ammecr1l,1.0,0.07327262618502584,0.2803201872931692,0.23677845649178864,,0.07018426759697872,expo
125,Amn,1.0,0.04550819437611598,0.9609472345693726,0.49013958077505143,,0.06222966572604802,expo
126,Ampd1,1.0,0.3250469763010046,0.0035879512764487483,0.029949754909050375,,0.13035526012478793,expo
127,Amz2,1.0,0.0370566092028819,0.29942174341287786,0.24471278814678968,,0.028976275393799215,expo
128,Anapc10,1.0,0.06766817566325213,0.1359090737229533,0.18432923921814012,,0.007993421868619406,expo
129,Ank3,1.0,0.11610292776847697,0.09061366923744299,0.1505105222546276,,0.10825235989311788,expo
130,Ankrd11,1.0,0.10468638370128468,0.11488926733432153,0.16947659671347068,,0.03273997709787852,expo
131,Ankrd13a,1.0,0.027824064832382193,1.6781524461131385,0.6477176171205201,,0.05965411123263045,expo
132,Ankrd16,1.0,0.11463184413560748,0.15706847375995014,0.1772390892325675,,0.04051900185610055,expo
133,Ankrd26,1.0,0.013821722064396861,0.75215084289848,0.38785328228557764,,0.01667442885846547,expo
134,Ankrd34a,1.0,0.0444871756270847,0.43011486743848937,0.3279157160912272,,0.05316799921881139,expo
135,Ankrd44,1.0,0.0035612175560525605,1.1102966411686799,0.5268530727747253,,0.017888181465405863,expo
136,Ankrd46,1.0,0.027203726959296307,1.7335503659758913,0.5888209177629292,,0.0886528341641556,expo
137,Ankrd49,1.0,0.09115549739438868,0.35054718425346865,0.2960351264011877,,0.10747471264080545,expo
138,Ankrd50,1.0,0.10159136451438665,0.14917596327979196,0.1931165213542021,,0.044853492055933246,expo
139,Ankrd54,1.0,5.850680655710275e-11,1.7933823274386498,0.6695861272903303,,0.06919968748305869,expo
140,Ankrd55,1.0,0.07971333007597989,2.1186313806925177,0.6509426058712884,,0.045413587866848085,expo
141,Ano6,1.0,0.0783745822282962,2.798544985988575,0.8364426139892346,,0.09254933363870133,expo
142,Antxr2,1.0,0.05231478806036472,0.06936807462949264,0.11778631043503539,,0.012826630933740632,expo
143,Ap2a2,1.0,0.07933128134343721,0.3904868917362488,0.27945908170472783,,0.05875959095917386,expo
144,Ap3b2,1.0,0.07641590509476642,0.40790707762042877,0.3193380174753817,,0.09866217135812581,expo
145,Ap3m1,1.0,0.05049369164488093,0.32147168631451795,0.2535632805886996,,0.024980342936954055,expo
146,Ap3s1,1.0,0.3555959592542879,0.0005834010269471212,0.012076847963636053,,0.1365926594353238,expo
147,Ap5m1,1.0,0.051962379691242996,0.2582289272123621,0.2540811520028405,,0.026206446194118722,expo
148,Apex1,1.0,0.030746820323054893,0.9730850659654183,0.4932253708918009,,0.04103094546994146,expo
149,Aph1a,1.0,0.13491056996344922,0.02971075184840572,0.07708534471403201,,0.12816676225744084,expo
150,Apln,1.0,0.08976718746617524,2.044248399036031,0.6394135436532496,,0.06740792758246573,expo
151,Aplp2,1.0,0.04846742306783789,0.36493690626061864,0.27016176867226,,0.016912804500308683,expo
152,Apoc4,1.0,0.10603307361112814,1.7431491642872774,0.6601418719274057,,0.08572618103979414,expo
153,Apoe,1.0,0.019133605564014704,1.3704258926446635,0.5853259546279883,,0.03816010297949936,expo
154,Apof,1.0,4.50046919819642e-11,1.5375260720249684,0.5545315269711847,,0.02587749228207639,expo
155,Apol9a,1.0,0.0358997128568592,0.33062916300559964,0.2571494363227731,,0.023036391834520074,expo
156,App,1.0,0.0313720877520973,0.682060150253238,0.41293466500562714,,0.022101766450974603,expo
157,Aqp5,1.0,0.04683418779585315,0.5112633816971508,0.319769723925562,,0.057058458947812064,expo
158,Aqp9,1.0,1.2623062862917892e-13,1.7413748727948146,0.65980581855475,,0.05202449950482895,expo
159,Aqr,1.0,0.14968227394448583,0.7960686358910608,0.44611339250549875,,0.1011019216862207,expo
160,Ar,1.0,0.09162605387856429,0.29404345267261406,0.2711288681939891,,0.03629297809497591,expo
161,Arap1,1.0,0.018937342479059347,0.6447023611821089,0.4014667984971201,,0.04698024291888188,expo
162,Arap2,1.0,5.43236277896147e-18,1.7346475248645206,0.658530091352043,,0.052109328693800416,expo
163,Areg,1.0,0.12614397351870435,0.04577477127144703,0.09568152514612947,,0.010500776550272449,expo
164,Arf5,1.0,0.08888675202028384,0.18146741455282575,0.19050848514059723,,0.07496626307899741,expo
165,Arfgef2,1.0,0.03081970090061555,1.3526437708523402,0.581516072618019,,0.06886247997949807,expo
166,Arfrp1,1.0,0.011282584867018313,1.1318068975748035,0.531932067461345,,0.07302698486929333,expo
167,Arglu1,1.0,0.22012847823724113,0.6069863471702717,0.3895466426406059,,0.0646530335833435,expo
168,Arhgap17,1.0,1.0089746535389817e-16,2.0587774610658673,0.7174220273078231,,0.0574669244980914,expo
169,Arhgap26,1.0,0.2583266614144579,0.036063546640028844,0.09495202293794067,,0.07404705439521439,expo
170,Arhgap31,1.0,4.3717095944933407e-13,1.208122202957044,0.4915530903080651,,0.014649833951074071,expo
171,Arhgap35,1.0,0.28483089024664726,0.00040364835139904804,0.010045500876002252,,0.41724377543230534,expo
172,Arhgap9,1.0,0.03310062187924224,1.0471322453331589,0.5116473994200398,,0.05221071046150862,expo
173,Arhgef1,1.0,0.10815827426352602,1.496609670600226,0.6116799961172971,,0.07735754873878627,expo
174,Arhgef7,1.0,0.006430152677709547,1.1192842498698512,0.47313512866196084,,0.007285417757154831,expo
175,Arid1a,1.0,0.12849376147902125,0.0122716738874568,0.04954124319686941,,0.13097529597390498,expo
176,Arid2,1.0,0.09865685233429272,0.027317483023976925,0.07391546931999678,,0.0459382619665053,expo
177,Arid3b,1.0,0.1825175011652114,0.10836558729169142,0.14721792505784845,,0.059237874926489645,expo
178,Arid5a,1.0,1.9847050456452716e-15,2.1124881071994555,0.6499981703358026,,0.013578147016870563,expo
179,Arih2,1.0,0.1620484939038472,0.12817090303195522,0.1601067787646452,,0.0713842075925727,expo
180,Arl11,1.0,0.0454319054265202,0.08146644453212486,0.12764516797131403,,0.03068779177585634,expo
181,Arl13b,1.0,0.07671886368212034,0.30054124428270335,0.2451698367592161,,0.01331167123392541,expo
182,Arl14ep,1.0,0.004326024827418647,0.905687054079928,0.4758379593096604,,0.009787315277274715,expo
183,Arl4a,1.0,0.03867070122316346,0.24076523203094335,0.21943802406645177,,0.01598112017017372,expo
184,Arl4d,1.0,0.06130621725799124,1.2477495078553684,0.5585135423280639,,0.033113934276591865,expo
185,Arl5b,1.0,0.036800364612841446,0.22808749044846427,0.2135825322672546,,0.01648209385112299,expo
186,Arl5c,1.0,0.02968075077137615,2.1801842839897407,0.7382723555690238,,0.08028176056950698,expo
187,Arl6ip5,1.0,5.342004559104092e-16,2.4729142248978246,0.7032658423239145,,0.018057456709936033,expo
188,Arl6ip6,1.0,1.1325546103740704e-11,2.114159182443916,0.7270074247289219,,0.02994430223430556,expo
189,Armcx2,1.0,5.53198577027236e-05,1.619671802605387,0.5691523175047936,,0.021531251010081805,expo
190,Armcx3,1.0,0.03700727012188333,0.5847391259979058,0.34197635181336905,,0.023114837794710644,expo
191,Armcx4,1.0,0.08280994295379883,2.917248990301728,0.7638388560817952,,0.08498043830070678,expo
192,Arntl,1.0,0.031348929540572446,0.5414002602769834,0.32905934427606925,,0.006351521946537498,expo
193,Arpc3,1.0,0.13821396437510025,0.10734989695307383,0.14652637779804278,,0.035636126091230506,expo
194,Arpc5l,1.0,0.03851127693768791,0.11195472789647962,0.1496360437170668,,0.025660656474041428,expo
195,Arrdc1,1.0,0.025170921401956307,1.5766332582661176,0.5615395370347697,,0.05010957340556558,expo
196,Arrdc3,1.0,0.04128148454388898,0.2430843369564324,0.22049232955204243,,0.027594677242512584,expo
197,Arv1,1.0,0.4004527298133299,0.026543224958985857,0.07286044874825554,,0.41178082298973173,expo
198,Arxes2,1.0,0.0025323677823083316,1.9893460732617052,0.6307687489503114,,0.06838108744927911,expo
199,As3mt,1.0,0.09697232093331677,0.22350017175802228,0.2363790238991302,,0.15665661972317083,expo
200,Asap2,1.0,0.07451529731338241,0.03079499833837593,0.07847929451565672,,0.02229941747095698,expo
201,Asb2,1.0,0.07861855052813535,0.262245635768569,0.2560496220308522,,0.059559203029411305,expo
202,Ascl2,1.0,0.09550069939622077,0.60902479035268,0.390200201932508,,0.0693551776716431,expo
203,Asf1a,1.0,0.02754269685237801,0.574424771826863,0.3389468311776533,,0.021296151494288224,expo
204,Aspscr1,1.0,0.03003356523075574,1.2278508723020027,0.5540421627236511,,0.06725625776136591,expo
205,Ass1,1.0,0.1235953887559773,0.03177982217024994,0.08913448009924378,,0.1890542974580531,expo
206,Aste1,1.0,0.06802008299441482,0.4791424275434635,0.3095617636412687,,0.08256168630042873,expo
207,Atad2b,1.0,0.030877706609322576,0.6824192095394759,0.36943719616180387,,0.0240817204289575,expo
208,Atad3a,1.0,0.06955576913448759,0.9120922997492883,0.42710474119337244,,0.04700783766243769,expo
209,Atcay,1.0,0.0625409457290336,0.210545303393798,0.20520492362211878,,0.07508577647229756,expo
210,Atf2,1.0,0.15547357796246272,0.1557559908029515,0.19732966756354167,,0.17747990057102778,expo
211,Atf3,1.0,0.10937216628005426,0.24891154492773954,0.22311949485768362,,0.025109791500991324,expo
212,Atg10,1.0,3.868706974503106e-17,1.8850543439342657,0.6864864062627652,,0.041492792981970304,expo
213,Atg101,1.0,0.0764526196890877,0.19920356820775356,0.19960138687281387,,0.02197962532779896,expo
214,Atg13,1.0,0.10702897122493543,0.5674368980791005,0.3766420376428727,,0.12107498967148568,expo
215,Atg16l2,1.0,0.03302681332112835,0.8228820737553978,0.4056801877724368,,0.039656917879998664,expo
216,Atg5,1.0,0.08110831655711682,0.4054364573190968,0.2847583035906404,,0.19688099171886195,expo
217,Atm,1.0,0.08974340678618074,0.04144170324723439,0.09104032430438107,,0.03229383307528409,expo
218,Atp11a,1.0,0.1131506265261898,0.06657232544195579,0.12900806703648013,,0.09711827266000662,expo
219,Atp11b,1.0,0.2408207485638511,0.06327691361287309,0.12577451412435778,,0.04894212326116728,expo
220,Atp1a3,1.0,0.09469289408546573,0.44911082017009585,0.2997034601635743,,0.12990089644084848,expo
221,Atp23,1.0,0.05142206372466259,0.049354660766429914,0.09935256490542146,,0.017257036225954918,expo
222,Atp2a3,1.0,0.08867549745150602,3.155500903513401,0.8881864814769195,,0.05415117086682611,expo
223,Atp5e,1.0,0.13248503795709143,0.04591572344402694,0.09582872580184601,,0.014485834084242134,expo
224,Atp5h,1.0,0.18977319316911442,0.19618105457548246,0.2214616527615348,,0.18242514294112316,expo
225,Atp5md,1.0,0.12091153399562539,0.11770394514680728,0.17154004280838284,,0.10794846588915685,expo
226,Atp6v0d1,1.0,0.04262317407009987,0.6090345265759267,0.34900846023439797,,0.016891688825379305,expo
227,Atp6v0e,1.0,0.11561011983185195,0.030683350786846135,0.07833690163243136,,0.08351117946670361,expo
228,Atp6v1e1,1.0,0.1126495107367756,0.18157068905175558,0.19056268735077997,,0.0676138996762821,expo
229,Atp6v1f,1.0,0.3589086777214506,0.008368760387149092,0.04091151521796545,,0.6476125116497345,expo
230,Atp6v1g1,1.0,0.051254045739065,1.0630935230698024,0.46110595812021393,,0.11073345516867598,expo
231,Atp9a,1.0,0.02611438214873883,0.985456782604852,0.4963508795713099,,0.08653074745564288,expo
232,Atr,1.0,0.19797132454664118,0.006938703884002175,0.03725239290032836,,0.05369626396872878,expo
233,Atrip,1.0,0.01752448978244942,1.5666916932996893,0.5597663250499604,,0.04171254193387766,expo
234,Atrx,1.0,0.025546155224606057,0.270558541685461,0.23261923466706746,,0.010997990714200592,expo
235,Atxn10,1.0,0.09319119287292611,0.09090178738699532,0.13483455594690505,,0.06066739970369944,expo
236,Atxn2,1.0,0.3093196599726172,0.012485321084715036,0.0499706335455436,,0.34529155365853575,expo
237,Atxn3,1.0,0.0581216948369283,0.7589168989073484,0.3895938651743244,,0.09432805248890751,expo
238,Atxn7l3,1.0,0.09366154634002896,1.4640508719480279,0.5411193716635966,,0.07868974665530201,expo
239,Atxn7l3b,1.0,0.07063461472321832,0.29603494626080773,0.24332486361274622,,0.00473003482229922,expo
240,Auh,1.0,0.1526957674952636,0.285915110465554,0.26735515258993703,,0.1248538910185756,expo
241,Avil,1.0,0.08662331389389581,0.08039285848721694,0.12680130794847264,,0.07491595428581471,expo
242,Avl9,1.0,0.04805151342663595,0.07543632053790497,0.1228302247314601,,0.03830418908798124,expo
243,Avpi1,1.0,0.04582094796063865,0.18326260713124962,0.19144848243391727,,0.030298754058842376,expo
244,Axin1,1.0,0.09424004407614395,0.4723128171986563,0.3073476263772526,,0.1185031166719798,expo
245,Axin2,1.0,0.053993711127995704,0.6937374708684899,0.37248824702760486,,0.019160673653918856,expo
246,Aym1,1.0,0.028411623911443785,0.7829725600841275,0.39572024463858996,,0.023422260800082875,expo
247,Azi2,1.0,0.14417360185330103,0.4130230450239585,0.2874101755414928,,0.12073585913568358,expo
248,B230219D22Rik,1.0,0.10039634034351373,0.06142455683943549,0.11083731938244942,,0.01901498211635415,expo
249,B230307C23Rik,1.0,0.0875845532266935,0.27396214883970155,0.2340778284416111,,0.07933467178073811,expo
250,B3galnt2,1.0,0.18342679357913524,0.02977708027195052,0.07717134218341744,,0.06568951523198135,expo
251,B3gnt2,1.0,0.24682535235705405,0.007440985376286791,0.043130573194332784,,0.3072057734225676,expo
252,B3gnt5,1.0,6.510967789793039e-13,1.6395779286887588,0.6402300228606822,,0.004663146510306697,expo
253,B4galnt1,1.0,0.0664871324116885,0.5158423159918093,0.3211984794459056,,0.08971562401716539,expo
254,B4galnt4,1.0,0.20592006546620184,0.010674155558476686,0.05165790248954338,,0.08249878691902643,expo
255,B4galt3,1.0,0.10170145121787617,0.08142448492037054,0.14267487946409008,,0.06918702708183655,expo
256,B4galt4,1.0,0.0014923223722022446,1.2562222023358673,0.5012428956775083,,0.02180732765992836,expo
257,B4gat1,1.0,0.16913878064131663,3.101924411081844,0.7876451499351524,,0.3089945348630522,expo
258,BC003965,1.0,0.1380630217913047,0.252522780524077,0.22473218751397273,,0.05157349957018763,expo
259,BC031181,1.0,0.07450378208676905,0.017429220840040685,0.059041037999074314,,0.02677857059171124,expo
260,Bace2,1.0,0.05819754976701969,0.25351108515104254,0.2517494216234878,,0.033674544455061683,expo
261,Bach1,1.0,0.03373180609601472,0.37095038212690384,0.3045284806577637,,0.025729219506236935,expo
262,Bad,1.0,0.002625301306963508,1.03793759938444,0.45561773437486824,,0.032493034245022104,expo
263,Bag3,1.0,0.06530421744956082,0.11048110720539739,0.14864797826098908,,0.007236930522236621,expo
264,Bbs12,1.0,0.012747738571948585,0.8572790563486566,0.4629468264143995,,0.04840667847610475,expo
265,Bcas3,1.0,0.11517493179589122,1.2974491279147031,0.5695281222017713,,0.10446209906445063,expo
