,gene,best_fit
1271,Ndfip1,expo
1275,Ndrg2,expo
1277,Ndufa1,expo
1283,Ndufb10,expo
1284,Ndufb5,expo
1290,Nek7,expo
1291,Nek8,expo
1293,Nemf,expo
1294,Nepro,expo
1295,Neurl4,expo
1298,Nfil3,expo
1299,Nfix,expo
1300,Nfkbia,expo
1301,Nfkbib,expo
1304,Nfkbiz,expo
1305,Ngdn,expo
1309,Nhsl1,expo
1310,Nif3l1,expo
1311,Nipsnap2,expo
1313,Nln,expo
1315,Nlrp6,expo
1317,Nmb,expo
1320,Nmnat3,expo
1321,Nmrk1,expo
1323,Nod2,expo
1326,Nol6,expo
1328,Nop2,expo
1329,Notch1,expo
1332,Npc1,expo
1334,Npepl1,expo
1340,Nr2e1,expo
1341,Nr4a1,expo
1342,Nr4a2,expo
1347,Nrp1,expo
1354,Nudt15,expo
1355,Nudt22,expo
1359,Nup50,expo
1361,Nus1,expo
1363,Oaf,expo
1364,Oas2,expo
1365,Oasl1,expo
1367,Oat,expo
1370,Ociad2,expo
1371,Odc1,expo
1374,Ogdh,expo
1378,Olfr1419,expo
1390,Ormdl1,expo
1392,Oser1,expo
1394,Ostf1,expo
1405,Pan2,expo
1408,Parp11,expo
1410,Parp9,expo
1412,Patz1,expo
1415,Pcbd2,expo
1423,Pcyt1a,expo
1429,Pdlim4,expo
1430,Pdlim7,expo
1431,Pds5a,expo
1432,Pdxdc1,expo
1447,Pgghg,expo
1448,Pggt1b,expo
1451,Phax,expo
1453,Phf11c,expo
1455,Phf6,expo
1459,Phyhd1,expo
1462,Pigc,expo
1465,Pik3cd,expo
1468,Pin4,expo
1471,Pkn1,expo
1472,Pknox1,expo
1474,Plagl1,expo
1477,Plcb4,expo
1480,Plekhf1,expo
1481,Plekhg2,expo
1482,Plekhm1,expo
1483,Plekhm3,expo
1484,Plekho1,expo
1486,Plpbp,expo
1488,Plscr1,expo
1490,Pltp,expo
1493,Pmaip1,expo
1496,Pnn,expo
1497,Pnpla2,expo
1505,Polr2m,expo
1507,Pou2af1,expo
1508,Pou2f2,expo
1509,Ppcdc,expo
1512,Ppib,expo
1513,Ppic,expo
1516,Ppm1j,expo
1521,Ppp1r2,expo
1523,Ppp2r2d,expo
1525,Ppp3ca,expo
1527,Ppp3cc,expo
1529,Ppp5c,expo
1530,Ppt1,expo
1532,Prdm5,expo
1535,Prf1,expo
1538,Prkab1,expo
1539,Prkab2,expo
1542,Prkar2a,expo
1544,Prkce,expo
1545,Prkd3,expo
1549,Prnp,expo
1551,Proser2,expo
1552,Prox2,expo
1558,Prrc2a,expo
1562,Prtn3,expo
1567,Ptges2,expo
1570,Ptov1,expo
1571,Ptpn2,expo
1573,Ptpn3,expo
1576,Ptpre,expo
1577,Pttg1,expo
1581,Pusl1,expo
1582,Pvr,expo
1584,Pxmp4,expo
1586,Pym1,expo
1589,Qser1,expo
1592,Rab11a,expo
1594,Rab20,expo
1595,Rab23,expo
1599,Rab40c,expo
1600,Rab9,expo
1601,Rabgap1l,expo
1605,Rad50,expo
1608,Rai1,expo
1609,Rala,expo
1619,Rasa4,expo
1622,Rassf1,expo
1623,Rassf3,expo
1630,Rbm47,expo
1631,Rbms2,expo
1637,Rdh12,expo
1643,Reep3,expo
1648,Rexo4,expo
1652,Rft1,expo
1654,Rgs1,expo
1661,Rheb,expo
1662,Rhebl1,expo
1664,Rhob,expo
1669,Ric8a,expo
1677,Ripor3,expo
1678,Ripply3,expo
1682,Rnase4,expo
1693,Rnf19b,expo
1695,Rnf213,expo
1698,Rnf4,expo
1706,Rprd1a,expo
1712,Rsph3b,expo
1715,Rubcn,expo
1721,Rxrb,expo
1723,S100a2,expo
1724,S100a8,expo
1725,S100a9,expo
1734,Sarnp,expo
1735,Sash3,expo
1738,Sbf1,expo
1745,Scfd2,expo
1749,Scrn3,expo
1753,Sdc4,expo
1754,Sdcbp2,expo
1756,Sde2,expo
1762,Selenok,expo
1764,Selplg,expo
1765,Sema4a,expo
1766,Sema4b,expo
1772,Sergef,expo
1776,Serpinb1a,expo
1778,Sertad1,expo
1782,Setdb1,expo
1786,Sfr1,expo
1787,Sftpa1,expo
1792,Sh2d2a,expo
1793,Sh3bp1,expo
1796,Sh3pxd2a,expo
1797,Shf,expo
1806,Slamf1,expo
1807,Slamf7,expo
1810,Slc12a9,expo
1811,Slc16a2,expo
1817,Slc23a2,expo
1820,Slc25a20,expo
1821,Slc25a23,expo
1823,Slc25a33,expo
1826,Slc35c1,expo
1828,Slc35g1,expo
1829,Slc36a1,expo
1830,Slc39a4,expo
1832,Slc3a2,expo
1833,Slc41a2,expo
1838,Slc6a12,expo
1839,Slc6a6,expo
1848,Slx4ip,expo
1852,Smc3,expo
1854,Smc6,expo
1855,Smchd1,expo
1857,Smim11,expo
1859,Smim26,expo
1861,Smim3,expo
1862,Smim7,expo
1869,Smyd5,expo
1874,Sntb2,expo
1876,Snupn,expo
1877,Snx15,expo
1878,Snx16,expo
1880,Snx18,expo
1889,Sox13,expo
1894,Spag7,expo
1896,Spata48,expo
1900,Sphk2,expo
1906,Sptbn1,expo
1909,Sqstm1,expo
1910,Srebf1,expo
1912,Srgap3,expo
1913,Srgn,expo
1914,Srpr,expo
1920,Ssh3,expo
1922,St3gal4,expo
1924,St6gal1,expo
1931,Stard7,expo
1932,Stat1,expo
1934,Stat4,expo
1944,Stx1a,expo
1945,Stx8,expo
1947,Sugp2,expo
1948,Sugt1,expo
1951,Supt7l,expo
1952,Susd3,expo
1957,Syncrip,expo
1964,Sytl3,expo
1971,Taf1b,expo
1973,Taf9b,expo
1975,Tars2,expo
1987,Tbxa2r,expo
1994,Tctex1d2,expo
1996,Tdgf1,expo
2001,Telo2,expo
2002,Tent2,expo
2005,Tes,expo
2006,Tet2,expo
2008,Tex29,expo
2009,Tex9,expo
2010,Tfap4,expo
2012,Tgif1,expo
2019,Tigar,expo
2029,Tm9sf2,expo
2034,Tmem109,expo
2035,Tmem115,expo
2037,Tmem140,expo
2042,Tmem167b,expo
2044,Tmem176b,expo
2045,Tmem177,expo
2046,Tmem178,expo
2053,Tmem259,expo
2055,Tmem273,expo
2056,Tmem33,expo
2063,Tmsb10,expo
2064,Tmsb15l,expo
2071,Tnfrsf14,expo
2073,Tnfrsf1b,expo
2079,Tnfsf4,expo
2086,Tns1,expo
2087,Tob1,expo
2089,Tomm7,expo
2093,Tor1aip2,expo
2094,Tor3a,expo
2095,Tox2,expo
2097,Tpcn1,expo
2098,Tpp2,expo
2099,Tpr,expo
2101,Tpst2,expo
2108,Trdn,expo
2110,Trim13,expo
2113,Trim25,expo
2115,Trim36,expo
2117,Trim59,expo
2121,Trip4,expo
2126,Trnp1,expo
2129,Trpc1,expo
2130,Trpc4ap,expo
2131,Trps1,expo
2132,Tsc2,expo
2135,Tspan14,expo
2137,Tspan32,expo
2142,Ttc13,expo
2145,Ttc39b,expo
2146,Ttc39c,expo
2148,Ttc7b,expo
2154,Tubgcp5,expo
2161,Txlnb,expo
2166,U2af2,expo
2168,Uap1l1,expo
2173,Ubash3b,expo
2176,Ube2f,expo
2177,Ube2j1,expo
2182,Ube4a,expo
2183,Ubl3,expo
2184,Ubl5,expo
2187,Ubxn2a,expo
2190,Uevld,expo
2197,Uqcrh,expo
2198,Urm1,expo
2204,Vamp3,expo
2208,Vcam1,expo
2212,Vmn1r89,expo
2214,Vpreb2,expo
2220,Vps37b,expo
2221,Vps4b,expo
2224,Vti1a,expo
2225,Vti1b,expo
2232,Wdr45b,expo
2233,Wdr53,expo
2236,Wdr89,expo
2239,Wipf2,expo
2243,Wnt6,expo
2245,Wsb1,expo
2251,Xntrpc,expo
2255,Xpo6,expo
2259,Yaf2,expo
2260,Ybx2,expo
2267,Zbtb1,expo
2271,Zbtb7b,expo
2273,Zc3h15,expo
2274,Zc3h4,expo
2275,Zc3hav1l,expo
2278,Zcrb1,expo
2282,Zfand5,expo
2283,Zfp109,expo
2286,Zfp207,expo
2294,Zfp365,expo
2295,Zfp386,expo
2300,Zfp512,expo
2301,Zfp52,expo
2302,Zfp558,expo
2308,Zfp69,expo
2313,Zfp825,expo
2317,Zfp932,expo
2318,Zfp944,expo
2321,Zfp971,expo
2324,Zmiz2,expo
2325,Zmynd8,expo
2326,Znrd1,expo
2330,Zscan21,expo
